RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,50525,Collin Morikawa,33.57,705,21
2,0,46046,Scottie Scheffler,33.68,640,19
3,0,39997,Corey Conners,34.18,752,22
4,0,30163,Henrik Norlander,34.21,650,19
5,0,48081,Xander Schauffele,34.24,719,21
6,0,60004,Jacob Bridgeman,34.28,857,25
7,0,33653,Thomas Detry,34.30,686,20
8,0,50095,Austin Smotherman,34.33,515,15
9,0,57900,Chandler Phillips,34.35,893,26
10,0,33948,Byeong Hun An,34.38,722,21
11,0,28089,Jason Day,34.40,688,20
12,0,51997,Andrew Novak,34.44,861,25
13,0,51696,Rico Hoey,34.46,896,26
14,0,52666,Sami Valimaki,34.55,760,22
15,0,34587,Chan Kim,34.56,864,25
15,0,48319,Tom Whitney,34.56,864,25
17,0,37378,Min Woo Lee,34.58,657,19
17,0,58168,Davis Thompson,34.58,899,26
19,0,35450,Patrick Cantlay,34.61,623,18
19,0,52375,Doug Ghim,34.61,969,28
21,0,35461,Beau Hossler,34.62,900,26
22,0,54576,Patrick Fishburn,34.63,831,24
22,0,60067,Joe Highsmith,34.63,831,24
22,0,40162,Justin Lower,34.63,1039,30
22,0,50493,Justin Suh,34.63,935,27
26,0,29725,Tony Finau,34.68,763,22
27,0,35506,Mackenzie Hughes,34.69,902,26
27,0,27129,Luke List,34.69,902,26
27,0,25493,Nick Taylor,34.69,902,26
30,0,49960,Sepp Straka,34.70,798,23
31,0,46441,Robby Shelton,34.72,868,25
32,0,27349,Alex Noren,34.75,695,20
32,0,50484,Hayden Springer,34.75,834,24
34,0,57362,Austin Eckroat,34.77,904,26
34,0,54783,Dylan Wu,34.77,904,26
36,0,46442,Maverick McNealy,34.78,939,27
37,0,34098,Russell Henley,34.79,661,19
37,0,39975,Michael Kim,34.79,974,28
37,0,33204,Shane Lowry,34.79,661,19
37,0,46414,Aaron Rai,34.79,835,24
41,0,33968,ThorbjÃ¸rn Olesen,34.80,522,15
42,0,32640,Troy Merritt,34.81,940,27
42,0,38991,Alejandro Tosti,34.81,905,26
44,0,34021,Bud Cauley,34.82,592,17
45,0,51977,Max Greyserman,34.83,836,24
45,0,28237,Rory McIlroy,34.83,627,18
47,0,26596,Ryan Moore,34.84,871,25
47,0,45242,Kevin Yu,34.84,871,25
49,0,52955,Ludvig Ãberg,34.85,697,20
49,0,33448,Justin Thomas,34.85,697,20
51,0,47504,Sam Burns,34.86,732,21
51,0,36801,Mark Hubbard,34.86,976,28
53,0,39327,Ben Silverman,34.87,802,23
53,0,33486,Roger Sloan,34.87,802,23
55,0,48084,Wesley Bryan,34.88,593,17
55,0,28775,Nate Lashley,34.88,907,26
55,0,49771,J.T. Poston,34.88,872,25
58,0,45522,Christiaan Bezuidenhout,34.91,803,23
58,0,29936,Ryan Fox,34.91,803,23
58,0,40250,Taylor Pendrith,34.91,803,23
58,0,51894,Vince Whaley,34.91,803,23
62,0,56630,Akshay Bhatia,34.92,908,26
62,0,27936,Martin Laird,34.92,838,24
64,0,24024,Zach Johnson,34.94,594,17
65,0,59442,Parker Coody,34.95,699,20
65,0,22405,Justin Rose,34.95,664,19
67,0,59836,Pierceson Coody,34.96,909,26
67,0,31646,Emiliano Grillo,34.96,804,23
67,0,47995,Davis Riley,34.96,874,25
70,0,54421,Garrick Higgo,35.00,945,27
70,0,52215,Robert MacIntyre,35.00,840,24
70,0,32839,Hideki Matsuyama,35.00,700,20
70,0,46113,Ryan McCormick,35.00,805,23
70,0,47983,Chad Ramey,35.00,980,28
70,0,26476,Chez Reavie,35.00,910,26
70,0,27064,Jhonattan Vegas,35.00,770,22
70,0,57366,Cameron Young,35.00,735,21
78,0,45609,Tyler Duncan,35.04,876,25
78,0,34099,Harris English,35.04,911,26
78,0,36799,Stephan Jaeger,35.04,876,25
78,0,59143,Mac Meissner,35.04,806,23
78,0,51634,Sahith Theegala,35.04,876,25
83,0,50188,S.H. Kim,35.06,1122,32
84,0,36871,Matt NeSmith,35.07,947,27
85,0,39971,Sungjae Im,35.08,912,26
85,0,36326,David Lipsky,35.08,912,26
