RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,32070,Rafael Campos,67.71,474,7
2,0,51766,Wyndham Clark,67.93,1019,15
3,0,46046,Scottie Scheffler,68.05,1293,19
4,0,29420,Billy Horschel,68.06,1157,17
5,0,59143,Mac Meissner,68.29,956,14
6,0,57975,Harry Hall,68.35,1162,17
7,0,12716,Charley Hoffman,68.36,957,14
7,0,39975,Michael Kim,68.36,957,14
9,0,52513,Carson Young,68.41,1163,17
10,0,51287,Ryo Hisatsune,68.47,1164,17
11,0,46442,Maverick McNealy,68.52,1439,21
12,0,47679,Victor Perez,68.60,1029,15
13,0,34098,Russell Henley,68.61,1235,18
13,0,48117,Kurt Kitayama,68.61,1235,18
13,0,57900,Chandler Phillips,68.61,1235,18
16,0,48081,Xander Schauffele,68.67,1442,21
17,0,54591,Ben Griffin,68.72,1718,25
18,0,52375,Doug Ghim,68.74,1306,19
19,0,51977,Max Greyserman,68.76,1169,17
19,0,34256,Andrew Putnam,68.76,1169,17
21,0,39324,J.J. Spaun,68.80,1032,15
22,0,32791,K.H. Lee,68.86,964,14
23,0,25900,Lucas Glover,68.90,1378,20
23,0,28252,Seamus Power,68.90,1447,21
25,0,35506,Mackenzie Hughes,68.91,1516,22
26,0,52215,Robert MacIntyre,68.92,896,13
27,0,39971,Sungjae Im,69.00,1380,20
27,0,33968,ThorbjÃ¸rn Olesen,69.00,621,9
27,0,51890,Greyson Sigg,69.00,897,13
30,0,24502,Adam Scott,69.06,1174,17
30,0,33448,Justin Thomas,69.06,1105,16
32,0,45242,Kevin Yu,69.07,967,14
33,0,32757,Patton Kizzire,69.10,691,10
34,0,30911,Tommy Fleetwood,69.12,1175,17
35,0,40026,Daniel Berger,69.13,1037,15
35,0,54783,Dylan Wu,69.13,1037,15
37,0,58168,Davis Thompson,69.14,1452,21
38,0,50497,Adrien Dumont de Chassart,69.17,830,12
38,0,51997,Andrew Novak,69.17,1245,18
40,0,37455,Si Woo Kim,69.18,1522,22
41,0,32839,Hideki Matsuyama,69.22,1246,18
42,0,33948,Byeong Hun An,69.24,1177,17
42,0,27349,Alex Noren,69.24,1177,17
44,0,54576,Patrick Fishburn,69.25,831,12
44,0,59095,Chris Gotterup,69.25,831,12
44,0,47993,Denny McCarthy,69.25,1385,20
44,0,22405,Justin Rose,69.25,831,12
48,0,51349,Nico Echavarria,69.29,1178,17
49,0,37275,Sam Ryder,69.31,901,13
50,0,36699,Patrick Rodgers,69.32,1525,22
51,0,45522,Christiaan Bezuidenhout,69.33,1248,18
51,0,46113,Ryan McCormick,69.33,624,9
53,0,35461,Beau Hossler,69.37,1318,19
54,0,29535,Brice Garnett,69.38,555,8
54,0,27644,Brian Harman,69.38,1457,21
54,0,47995,Davis Riley,69.38,902,13
57,0,47591,Eric Cole,69.39,1596,23
58,0,28089,Jason Day,69.41,1180,17
59,0,40250,Taylor Pendrith,69.44,1111,16
60,0,32366,Kevin Chappell,69.45,764,11
61,0,39546,Keith Mitchell,69.47,1181,17
62,0,52955,Ludvig Ãberg,69.50,1251,18
62,0,32367,Jorge Campillo,69.50,695,10
62,0,39997,Corey Conners,69.50,1529,22
62,0,28775,Nate Lashley,69.50,834,12
62,0,29908,C.T. Pan,69.50,695,10
62,0,46414,Aaron Rai,69.50,1390,20
68,0,36801,Mark Hubbard,69.54,1669,24
69,0,33399,Adam Hadwin,69.59,1183,17
70,0,35617,Martin Trainer,69.60,348,5
71,0,46717,Viktor Hovland,69.69,906,13
72,0,40162,Justin Lower,69.71,1464,21
73,0,60004,Jacob Bridgeman,69.75,1116,16
73,0,40098,Matt Fitzpatrick,69.75,1116,16
75,0,24024,Zach Johnson,69.78,628,9
76,0,48867,Matti Schmid,69.79,977,14
76,0,34046,Jordan Spieth,69.79,977,14
78,0,29725,Tony Finau,69.80,1396,20
78,0,60767,Blaine Hale Jr.,69.80,349,5
80,0,35310,Lanto Griffin,69.82,1187,17
81,0,60067,Joe Highsmith,69.85,908,13
82,0,47663,Kevin Dougherty,69.88,559,8
82,0,28237,Rory McIlroy,69.88,1188,17
82,0,47347,Adam Schenk,69.88,1188,17
85,0,33408,Tyson Alexander,69.91,769,11
86,0,35532,Tom Hoge,69.92,1678,24
86,0,50484,Hayden Springer,69.92,909,13
86,0,48887,Matt Wallace,69.92,909,13
89,0,37378,Min Woo Lee,69.94,1119,16
89,0,40006,Erik van Rooyen,69.94,1259,18
91,0,48084,Wesley Bryan,70.00,560,8
91,0,34563,Chesson Hadley,70.00,770,11
91,0,48153,Matthieu Pavon,70.00,1050,15
91,0,48119,Ben Taylor,70.00,420,6
95,0,34099,Harris English,70.05,1471,21
96,0,49947,Taylor Moore,70.09,1542,22
97,0,33141,Keegan Bradley,70.11,1262,18
97,0,54628,Lee Hodges,70.11,1262,18
99,0,27129,Luke List,70.15,912,13
100,0,27649,Brandt Snedeker,70.17,421,6
101,0,25493,Nick Taylor,70.18,1193,17
102,0,29936,Ryan Fox,70.19,1123,16
103,0,31323,Gary Woodland,70.20,1053,15
104,0,39977,Max Homa,70.22,1264,18
105,0,27936,Martin Laird,70.23,913,13
106,0,34587,Chan Kim,70.24,1194,17
107,0,27214,Kevin Streelman,70.25,843,12
107,0,55454,Carl Yuan,70.25,562,8
109,0,50493,Justin Suh,70.27,773,11
109,0,27064,Jhonattan Vegas,70.27,1054,15
109,0,51894,Vince Whaley,70.27,1054,15
112,0,47988,Nick Hardy,70.29,1195,17
113,0,55893,Sam Stevens,70.30,1617,23
113,0,40115,Adam Svensson,70.30,1617,23
115,0,52372,Cameron Champ,70.33,422,6
115,0,23320,Ryan Palmer,70.33,422,6
117,0,49771,J.T. Poston,70.35,1407,20
117,0,39327,Ben Silverman,70.35,1196,17
119,0,34374,Erik Barnes,70.38,563,8
120,0,47504,Sam Burns,70.39,1267,18
120,0,55182,Tom Kim,70.39,1267,18
122,0,33653,Thomas Detry,70.40,1056,15
123,0,51634,Sahith Theegala,70.41,1549,22
124,0,50525,Collin Morikawa,70.42,1338,19
125,0,56149,Wilson Furr,70.43,493,7
126,0,52666,Sami Valimaki,70.44,634,9
127,0,36871,Matt NeSmith,70.45,775,11
128,0,40058,Zac Blair,70.50,1128,16
128,0,34255,Joseph Bramlett,70.50,1128,16
128,0,31646,Emiliano Grillo,70.50,1410,20
128,0,50188,S.H. Kim,70.50,1551,22
128,0,36326,David Lipsky,70.50,705,10
128,0,30163,Henrik Norlander,70.50,987,14
128,0,46340,Alex Smalley,70.50,846,12
128,0,52374,Brandon Wu,70.50,987,14
136,0,27139,David Skinns,70.53,1058,15
137,0,30926,Chris Kirk,70.56,1270,18
138,0,54421,Garrick Higgo,70.57,988,14
139,0,45609,Tyler Duncan,70.58,847,12
140,0,32102,Rickie Fowler,70.59,1200,17
141,0,28420,Ryan Brehm,70.60,353,5
141,0,34021,Bud Cauley,70.60,706,10
143,0,36799,Stephan Jaeger,70.65,1201,17
144,0,23108,Matt Kuchar,70.69,919,13
145,0,51696,Rico Hoey,70.71,1202,17
145,0,36884,Ben Kohles,70.71,1202,17
147,0,34076,Joel Dahmen,70.72,1273,18
148,0,45157,Cam Davis,70.76,1203,17
148,0,57362,Austin Eckroat,70.76,1486,21
150,0,35450,Patrick Cantlay,70.82,1204,17
150,0,55789,Taylor Montgomery,70.82,779,11
152,0,56630,Akshay Bhatia,70.89,1276,18
153,0,33486,Roger Sloan,70.91,780,11
154,0,32333,Kevin Tway,70.92,851,12
155,0,59836,Pierceson Coody,70.93,1064,15
155,0,47983,Chad Ramey,70.93,1064,15
157,0,37212,Paul Barjon,71.00,284,4
157,0,27770,Camilo Villegas,71.00,426,6
159,0,46441,Robby Shelton,71.07,995,14
160,0,29221,Webb Simpson,71.10,711,10
160,0,38991,Alejandro Tosti,71.10,711,10
162,0,47420,Jake Knapp,71.13,1138,16
163,0,30927,Brendon Todd,71.14,1565,22
164,0,52514,Trace Crowe,71.17,854,12
164,0,50095,Austin Smotherman,71.17,854,12
166,0,26476,Chez Reavie,71.20,712,10
166,0,48319,Tom Whitney,71.20,712,10
168,0,49960,Sepp Straka,71.25,1140,16
169,0,32640,Troy Merritt,71.27,784,11
170,0,59866,Nick Dunlap,71.29,998,14
171,0,34466,Peter Malnati,71.33,856,12
172,0,33204,Shane Lowry,71.35,1213,17
173,0,57366,Cameron Young,71.45,1429,20
174,0,22371,Aaron Baddeley,71.50,1001,14
175,0,47483,Will Zalatoris,71.64,1003,14
176,0,48699,Callum Tarren,71.89,647,9
177,0,26596,Ryan Moore,71.92,863,12
178,0,59442,Parker Coody,72.00,648,9
178,0,29478,Kevin Kisner,72.00,432,6
178,0,47806,Raul Pereda,72.00,216,3
181,0,52453,Nicolai HÃ¸jgaard,72.17,866,12
182,0,55708,Hayden Buckley,72.40,724,10
183,0,51070,Vincent Norrman,72.86,510,7
184,0,27330,Josh Teater,73.25,293,4
