RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,39327,Ben Silverman,33.78,777,23
2,0,27349,Alex Noren,34.00,680,20
3,0,28237,Rory McIlroy,34.11,614,18
4,0,46414,Aaron Rai,34.13,819,24
5,0,48081,Xander Schauffele,34.14,717,21
6,0,46046,Scottie Scheffler,34.16,649,19
7,0,33448,Justin Thomas,34.20,684,20
8,0,47663,Kevin Dougherty,34.21,821,24
9,0,51696,Rico Hoey,34.23,890,26
10,0,50484,Hayden Springer,34.29,823,24
11,0,35461,Beau Hossler,34.31,892,26
12,0,49947,Taylor Moore,34.32,961,28
13,0,24024,Zach Johnson,34.35,584,17
13,0,40250,Taylor Pendrith,34.35,790,23
15,0,51997,Andrew Novak,34.36,859,25
16,0,40006,Erik van Rooyen,34.38,825,24
17,0,37455,Si Woo Kim,34.40,860,25
18,0,12716,Charley Hoffman,34.41,757,22
18,0,48117,Kurt Kitayama,34.41,757,22
20,0,48153,Matthieu Pavon,34.42,654,19
21,0,34255,Joseph Bramlett,34.44,930,27
21,0,35450,Patrick Cantlay,34.44,620,18
23,0,48084,Wesley Bryan,34.47,586,17
24,0,29725,Tony Finau,34.50,759,22
24,0,36801,Mark Hubbard,34.50,966,28
24,0,27214,Kevin Streelman,34.50,828,24
24,0,30927,Brendon Todd,34.50,966,28
24,0,48887,Matt Wallace,34.50,690,20
29,0,35310,Lanto Griffin,34.52,725,21
30,0,39975,Michael Kim,34.54,967,28
30,0,27936,Martin Laird,34.54,829,24
32,0,46442,Maverick McNealy,34.56,933,27
33,0,39546,Keith Mitchell,34.58,899,26
34,0,36699,Patrick Rodgers,34.59,1003,29
35,0,40026,Daniel Berger,34.60,865,25
35,0,59442,Parker Coody,34.60,692,20
37,0,50525,Collin Morikawa,34.62,727,21
38,0,27139,David Skinns,34.63,935,27
39,0,29936,Ryan Fox,34.65,797,23
39,0,54783,Dylan Wu,34.65,901,26
41,0,34563,Chesson Hadley,34.67,832,24
42,0,30911,Tommy Fleetwood,34.68,659,19
42,0,32757,Patton Kizzire,34.68,763,22
42,0,30163,Henrik Norlander,34.68,659,19
42,0,27064,Jhonattan Vegas,34.68,763,22
46,0,57900,Chandler Phillips,34.69,902,26
47,0,47988,Nick Hardy,34.70,937,27
47,0,55182,Tom Kim,34.70,798,23
49,0,40162,Justin Lower,34.73,1042,30
50,0,40115,Adam Svensson,34.74,1077,31
51,0,52375,Doug Ghim,34.75,973,28
52,0,34021,Bud Cauley,34.76,591,17
52,0,51766,Wyndham Clark,34.76,730,21
52,0,54591,Ben Griffin,34.76,1182,34
55,0,57362,Austin Eckroat,34.77,904,26
55,0,25493,Nick Taylor,34.77,904,26
57,0,50188,S.H. Kim,34.78,1113,32
58,0,55893,Sam Stevens,34.79,974,28
59,0,52955,Ludvig Ãberg,34.80,696,20
59,0,60004,Jacob Bridgeman,34.80,870,25
59,0,34587,Chan Kim,34.80,870,25
62,0,52514,Trace Crowe,34.83,801,23
62,0,45157,Cam Davis,34.83,801,23
62,0,51977,Max Greyserman,34.83,836,24
62,0,35532,Tom Hoge,34.83,1010,29
66,0,39324,J.J. Spaun,34.85,906,26
67,0,29420,Billy Horschel,34.86,767,22
68,0,30926,Chris Kirk,34.87,802,23
68,0,59143,Mac Meissner,34.87,802,23
70,0,57975,Harry Hall,34.88,837,24
70,0,46717,Viktor Hovland,34.88,558,16
70,0,26596,Ryan Moore,34.88,872,25
73,0,40058,Zac Blair,34.89,942,27
74,0,27129,Luke List,34.92,908,26
74,0,47993,Denny McCarthy,34.92,838,24
74,0,45242,Kevin Yu,34.92,873,25
77,0,51349,Nico Echavarria,34.93,1013,29
