RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,01549,Mike Hulbert,18' 9",150.250,8,-4
2,0,08339,Spike McRoy,23' 11",358.500,15,-3
3,0,06527,Steve Stricker,24' 9",173.000,7,-2
4,0,12510,Chad Campbell,27' 2",353.000,13,-6
5,0,23800,Bryce Molder,30' 1",331.333,11,-1
6,0,01797,Rocco Mediate,30' 2",483.000,16,-9
7,0,23135,Tim Clark,30' 5",608.500,20,-5
8,0,01374,Robin Freeman,30' 8",520.667,17,-7
9,0,01098,Jay Don Blake,30' 11",401.917,13,-4
10,0,20157,Retief Goosen,31' 8",348.667,11,-10
10,0,01920,Craig Parry,31' 8",253.583,8,-1
12,0,20634,Peter Lonard,31' 9",762.083,24,-4
12,0,08535,Gary Nicklaus,31' 9",508.417,16,-2
14,0,09011,David Duval,32' 3",451.833,14,-10
15,0,02010,Loren Roberts,32' 6",812.500,25,E
16,0,12826,Paul Claxton,32' 11",789.417,24,-6
17,0,10962,Bradley Hughes,33' 4",400.250,12,-4
18,0,07749,Brett Quigley,33' 6",469.000,14,-5
19,0,23125,Brad Elder,33' 7",504.333,15,-1
20,0,10117,Bob Heintz,33' 8",504.583,15,-8
21,0,06332,Neal Lancaster,33' 9",371.333,11,-2
22,0,02206,David Toms,34' 1",749.917,22,-12
23,0,20566,Kaname Yokoo,34' 3",616.250,18,-3
24,0,10213,Dicky Pride,34' 4",480.750,14,+1
25,0,10565,Ian Leggatt,34' 5",688.167,20,-13
26,0,01024,Billy Andrade,34' 10",557.583,16,-5
27,0,10201,Matt Gogel,35' 1",280.333,8,-3
27,0,08793,Tiger Woods,35' 1",807.250,23,-13
29,0,02214,Kirk Triplett,35' 4",707.417,20,+2
30,0,19958,Miguel Angel Jiménez,35' 10",573.333,16,-1
31,0,01249,John Daly,35' 11",394.833,11,-8
31,0,01666,Bernhard Langer,35' 11",287.083,8,-3
33,0,21209,Sergio Garcia,36' 0",755.250,21,-10
33,0,10425,Jay Williamson,36' 0",720.750,20,-3
35,0,01577,Lee Janzen,36' 1",397.333,11,-4
35,0,01677,Tom Lehman,36' 1",288.667,8,-4
35,0,08375,Paul Stankowski,36' 1",685.167,19,-9
38,0,01361,Dan Forsman,36' 4",653.917,18,-5
39,0,20663,Brenden Pappas,37' 1",445.250,12,E
40,0,19817,Michael Muehr,37' 2",371.417,10,E
40,0,01938,David Peoples,37' 2",631.917,17,-4
42,0,01185,Brandel Chamblee,37' 7",677.167,18,-1
43,0,24937,Jess Daley,37' 8",640.000,17,-6
44,0,08123,Jeff Brehaut,37' 9",755.667,20,-4
45,0,08881,Tripp Isenhour,37' 10",719.000,19,-4
45,0,02223,Bob Tway,37' 10",756.833,20,-4
47,0,01968,Nick Price,37' 11",873.000,23,-5
47,0,23621,Rory Sabbatini,37' 11",417.000,11,-5
49,0,01307,Joel Edwards,38' 0",722.167,19,-2
50,0,07003,David Berganio Jr.,38' 3",688.833,18,-7
51,0,20029,Notah Begay III,38' 4",881.250,23,-8
51,0,21805,Harrison Frazar,38' 4",575.167,15,-1
51,0,10809,Jim Furyk,38' 4",844.000,22,-3
54,0,01035,Tommy Armour III,38' 5",422.500,11,+1
55,0,07867,Woody Austin,38' 6",654.917,17,-5
56,0,01161,Mark Calcavecchia,38' 7",424.583,11,-4
56,0,12823,Carlos Franco,38' 7",1118.500,29,-13
58,0,01175,Jim Carter,38' 9",1006.583,26,-4
59,0,06197,Michael Allen,38' 10",621.000,16,-6
60,0,01771,Blaine McCallister,38' 11",428.417,11,+1
61,0,01014,Fulton Allem,39' 1",820.417,21,-2
61,0,06613,Tommy Tolles,39' 1",703.833,18,-4
63,0,20098,Stuart Appleby,39' 2",547.833,14,-6
64,0,20502,Michael Long,39' 3",667.667,17,+1
65,0,20229,Stewart Cink,39' 6",592.667,15,-5
66,0,12663,Phil Tataurangi,39' 8",595.333,15,-5
67,0,06315,Pete Jordan,39' 10",1154.083,29,+10
67,0,08993,Franklin Langham,39' 10",517.500,13,-1
69,0,12652,Cameron Beckman,39' 11",598.750,15,E
