RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,34046,Jordan Spieth,356,659,54.0
2,0,27644,Brian Harman,351,724,48.5
3,0,28486,Michael Putnam,345,606,56.9
4,0,30927,Brendon Todd,343,697,49.2
5,0,21961,Charles Howell III,335,648,51.7
5,0,33419,Cameron Tringale,335,673,49.8
7,0,23638,Brendon de Jonge,334,634,52.7
8,0,27141,J.B. Holmes,331,598,55.4
9,0,30926,Chris Kirk,329,659,49.9
10,0,24024,Zach Johnson,327,611,53.5
11,0,21753,Brian Davis,323,614,52.6
12,0,32366,Kevin Chappell,322,607,53.0
12,0,33461,Morgan Hoffmann,322,671,48.0
14,0,31202,William McGirt,319,608,52.5
15,0,34261,Scott Langley,316,582,54.3
16,0,29479,Scott Brown,313,606,51.7
17,0,25274,Steven Bowditch,312,563,55.4
18,0,25834,Daniel Summerhays,302,608,49.7
19,0,21731,Freddie Jacobson,301,611,49.3
20,0,20098,Stuart Appleby,294,625,47.0
20,0,33122,Russell Knox,294,571,51.5
20,0,27770,Camilo Villegas,294,600,49.0
23,0,24924,Bill Haas,293,569,51.5
24,0,25396,Kevin Na,292,586,49.8
25,0,20593,Greg Chalmers,291,577,50.4
26,0,24846,Ricky Barnes,290,576,50.3
26,0,20157,Retief Goosen,290,564,51.4
26,0,35539,Luke Guthrie,290,581,49.9
29,0,25345,Carl Pettersson,286,569,50.3
29,0,34360,Patrick Reed,286,544,52.6
31,0,25191,Gonzalo Fernandez-Castaño,285,526,54.2
32,0,23108,Matt Kuchar,283,558,50.7
33,0,19846,Brian Gay,281,497,56.5
33,0,06567,Vijay Singh,281,516,54.5
35,0,26758,David Hearn,280,591,47.4
35,0,24361,Pat Perez,280,540,51.9
37,0,27963,Chris Stroud,279,536,52.1
37,0,25349,Tim Wilkinson,279,542,51.5
39,0,29535,Brice Garnett,277,550,50.4
40,0,32448,James Hahn,274,483,56.7
41,0,23541,Ben Crane,273,558,48.9
41,0,12716,Charley Hoffman,273,561,48.7
43,0,34563,Chesson Hadley,272,504,54.0
44,0,24494,Erik Compton,271,545,49.7
45,0,29289,S.Y. Noh,270,534,50.6
45,0,23320,Ryan Palmer,270,517,52.2
47,0,24781,Hunter Mahan,269,507,53.1
47,0,27330,Josh Teater,269,492,54.7
47,0,25632,Jimmy Walker,269,539,49.9
47,0,31323,Gary Woodland,269,504,53.4
51,0,25444,Justin Hicks,268,572,46.9
51,0,24912,Will MacKenzie,268,512,52.3
51,0,25562,Andres Romero,268,529,50.7
51,0,20645,John Senden,268,556,48.2
51,0,29221,Webb Simpson,268,541,49.5
51,0,31560,Brian Stuard,268,545,49.2
57,0,24357,K.J. Choi,261,502,52.0
58,0,20229,Stewart Cink,260,494,52.6
58,0,29518,Brendan Steele,260,499,52.1
60,0,06522,Ernie Els,259,474,54.6
60,0,10860,Justin Leonard,259,484,53.5
60,0,22046,Geoff Ogilvy,259,517,50.1
63,0,34174,John Huh,257,482,53.3
64,0,29222,Billy Hurley III,255,492,51.8
64,0,20160,Charlie Wi,255,473,53.9
66,0,24507,Jason Bohn,254,495,51.3
67,0,10809,Jim Furyk,253,463,54.6
68,0,29478,Kevin Kisner,252,495,50.9
68,0,27649,Brandt Snedeker,252,492,51.2
