RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,34046,Jordan Spieth,45.86,809,1764
2,0,10860,Justin Leonard,44.22,597,1350
3,0,22371,Aaron Baddeley,44.14,572,1296
4,0,19846,Brian Gay,44.09,627,1422
5,0,24138,Ian Poulter,43.06,434,1008
6,0,20593,Greg Chalmers,43.00,627,1458
7,0,10423,Mike Weir,42.99,503,1170
8,0,27141,J.B. Holmes,42.96,665,1548
9,0,35139,Richard Lee,42.74,600,1404
10,0,01810,Phil Mickelson,42.64,545,1278
11,0,35539,Luke Guthrie,42.35,648,1530
12,0,32102,Rickie Fowler,42.22,646,1530
13,0,26331,Charl Schwartzel,42.20,471,1116
14,0,30927,Brendon Todd,42.08,818,1944
15,0,30926,Chris Kirk,42.04,787,1872
16,0,23983,Luke Donald,41.87,422,1008
17,0,27963,Chris Stroud,41.79,662,1584
18,0,21731,Freddie Jacobson,41.76,684,1638
19,0,28237,Rory McIlroy,41.75,481,1152
20,0,33461,Morgan Hoffmann,41.69,743,1782
21,0,25349,Tim Wilkinson,41.67,615,1476
22,0,35732,Wes Roach,41.62,472,1134
23,0,20098,Stuart Appleby,41.60,674,1620
24,0,25396,Kevin Na,41.55,703,1692
25,0,25191,Gonzalo Fernandez-Castaño,41.53,613,1476
26,0,06522,Ernie Els,41.42,589,1422
27,0,25562,Andres Romero,41.41,574,1386
28,0,25720,Chad Collins,41.37,551,1332
29,0,28307,Matt Every,41.31,632,1530
30,0,20396,Lee Westwood,41.27,416,1008
31,0,27649,Brandt Snedeker,41.25,646,1566
32,0,21753,Brian Davis,41.22,690,1674
33,0,08075,Jerry Kelly,41.18,593,1440
34,0,23135,Tim Clark,41.11,555,1350
34,0,23320,Ryan Palmer,41.11,629,1530
36,0,24846,Ricky Barnes,40.97,649,1584
37,0,31560,Brian Stuard,40.87,640,1566
38,0,28259,Sangmoon Bae,40.86,559,1368
38,0,25572,Graeme McDowell,40.86,456,1116
40,0,35300,Andrew Loupe,40.80,448,1098
41,0,24494,Erik Compton,40.66,644,1584
42,0,24357,K.J. Choi,40.63,585,1440
42,0,20160,Charlie Wi,40.63,512,1260
44,0,21209,Sergio Garcia,40.61,424,1044
45,0,34261,Scott Langley,40.56,679,1674
45,0,34360,Patrick Reed,40.56,657,1620
47,0,28089,Jason Day,40.51,350,864
47,0,25632,Jimmy Walker,40.51,700,1728
49,0,29479,Scott Brown,40.50,729,1800
50,0,32839,Hideki Matsuyama,40.49,583,1440
51,0,30925,Dustin Johnson,40.45,415,1026
52,0,25274,Steven Bowditch,40.44,677,1674
52,0,12716,Charley Hoffman,40.44,677,1674
52,0,24502,Adam Scott,40.44,495,1224
55,0,23800,Bryce Molder,40.41,531,1314
55,0,24361,Pat Perez,40.41,611,1512
57,0,31202,William McGirt,40.28,696,1728
58,0,32150,Michael Thompson,40.24,536,1332
59,0,29221,Webb Simpson,40.21,608,1512
60,0,36689,Brooks Koepka,40.18,405,1008
61,0,27895,Jonas Blixt,40.14,448,1116
62,0,30852,Ryo Ishikawa,40.07,541,1350
63,0,23409,James Driscoll,40.06,512,1278
63,0,34431,Robert Streb,40.06,512,1278
65,0,23541,Ben Crane,39.99,583,1458
66,0,23108,Matt Kuchar,39.96,633,1584
