RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,10860,Justin Leonard,48.52,131,270
2,0,30925,Dustin Johnson,47.44,111,234
3,0,35139,Richard Lee,46.58,109,234
4,0,10423,Mike Weir,45.14,65,144
5,0,34046,Jordan Spieth,44.93,186,414
6,0,27214,Kevin Streelman,44.79,129,288
7,0,20098,Stuart Appleby,44.44,136,306
7,0,21753,Brian Davis,44.44,144,324
7,0,25572,Graeme McDowell,44.44,120,270
10,0,35539,Luke Guthrie,44.07,119,270
11,0,01810,Phil Mickelson,44.05,111,252
12,0,22371,Aaron Baddeley,43.98,95,216
12,0,36689,Brooks Koepka,43.98,95,216
12,0,24138,Ian Poulter,43.98,95,216
15,0,35732,Wes Roach,43.89,79,180
16,0,24490,George McNeill,43.75,126,288
17,0,27644,Brian Harman,43.72,181,414
18,0,19846,Brian Gay,43.65,110,252
19,0,26956,Bronson La'Cassie,43.52,47,108
19,0,29221,Webb Simpson,43.52,141,324
21,0,30692,Scott Stallings,43.43,86,198
22,0,31560,Brian Stuard,43.33,117,270
23,0,06522,Ernie Els,43.06,124,288
24,0,33461,Morgan Hoffmann,42.90,139,324
25,0,30927,Brendon Todd,42.89,193,450
26,0,25720,Chad Collins,42.59,69,162
27,0,20396,Lee Westwood,42.42,84,198
28,0,21731,Freddie Jacobson,42.28,137,324
29,0,25396,Kevin Na,42.22,152,360
29,0,28475,Jeff Overton,42.22,114,270
31,0,10885,Robert Allenby,42.13,91,216
32,0,21209,Sergio Garcia,42.06,106,252
32,0,23621,Rory Sabbatini,42.06,106,252
34,0,27963,Chris Stroud,41.98,136,324
35,0,23409,James Driscoll,41.92,83,198
36,0,29479,Scott Brown,41.67,135,324
37,0,20157,Retief Goosen,41.52,142,342
38,0,30852,Ryo Ishikawa,41.45,97,234
39,0,31323,Gary Woodland,41.41,164,396
40,0,29740,Brad Fritsch,41.27,52,126
41,0,25632,Jimmy Walker,41.16,163,396
