RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOURN/COURSE,ROUND
1,0,23353,J.J. Henry,60,Shriners Hosp./,1
2,0,29479,Scott Brown,61,John Deere Clas,3
2,0,21209,Sergio Garcia,61,WGC-Bridgestone,2
2,0,27120,Troy Matteson,61,The Greenbrier/,2
2,0,24490,George McNeill,61,The Greenbrier/,4
2,0,25562,Andres Romero,61,Shriners Hosp./,1
7,0,12510,Chad Campbell,62,John Deere Clas,3
7,0,23135,Tim Clark,62,The McGladrey/S,4
7,0,23638,Brendon de Jonge,62,Wells Fargo/Qua,2
7,0,34099,Harris English,62,Mayakoba/El Cam,2
7,0,29720,Andres Gonzales,62,Frys.com Open/C,2
7,0,33461,Morgan Hoffmann,62,BMW Champ/Cherr,3
7,0,30852,Ryo Ishikawa,62,Wyndham Champ/S,2
7,0,24024,Zach Johnson,62,Humana/PGA West,4
7,0,27408,Martin Kaymer,62,WGC-HSBC Champ.,3
7,0,33122,Russell Knox,62,BMW Champ/Cherr,4
7,0,33413,Ben Martin,62,Zurich Classic/,1
7,0,01810,Phil Mickelson,62,WGC-Bridgestone,4
7,0,24502,Adam Scott,62,Arnold Palmer/B,1
7,0,29518,Brendan Steele,62,Travelers Champ,1
7,0,25632,Jimmy Walker,62,Frys.com Open/C,3
22,0,28259,Sangmoon Bae,63,Sony Open/Waial,1
22,0,20498,Briny Baird,63,The McGladrey/S,1
22,0,24925,Jonathan Byrd,63,Shriners Hosp./,1
22,0,28093,Miguel Angel Carballo,63,Travelers Champ,4
22,0,25364,Paul Casey,63,HP Byron Nelson,2
22,0,34021,Bud Cauley,63,Travelers Champ,1
22,0,32366,Kevin Chappell,63,Crowne Plaza/Co,3
22,0,20229,Stewart Cink,63,Humana/PGA West,2
22,0,23541,Ben Crane,63,St. Jude/TPC So,1
22,0,27436,Graham DeLaet,63,Canadian Open/R,2
22,0,23409,James Driscoll,63,Puerto Rico/Tru,2
22,0,29740,Brad Fritsch,63,Wyndham Champ/S,2
22,0,10809,Jim Furyk,63,Canadian Open/R,2
22,0,24358,Robert Garrigus,63,Frys.com Open/C,2
22,0,19846,Brian Gay,63,The McGladrey/S,1
22,0,27644,Brian Harman,63,John Deere Clas,1
22,0,29420,Billy Horschel,63,BMW Champ/Cherr,3
22,0,29222,Billy Hurley III,63,The Greenbrier/,2
22,0,30925,Dustin Johnson,63,WGC-HSBC Champ.,2
22,0,19970,Robert Karlsson,63,Mayakoba/El Cam,1
22,0,34409,David Lingmerth,63,St. Jude/TPC So,2
22,0,35300,Andrew Loupe,63,AT&T Pebble/Mon,1
22,0,29461,Jamie Lovemark,63,Travelers Champ,2
22,0,28237,Rory McIlroy,63,Memorial Tourn/,1
22,0,23800,Bryce Molder,63,Humana/PGA West,3
22,0,26596,Ryan Moore,63,Travelers Champ,1
22,0,24140,Sean O'Hair,63,Shriners Hosp./,3
22,0,28475,Jeff Overton,63,Shriners Hosp./,1
22,0,23320,Ryan Palmer,63,Deutsche Bank/T,1
22,0,24138,Ian Poulter,63,WGC-HSBC Champ.,3
22,0,10213,Dicky Pride,63,Canadian Open/R,4
22,0,28486,Michael Putnam,63,Travelers Champ,2
22,0,34360,Patrick Reed,63,Humana/PGA West,3
22,0,23621,Rory Sabbatini,63,John Deere Clas,1
22,0,20645,John Senden,63,Honda Classic/P,2
22,0,29221,Webb Simpson,63,The Greenbrier/,4
22,0,34046,Jordan Spieth,63,Farmers Ins./To,2
22,0,26679,Kevin Stadler,63,Mayakoba/El Cam,2
22,0,24459,Richard Sterne,63,WGC-HSBC Champ.,4
22,0,30927,Brendon Todd,63,Humana/PGA West,2
22,0,23623,Bo Van Pelt,63,Zurich Classic/,2
22,0,27064,Jhonattan Vegas,63,John Deere Clas,3
