RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:OTT,MEASURED ROUNDS
1,0,06567,Vijay Singh,.870,77.441,89
2,0,01945,Kenny Perry,.730,45.277,62
3,0,06621,Joe Durant,.692,52.602,76
4,0,19825,Darren Clarke,.626,21.905,35
5,0,06522,Ernie Els,.622,25.486,41
6,0,21209,Sergio Garcia,.606,30.295,50
7,0,01810,Phil Mickelson,.597,32.249,54
8,0,23353,J.J. Henry,.574,52.236,91
9,0,24024,Zach Johnson,.567,50.421,89
10,0,25900,Lucas Glover,.564,47.407,84
11,0,10885,Robert Allenby,.541,38.919,72
12,0,20098,Stuart Appleby,.538,31.724,59
13,0,02106,Chris Smith,.526,48.937,93
14,0,23623,Bo Van Pelt,.512,41.966,82
15,0,01706,Davis Love III,.491,29.937,61
16,0,01249,John Daly,.477,31.941,67
17,0,26287,Roland Thatcher,.448,27.311,61
18,0,21961,Charles Howell III,.428,32.551,76
19,0,01927,Dennis Paulson,.404,26.642,66
20,0,01677,Tom Lehman,.392,22.748,58
21,0,19824,Craig Barlow,.383,26.422,69
22,0,07867,Woody Austin,.381,31.663,83
23,0,20157,Retief Goosen,.379,15.156,40
24,0,23063,Scott Hend,.375,26.220,70
25,0,24507,Jason Bohn,.369,32.472,88
25,0,21959,Ted Purdy,.369,37.969,103
27,0,20634,Peter Lonard,.365,19.683,54
28,0,20645,John Senden,.356,30.617,86
29,0,24361,Pat Perez,.329,28.252,86
30,0,11032,Frank Lickliter II,.328,25.592,78
31,0,23621,Rory Sabbatini,.321,23.785,74
31,0,08793,Tiger Woods,.321,17.355,54
33,0,23614,Rich Beem,.320,19.549,61
34,0,02239,Scott Verplank,.319,21.708,68
35,0,22046,Geoff Ogilvy,.305,23.170,76
36,0,23320,Ryan Palmer,.293,26.400,90
37,0,08123,Jeff Brehaut,.292,27.467,94
38,0,22405,Justin Rose,.283,17.853,63
39,0,02101,Joey Sindelar,.281,25.042,89
40,0,20094,Jonathan Kaye,.278,17.218,62
41,0,21805,Harrison Frazar,.273,19.405,71
42,0,12660,Jesper Parnevik,.270,20.005,74
43,0,21633,Steve Allan,.246,21.680,88
44,0,20628,Arron Oberholser,.243,15.058,62
45,0,01766,Billy Mayfair,.242,22.467,93
46,0,06595,Kevin Sutherland,.241,16.154,67
47,0,01527,Scott Hoch,.237,10.895,46
48,0,07223,Brian Bateman,.234,17.069,73
48,0,01226,Fred Couples,.234,10.292,44
50,0,20433,Mark Hensby,.232,19.048,82
51,0,01142,Bart Bryant,.226,14.707,65
52,0,12782,Tim Herron,.225,14.826,66
53,0,11123,Chris Couch,.224,10.321,46
54,0,06004,Stephen Ames,.218,17.410,80
55,0,20498,Briny Baird,.216,17.458,81
56,0,01161,Mark Calcavecchia,.212,12.702,60
57,0,23325,Vaughn Taylor,.207,15.922,77
58,0,01553,John Huston,.205,9.208,45
59,0,02104,Jeff Sluman,.199,16.336,82
60,0,20029,Notah Begay III,.192,12.067,63
60,0,02214,Kirk Triplett,.192,12.672,66
62,0,20378,Mathias Grönberg,.187,13.801,74
62,0,24781,Hunter Mahan,.187,15.534,83
64,0,23135,Tim Clark,.184,13.052,71
65,0,12510,Chad Campbell,.183,14.076,77
65,0,20572,Rod Pampling,.183,14.258,78
65,0,22913,John Rollins,.183,13.173,72
68,0,23552,Hank Kuehne,.181,15.214,84
69,0,24502,Adam Scott,.180,7.181,40
70,0,02002,John Riegger,.179,8.769,49
71,0,22621,Ben Curtis,.171,7.012,41
72,0,01035,Tommy Armour III,.167,12.727,76
73,0,01724,Jeff Maggert,.157,7.831,50
73,0,02246,Duffy Waldorf,.157,9.259,59
75,0,21949,Joe Ogilvie,.150,12.746,85
76,0,23497,Tag Ridings,.148,6.644,45
77,0,06251,Chris DiMarco,.134,10.356,77
78,0,21893,Brian Kortan,.131,7.467,57
79,0,12823,Carlos Franco,.130,11.657,90
79,0,22293,Heath Slocum,.130,10.783,83
81,0,08339,Spike McRoy,.127,9.762,77
82,0,01381,Fred Funk,.121,10.069,83
83,0,20472,Alex Cejka,.119,6.764,57
84,0,06332,Neal Lancaster,.118,11.009,93
85,0,24290,D.J. Brigman,.117,8.084,69
85,0,23307,Roger Tambellini,.117,8.203,70
87,0,01797,Rocco Mediate,.115,4.150,36
88,0,19972,José Coceres,.113,6.898,61
88,0,20548,Hidemichi Tanaka,.113,8.778,78
88,0,10425,Jay Williamson,.113,10.214,90
