RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
1,0,51414,Brent Grant,.83,70,84
2,0,32816,Satoshi Kodaira,.79,50,63
3,0,49453,Trevor Cone,.77,63,82
4,0,31323,Gary Woodland,.75,62,83
5,0,36724,Augusto Núñez,.74,63,85
5,0,33448,Justin Thomas,.74,53,72
7,0,25686,Jason Dufner,.73,66,91
7,0,31557,Jim Herman,.73,56,77
9,0,31577,Tano Goya,.72,65,90
10,0,52411,Kyle Westmoreland,.70,55,79
11,0,53165,Doc Redman,.69,54,78
12,0,59018,Ryan Gerard,.68,42,62
12,0,32640,Troy Merritt,.68,63,92
12,0,30692,Scott Stallings,.68,57,84
15,0,48084,Wesley Bryan,.67,32,48
15,0,25900,Lucas Glover,.67,67,100
17,0,51491,Brandon Matthews,.66,39,59
18,0,27936,Martin Laird,.65,57,88
18,0,45242,Kevin Yu,.65,46,71
20,0,39954,Cody Gribble,.64,45,70
20,0,27554,Scott Harrington,.64,51,80
20,0,55454,Carl Yuan,.64,54,84
23,0,24140,Sean O'Hair,.63,33,52
24,0,35901,Paul Haley II,.62,57,92
24,0,51070,Vincent Norrman,.62,53,85
24,0,35617,Martin Trainer,.62,39,63
27,0,39067,MJ Daffue,.61,63,103
27,0,49298,Kramer Hickok,.61,59,97
27,0,49766,Hank Lebioda,.61,37,61
27,0,46601,Trey Mullinax,.61,43,71
27,0,22056,Cameron Percy,.61,41,67
27,0,39335,Kevin Roy,.61,46,76
27,0,48887,Matt Wallace,.61,51,84
34,0,28420,Ryan Brehm,.60,52,86
34,0,45157,Cam Davis,.60,55,91
36,0,46435,Austin Cook,.59,50,85
36,0,45609,Tyler Duncan,.59,55,94
36,0,27129,Luke List,.59,59,100
36,0,29908,C.T. Pan,.59,32,54
40,0,35310,Lanto Griffin,.58,33,57
40,0,36871,Matt NeSmith,.58,57,99
40,0,50095,Austin Smotherman,.58,58,100
43,0,47079,Harrison Endycott,.57,51,89
43,0,52375,Doug Ghim,.57,53,93
43,0,48117,Kurt Kitayama,.57,41,72
46,0,56630,Akshay Bhatia,.56,47,84
46,0,52372,Cameron Champ,.56,44,78
46,0,37338,Zecheng Dou,.56,54,97
46,0,29725,Tony Finau,.56,47,84
46,0,47995,Davis Riley,.56,57,102
46,0,27214,Kevin Streelman,.56,54,96
46,0,25632,Jimmy Walker,.56,48,86
53,0,34076,Joel Dahmen,.55,51,92
53,0,36326,David Lipsky,.55,57,103
53,0,40006,Erik van Rooyen,.55,43,78
56,0,58696,Peter Kuest,.54,25,46
56,0,30163,Henrik Norlander,.54,49,91
56,0,26476,Chez Reavie,.54,52,96
56,0,48867,Matti Schmid,.54,43,79
56,0,29221,Webb Simpson,.54,31,57
56,0,39324,J.J. Spaun,.54,55,102
56,0,27963,Chris Stroud,.54,31,57
56,0,27095,Nick Watney,.54,41,76
64,0,24925,Jonathan Byrd,.53,32,60
64,0,25818,Scott Piercy,.53,52,99
64,0,32333,Kevin Tway,.53,54,101
67,0,55708,Hayden Buckley,.52,44,84
67,0,46340,Alex Smalley,.52,58,112
69,0,34255,Joseph Bramlett,.51,41,80
69,0,32662,Michael Gligic,.51,37,73
69,0,56762,Will Gordon,.51,57,111
69,0,39546,Keith Mitchell,.51,48,94
69,0,23320,Ryan Palmer,.51,40,79
69,0,46970,Jon Rahm,.51,36,71
69,0,46414,Aaron Rai,.51,54,105
69,0,34610,Matthias Schwab,.51,53,103
77,0,40058,Zac Blair,.50,39,78
77,0,54421,Garrick Higgo,.50,52,103
77,0,33122,Russell Knox,.50,57,114
77,0,51950,Max McGreevy,.50,46,92
81,0,50525,Collin Morikawa,.49,40,81
81,0,47983,Chad Ramey,.49,49,101
81,0,22405,Justin Rose,.49,33,68
81,0,54783,Dylan Wu,.49,52,106
85,0,29535,Brice Garnett,.48,41,86
85,0,36799,Stephan Jaeger,.48,58,122
85,0,50188,S.H. Kim,.48,53,111
85,0,33410,Andrew Landry,.48,38,80
85,0,34431,Robert Streb,.48,39,81
85,0,40115,Adam Svensson,.48,59,122
85,0,58967,Trevor Werbylo,.48,40,83
85,0,57366,Cameron Young,.48,41,86
93,0,57362,Austin Eckroat,.47,46,98
93,0,29420,Billy Horschel,.47,30,64
93,0,32839,Hideki Matsuyama,.47,41,87
93,0,49947,Taylor Moore,.47,47,101
93,0,47347,Adam Schenk,.47,56,119
93,0,48119,Ben Taylor,.47,50,106
99,0,54628,Lee Hodges,.46,49,107
99,0,12716,Charley Hoffman,.46,37,81
99,0,40162,Justin Lower,.46,50,109
99,0,33413,Ben Martin,.46,47,103
103,0,39997,Corey Conners,.45,39,86
103,0,29970,Dylan Frittelli,.45,35,78
103,0,54591,Ben Griffin,.45,54,119
103,0,34563,Chesson Hadley,.45,42,94
103,0,47988,Nick Hardy,.45,53,118
103,0,34466,Peter Malnati,.45,43,95
103,0,55893,Sam Stevens,.45,48,106
110,0,32448,James Hahn,.44,35,80
110,0,37455,Si Woo Kim,.44,44,100
110,0,51997,Andrew Novak,.44,42,95
110,0,58168,Davis Thompson,.44,42,96
114,0,34099,Harris English,.43,42,97
114,0,32102,Rickie Fowler,.43,41,96
114,0,34098,Russell Henley,.43,36,84
114,0,46717,Viktor Hovland,.43,38,88
114,0,39975,Michael Kim,.43,42,97
114,0,32791,K.H. Lee,.43,46,107
114,0,47993,Denny McCarthy,.43,43,100
114,0,52374,Brandon Wu,.43,50,115
122,0,33408,Tyson Alexander,.42,40,95
122,0,33948,Byeong Hun An,.42,44,105
122,0,19803,Ryan Armour,.42,39,92
122,0,36801,Mark Hubbard,.42,49,116
122,0,55182,Tom Kim,.42,38,90
122,0,32757,Patton Kizzire,.42,42,100
122,0,48081,Xander Schauffele,.42,34,81
122,0,34046,Jordan Spieth,.42,30,72
122,0,32139,Danny Willett,.42,28,67
122,0,52513,Carson Young,.42,42,99
132,0,20229,Stewart Cink,.41,33,80
132,0,35449,Adam Long,.41,46,113
132,0,49960,Sepp Straka,.41,38,92
135,0,51766,Wyndham Clark,.40,41,102
135,0,31646,Emiliano Grillo,.40,45,113
135,0,39971,Sungjae Im,.40,42,104
135,0,24024,Zach Johnson,.40,27,68
135,0,29289,S.Y. Noh,.40,27,68
135,0,48699,Callum Tarren,.40,40,99
141,0,35450,Patrick Cantlay,.39,28,72
141,0,32366,Kevin Chappell,.39,22,56
141,0,35532,Tom Hoge,.39,41,104
141,0,34409,David Lingmerth,.39,34,88
141,0,33204,Shane Lowry,.39,24,62
141,0,49771,J.T. Poston,.39,39,100
141,0,50493,Justin Suh,.39,44,114
148,0,57975,Harry Hall,.38,39,102
148,0,35879,Kelly Kraft,.38,34,90
148,0,36699,Patrick Rodgers,.38,39,102
148,0,46441,Robby Shelton,.38,40,104
148,0,25493,Nick Taylor,.38,35,93
153,0,33653,Thomas Detry,.37,37,99
153,0,34363,Tyrrell Hatton,.37,29,78
153,0,39977,Max Homa,.37,32,86
153,0,35506,Mackenzie Hughes,.37,33,89
153,0,26596,Ryan Moore,.37,31,83
153,0,40250,Taylor Pendrith,.37,37,99
153,0,34256,Andrew Putnam,.37,41,111
160,0,52955,Ludvig Åberg,.36,18,50
160,0,40098,Matt Fitzpatrick,.36,26,73
160,0,23108,Matt Kuchar,.36,33,91
160,0,47128,Richy Werenski,.36,36,99
164,0,33597,Harry Higgs,.35,29,84
164,0,27349,Alex Noren,.35,32,92
164,0,37275,Sam Ryder,.35,39,111
164,0,46046,Scottie Scheffler,.35,31,88
164,0,51890,Greyson Sigg,.35,37,105
169,0,30911,Tommy Fleetwood,.34,25,74
169,0,31202,William McGirt,.34,18,53
169,0,55789,Taylor Montgomery,.34,35,102
169,0,51634,Sahith Theegala,.34,36,106
173,0,51349,Nico Echavarria,.33,26,78
173,0,52453,Nicolai Hojgaard,.33,15,46
173,0,27974,Sung Kang,.33,16,49
173,0,28775,Nate Lashley,.33,35,107
173,0,28252,Seamus Power,.33,27,82
173,0,30927,Brendon Todd,.33,34,104
179,0,33141,Keegan Bradley,.32,26,82
179,0,33399,Adam Hadwin,.32,28,88
179,0,39058,Lucas Herbert,.32,20,62
179,0,35461,Beau Hossler,.32,35,110
179,0,24502,Adam Scott,.32,22,68
184,0,47504,Sam Burns,.31,25,81
184,0,27644,Brian Harman,.31,29,93
186,0,30926,Chris Kirk,.30,28,92
