RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
1,0,33122,Russell Knox,11.18,1274,114
2,0,32448,James Hahn,11.01,881,80
2,0,31557,Jim Herman,11.01,848,77
4,0,40250,Taylor Pendrith,10.98,1087,99
5,0,52372,Cameron Champ,10.88,849,78
6,0,19803,Ryan Armour,10.87,1000,92
7,0,12716,Charley Hoffman,10.81,876,81
8,0,56762,Will Gordon,10.77,1196,111
9,0,27129,Luke List,10.73,1073,100
10,0,32662,Michael Gligic,10.71,782,73
10,0,30163,Henrik Norlander,10.71,975,91
12,0,45242,Kevin Yu,10.69,759,71
13,0,26476,Chez Reavie,10.68,1025,96
14,0,28775,Nate Lashley,10.67,1142,107
14,0,53165,Doc Redman,10.67,832,78
14,0,39335,Kevin Roy,10.67,811,76
17,0,36871,Matt NeSmith,10.66,1055,99
18,0,39997,Corey Conners,10.64,915,86
18,0,49766,Hank Lebioda,10.64,649,61
20,0,49453,Trevor Cone,10.63,872,82
20,0,48699,Callum Tarren,10.63,1052,99
20,0,32333,Kevin Tway,10.63,1074,101
23,0,29535,Brice Garnett,10.62,913,86
23,0,51414,Brent Grant,10.62,892,84
25,0,32366,Kevin Chappell,10.61,594,56
26,0,52375,Doug Ghim,10.60,986,93
26,0,24024,Zach Johnson,10.60,721,68
28,0,51349,Nico Echavarria,10.59,826,78
28,0,27974,Sung Kang,10.59,519,49
28,0,52411,Kyle Westmoreland,10.59,837,79
31,0,48867,Matti Schmid,10.57,835,79
31,0,52513,Carson Young,10.57,1046,99
33,0,33204,Shane Lowry,10.55,654,62
33,0,46046,Scottie Scheffler,10.55,928,88
35,0,35310,Lanto Griffin,10.54,601,57
35,0,36326,David Lipsky,10.54,1086,103
35,0,22056,Cameron Percy,10.54,706,67
35,0,34431,Robert Streb,10.54,854,81
39,0,39975,Michael Kim,10.53,1021,97
39,0,36724,Augusto Núñez,10.53,895,85
41,0,55708,Hayden Buckley,10.52,884,84
42,0,56630,Akshay Bhatia,10.51,883,84
42,0,28420,Ryan Brehm,10.51,904,86
42,0,51491,Brandon Matthews,10.51,620,59
45,0,45609,Tyler Duncan,10.50,987,94
45,0,51890,Greyson Sigg,10.50,1103,105
45,0,54783,Dylan Wu,10.50,1113,106
48,0,55893,Sam Stevens,10.49,1112,106
48,0,27214,Kevin Streelman,10.49,1007,96
48,0,31323,Gary Woodland,10.49,871,83
51,0,29908,C.T. Pan,10.48,566,54
51,0,34610,Matthias Schwab,10.48,1079,103
53,0,34256,Andrew Putnam,10.47,1162,111
54,0,47347,Adam Schenk,10.46,1245,119
55,0,46414,Aaron Rai,10.45,1097,105
56,0,46340,Alex Smalley,10.44,1169,112
56,0,27963,Chris Stroud,10.44,595,57
58,0,33141,Keegan Bradley,10.43,855,82
