RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SMASH FACTOR,TOTAL ATTEMPTS,HIGHEST VALUE,LOWEST VALUE
78,0,26287,Roland Thatcher,1.482,56.316,38,1.500,1.434
78,0,25632,Jimmy Walker,1.482,109.661,74,1.485,1.440
100,0,12510,Chad Campbell,1.481,108.110,73,1.485,1.457
100,0,34021,Bud Cauley,1.481,133.272,90,1.485,1.417
100,0,23983,Luke Donald,1.481,74.043,50,1.485,1.438
100,0,30852,Ryo Ishikawa,1.481,51.818,35,1.485,1.440
100,0,26300,Matt Jones,1.481,59.234,40,1.485,1.440
100,0,28237,Rory McIlroy,1.481,56.286,38,1.485,1.460
100,0,23800,Bryce Molder,1.481,105.136,71,1.495,1.350
100,0,20645,John Senden,1.481,94.783,64,1.485,1.443
100,0,27649,Brandt Snedeker,1.481,91.828,62,1.485,1.450
100,0,30110,Kyle Stanley,1.481,78.494,53,1.485,1.422
100,0,29518,Brendan Steele,1.481,91.832,62,1.491,1.443
100,0,27095,Nick Watney,1.481,109.605,74,1.497,1.451
112,0,20593,Greg Chalmers,1.480,113.926,77,1.485,1.451
112,0,24024,Zach Johnson,1.480,109.512,74,1.485,1.413
112,0,22961,David Mathis,1.480,96.194,65,1.500,1.398
112,0,27120,Troy Matteson,1.480,103.565,70,1.485,1.438
112,0,26596,Ryan Moore,1.480,119.879,81,1.485,1.425
112,0,01941,Tom Pernice Jr.,1.480,75.466,51,1.495,1.451
112,0,06567,Vijay Singh,1.480,109.487,74,1.521,1.448
112,0,20396,Lee Westwood,1.480,62.139,42,1.497,1.449
120,0,29910,Blake Adams,1.479,93.190,63,1.485,1.446
120,0,12652,Cameron Beckman,1.479,99.106,67,1.485,1.411
120,0,20848,Ángel Cabrera,1.479,47.324,32,1.485,1.453
120,0,22621,Ben Curtis,1.479,76.915,52,1.485,1.426
120,0,20104,Ken Duke,1.479,130.177,88,1.487,1.423
120,0,10809,Jim Furyk,1.479,99.088,67,1.493,1.447
120,0,12716,Charley Hoffman,1.479,110.892,75,1.485,1.433
120,0,21350,Ryuji Imada,1.479,88.765,60,1.485,1.447
120,0,29478,Kevin Kisner,1.479,75.408,51,1.485,1.442
120,0,27302,Garth Mulroy,1.479,59.148,40,1.485,1.358
120,0,29289,S.Y. Noh,1.479,118.331,80,1.485,1.435
120,0,20572,Rod Pampling,1.479,97.596,66,1.485,1.437
120,0,30927,Brendon Todd,1.479,81.366,55,1.485,1.415
120,0,20160,Charlie Wi,1.479,99.097,67,1.485,1.423
120,0,21878,Mark Wilson,1.479,99.126,67,1.485,1.447
135,0,28259,Sangmoon Bae,1.478,84.264,57,1.489,1.427
135,0,24357,K.J. Choi,1.478,81.293,55,1.485,1.389
135,0,23718,Nathan Green,1.478,67.969,46,1.485,1.418
135,0,23353,J.J. Henry,1.478,76.875,52,1.485,1.403
135,0,29420,Billy Horschel,1.478,68.005,46,1.485,1.443
135,0,25834,Daniel Summerhays,1.478,97.534,66,1.491,1.447
135,0,33419,Cameron Tringale,1.478,107.867,73,1.485,1.437
142,0,32200,Roberto Castro,1.477,103.406,70,1.485,1.423
142,0,28307,Matt Every,1.477,85.659,58,1.485,1.439
142,0,30711,Colt Knost,1.477,94.540,64,1.487,1.434
142,0,26331,Charl Schwartzel,1.477,54.656,37,1.485,1.449
146,0,20229,Stewart Cink,1.476,62.000,42,1.485,1.414
146,0,24604,Hunter Haas,1.476,67.912,46,1.485,1.445
146,0,30692,Scott Stallings,1.476,97.416,66,1.485,1.407
149,0,33141,Keegan Bradley,1.475,87.027,59,1.485,1.397
149,0,29479,Scott Brown,1.475,66.356,45,1.485,1.411
149,0,08075,Jerry Kelly,1.475,107.678,73,1.485,1.451
149,0,29926,Danny Lee,1.475,78.189,53,1.485,1.387
153,0,20623,Gavin Coles,1.474,75.159,51,1.485,1.353
153,0,23409,James Driscoll,1.474,88.418,60,1.485,1.396
153,0,28500,Martin Flores,1.474,97.302,66,1.485,1.421
153,0,27556,Ted Potter Jr.,1.474,88.431,60,1.485,1.433
153,0,23788,D.J. Trahan,1.474,73.675,50,1.485,1.427
158,0,06004,Stephen Ames,1.473,45.673,31,1.485,1.429
158,0,20850,Daniel Chopra,1.473,60.386,41,1.485,1.416
158,0,23638,Brendon de Jonge,1.473,144.334,98,1.485,1.419
158,0,27064,Jhonattan Vegas,1.473,95.721,65,1.485,1.403
158,0,24663,Y.E. Yang,1.473,63.329,43,1.485,1.388
163,0,24846,Ricky Barnes,1.472,107.443,73,1.485,1.401
163,0,32334,Charlie Beljan,1.472,55.929,38,1.485,1.411
163,0,27436,Graham DeLaet,1.472,92.726,63,1.485,1.416
163,0,21209,Sergio Garcia,1.472,64.763,44,1.485,1.425
163,0,21528,Henrik Stenson,1.472,22.080,15,1.485,1.447
168,0,21961,Charles Howell III,1.471,94.120,64,1.485,1.397
168,0,31558,J.J. Killeen,1.471,101.530,69,1.485,1.413
168,0,29221,Webb Simpson,1.471,88.248,60,1.485,1.413
171,0,20098,Stuart Appleby,1.470,91.168,62,1.485,1.405
171,0,25572,Graeme McDowell,1.470,60.261,41,1.485,1.443
173,0,08793,Tiger Woods,1.469,55.823,38,1.485,1.418
174,0,32366,Kevin Chappell,1.468,104.217,71,1.487,1.404
174,0,06251,Chris DiMarco,1.468,96.907,66,1.485,1.396
176,0,28087,Kris Blanks,1.467,74.830,51,1.485,1.407
176,0,27895,Jonas Blixt,1.467,90.972,62,1.485,1.350
176,0,32698,Bobby Gates,1.467,89.472,61,1.485,1.395
176,0,24361,Pat Perez,1.467,83.621,57,1.485,1.411
176,0,27214,Kevin Streelman,1.467,107.124,73,1.485,1.421
181,0,08725,Tom Gillis,1.466,98.201,67,1.485,1.435
181,0,20691,Greg Owen,1.466,92.384,63,1.485,1.350
183,0,06036,Scott Dunlap,1.465,64.474,44,1.485,1.415
183,0,24940,Edward Loar,1.465,55.673,38,1.485,1.350
185,0,21731,Freddie Jacobson,1.464,62.965,43,1.485,1.426
185,0,31323,Gary Woodland,1.464,64.405,44,1.485,1.400
187,0,25396,Kevin Na,1.463,86.290,59,1.485,1.368
188,0,22405,Justin Rose,1.461,73.043,50,1.485,1.403
189,0,11123,Chris Couch,1.459,56.889,39,1.489,1.350
190,0,22378,Trevor Immelman,1.458,77.280,53,1.485,1.402
191,0,29222,Billy Hurley III,1.455,75.679,52,1.485,1.408
