RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
1,0,50525,Collin Morikawa,14,242,5
2,0,30925,Dustin Johnson,13,135,2
3,0,36801,Mark Hubbard,12,254,2
3,0,30692,Scott Stallings,12,210,3
5,0,28679,Fabián Gómez,11,178,4
5,0,27129,Luke List,11,220,1
5,0,28237,Rory McIlroy,11,172,0
8,0,46717,Viktor Hovland,10,220,2
8,0,35449,Adam Long,10,266,2
8,0,32839,Hideki Matsuyama,10,230,5
8,0,46046,Scottie Scheffler,10,244,1
12,0,27942,Rob Oppenheim,9,196,4
12,0,33667,Carlos Ortiz,9,226,3
12,0,25493,Nick Taylor,9,182,2
15,0,51766,Wyndham Clark,8,194,1
15,0,45157,Cam Davis,8,184,2
15,0,32102,Rickie Fowler,8,146,1
15,0,35310,Lanto Griffin,8,286,2
15,0,48822,Sebastián Muñoz,8,258,1
15,0,30163,Henrik Norlander,8,238,2
15,0,35732,Wes Roach,8,136,2
15,0,27330,Josh Teater,8,134,3
23,0,47504,Sam Burns,7,184,1
23,0,39997,Corey Conners,7,226,0
23,0,40098,Matt Fitzpatrick,7,166,2
23,0,34563,Chesson Hadley,7,188,1
23,0,46550,Brandon Hagy,7,148,1
23,0,29420,Billy Horschel,7,234,1
23,0,21961,Charles Howell III,7,216,1
23,0,26300,Matt Jones,7,222,3
23,0,28775,Nate Lashley,7,157,3
23,0,27349,Alex Noren,7,166,1
23,0,24138,Ian Poulter,7,140,2
23,18,46970,Jon Rahm,7,168,1
23,0,34360,Patrick Reed,7,218,1
23,0,47347,Adam Schenk,7,236,3
23,0,39953,Chase Seiffert,7,180,1
23,0,33486,Roger Sloan,7,160,4
23,0,35891,Cameron Smith,7,182,0
23,0,34046,Jordan Spieth,7,188,0
23,0,25804,Bubba Watson,7,194,1
42,-1,33404,Chris Baker,6,158,2
42,-1,33141,Keegan Bradley,6,208,2
42,-1,34255,Joseph Bramlett,6,168,0
42,-1,52372,Cameron Champ,6,230,0
42,-1,34076,Joel Dahmen,6,233,0
42,-1,45609,Tyler Duncan,6,248,2
42,-1,29725,Tony Finau,6,216,1
42,-1,31646,Emiliano Grillo,6,204,1
42,-1,33399,Adam Hadwin,6,200,1
42,-1,12716,Charley Hoffman,6,196,0
42,-1,39977,Max Homa,6,228,2
42,-1,35461,Beau Hossler,6,216,2
42,-1,49766,Hank Lebioda,6,172,2
42,-1,34466,Peter Malnati,6,182,2
42,-1,47993,Denny McCarthy,6,234,2
42,-1,36871,Matthew NeSmith,6,210,3
42,-1,22056,Cameron Percy,6,144,1
42,-1,24361,Pat Perez,6,179,0
42,-1,53165,Doc Redman,6,252,2
