RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,56762,Will Gordon,31.33
2,1,31323,Gary Woodland,30.46
3,-1,30925,Dustin Johnson,30.17
4,0,49964,Aaron Wise,30.16
5,1,34213,Grayson Murray,29.31
6,-1,47959,Bryson DeChambeau,28.99
7,0,22405,Justin Rose,28.21
8,0,23108,Matt Kuchar,28.06
9,0,23320,Ryan Palmer,27.27
10,0,19846,Brian Gay,27.12
11,1,40026,Daniel Berger,27.08
11,0,10809,Jim Furyk,27.08
13,5,33448,Justin Thomas,26.95
14,-1,32791,K.H. Lee,26.84
15,-1,33122,Russell Knox,26.76
16,1,35732,Wes Roach,26.55
17,-1,48081,Xander Schauffele,26.35
18,2,35658,Kris Ventura,26.02
19,0,29420,Billy Horschel,25.91
20,2,32448,James Hahn,25.77
21,2,32366,Kevin Chappell,25.64
22,2,33490,Bo Hoag,25.58
22,2,23788,D.J. Trahan,25.58
24,2,46550,Brandon Hagy,25.37
25,9,52372,Cameron Champ,25.25
26,-5,46970,Jon Rahm,25.22
27,1,28307,Matt Every,25.15
28,1,39997,Corey Conners,25.00
29,1,47347,Adam Schenk,24.86
30,2,21209,Sergio Garcia,24.79
31,2,47504,Sam Burns,24.68
32,2,46442,Maverick McNealy,24.60
33,3,36689,Brooks Koepka,24.59
34,-3,32839,Hideki Matsuyama,24.57
35,2,33449,Zack Sucher,24.55
36,2,35230,Nelson Ledesma,24.37
37,2,39953,Chase Seiffert,24.34
38,2,52375,Doug Ghim,24.32
39,3,30944,Jason Kokrak,24.24
40,3,31646,Emiliano Grillo,24.18
41,3,47128,Richy Werenski,24.14
42,4,33419,Cameron Tringale,24.11
43,4,33413,Ben Martin,23.75
44,4,33667,Carlos Ortiz,23.73
45,7,29221,Webb Simpson,23.71
46,4,20229,Stewart Cink,23.66
47,4,35461,Beau Hossler,23.63
48,6,25364,Paul Casey,23.44
48,16,46717,Viktor Hovland,23.44
50,39,34099,Harris English,23.42
51,4,29535,Brice Garnett,23.39
52,4,24138,Ian Poulter,23.26
53,5,26476,Chez Reavie,23.12
54,5,29974,Branden Grace,23.08
55,5,35450,Patrick Cantlay,23.01
55,5,32254,Xinjun Zhang,23.01
57,5,46441,Robby Shelton,23.00
58,-14,34363,Tyrrell Hatton,22.92
59,5,46402,Talor Gooch,22.83
60,7,29725,Tony Finau,22.73
60,6,33399,Adam Hadwin,22.73
62,5,12716,Charley Hoffman,22.70
63,7,27129,Luke List,22.53
63,7,34046,Jordan Spieth,22.53
65,7,22371,Aaron Baddeley,22.50
65,7,32333,Kevin Tway,22.50
67,5,48822,Sebastián Muñoz,22.49
