RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
138,0,34261,Scott Langley,63.93,725,1134,-0.22
139,0,28475,Jeff Overton,63.85,747,1170,-0.22
140,0,10885,Robert Allenby,63.73,585,918,-0.19
141,0,28679,Fabián Gómez,63.71,906,1422,-0.27
142,0,22046,Geoff Ogilvy,63.65,676,1062,-0.26
143,0,23541,Ben Crane,63.60,870,1368,-0.26
144,0,27942,Rob Oppenheim,63.58,721,1134,-0.24
145,0,36801,Mark Hubbard,63.52,1109,1746,-0.27
145,0,34046,Jordan Spieth,63.52,869,1368,-0.34
147,0,34265,Will Wilcox,63.42,742,1170,-0.28
148,0,35300,Andrew Loupe,63.41,856,1350,-0.31
149,0,31560,Brian Stuard,63.30,752,1188,-0.24
150,0,33461,Morgan Hoffmann,63.27,763,1206,-0.29
151,0,35732,Wes Roach,63.23,626,990,-0.28
152,0,35539,Luke Guthrie,63.13,625,990,-0.30
152,0,32640,Troy Merritt,63.13,875,1386,-0.29
154,0,22371,Aaron Baddeley,63.11,1011,1602,-0.29
155,0,20848,Ángel Cabrera,63.08,704,1116,-0.23
156,0,34262,Jon Curran,63.02,1123,1782,-0.26
156,0,25834,Daniel Summerhays,63.02,1123,1782,-0.30
158,0,06527,Steve Stricker,63.00,601,954,-0.29
159,0,20766,Padraig Harrington,62.96,612,972,-0.26
159,0,39975,Michael Kim,62.96,1088,1728,-0.26
161,0,31420,Anirban Lahiri,62.88,781,1242,-0.28
162,0,24781,Hunter Mahan,62.75,689,1098,-0.26
163,0,20157,Retief Goosen,62.73,621,990,-0.28
163,0,06567,Vijay Singh,62.73,813,1296,-0.25
165,0,35891,Cameron Smith,62.72,779,1242,-0.26
166,0,29222,Billy Hurley III,62.71,745,1188,-0.27
167,0,35532,Tom Hoge,62.48,866,1386,-0.25
168,0,25720,Chad Collins,62.40,820,1314,-0.24
169,0,40058,Zac Blair,62.34,1066,1710,-0.24
170,0,27770,Camilo Villegas,62.10,883,1422,-0.26
171,0,34466,Peter Malnati,62.09,950,1530,-0.26
172,0,31416,Derek Fathauer,62.00,1049,1692,-0.27
173,0,25892,Steve Wheatcroft,61.93,903,1458,-0.27
174,0,45526,Abraham Ancer,61.81,534,864,-0.24
175,0,20098,Stuart Appleby,61.43,763,1242,-0.27
176,0,23800,Bryce Molder,61.32,861,1404,-0.28
177,0,06522,Ernie Els,61.20,727,1188,-0.27
178,0,27895,Jonas Blixt,60.96,834,1368,-0.30
179,0,10213,Dicky Pride,60.90,581,954,-0.24
180,0,28092,D.H. Lee,60.14,617,1026,-0.26
181,0,27747,Hiroshi Iwata,59.50,889,1494,-0.28
182,0,20104,Ken Duke,59.26,576,972,-0.26
183,0,24494,Erik Compton,58.64,665,1134,-0.26
184,0,25274,Steven Bowditch,54.46,696,1278,-0.26
185,0,30927,Brendon Todd,54.23,615,1134,-0.25
