RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,24138,Ian Poulter,75.38,98,130
2,0,29289,S.Y. Noh,75.30,125,166
3,0,19846,Brian Gay,74.19,138,186
4,0,25191,Gonzalo Fernandez-Castaño,73.39,91,124
5,0,26329,Louis Oosthuizen,72.22,91,126
6,0,26851,Marc Leishman,72.13,132,183
7,0,28252,Seamus Power,72.02,139,193
8,0,27895,Jonas Blixt,72.00,126,175
9,0,24361,Pat Perez,71.98,131,182
10,0,36801,Mark Hubbard,71.70,114,159
11,0,25720,Chad Collins,71.68,124,173
12,0,10809,Jim Furyk,71.30,82,115
13,0,40058,Zac Blair,71.20,178,250
14,0,12510,Chad Campbell,70.95,149,210
15,0,25349,Tim Wilkinson,70.87,90,127
16,0,35891,Cameron Smith,70.81,148,209
17,0,37454,Whee Kim,70.74,133,188
18,0,24924,Bill Haas,70.68,135,191
19,0,23108,Matt Kuchar,70.50,141,200
20,0,26300,Matt Jones,70.39,107,152
21,0,29221,Webb Simpson,70.32,154,219
22,0,32150,Michael Thompson,70.23,92,131
23,0,27649,Brandt Snedeker,70.00,63,90
24,0,22405,Justin Rose,69.85,95,136
25,0,20771,Steven Alker,69.78,97,139
26,0,30852,Ryo Ishikawa,69.75,83,119
27,0,23800,Bryce Molder,69.59,119,171
28,0,27958,Ryan Blaum,69.44,150,216
29,0,29974,Branden Grace,69.35,86,124
30,0,25274,Steven Bowditch,69.34,95,137
30,0,29720,Andres Gonzales,69.34,95,137
30,0,39975,Michael Kim,69.34,147,212
33,0,27936,Martin Laird,69.27,133,192
34,0,34174,John Huh,69.23,144,208
35,0,27644,Brian Harman,69.01,167,242
36,0,23983,Luke Donald,68.97,80,116
37,0,35506,Mackenzie Hughes,68.77,185,269
38,0,21961,Charles Howell III,68.71,112,163
39,0,29222,Billy Hurley III,68.68,125,182
40,0,20157,Retief Goosen,68.64,81,118
41,0,33120,Mark Anderson,68.60,83,121
42,0,24357,K.J. Choi,68.59,107,156
42,0,34046,Jordan Spieth,68.59,107,156
44,0,25364,Paul Casey,68.48,113,165
45,0,24846,Ricky Barnes,68.40,145,212
46,0,24024,Zach Johnson,68.36,121,177
47,0,32102,Rickie Fowler,68.18,105,154
48,0,29461,Jamie Lovemark,68.16,137,201
49,0,34466,Peter Malnati,68.08,145,213
50,0,25892,Steve Wheatcroft,68.07,81,119
51,0,33399,Adam Hadwin,68.04,149,219
52,0,28093,Miguel Angel Carballo,67.97,87,128
53,0,46970,Jon Rahm,67.92,108,159
54,0,33419,Cameron Tringale,67.86,114,168
55,0,29478,Kevin Kisner,67.78,122,180
56,0,26758,David Hearn,67.62,142,210
57,0,33448,Justin Thomas,67.53,104,154
58,0,33461,Morgan Hoffmann,67.50,162,240
59,0,34409,David Lingmerth,67.38,126,187
60,0,28237,Rory McIlroy,67.35,66,98
61,0,33418,Shawn Stefani,67.28,109,162
62,0,34431,Robert Streb,67.25,154,229
63,0,40026,Daniel Berger,67.24,117,174
64,0,26499,Rafa Cabrera Bello,67.13,96,143
65,0,34360,Patrick Reed,67.09,157,234
66,0,32200,Roberto Castro,66.67,90,135
66,0,35110,Brett Drewitt,66.67,82,123
68,0,30925,Dustin Johnson,66.41,87,131
