RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
73,0,26499,Rafa Cabrera Bello,53.57,15,28
73,0,30911,Tommy Fleetwood,53.57,15,28
75,0,25900,Lucas Glover,53.33,16,30
75,0,27349,Alex Noren,53.33,16,30
75,0,25804,Bubba Watson,53.33,16,30
78,0,26851,Marc Leishman,53.13,17,32
79,0,33413,Ben Martin,52.94,18,34
80,0,29479,Scott Brown,52.78,19,36
80,0,47959,Bryson DeChambeau,52.78,19,36
80,0,27644,Brian Harman,52.78,19,36
80,0,30692,Scott Stallings,52.78,19,36
84,0,24138,Ian Poulter,52.63,10,19
85,0,28307,Matt Every,52.17,12,23
86,0,24925,Jonathan Byrd,52.00,13,25
87,0,24024,Zach Johnson,51.72,15,29
88,0,46402,Talor Gooch,51.61,16,31
88,0,27974,Sung Kang,51.61,16,31
88,0,34046,Jordan Spieth,51.61,16,31
91,0,35545,Blayne Barber,51.52,17,33
91,0,28252,Seamus Power,51.52,17,33
93,0,33122,Russell Knox,51.35,19,37
94,0,27095,Nick Watney,51.16,22,43
95,0,32640,Troy Merritt,51.11,23,45
96,0,48084,Wesley Bryan,50.00,11,22
96,0,34021,Bud Cauley,50.00,10,20
96,0,35376,Roberto Díaz,50.00,11,22
96,0,25686,Jason Dufner,50.00,12,24
96,0,31646,Emiliano Grillo,50.00,17,34
96,0,33399,Adam Hadwin,50.00,17,34
96,0,32448,James Hahn,50.00,17,34
96,0,27936,Martin Laird,50.00,16,32
96,0,34466,Peter Malnati,50.00,19,38
96,0,32839,Hideki Matsuyama,50.00,10,20
96,0,01810,Phil Mickelson,50.00,19,38
96,0,29221,Webb Simpson,50.00,17,34
96,0,47128,Richy Werenski,50.00,13,26
96,0,25892,Steve Wheatcroft,50.00,9,18
110,0,31202,William McGirt,48.98,24,49
110,0,49964,Aaron Wise,48.98,24,49
112,0,35310,Lanto Griffin,48.65,18,37
113,0,29461,Jamie Lovemark,48.57,17,35
114,0,33948,Byeong Hun An,48.48,16,33
114,0,20229,Stewart Cink,48.48,16,33
114,0,19846,Brian Gay,48.48,16,33
117,0,28237,Rory McIlroy,48.15,13,27
118,0,29518,Brendan Steele,48.00,12,25
119,0,28132,Tyrone Van Aswegen,47.50,19,40
120,0,24140,Sean O'Hair,47.06,16,34
121,0,30925,Dustin Johnson,46.67,7,15
121,0,46501,Ollie Schniederjans,46.67,21,45
123,0,30926,Chris Kirk,46.51,20,43
124,0,32102,Rickie Fowler,46.43,13,28
124,0,26300,Matt Jones,46.43,13,28
126,0,35450,Patrick Cantlay,46.15,12,26
126,0,39328,Conrad Shindler,46.15,6,13
128,0,23353,J.J. Henry,45.45,10,22
129,0,32254,Xinjun Zhang,44.83,13,29
130,0,33141,Keegan Bradley,44.44,20,45
130,0,37338,Zecheng Dou,44.44,8,18
130,0,34563,Chesson Hadley,44.44,20,45
130,0,34174,John Huh,44.44,20,45
130,0,33418,Shawn Stefani,44.44,12,27
135,0,46601,Trey Mullinax,44.00,11,25
136,0,29725,Tony Finau,43.59,17,39
137,0,24502,Adam Scott,43.33,13,30
138,0,40009,Dominic Bozzelli,42.86,15,35
138,0,34264,Hudson Swafford,42.86,9,21
140,0,23108,Matt Kuchar,42.42,14,33
141,0,24358,Robert Garrigus,42.31,11,26
141,0,27963,Chris Stroud,42.31,11,26
143,0,25364,Paul Casey,42.11,8,19
143,0,39997,Corey Conners,42.11,16,38
143,0,34431,Robert Streb,42.11,16,38
146,0,29535,Brice Garnett,41.94,13,31
147,0,10809,Jim Furyk,41.18,7,17
147,0,32816,Satoshi Kodaira,41.18,7,17
147,0,34213,Grayson Murray,41.18,14,34
147,0,29908,C.T. Pan,41.18,14,34
151,0,39954,Cody Gribble,40.91,9,22
152,0,49771,J.T. Poston,40.74,11,27
153,0,34099,Harris English,40.54,15,37
154,0,29478,Kevin Kisner,40.00,14,35
154,0,37278,Nicholas Lindheim,40.00,10,25
154,0,34409,David Lingmerth,40.00,10,25
154,0,32876,Martin Piller,40.00,16,40
154,0,32150,Michael Thompson,40.00,6,15
154,0,08793,Tiger Woods,40.00,10,25
160,0,35506,Mackenzie Hughes,39.53,17,43
161,0,30944,Jason Kokrak,39.47,15,38
162,0,48081,Xander Schauffele,38.89,14,36
163,0,35879,Kelly Kraft,38.64,17,44
164,0,20593,Greg Chalmers,38.46,10,26
165,0,31323,Gary Woodland,37.84,14,37
166,0,27214,Kevin Streelman,37.78,17,45
167,0,47347,Adam Schenk,37.50,15,40
168,0,32366,Kevin Chappell,37.04,10,27
169,0,12716,Charley Hoffman,36.84,14,38
170,0,47125,Matt Atkins,36.36,8,22
170,0,31416,Derek Fathauer,36.36,12,33
170,0,28679,Fabián Gómez,36.36,12,33
173,0,28500,Martin Flores,36.11,13,36
174,0,50526,Tom Lovelady,35.48,11,31
174,0,37275,Sam Ryder,35.48,11,31
174,0,39327,Ben Silverman,35.48,11,31
177,0,47993,Denny McCarthy,35.29,6,17
178,0,33410,Andrew Landry,34.48,10,29
179,0,39546,Keith Mitchell,34.09,15,44
180,0,26596,Ryan Moore,33.33,13,39
180,0,46970,Jon Rahm,33.33,7,21
180,0,35544,Andrew Yun,33.33,3,9
183,0,25632,Jimmy Walker,31.43,11,35
184,0,23320,Ryan Palmer,31.25,10,32
185,0,34076,Joel Dahmen,30.56,11,36
186,0,29222,Billy Hurley III,30.43,7,23
186,0,20572,Rod Pampling,30.43,7,23
186,0,47287,Ethan Tracy,30.43,7,23
189,0,45609,Tyler Duncan,25.71,9,35
190,0,27064,Jhonattan Vegas,25.00,7,28
191,0,24781,Hunter Mahan,24.00,6,25
192,0,20157,Retief Goosen,22.22,4,18
193,0,34363,Tyrrell Hatton,20.00,3,15
