RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
77,0,01724,Jeff Maggert,30.34,331,1091,E
78,0,24449,Parker McLachlin,30.23,309,1022,+0.052
79,0,21646,David Branshaw,30.21,316,1046,+0.117
80,0,20472,Alex Cejka,29.97,309,1031,-0.061
81,0,06515,Shaun Micheel,29.96,293,978,+0.055
82,0,01577,Lee Janzen,29.95,218,728,+0.046
83,0,21731,Freddie Jacobson,29.81,285,956,-0.046
83,0,21878,Mark Wilson,29.81,302,1013,+0.013
85,0,20433,Mark Hensby,29.51,296,1003,+0.074
85,0,25396,Kevin Na,29.51,322,1091,-0.028
87,0,24290,D.J. Brigman,29.50,223,756,+0.022
88,0,10425,Jay Williamson,29.46,198,672,-0.096
89,0,01024,Billy Andrade,29.45,324,1100,+0.090
90,0,24357,K.J. Choi,29.34,279,951,-0.032
91,0,23325,Vaughn Taylor,29.28,294,1004,+0.010
92,0,12705,Cliff Kresge,29.25,408,1395,+0.017
93,0,25686,Jason Dufner,29.11,354,1216,+0.065
94,0,20498,Briny Baird,28.85,423,1466,+0.002
95,0,12660,Jesper Parnevik,28.78,301,1046,-0.003
96,0,26951,Johnson Wagner,28.70,345,1202,E
97,0,01161,Mark Calcavecchia,28.66,292,1019,-0.027
98,0,22405,Justin Rose,28.57,156,546,+0.006
99,0,27963,Chris Stroud,28.37,223,786,+0.027
100,0,23048,Eric Axley,28.21,371,1315,+0.081
101,0,06034,Marco Dawson,28.19,256,908,+0.059
102,0,12510,Chad Campbell,28.05,287,1023,-0.003
103,0,10423,Mike Weir,27.98,235,840,+0.004
104,0,12782,Tim Herron,27.91,319,1143,+0.050
105,0,20628,Arron Oberholser,27.78,205,738,-0.034
106,0,07223,Brian Bateman,27.67,171,618,+0.105
106,0,20105,Jeff Gove,27.67,363,1312,+0.033
108,0,07749,Brett Quigley,27.58,243,881,-0.008
109,0,24507,Jason Bohn,27.41,202,737,+0.089
110,0,12652,Cameron Beckman,27.36,325,1188,-0.031
111,0,01707,Steve Lowery,27.22,264,970,E
112,0,26882,Michael Sim,27.21,191,702,+0.026
113,0,06595,Kevin Sutherland,27.18,262,964,+0.118
114,0,12195,Tom Johnson,27.11,238,878,+0.080
115,0,23614,Rich Beem,26.84,263,980,+0.019
116,0,20572,Rod Pampling,26.37,274,1039,+0.062
117,0,08123,Jeff Brehaut,26.32,180,684,-0.017
118,0,23800,Bryce Molder,25.91,178,687,+0.073
119,0,08537,J.P. Hayes,25.74,287,1115,+0.007
120,0,21949,Joe Ogilvie,25.70,311,1210,+0.064
121,0,25345,Carl Pettersson,25.48,329,1291,+0.021
122,0,20766,Padraig Harrington,25.31,163,644,+0.031
123,0,01810,Phil Mickelson,25.14,183,728,-0.044
124,0,20098,Stuart Appleby,25.06,204,814,+0.029
124,0,01473,Todd Hamilton,25.06,203,810,+0.138
126,0,06197,Michael Allen,24.78,221,892,+0.095
127,0,12714,Chris Tidland,24.58,175,712,+0.103
128,0,24781,Hunter Mahan,24.55,247,1006,+0.045
128,0,29476,Kyle Reifers,24.55,217,884,+0.111
130,0,27770,Camilo Villegas,24.53,235,958,-0.017
131,0,23621,Rory Sabbatini,24.52,217,885,-0.069
132,0,27933,John Merrick,24.51,278,1134,+0.065
133,0,24140,Sean O'Hair,24.48,285,1164,-0.021
134,0,22371,Aaron Baddeley,24.35,226,928,E
135,0,24925,Jonathan Byrd,24.31,210,864,+0.110
136,0,24912,Will MacKenzie,24.25,308,1270,+0.026
137,0,26596,Ryan Moore,24.11,252,1045,+0.016
138,0,26679,Kevin Stadler,24.08,263,1092,+0.141
139,0,28486,Michael Putnam,23.95,268,1119,+0.142
140,0,24490,George McNeill,23.83,265,1112,+0.038
141,0,20634,Peter Lonard,23.63,250,1058,+0.028
142,0,23638,Brendon de Jonge,23.43,216,922,+0.097
143,0,26289,Boo Weekley,23.39,255,1090,+0.035
144,0,21209,Sergio Garcia,23.37,179,766,+0.028
145,0,20574,Mathew Goggin,23.29,282,1211,+0.018
146,0,22378,Trevor Immelman,23.15,175,756,+0.091
147,0,10885,Robert Allenby,23.10,243,1052,+0.058
148,0,26881,Jarrod Lyle,23.08,216,936,+0.046
149,0,20691,Greg Owen,23.07,227,984,+0.106
150,0,20645,John Senden,23.04,271,1176,+0.070
151,0,21528,Henrik Stenson,23.02,116,504,+0.224
152,0,23788,D.J. Trahan,22.95,288,1255,+0.031
153,0,21959,Ted Purdy,22.93,279,1217,+0.025
154,0,20229,Stewart Cink,22.84,230,1007,+0.017
155,0,28158,Steve Marino,22.82,291,1275,+0.010
156,0,23353,J.J. Henry,22.71,216,951,+0.093
157,0,23320,Ryan Palmer,22.66,259,1143,+0.147
158,0,21660,Jason Schultz,22.64,168,742,+0.083
159,0,25900,Lucas Glover,22.46,245,1091,-0.008
160,0,25273,Andrew Buckle,22.34,210,940,+0.081
161,0,01706,Davis Love III,22.28,166,745,+0.042
161,0,23623,Bo Van Pelt,22.28,301,1351,+0.017
163,0,01945,Kenny Perry,22.26,232,1042,+0.091
164,0,27120,Troy Matteson,22.15,235,1061,+0.038
165,0,19824,Craig Barlow,22.11,136,615,+0.037
166,0,24924,Bill Haas,21.15,242,1144,+0.112
167,0,24361,Pat Perez,21.10,191,905,+0.052
168,0,23349,Charles Warren,20.94,272,1299,+0.059
169,0,22913,John Rollins,20.68,243,1175,-0.025
170,0,08375,Paul Stankowski,20.65,121,586,+0.091
171,0,06567,Vijay Singh,20.21,232,1148,-0.009
172,0,06522,Ernie Els,19.97,123,616,-0.049
173,0,20378,Mathias Grönberg,19.95,245,1228,+0.086
174,0,27095,Nick Watney,19.88,194,976,+0.077
175,0,24502,Adam Scott,19.87,151,760,-0.060
176,0,24980,Scott Gutschewski,19.83,161,812,+0.161
177,0,11123,Chris Couch,19.80,202,1020,+0.119
178,0,20850,Daniel Chopra,19.73,262,1328,-0.011
179,0,21633,Steve Allan,19.71,151,766,+0.119
180,0,26360,Bubba Dickerson,19.67,118,600,+0.119
181,0,22046,Geoff Ogilvy,19.44,175,900,+0.086
182,0,21961,Charles Howell III,19.24,177,920,+0.119
183,0,12716,Charley Hoffman,18.74,217,1158,+0.152
184,0,28475,Jeff Overton,18.70,141,754,+0.007
185,0,27702,Matt Hendrix,18.36,141,768,+0.135
186,0,22892,Jason Gore,18.35,200,1090,+0.075
187,0,08793,Tiger Woods,18.11,109,602,-0.156
188,0,20157,Retief Goosen,17.86,85,476,+0.271
189,0,23322,Brett Wetterich,17.74,174,981,+0.086
190,0,29718,Anthony Kim,17.37,193,1111,+0.062
191,0,23497,Tag Ridings,16.88,106,628,+0.104
192,0,21805,Harrison Frazar,16.52,169,1023,-0.012
193,0,27141,J.B. Holmes,15.16,136,897,+0.162
194,0,24358,Robert Garrigus,14.62,176,1204,+0.114
195,0,01249,John Daly,13.52,93,688,+0.269
196,0,25804,Bubba Watson,12.50,115,920,+0.087
