RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,08793,Tiger Woods,4.51,586,130
2,0,01161,Mark Calcavecchia,4.52,723,160
3,0,01810,Phil Mickelson,4.53,535,118
4,0,01418,Bill Glasson,4.54,499,110
5,0,12660,Jesper Parnevik,4.55,523,115
6,0,01706,Davis Love III,4.56,647,142
7,0,20098,Stuart Appleby,4.57,548,120
8,0,01226,Fred Couples,4.59,441,96
9,0,01707,Steve Lowery,4.60,792,172
9,0,01968,Nick Price,4.60,382,83
9,0,02049,Gene Sauers,4.60,368,80
12,0,01475,Donnie Hammond,4.61,549,119
12,0,12782,Tim Herron,4.61,766,166
14,0,09011,David Duval,4.62,757,164
14,0,01320,Bob Estes,4.62,508,110
14,0,01353,Bruce Fleisher,4.62,425,92
14,0,10809,Jim Furyk,4.62,749,162
14,0,01677,Tom Lehman,4.62,531,115
14,0,01766,Billy Mayfair,4.62,660,143
14,0,01975,Tom Purtzer,4.62,541,117
21,0,06522,Ernie Els,4.63,435,94
21,0,01331,Rick Fehr,4.63,556,120
21,0,01887,Mark O'Meara,4.63,592,128
24,0,01175,Jim Carter,4.64,751,162
24,0,01510,Nolan Henke,4.64,613,132
24,0,10585,Scott McCarron,4.64,640,138
24,0,01960,Don Pooley,4.64,552,119
28,0,01157,Tom Byrum,4.65,735,158
28,0,01334,Keith Fergus,4.65,437,94
28,0,01408,Kelly Gibson,4.65,920,198
28,0,08075,Jerry Kelly,4.65,721,155
28,0,02170,Hal Sutton,4.65,772,166
28,0,06613,Tommy Tolles,4.65,688,148
28,0,02245,Grant Waite,4.65,763,164
35,0,01599,Steve Jones,4.66,582,125
35,0,01943,Chris Perry,4.66,824,177
35,0,02099,Scott Simpson,4.66,648,139
35,0,06595,Kevin Sutherland,4.66,653,140
39,0,01024,Billy Andrade,4.67,789,169
39,0,06214,Guy Boros,4.67,607,130
39,0,06124,Patrick Burke,4.67,490,105
39,0,01219,John Cook,4.67,738,158
39,0,08375,Paul Stankowski,4.67,766,164
39,0,02218,Ted Tryba,4.67,822,176
45,0,01042,Paul Azinger,4.68,459,98
45,0,12645,Brent Geiberger,4.68,758,162
45,0,01577,Lee Janzen,4.68,740,158
45,0,01723,Andrew Magee,4.68,786,168
45,0,01724,Jeff Maggert,4.68,688,147
45,0,02246,Duffy Waldorf,4.68,730,156
51,0,01006,John Adams,4.69,628,134
51,0,01093,Ronnie Black,4.69,652,139
51,0,01196,Brian Claar,4.69,422,90
51,0,01203,Russ Cochran,4.69,820,175
51,0,01381,Fred Funk,4.69,891,190
51,0,01533,P.H. Horgan III,4.69,676,144
51,0,07465,Hideki Kase,4.69,676,144
51,0,02135,Mike Standly,4.69,657,140
59,0,01132,Mark Brooks,4.70,696,148
59,0,06044,Scott Gump,4.70,836,178
59,0,01569,Peter Jacobsen,4.70,668,142
59,0,08265,Eric Johnson,4.70,663,141
59,0,06090,Jim McGovern,4.70,677,144
59,0,01891,David Ogrin,4.70,724,154
59,0,07087,Hugh Royer III,4.70,648,138
59,0,02214,Kirk Triplett,4.70,715,152
59,0,02256,Tom Watson,4.70,404,86
68,0,01388,Robert Gamez,4.71,641,136
68,0,06643,Paul Goydos,4.71,815,173
68,0,01444,Ken Green,4.71,410,87
68,0,06332,Neal Lancaster,4.71,791,168
68,0,10860,Justin Leonard,4.71,726,154
68,0,01761,Len Mattiace,4.71,838,178
68,0,01797,Rocco Mediate,4.71,659,140
68,0,02095,Larry Silveira,4.71,443,94
68,0,06132,Sonny Skinner,4.71,542,115
77,0,20099,Doug Barron,4.72,822,174
77,0,01096,Phil Blackmar,4.72,731,155
77,0,12387,Michael Christie,4.72,751,159
77,0,01249,John Daly,4.72,392,83
77,0,06621,Joe Durant,4.72,784,166
77,0,01374,Robin Freeman,4.72,515,109
77,0,01457,Jay Haas,4.72,623,132
77,0,01527,Scott Hoch,4.72,689,146
77,0,01619,Skip Kendall,4.72,812,172
77,0,11032,Frank Lickliter II,4.72,661,140
77,0,01771,Blaine McCallister,4.72,652,138
77,0,01926,Steve Pate,4.72,656,139
77,0,01928,Corey Pavin,4.72,458,97
77,0,02010,Loren Roberts,4.72,566,120
77,0,06567,Vijay Singh,4.72,618,131
77,0,02146,Payne Stewart,4.72,637,135
77,0,02159,Curtis Strange,4.72,481,102
77,0,02239,Scott Verplank,4.72,477,101
95,0,01098,Jay Don Blake,4.73,728,154
95,0,10569,Mike Brisky,4.73,814,172
95,0,01139,Olin Browne,4.73,785,166
95,0,20229,Stewart Cink,4.73,729,154
95,0,19881,Robert Damron,4.73,728,154
95,0,01307,Joel Edwards,4.73,738,156
95,0,01996,Mike Reid,4.73,624,132
95,0,02104,Jeff Sluman,4.73,742,157
