RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,08793,Tiger Woods,34.88,2825,81
2,0,01968,Nick Price,34.93,2026,58
3,0,01320,Bob Estes,34.96,2412,69
3,0,10809,Jim Furyk,34.96,3426,98
5,0,01677,Tom Lehman,34.97,2518,72
6,0,01353,Bruce Fleisher,35.00,2135,61
7,0,01161,Mark Calcavecchia,35.09,3404,97
8,0,12660,Jesper Parnevik,35.10,2457,70
9,0,01418,Bill Glasson,35.13,2389,68
9,0,01527,Scott Hoch,35.13,3056,87
11,0,01810,Phil Mickelson,35.14,2671,76
12,0,01157,Tom Byrum,35.21,3451,98
13,0,01707,Steve Lowery,35.22,3487,99
14,0,09011,David Duval,35.23,3453,98
15,0,01706,Davis Love III,35.24,3172,90
16,0,01577,Lee Janzen,35.25,3490,99
17,0,06522,Ernie Els,35.29,2188,62
18,0,01098,Jay Don Blake,35.32,3214,91
18,0,01510,Nolan Henke,35.32,2896,82
18,0,02010,Loren Roberts,35.32,2896,82
18,0,02133,Craig Stadler,35.32,2437,69
22,0,01891,David Ogrin,35.33,3392,96
23,0,01334,Keith Fergus,35.34,2050,58
24,0,10860,Justin Leonard,35.35,3570,101
24,0,01926,Steve Pate,35.35,2934,83
26,0,02049,Gene Sauers,35.36,1874,53
26,0,06595,Kevin Sutherland,35.36,3006,85
28,0,10569,Mike Brisky,35.37,3537,100
29,0,01024,Billy Andrade,35.38,3573,101
29,0,01619,Skip Kendall,35.38,3609,102
29,0,01960,Don Pooley,35.38,2547,72
32,0,01381,Fred Funk,35.39,4070,115
32,0,12645,Brent Geiberger,35.39,3291,93
32,0,01748,Doug Martin,35.39,3610,102
32,0,02170,Hal Sutton,35.39,3397,96
36,0,01331,Rick Fehr,35.41,2443,69
37,0,01920,Craig Parry,35.42,2515,71
38,0,01723,Andrew Magee,35.43,3614,102
39,0,06617,Brian Henninger,35.44,2729,77
40,0,06621,Joe Durant,35.45,3474,98
40,0,01682,Wayne Levi,35.45,2375,67
40,0,12663,Phil Tataurangi,35.45,2694,76
43,0,20229,Stewart Cink,35.47,3512,99
43,0,01226,Fred Couples,35.47,2022,57
43,0,01569,Peter Jacobsen,35.47,3086,87
46,0,01887,Mark O'Meara,35.49,2733,77
46,0,02159,Curtis Strange,35.49,2236,63
46,0,06613,Tommy Tolles,35.49,3159,89
49,0,01766,Billy Mayfair,35.50,3195,90
49,0,02206,David Toms,35.50,3124,88
51,0,19881,Robert Damron,35.51,3480,98
51,0,01329,Brad Faxon,35.51,2663,75
51,0,01876,Greg Norman,35.51,1811,51
54,0,20099,Doug Barron,35.52,3659,103
54,0,01374,Robin Freeman,35.52,2309,65
56,0,01203,Russ Cochran,35.53,3660,103
56,0,01408,Kelly Gibson,35.53,4299,121
58,0,02245,Grant Waite,35.55,3626,102
59,0,20098,Stuart Appleby,35.56,2774,78
