RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,46046,Scottie Scheffler,33.42,635,19
2,0,48081,Xander Schauffele,33.76,709,21
3,0,32333,Kevin Tway,33.94,611,18
4,0,34587,Chan Kim,34.00,850,25
5,0,54576,Patrick Fishburn,34.13,819,24
6,0,57366,Cameron Young,34.14,717,21
7,0,32839,Hideki Matsuyama,34.16,649,19
8,0,39997,Corey Conners,34.18,752,22
9,0,51634,Sahith Theegala,34.20,855,25
10,0,54591,Ben Griffin,34.21,1129,33
11,0,35450,Patrick Cantlay,34.22,616,18
12,0,46340,Alex Smalley,34.26,925,27
13,0,35532,Tom Hoge,34.28,994,29
14,0,47504,Sam Burns,34.33,721,21
14,0,37455,Si Woo Kim,34.33,824,24
16,0,47420,Jake Knapp,34.36,756,22
17,0,34076,Joel Dahmen,34.37,928,27
18,0,47983,Chad Ramey,34.41,929,27
19,0,60067,Joe Highsmith,34.42,826,24
19,0,32791,K.H. Lee,34.42,895,26
21,0,55893,Sam Stevens,34.43,964,28
22,0,56630,Akshay Bhatia,34.50,897,26
23,0,35310,Lanto Griffin,34.52,725,21
23,0,27644,Brian Harman,34.52,794,23
23,0,51894,Vince Whaley,34.52,794,23
23,0,45242,Kevin Yu,34.52,863,25
27,0,59836,Pierceson Coody,34.54,829,24
27,0,39546,Keith Mitchell,34.54,898,26
27,0,52513,Carson Young,34.54,967,28
30,0,51349,Nico Echavarria,34.55,1002,29
30,0,27064,Jhonattan Vegas,34.55,760,22
32,0,48867,Matti Schmid,34.58,899,26
32,0,58168,Davis Thompson,34.58,899,26
34,0,51696,Rico Hoey,34.62,900,26
35,0,52375,Doug Ghim,34.63,935,27
36,0,29908,C.T. Pan,34.67,624,18
37,0,45522,Christiaan Bezuidenhout,34.68,763,22
37,0,29420,Billy Horschel,34.68,763,22
37,0,48117,Kurt Kitayama,34.68,763,22
37,0,23108,Matt Kuchar,34.68,867,25
37,0,49771,J.T. Poston,34.68,867,25
42,0,39971,Sungjae Im,34.69,902,26
43,0,39975,Michael Kim,34.71,972,28
44,0,59866,Nick Dunlap,34.73,764,22
44,0,35506,Mackenzie Hughes,34.73,903,26
46,0,51977,Max Greyserman,34.74,799,23
46,0,37275,Sam Ryder,34.74,938,27
46,0,51890,Greyson Sigg,34.74,938,27
49,0,32367,Jorge Campillo,34.75,556,16
49,0,52215,Robert MacIntyre,34.75,834,24
51,0,60004,Jacob Bridgeman,34.76,869,25
51,0,48084,Wesley Bryan,34.76,591,17
51,0,51766,Wyndham Clark,34.76,730,21
51,0,38991,Alejandro Tosti,34.76,869,25
55,0,57362,Austin Eckroat,34.77,904,26
55,0,35461,Beau Hossler,34.77,904,26
55,0,46442,Maverick McNealy,34.77,904,26
58,0,55182,Tom Kim,34.78,800,23
59,0,57975,Harry Hall,34.79,835,24
59,0,54628,Lee Hodges,34.79,1009,29
59,0,47993,Denny McCarthy,34.79,835,24
59,0,30163,Henrik Norlander,34.79,661,19
59,0,51997,Andrew Novak,34.79,835,24
59,0,46414,Aaron Rai,34.79,835,24
59,0,50095,Austin Smotherman,34.79,487,14
66,0,28089,Jason Day,34.80,696,20
67,0,54421,Garrick Higgo,34.81,905,26
68,0,36801,Mark Hubbard,34.82,975,28
69,0,40162,Justin Lower,34.83,1010,29
69,0,39327,Ben Silverman,34.83,801,23
71,0,34256,Andrew Putnam,34.84,871,25
71,0,24502,Adam Scott,34.84,662,19
71,0,39324,J.J. Spaun,34.84,871,25
71,0,31323,Gary Woodland,34.84,871,25
75,0,36884,Ben Kohles,34.85,941,27
76,0,39977,Max Homa,34.86,767,22
