RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,01418,Bill Glasson,17,623,0
2,0,01527,Scott Hoch,10,790,0
3,0,01061,Ray Barr Jr.,9,584,0
3,0,01715,Mark Lye,9,912,0
5,0,01507,Webb Heintzelman,8,887,0
6,0,01533,P.H. Horgan III,7,862,0
6,0,02100,Tim Simpson,7,904,0
6,0,02201,Jim Thorpe,7,892,0
9,0,01006,John Adams,6,872,0
9,0,01310,Dave Eichelberger,6,998,0
9,0,02095,Larry Silveira,6,792,0
9,0,02267,D.A. Weibring,6,712,0
13,0,01201,Lennie Clements,5,804,0
13,0,01333,Jack Ferenz,5,504,0
13,0,01390,Buddy Gardner,5,1048,0
13,0,01444,Ken Green,5,904,0
13,0,01736,Roger Maltbie,5,678,0
13,0,01935,Calvin Peete,5,674,0
13,0,02094,Tony Sills,5,546,0
13,0,02104,Jeff Sluman,5,1014,0
13,0,02190,Doug Tewell,5,786,0
22,0,01157,Tom Byrum,4,876,0
22,0,01361,Dan Forsman,4,885,0
22,0,01489,Steve Hart,4,662,0
22,0,02010,Loren Roberts,4,1099,0
22,0,02322,Richard Zokol,4,654,0
27,0,01014,Fulton Allem,3,782,0
27,0,01035,Tommy Armour III,3,967,0
27,0,02007,Larry Rinker,3,920,0
30,0,01381,Fred Funk,2,806,0
30,0,01468,Gary Hallberg,2,862,0
30,0,06128,Steve Lamontagne,2,837,0
30,0,01723,Andrew Magee,2,957,0
30,0,01725,John Mahaffey,2,946,0
30,0,01928,Corey Pavin,2,1020,0
30,0,01941,Tom Pernice Jr.,2,498,0
30,0,01960,Don Pooley,2,715,0
30,0,01975,Tom Purtzer,2,764,0
30,0,02041,Bill Sander,2,970,0
30,0,02087,Don Shirey Jr.,2,856,0
30,0,02159,Curtis Strange,2,684,0
30,0,02180,Harry Taylor,2,572,0
30,0,02225,Howard Twitty,2,918,0
30,0,02294,Willie Wood,2,680,0
45,0,06142,Mitch Adcock,1,568,0
45,0,06197,Michael Allen,1,940,0
45,0,01037,Dewey Arnette,1,636,0
45,0,01042,Paul Azinger,1,946,0
45,0,01068,Andy Bean,1,657,0
45,0,01093,Ronnie Black,1,876,0
45,0,01106,Jim Booros,1,844,0
45,0,01129,Bill Britton,1,998,0
45,0,06124,Patrick Burke,1,484,0
45,0,01150,George Burns,1,858,0
45,0,01161,Mark Calcavecchia,1,932,0
45,0,01175,Jim Carter,1,894,0
45,0,01219,John Cook,1,1008,0
45,0,06150,Carl Cooper,1,520,0
45,0,01261,Jay Delsing,1,924,0
45,0,01284,Mike Donald,1,1106,0
45,0,01288,Ed Dougherty,1,726,0
45,0,06144,John Dowdall,1,534,0
45,0,01306,David Edwards,1,768,0
45,0,01321,Tom Eubank,1,580,0
45,0,01329,Brad Faxon,1,808,0
45,0,01346,Ed Fiori,1,1058,0
45,0,01378,David Frost,1,788,0
45,0,01388,Robert Gamez,1,738,0
45,0,01457,Jay Haas,1,936,0
45,0,01469,Dan Halldorson,1,460,0
45,0,01475,Donnie Hammond,1,720,0
45,0,01487,Jeff Hart,1,844,0
45,0,01495,Morris Hatalsky,1,802,0
45,0,01499,Mark Hayes,1,771,0
45,0,01549,Mike Hulbert,1,1102,0
45,0,01569,Peter Jacobsen,1,792,0
45,0,01577,Lee Janzen,1,930,0
45,0,01639,Kenny Knox,1,948,0
45,0,06332,Neal Lancaster,1,692,0
45,0,01706,Davis Love III,1,912,0
45,0,01771,Blaine McCallister,1,928,0
45,0,01797,Rocco Mediate,1,849,0
45,0,01878,Andy North,1,646,0
45,0,01925,Jerry Pate,1,542,0
45,0,01926,Steve Pate,1,958,0
45,0,01943,Chris Perry,1,972,0
45,0,01945,Kenny Perry,1,690,0
45,0,01971,Dillard Pruitt,1,776,0
45,0,02023,Clarence Rose,1,914,0
45,0,02118,J.C. Snead,1,718,0
45,0,02146,Payne Stewart,1,940,0
45,0,02170,Hal Sutton,1,888,0
45,0,02185,Lance Ten Broeck,1,948,0
45,0,02186,Brian Tennyson,1,960,0
45,0,02223,Bob Tway,1,932,0
45,0,02224,Greg Twiggs,1,846,0
45,0,02230,Stan Utley,1,1066,0
45,0,02239,Scott Verplank,1,824,0
45,0,02245,Grant Waite,1,704,0
45,0,02246,Duffy Waldorf,1,878,0
