RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
138,0,01266,Clark Dennis,2.99,257,86
138,0,06128,Steve Lamontagne,2.99,254,85
138,0,01835,Tommy Moore,2.99,263,88
141,0,01093,Ronnie Black,2.98,250,84
141,0,01154,Bill Buttner,2.98,259,87
141,0,01303,Bob Eastwood,2.98,256,86
144,0,02167,Mike Sullivan,2.96,240,81
144,0,02215,Paul Trittler,2.96,249,84
146,0,06142,Mitch Adcock,2.95,180,61
146,0,01200,Keith Clearwater,2.95,227,77
146,0,02180,Harry Taylor,2.95,171,58
146,0,02230,Stan Utley,2.95,313,106
150,0,01418,Bill Glasson,2.94,194,66
151,0,01014,Fulton Allem,2.93,214,73
151,0,01487,Jeff Hart,2.93,240,82
151,0,02225,Howard Twitty,2.93,278,95
154,0,01346,Ed Fiori,2.91,314,108
155,0,06118,Greg Bruckner,2.90,258,89
155,0,06284,Jim Hallet,2.90,334,115
157,0,01941,Tom Pernice Jr.,2.87,155,54
158,0,01307,Joel Edwards,2.86,246,86
159,0,01458,Jerry Haas,2.85,254,89
159,0,06130,Jeffrey Wilson,2.85,214,75
161,0,01469,Dan Halldorson,2.84,145,51
162,0,01168,David Canipe,2.82,237,84
162,0,01878,Andy North,2.82,183,65
164,0,02118,J.C. Snead,2.81,205,73
164,0,02298,Jim Woodward,2.81,205,73
166,0,01321,Tom Eubank,2.80,165,59
167,0,02267,D.A. Weibring,2.79,184,66
168,0,01333,Jack Ferenz,2.78,142,51
168,0,01736,Roger Maltbie,2.78,181,65
170,0,01157,Tom Byrum,2.76,248,90
170,0,06122,Greg Hickman,2.76,171,62
170,0,01607,Brian Kamm,2.76,138,50
173,0,01507,Webb Heintzelman,2.75,264,96
173,0,01557,John Inman,2.75,281,102
173,0,01971,Dillard Pruitt,2.75,217,79
176,0,06124,Patrick Burke,2.74,145,53
176,0,01489,Steve Hart,2.74,186,68
176,0,01891,David Ogrin,2.74,233,85
179,0,06144,John Dowdall,2.71,152,56
179,0,01946,Peter Persons,2.71,271,100
181,0,01571,Barry Jaeckel,2.70,154,57
182,0,06132,Sonny Skinner,2.69,202,75
183,0,01037,Dewey Arnette,2.67,171,64
184,0,06140,Sean Murphy,2.66,157,59
185,0,02023,Clarence Rose,2.63,229,87
186,0,01061,Ray Barr Jr.,2.62,160,61
186,0,02245,Grant Waite,2.62,191,73
188,0,06150,Carl Cooper,2.61,149,57
189,0,06136,Mike Schuchart,2.59,176,68
190,0,01935,Calvin Peete,2.58,168,65
191,0,01023,Jerry Anderson,2.29,128,56
192,0,06425,Rick Todd,2.05,115,56
