RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,23353,J.J. Henry,45' 6",182.000,4,-2
2,0,23325,Vaughn Taylor,45' 11",459.000,10,-1
3,0,22046,Geoff Ogilvy,47' 6",569.583,12,-5
4,0,29221,Webb Simpson,49' 5",296.417,6,-6
5,0,12716,Charley Hoffman,52' 5",523.917,10,E
6,0,45526,Abraham Ancer,53' 0",265.000,5,+2
7,0,25274,Steven Bowditch,53' 4",320.167,6,-1
8,0,30944,Jason Kokrak,53' 5",801.083,15,-9
9,0,32102,Rickie Fowler,54' 1",756.833,14,-6
10,0,23320,Ryan Palmer,54' 10",438.833,8,-4
11,0,26476,Chez Reavie,54' 11",439.500,8,+2
12,0,25632,Jimmy Walker,55' 9",613.000,11,-6
13,0,35539,Luke Guthrie,56' 8",566.500,10,-5
14,0,22892,Jason Gore,57' 2",685.667,12,-3
15,0,33141,Keegan Bradley,57' 4",401.583,7,-5
15,0,25572,Graeme McDowell,57' 4",172.083,3,-1
17,0,23108,Matt Kuchar,57' 11",405.667,7,-1
18,0,36689,Brooks Koepka,59' 6",892.000,15,-6
19,0,27942,Rob Oppenheim,60' 4",723.833,12,+3
20,0,40058,Zac Blair,60' 8",485.250,8,-2
21,0,29223,Sam Saunders,60' 11",426.500,7,E
22,0,26951,Johnson Wagner,61' 1",732.833,12,-5
23,0,10213,Dicky Pride,61' 4",184.083,3,+1
24,0,33204,Shane Lowry,61' 6",369.000,6,-1
25,0,20691,Greg Owen,61' 8",740.083,12,-5
26,0,29974,Branden Grace,62' 0",434.167,7,-5
26,0,35732,Wes Roach,62' 0",309.833,5,-2
28,0,10809,Jim Furyk,62' 1",496.750,8,-3
28,0,27644,Brian Harman,62' 1",745.250,12,-3
30,0,26329,Louis Oosthuizen,62' 3",186.667,3,-1
31,0,30163,Henrik Norlander,62' 4",498.500,8,E
32,0,20472,Alex Cejka,62' 7",375.667,6,-1
33,0,24461,Thomas Aiken,62' 8",375.833,6,+1
34,0,29518,Brendan Steele,63' 1",819.583,13,-6
35,0,32366,Kevin Chappell,63' 2",632.000,10,-3
36,0,06527,Steve Stricker,63' 3",569.417,9,E
37,0,08075,Jerry Kelly,63' 5",443.750,7,-1
38,0,29720,Andres Gonzales,63' 6",888.667,14,-2
39,0,29222,Billy Hurley III,63' 7",254.333,4,E
40,0,27747,Hiroshi Iwata,64' 0",1024.083,16,-5
41,0,24502,Adam Scott,64' 2",705.500,11,-4
42,0,32757,Patton Kizzire,64' 3",834.750,13,-1
43,0,21878,Mark Wilson,64' 10",648.500,10,+1
44,0,27214,Kevin Streelman,64' 11",649.000,10,-3
45,0,20098,Stuart Appleby,65' 1",585.833,9,E
46,0,29485,Brett Stegmaier,65' 6",458.250,7,-1
47,0,24924,Bill Haas,65' 7",524.750,8,-1
48,0,29476,Kyle Reifers,66' 1",1056.750,16,-3
49,0,28089,Jason Day,66' 3",860.750,13,-9
50,0,26851,Marc Leishman,66' 6",731.917,11,-6
51,0,27141,J.B. Holmes,66' 7",865.250,13,-6
52,0,33413,Ben Martin,66' 10",668.083,10,-2
53,0,32448,James Hahn,67' 1",939.000,14,-3
54,0,39975,Michael Kim,67' 8",879.917,13,-1
55,0,32839,Hideki Matsuyama,67' 10",746.000,11,-4
56,0,33667,Carlos Ortiz,67' 11",679.250,10,-3
57,0,22371,Aaron Baddeley,68' 1",817.250,12,-4
58,0,27963,Chris Stroud,68' 3",682.833,10,-4
59,0,34261,Scott Langley,68' 4",546.833,8,-3
60,0,26331,Charl Schwartzel,68' 5",684.333,10,E
61,0,36801,Mark Hubbard,68' 8",1167.500,17,+4
61,0,25892,Steve Wheatcroft,68' 8",893.167,13,-2
63,0,31420,Anirban Lahiri,68' 11",689.500,10,-2
64,0,24494,Erik Compton,69' 0",552.167,8,+2
64,0,28475,Jeff Overton,69' 0",620.667,9,+1
66,0,27466,Spencer Levin,69' 1",621.583,9,-2
67,0,29268,Bronson Burgoon,69' 7",834.833,12,-7
67,0,35300,Andrew Loupe,69' 7",1252.417,18,-1
67,0,20645,John Senden,69' 7",1113.583,16,-6
70,0,25900,Lucas Glover,70' 3",281.083,4,-2
71,0,25396,Kevin Na,70' 5",1267.333,18,-2
72,0,29289,S.Y. Noh,70' 11",496.667,7,+1
73,0,34563,Chesson Hadley,71' 2",569.583,8,+1
74,0,29461,Jamie Lovemark,71' 3",1282.917,18,-11
75,0,20157,Retief Goosen,71' 5",928.083,13,-2
76,0,02206,David Toms,71' 6",571.833,8,+1
77,0,25686,Jason Dufner,71' 11",1007.333,14,-5
77,0,24140,Sean O'Hair,71' 11",1437.917,20,-11
79,0,26758,David Hearn,72' 3",722.833,10,+3
80,0,27974,Sung Kang,72' 11",802.333,11,E
81,0,26289,Boo Weekley,73' 1",511.333,7,-3
82,0,27064,Jhonattan Vegas,73' 7",1029.583,14,-7
83,0,24357,K.J. Choi,73' 8",736.417,10,+3
84,0,31416,Derek Fathauer,74' 1",1481.083,20,-4
85,0,24912,Will MacKenzie,74' 8",597.167,8,E
86,0,35532,Tom Hoge,74' 9",1046.000,14,-3
87,0,30925,Dustin Johnson,74' 11",973.833,13,-7
88,0,28132,Tyrone Van Aswegen,75' 1",1125.833,15,+5
89,0,24507,Jason Bohn,75' 8",605.500,8,E
90,0,29745,Tyler Aldridge,75' 10",834.417,11,-1
91,0,23800,Bryce Molder,76' 0",607.917,8,+2
92,0,34265,Will Wilcox,76' 2",1066.250,14,-4
93,0,33122,Russell Knox,76' 3",686.500,9,-1
94,0,06522,Ernie Els,76' 4",458.083,6,E
95,0,29420,Billy Horschel,76' 5",382.083,5,-2
96,0,21961,Charles Howell III,76' 7",1379.167,18,-8
96,0,34360,Patrick Reed,76' 7",1302.083,17,-3
98,0,32200,Roberto Castro,76' 9",690.667,9,+2
98,0,29725,Tony Finau,76' 9",2149.583,28,-11
98,0,32150,Michael Thompson,76' 9",537.083,7,E
