RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,12716,Charley Hoffman,39' 8",9806.833,247,+20
1,0,29221,Webb Simpson,39' 8",7340.833,185,+6
3,0,33410,Andrew Landry,39' 11",3989.000,100,+9
4,0,22892,Jason Gore,41' 4",7931.167,192,+19
5,0,29974,Branden Grace,42' 0",6763.583,161,-1
6,0,34098,Russell Henley,42' 1",9508.500,226,+23
7,0,25900,Lucas Glover,42' 6",8201.333,193,+12
7,0,26329,Louis Oosthuizen,42' 6",5865.250,138,+13
7,0,10213,Dicky Pride,42' 6",5185.500,122,+18
7,0,26289,Boo Weekley,42' 6",8587.833,202,+16
11,0,30925,Dustin Johnson,42' 8",9426.250,221,-8
12,0,31560,Brian Stuard,42' 9",6920.583,162,+16
13,0,26758,David Hearn,42' 11",10042.083,234,+42
13,0,30944,Jason Kokrak,42' 11",11983.167,279,+17
13,0,27649,Brandt Snedeker,42' 11",10780.167,251,+12
16,0,25632,Jimmy Walker,43' 1",14006.167,325,E
17,0,25240,D.A. Points,43' 2",5832.333,135,+14
18,0,28237,Rory McIlroy,43' 3",6877.083,159,-15
19,0,25804,Bubba Watson,43' 4",8532.500,197,+3
20,0,32102,Rickie Fowler,43' 8",9786.500,224,-7
21,0,23320,Ryan Palmer,43' 9",10984.833,251,+4
21,0,27214,Kevin Streelman,43' 9",8661.250,198,+14
23,0,23983,Luke Donald,43' 10",9635.750,220,+20
23,0,25686,Jason Dufner,43' 10",11520.083,263,+7
23,0,26476,Chez Reavie,43' 10",8941.167,204,+18
26,0,33204,Shane Lowry,44' 0",5188.000,118,+21
27,0,32366,Kevin Chappell,44' 1",11952.333,271,+6
27,0,20229,Stewart Cink,44' 1",8419.583,191,+13
27,0,24358,Robert Garrigus,44' 1",9612.417,218,+15
30,0,25396,Kevin Na,44' 2",10512.500,238,+21
30,0,35451,Scott Pinckney,44' 2",10156.750,230,+19
30,0,02206,David Toms,44' 2",6707.000,152,+8
33,0,31416,Derek Fathauer,44' 3",14739.333,333,+38
33,0,08075,Jerry Kelly,44' 3",6677.500,151,+14
33,0,27129,Luke List,44' 3",12705.333,287,-8
33,0,23325,Vaughn Taylor,44' 3",9201.083,208,+13
37,0,36689,Brooks Koepka,44' 5",9765.167,220,+15
37,0,32839,Hideki Matsuyama,44' 5",8613.333,194,+19
39,0,20472,Alex Cejka,44' 6",6405.167,144,+26
40,0,20691,Greg Owen,44' 7",11550.583,259,+32
40,0,24502,Adam Scott,44' 7",8875.000,199,+7
42,0,24461,Thomas Aiken,44' 8",5941.333,133,+12
42,0,29745,Tyler Aldridge,44' 8",11027.667,247,+28
42,0,35532,Tom Hoge,44' 8",10908.333,244,+25
42,0,26331,Charl Schwartzel,44' 8",9332.083,209,+11
46,0,20104,Ken Duke,44' 9",6796.750,152,+19
47,0,45526,Abraham Ancer,44' 10",5293.000,118,+21
47,0,24846,Ricky Barnes,44' 10",13682.833,305,+23
47,0,35300,Andrew Loupe,44' 10",12916.500,288,+26
47,0,30692,Scott Stallings,44' 10",11204.833,250,+17
51,0,46440,Smylie Kaufman,44' 11",13393.083,298,+17
51,0,28114,Dawie van der Walt,44' 11",8843.250,197,+47
53,0,34099,Harris English,45' 3",13078.833,289,+16
53,0,34264,Hudson Swafford,45' 3",13812.083,305,+33
55,0,27936,Martin Laird,45' 4",11927.417,263,+17
55,0,29461,Jamie Lovemark,45' 4",13143.083,290,+9
57,0,29725,Tony Finau,45' 5",14898.417,328,+13
58,0,32200,Roberto Castro,45' 6",10200.833,224,+23
58,0,23541,Ben Crane,45' 6",9334.333,205,+11
60,0,29926,Danny Lee,45' 7",9848.250,216,+40
60,0,32150,Michael Thompson,45' 7",8159.083,179,+38
62,0,35539,Luke Guthrie,45' 8",8271.417,181,+20
62,0,34563,Chesson Hadley,45' 8",11373.833,249,+39
62,0,32448,James Hahn,45' 8",10648.667,233,+25
62,0,36699,Patrick Rodgers,45' 8",11774.417,258,+24
66,0,32618,Rhein Gibson,45' 10",9158.500,200,+24
66,0,29223,Sam Saunders,45' 10",7968.417,174,+19
66,0,33418,Shawn Stefani,45' 10",12660.750,276,+22
69,0,01810,Phil Mickelson,46' 0",11035.583,240,+6
70,0,33141,Keegan Bradley,46' 1",8243.583,179,+21
70,0,27466,Spencer Levin,46' 1",10420.000,226,+32
70,0,27942,Rob Oppenheim,46' 1",9129.833,198,+26
70,0,31323,Gary Woodland,46' 1",12310.500,267,-4
74,0,29476,Kyle Reifers,46' 2",12330.583,267,+40
75,0,31557,Jim Herman,46' 3",10599.583,229,+38
75,0,21961,Charles Howell III,46' 3",15351.083,332,+16
77,0,40058,Zac Blair,46' 4",9039.583,195,+30
77,0,34174,John Huh,46' 4",9915.833,214,+15
77,0,30926,Chris Kirk,46' 4",11533.750,249,+23
80,0,23800,Bryce Molder,46' 5",10072.500,217,+23
80,0,30163,Henrik Norlander,46' 5",7428.000,160,+32
80,0,34360,Patrick Reed,46' 5",14470.500,312,+10
83,0,22046,Geoff Ogilvy,46' 6",7532.333,162,+13
83,0,28132,Tyrone Van Aswegen,46' 6",15540.333,334,+35
85,0,29720,Andres Gonzales,46' 7",10955.167,235,+30
85,0,25493,Nick Taylor,46' 7",10343.500,222,+36
87,0,34046,Jordan Spieth,46' 8",9238.750,198,+3
87,0,27770,Camilo Villegas,46' 8",13119.333,281,+39
89,0,12510,Chad Campbell,46' 9",11681.583,250,+23
89,0,30110,Kyle Stanley,46' 9",11124.333,238,+42
89,0,21878,Mark Wilson,46' 9",7951.917,170,+23
92,0,24507,Jason Bohn,46' 10",7351.500,157,+25
92,0,24924,Bill Haas,46' 10",9969.250,213,+12
92,0,36801,Mark Hubbard,46' 10",12923.167,276,+39
92,0,33413,Ben Martin,46' 10",11607.083,248,+39
96,0,30711,Colt Knost,46' 11",7699.750,164,+19
96,0,33122,Russell Knox,46' 11",8069.000,172,+32
96,0,24140,Sean O'Hair,46' 11",12752.833,272,+10
96,0,35891,Cameron Smith,46' 11",7359.500,157,+28
100,0,33399,Adam Hadwin,47' 0",12925.500,275,+49
100,0,34431,Robert Streb,47' 0",10198.083,217,+22
102,0,29268,Bronson Burgoon,47' 1",10821.750,230,+23
102,0,34261,Scott Langley,47' 1",8423.667,179,+16
102,0,26851,Marc Leishman,47' 1",9987.167,212,+7
102,0,32876,Martin Piller,47' 1",7067.000,150,+19
106,0,24912,Will MacKenzie,47' 2",10566.833,224,+22
106,0,26951,Johnson Wagner,47' 2",12262.417,260,+22
108,0,25364,Paul Casey,47' 3",8036.833,170,+20
108,0,27436,Graham DeLaet,47' 3",9871.417,209,+29
108,0,21731,Freddie Jacobson,47' 3",11715.083,248,+14
108,0,39975,Michael Kim,47' 3",13267.417,281,+45
108,0,28158,Steve Marino,47' 3",9925.667,210,+34
108,0,25818,Scott Piercy,47' 3",11205.917,237,+28
108,0,29485,Brett Stegmaier,47' 3",12138.000,257,+33
108,0,27963,Chris Stroud,47' 3",11191.083,237,+36
116,0,10885,Robert Allenby,47' 4",7194.083,152,+34
116,0,23353,J.J. Henry,47' 4",9371.917,198,+37
116,0,23108,Matt Kuchar,47' 4",10373.583,219,+19
119,0,20572,Rod Pampling,47' 5",4975.583,105,+18
120,0,10809,Jim Furyk,47' 6",5607.917,118,+22
120,0,25572,Graeme McDowell,47' 6",5989.333,126,+30
122,0,21209,Sergio Garcia,47' 7",4808.167,101,+8
122,0,31646,Emiliano Grillo,47' 7",9572.167,201,+36
122,0,29222,Billy Hurley III,47' 7",8035.000,169,+17
125,0,34262,Jon Curran,47' 8",11725.083,246,+57
125,0,06567,Vijay Singh,47' 8",11297.667,237,+9
