RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,25198,Francesco Molinari,25' 6",763.833,30,-3
2,0,26476,Chez Reavie,28' 6",1310.333,46,+3
3,0,31202,William McGirt,28' 11",1620.583,56,-4
4,0,29476,Kyle Reifers,29' 1",1539.250,53,-1
5,0,34174,John Huh,29' 4",1377.667,47,-1
5,0,28237,Rory McIlroy,29' 4",1025.750,35,-1
7,0,27649,Brandt Snedeker,29' 6",1504.250,51,-1
8,0,23983,Luke Donald,29' 8",1067.083,36,+2
9,0,29974,Branden Grace,29' 9",862.333,29,-2
9,0,33410,Andrew Landry,29' 9",1010.250,34,+1
11,0,25364,Paul Casey,29' 10",1102.750,37,+5
11,0,34409,David Lingmerth,29' 10",954.417,32,+1
13,0,29289,S.Y. Noh,30' 1",1923.750,64,+2
14,0,34262,Jon Curran,30' 9",1323.083,43,+3
14,0,25572,Graeme McDowell,30' 9",707.167,23,E
16,0,30163,Henrik Norlander,31' 0",1551.583,50,+9
17,0,25720,Chad Collins,31' 4",1472.333,47,+3
18,0,25900,Lucas Glover,31' 5",1446.917,46,E
19,0,32757,Patton Kizzire,31' 6",1543.000,49,-1
20,0,27942,Rob Oppenheim,31' 8",1076.500,34,E
20,0,27214,Kevin Streelman,31' 8",1680.500,53,+6
22,0,25240,D.A. Points,31' 10",986.000,31,E
23,0,32448,James Hahn,31' 11",1756.083,55,+2
23,0,21731,Freddie Jacobson,31' 11",1438.083,45,+1
23,0,30711,Colt Knost,31' 11",1147.750,36,+1
26,0,30110,Kyle Stanley,32' 0",1854.917,58,+5
27,0,24358,Robert Garrigus,32' 1",1698.583,53,+2
27,0,31560,Brian Stuard,32' 1",1121.750,35,-3
29,0,20472,Alex Cejka,32' 3",1224.083,38,+10
29,0,20229,Stewart Cink,32' 3",1771.667,55,+4
31,0,32618,Rhein Gibson,32' 4",1681.417,52,+5
31,0,24924,Bill Haas,32' 4",1389.750,43,-5
31,0,01810,Phil Mickelson,32' 4",1746.500,54,+3
31,0,27770,Camilo Villegas,32' 4",2035.000,63,+2
35,0,35451,Scott Pinckney,32' 6",2115.083,65,+4
36,0,10213,Dicky Pride,32' 7",1075.417,33,+6
37,0,34563,Chesson Hadley,32' 11",2008.000,61,+9
37,0,32839,Hideki Matsuyama,32' 11",1612.667,49,+5
37,0,25396,Kevin Na,32' 11",1447.667,44,+7
40,0,20104,Ken Duke,33' 0",989.417,30,-2
40,0,21209,Sergio Garcia,33' 0",791.417,24,+3
42,0,29479,Scott Brown,33' 2",1691.333,51,+3
42,0,27466,Spencer Levin,33' 2",1457.917,44,+5
42,0,27129,Luke List,33' 2",2318.750,70,+5
42,0,02206,David Toms,33' 2",895.000,27,E
46,0,34466,Peter Malnati,33' 3",1730.417,52,+6
46,0,20691,Greg Owen,33' 3",2228.000,67,+11
46,0,22405,Justin Rose,33' 3",1029.667,31,+6
46,0,26331,Charl Schwartzel,33' 3",1694.917,51,-5
50,0,21961,Charles Howell III,33' 4",2768.750,83,-4
50,0,34360,Patrick Reed,33' 4",2333.333,70,+2
52,0,34046,Jordan Spieth,33' 6",1272.667,38,-2
53,0,33667,Carlos Ortiz,33' 7",1545.667,46,+4
54,0,31416,Derek Fathauer,33' 8",2392.583,71,+12
54,0,08075,Jerry Kelly,33' 8",1077.583,32,+2
54,0,26329,Louis Oosthuizen,33' 8",1280.583,38,+3
57,0,29725,Tony Finau,33' 11",2883.083,85,+8
57,0,27936,Martin Laird,33' 11",1627.000,48,-1
59,0,24507,Jason Bohn,34' 0",1393.833,41,E
59,0,34099,Harris English,34' 0",2211.917,65,-2
59,0,30925,Dustin Johnson,34' 0",1940.167,57,-2
59,0,25632,Jimmy Walker,34' 0",2620.500,77,+10
63,0,32876,Martin Piller,34' 1",1396.750,41,+3
64,0,34264,Hudson Swafford,34' 2",2391.083,70,+1
65,0,12716,Charley Hoffman,34' 3",2156.000,63,+5
65,0,35300,Andrew Loupe,34' 3",2053.417,60,+20
65,0,23325,Vaughn Taylor,34' 3",1607.833,47,+2
68,0,31323,Gary Woodland,34' 4",2095.833,61,E
