RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,29221,Webb Simpson,35' 4",79,2793.417,+2.00
2,0,25900,Lucas Glover,37' 5",98,3668.750,+6.00
3,0,26329,Louis Oosthuizen,37' 8",83,3126.667,+9.00
4,0,27129,Luke List,38' 3",174,6658.000,-14.00
5,0,27214,Kevin Streelman,38' 4",113,4332.500,+3.00
6,0,20472,Alex Cejka,38' 6",88,3390.833,+7.00
7,0,33410,Andrew Landry,38' 8",70,2708.000,+5.00
8,0,24502,Adam Scott,38' 11",102,3968.083,-2.00
9,0,12716,Charley Hoffman,39' 1",174,6796.667,+11.00
10,0,32102,Rickie Fowler,39' 3",119,4672.833,-5.00
11,0,33667,Carlos Ortiz,39' 6",119,4700.667,+14.00
12,0,25804,Bubba Watson,39' 8",105,4164.000,-1.00
13,0,29745,Tyler Aldridge,39' 9",172,6835.500,+5.00
14,0,35532,Tom Hoge,40' 1",150,6018.333,+12.00
14,0,27649,Brandt Snedeker,40' 1",156,6259.417,-4.00
16,0,20104,Ken Duke,40' 3",90,3619.750,+15.00
16,0,36689,Brooks Koepka,40' 3",121,4874.583,+9.00
18,0,25240,D.A. Points,40' 7",78,3163.083,+5.00
19,0,32839,Hideki Matsuyama,40' 8",115,4678.833,+7.00
20,0,25686,Jason Dufner,40' 10",134,5466.833,+1.00
20,0,10213,Dicky Pride,40' 10",88,3595.583,+10.00
20,0,23325,Vaughn Taylor,40' 10",108,4414.167,+6.00
23,0,34098,Russell Henley,41' 1",139,5711.167,+17.00
24,0,24507,Jason Bohn,41' 2",93,3826.333,+6.00
25,0,22892,Jason Gore,41' 3",111,4576.583,+17.00
25,0,29974,Branden Grace,41' 3",113,4661.917,+6.00
27,0,24846,Ricky Barnes,41' 4",193,7970.167,+10.00
27,0,26476,Chez Reavie,41' 4",115,4755.500,+12.00
29,0,30692,Scott Stallings,41' 5",184,7621.500,+17.00
30,0,30944,Jason Kokrak,41' 6",148,6140.917,+15.00
30,0,28114,Dawie van der Walt,41' 6",119,4935.083,+31.00
32,0,34099,Harris English,41' 7",164,6812.833,+4.00
33,0,24494,Erik Compton,41' 9",103,4301.083,+13.00
33,0,31416,Derek Fathauer,41' 9",193,8053.417,+23.00
33,0,34174,John Huh,41' 9",149,6216.417,+14.00
33,0,30110,Kyle Stanley,41' 9",142,5932.583,+33.00
37,0,08075,Jerry Kelly,41' 10",74,3098.667,+2.00
37,0,26289,Boo Weekley,41' 10",130,5441.417,+18.00
39,0,37273,Derek Ernst,41' 11",91,3811.667,+9.00
39,0,25632,Jimmy Walker,41' 11",194,8139.583,+1.00
41,0,32200,Roberto Castro,42' 1",136,5725.167,+7.00
41,0,23983,Luke Donald,42' 1",110,4630.583,+4.00
41,0,29222,Billy Hurley III,42' 1",70,2947.333,+9.00
41,0,27466,Spencer Levin,42' 1",97,4085.917,+11.00
45,0,29268,Bronson Burgoon,42' 3",151,6382.333,+11.00
45,0,30925,Dustin Johnson,42' 3",144,6081.333,+4.00
47,0,45526,Abraham Ancer,42' 4",66,2794.250,+9.00
47,0,21209,Sergio Garcia,42' 4",51,2157.500,+12.00
47,0,31646,Emiliano Grillo,42' 4",103,4356.083,+15.00
47,0,34466,Peter Malnati,42' 4",150,6355.667,+12.00
51,0,31560,Brian Stuard,42' 6",67,2849.667,+8.00
52,0,24358,Robert Garrigus,42' 7",127,5406.750,+7.00
52,0,22046,Geoff Ogilvy,42' 7",102,4342.500,+13.00
52,0,20691,Greg Owen,42' 7",146,6219.167,+24.00
52,0,34046,Jordan Spieth,42' 7",117,4984.583,-2.00
52,0,29518,Brendan Steele,42' 7",135,5746.417,+13.00
57,0,35732,Wes Roach,42' 8",85,3627.000,+8.00
58,0,34262,Jon Curran,42' 10",117,5011.167,+27.00
59,0,27942,Rob Oppenheim,42' 11",131,5623.417,+12.00
59,0,35451,Scott Pinckney,42' 11",134,5749.000,+13.00
61,0,29725,Tony Finau,43' 0",204,8769.667,+16.00
61,0,33204,Shane Lowry,43' 0",67,2883.000,+10.00
61,0,24140,Sean O'Hair,43' 0",174,7480.917,-4.00
61,0,34360,Patrick Reed,43' 0",217,9337.667,+8.00
61,0,31323,Gary Woodland,43' 0",142,6101.250,+2.00
66,0,26331,Charl Schwartzel,43' 2",126,5443.333,+8.00
67,0,29461,Jamie Lovemark,43' 3",162,7004.667,-6.00
68,0,35539,Luke Guthrie,43' 4",105,4548.583,+20.00
68,0,29926,Danny Lee,43' 4",101,4376.250,+15.00
68,0,01810,Phil Mickelson,43' 4",115,4979.167,+2.00
71,0,23108,Matt Kuchar,43' 5",131,5691.167,-6.00
72,0,33141,Keegan Bradley,43' 6",90,3911.667,+16.00
73,0,35300,Andrew Loupe,43' 7",189,8243.750,+28.00
74,0,32366,Kevin Chappell,43' 8",148,6465.917,+9.00
75,0,32448,James Hahn,43' 10",135,5922.000,+25.00
