RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,01196,Brian Claar,59,1
2,0,01557,John Inman,48,1
3,0,01376,Bob Friend,41,0
3,0,01633,Tom Kite,41,1
5,0,01510,Nolan Henke,40,3
6,0,01996,Mike Reid,38,1
7,0,01443,Hubert Green,37,5
8,0,01823,Larry Mize,36,1
8,0,01935,Calvin Peete,36,36
8,0,02195,Leonard Thompson,36,0
11,0,01132,Mark Brooks,34,15
11,0,02190,Doug Tewell,34,2
13,0,01381,Fred Funk,33,7
13,0,01457,Jay Haas,33,2
13,0,02010,Loren Roberts,33,0
16,0,01493,Mike Harwood,32,3
16,0,01724,Jeff Maggert,32,5
18,0,01014,Fulton Allem,31,11
18,0,01201,Lennie Clements,31,0
18,0,01288,Ed Dougherty,31,2
18,0,01355,Raymond Floyd,31,9
18,0,02104,Jeff Sluman,31,12
23,0,10315,Hunt Gilliland,30,1
23,0,01444,Ken Green,30,1
23,0,01796,Mark McNulty,30,30
23,0,02225,Howard Twitty,30,0
27,0,01024,Billy Andrade,29,3
27,0,07569,Mark Carnevale,29,0
27,0,02100,Tim Simpson,29,0
30,0,01346,Ed Fiori,28,0
30,0,01353,Bruce Fleisher,28,6
30,0,01971,Dillard Pruitt,28,1
30,0,02267,D.A. Weibring,28,0
30,0,02303,Robert Wrenn,28,2
35,0,01925,Jerry Pate,27,1
35,0,02311,Kim Young,27,0
37,0,01306,David Edwards,26,0
37,0,01388,Robert Gamez,26,0
37,0,01725,John Mahaffey,26,1
37,0,01783,Mark McCumber,26,3
41,0,01049,Ian Baker-Finch,25,2
41,0,01060,Dave Barr,25,1
41,0,01133,Billy Ray Brown,25,5
41,0,01313,Steve Elkington,25,9
41,0,01326,Nick Faldo,25,0
41,0,06044,Scott Gump,25,2
41,0,01569,Peter Jacobsen,25,0
41,0,01704,Dick Lotz,25,0
49,0,01157,Tom Byrum,24,1
49,0,01876,Greg Norman,24,2
49,0,06048,Dicky Thompson,24,8
52,0,01168,David Canipe,23,2
52,0,01284,Mike Donald,23,2
52,0,01331,Rick Fehr,23,4
52,0,06575,Dudley Hart,23,2
52,0,01550,Ed Humenik,23,1
52,0,01559,Hale Irwin,23,2
52,0,01577,Lee Janzen,23,2
52,0,01771,Blaine McCallister,23,2
60,0,01143,Brad Bryant,22,2
60,0,01203,Russ Cochran,22,0
60,0,07267,Allen Doyle,22,5
60,0,01475,Donnie Hammond,22,1
60,0,01837,Gil Morgan,22,7
60,0,01928,Corey Pavin,22,14
60,0,01968,Nick Price,22,0
60,0,01975,Tom Purtzer,22,0
60,0,02002,John Riegger,22,4
60,0,02094,Tony Sills,22,0
60,0,06567,Vijay Singh,22,0
60,0,06132,Sonny Skinner,22,2
60,0,02111,Mike Smith,22,0
60,0,02146,Payne Stewart,22,0
60,0,02186,Brian Tennyson,22,6
75,0,06010,Brad Bell,21,1
75,0,01139,Olin Browne,21,2
75,0,01200,Keith Clearwater,21,3
75,0,01239,Michael Cunning,21,1
75,0,01261,Jay Delsing,21,1
75,0,01266,Clark Dennis,21,4
75,0,01390,Buddy Gardner,21,0
75,0,01495,Morris Hatalsky,21,4
75,0,01682,Wayne Levi,21,2
75,0,01755,Dick Mast,21,2
75,0,01946,Peter Persons,21,0
75,0,01958,Dan Pohl,21,3
75,0,02067,Ted Schulz,21,2
75,0,02167,Mike Sullivan,21,0
89,0,06142,Mitch Adcock,20,3
89,0,01023,Jerry Anderson,20,3
89,0,06124,Patrick Burke,20,0
89,0,01181,Jon Chaffee,20,0
89,0,01320,Bob Estes,20,2
89,0,01435,Wayne Grady,20,3
89,0,06284,Jim Hallet,20,3
89,0,01648,Billy Kratzert,20,1
89,0,01690,Bruce Lietzke,20,2
89,0,01701,Bob Lohr,20,8
89,0,01797,Rocco Mediate,20,3
89,0,02049,Gene Sauers,20,0
89,0,02099,Scott Simpson,20,2
102,0,01219,John Cook,19,0
102,0,01374,Robin Freeman,19,0
102,0,01378,David Frost,19,3
102,0,01418,Bill Glasson,19,4
102,0,01469,Dan Halldorson,19,5
102,0,01489,Steve Hart,19,6
102,0,01571,Barry Jaeckel,19,1
102,0,01607,Brian Kamm,19,4
102,0,06128,Steve Lamontagne,19,1
102,0,01706,Davis Love III,19,4
102,0,01864,Larry Nelson,19,0
102,0,01877,Tim Norris,19,1
102,0,01920,Craig Parry,19,1
102,0,02185,Lance Ten Broeck,19,1
102,0,02214,Kirk Triplett,19,1
102,0,02242,Lanny Wadkins,19,2
102,0,02246,Duffy Waldorf,19,2
102,0,02292,Bob Wolcott,19,1
102,0,02298,Jim Woodward,19,1
102,0,02321,Fuzzy Zoeller,19,1
122,0,01156,Curt Byrum,18,0
122,0,01385,Jim Gallagher Jr.,18,0
122,0,01413,Larry Gilbert,18,1
122,0,09071,David Gilford,18,0
122,0,01766,Billy Mayfair,18,2
122,0,01790,Pat McGowan,18,2
122,0,01887,Mark O'Meara,18,3
122,0,01960,Don Pooley,18,18
122,0,02007,Larry Rinker,18,4
122,0,02101,Joey Sindelar,18,2
122,0,02159,Curtis Strange,18,2
122,0,02237,Maurie Ver Brugge,18,3
122,0,02300,Ian Woosnam,18,0
135,0,01040,Emlyn Aubrey,17,1
135,0,01042,Paul Azinger,17,2
135,0,01142,Bart Bryant,17,2
135,0,01150,George Burns,17,1
135,0,01235,Ben Crenshaw,17,0
135,0,01414,Bob Gilder,17,5
135,0,01499,Mark Hayes,17,1
135,0,01549,Mike Hulbert,17,1
135,0,01677,Tom Lehman,17,1
135,0,01782,Mike McCullough,17,0
135,0,06090,Jim McGovern,17,6
135,0,01891,David Ogrin,17,9
135,0,01934,Dave Peege,17,3
135,0,02131,Mike Springer,17,1
135,0,02133,Craig Stadler,17,1
135,0,02135,Mike Standly,17,9
151,0,06513,Ken Allard,16,3
151,0,01072,Chip Beck,16,0
151,0,01096,Phil Blackmar,16,1
151,0,01249,John Daly,16,0
151,0,06144,John Dowdall,16,1
151,0,01323,Brad Fabel,16,1
151,0,01361,Dan Forsman,16,2
151,0,01408,Kelly Gibson,16,2
151,0,01458,Jerry Haas,16,0
151,0,01578,Tom Jenkins,16,0
151,0,01748,Doug Martin,16,2
151,0,07459,Paul McIntire,16,1
151,0,01905,Joe Ozaki,16,0
151,0,01943,Chris Perry,16,5
151,0,01978,Fran Quinn,16,1
151,0,02033,Dave Rummells,16,2
151,0,02230,Stan Utley,16,0
151,0,06130,Jeffrey Wilson,16,1
169,0,01006,John Adams,15,0
169,0,01129,Bill Britton,15,0
169,0,01214,Frank Conner,15,0
169,0,10041,Wayne DeFrancesco,15,12
169,0,01307,Joel Edwards,15,7
169,0,01330,David Feherty,15,4
169,0,08537,J.P. Hayes,15,0
169,0,06122,Greg Hickman,15,5
169,0,01666,Bernhard Langer,15,0
169,0,01723,Andrew Magee,15,0
169,0,01736,Roger Maltbie,15,1
169,0,01938,David Peoples,15,6
169,0,06383,E.J. Pfister,15,2
169,0,02136,Chris Starkjohann,15,2
169,0,02206,David Toms,15,7
169,0,02226,Tray Tyner,15,1
169,0,06072,Greg Whisman,15,0
186,0,06118,Greg Bruckner,14,1
186,0,01161,Mark Calcavecchia,14,2
186,0,01197,Bobby Clampett,14,3
186,0,06150,Carl Cooper,14,2
186,0,01226,Fred Couples,14,0
186,0,01303,Bob Eastwood,14,0
186,0,01329,Brad Faxon,14,2
186,0,01425,Ernie Gonzalez,14,0
186,0,01468,Gary Hallberg,14,1
186,0,01533,P.H. Horgan III,14,6
186,0,01627,Craig King,14,5
186,0,06332,Neal Lancaster,14,0
186,0,08277,Greg Lesher,14,0
186,0,01715,Mark Lye,14,9
186,0,01717,Sandy Lyle,14,0
186,0,01815,Johnny Miller,14,1
186,0,01964,Greg Powers,14,3
186,0,01981,Ronan Rafferty,14,4
186,0,01984,Sam Randolph,14,0
186,0,02168,Robert Sullivan,14,2
186,0,02170,Hal Sutton,14,1
186,0,02238,Steven Veriato,14,0
208,0,06197,Michael Allen,13,0
208,0,06204,Jeff Barlow,13,8
208,0,01093,Ronnie Black,13,0
208,0,01185,Brandel Chamblee,13,0
208,0,01522,Lon Hinkle,13,4
208,0,01527,Scott Hoch,13,1
208,0,01553,John Huston,13,9
208,0,08531,John Joseph,13,13
208,0,07011,Chris Kaufman,13,3
208,0,01639,Kenny Knox,13,1
208,0,01662,Greg Ladehoff,13,3
208,0,01779,Gary McCord,13,1
208,0,01846,Jodie Mudd,13,1
208,0,01871,Mike Nicolette,13,0
208,0,01878,Andy North,13,0
208,0,07293,Mike Pero,13,13
208,0,02023,Clarence Rose,13,1
208,0,02040,Mike San Filippo,13,0
208,0,02063,Dave Schreyer,13,4
208,0,07017,Carl Stripling,13,6
208,0,02201,Jim Thorpe,13,0
208,0,06751,Chris Tucker,13,3
208,0,02223,Bob Tway,13,0
208,0,02224,Greg Twiggs,13,3
208,0,08649,Mitch Voges,13,1
208,0,02241,Bobby Wadkins,13,0
208,0,06633,Gary Webb,13,0
208,0,02268,Tom Weiskopf,13,0
208,0,02313,Bruce Zabriski,13,0
208,0,02322,Richard Zokol,13,4
238,0,01098,Jay Don Blake,12,0
238,0,01112,Charlie Bowles,12,2
238,0,01256,Rodger Davis,12,7
238,0,01641,Gary Koch,12,6
238,0,06012,Greg Kraft,12,3
238,0,01910,Arnold Palmer,12,1
238,0,01945,Kenny Perry,12,5
238,0,01998,Jack Renner,12,2
238,0,02000,Rick Rhoads,12,0
238,0,06040,John Ross,12,2
238,0,02087,Don Shirey Jr.,12,0
238,0,02095,Larry Silveira,12,7
238,0,06581,David Sutherland,12,2
238,0,02279,Mark Wiebe,12,0
252,0,01035,Tommy Armour III,11,0
252,0,06034,Marco Dawson,11,2
252,0,01278,Andy Dillard,11,0
252,0,01507,Webb Heintzelman,11,11
252,0,06661,Pete Huber,11,1
252,0,01707,Steve Lowery,11,0
252,0,08535,Gary Nicklaus,11,1
252,0,01926,Steve Pate,11,8
252,0,02090,Tom Sieckmann,11,0
252,0,02120,Ed Sneed,11,3
252,0,08561,Sam Stein,11,0
252,0,02160,Ron Streck,11,0
252,0,02256,Tom Watson,11,2
265,0,01016,Ras Allen,10,10
265,0,01068,Andy Bean,10,1
265,0,06585,Jerry Foltz,10,1
265,0,07545,Kelly Holmes,10,1
265,0,01721,Baker Maddera,10,1
265,0,01835,Tommy Moore,10,0
265,0,01851,Bob Murphy,10,0
265,0,01892,Aki Ohmachi,10,0
265,0,01931,Rick Pearson,10,0
265,0,08607,Nate Pomeroy,10,1
265,0,02041,Bill Sander,10,2
265,0,02148,Ray Stewart,10,0
265,0,06969,Mike Tschetter,10,0
265,0,02255,Denis Watson,10,1
265,0,02257,Brian Watts,10,10
265,0,09019,Gary Wolstenholme,10,4
281,0,06006,JC Anderson,9,4
281,0,01078,Jim Benepe,9,2
281,0,01106,Jim Booros,9,6
281,0,01151,Clark Burroughs,9,4
281,0,01198,Howard Clark,9,3
281,0,10537,Brian Conser,9,0
281,0,06599,John Elliott,9,1
281,0,01334,Keith Fergus,9,9
281,0,01417,Ronny Glanton,9,1
281,0,07571,Uly Grisette,9,0
281,0,06290,Stuart Hendley,9,0
281,0,01572,Mark James,9,0
281,0,07547,Craig Kanada,9,0
281,0,06483,Ricky Kawagishi,9,0
281,0,01734,Mike Malone,9,9
281,0,01753,Rik Massengale,9,1
281,0,01789,Tom McGinnis,9,2
281,0,08431,Jeff McMillian,9,9
281,0,01810,Phil Mickelson,9,0
281,0,08635,Colin Montgomerie,9,0
281,0,06373,José María Olazábal,9,2
281,0,08791,Jim Prusia,9,0
281,0,10043,Dave Quinn,9,5
281,0,07327,Steven Richardson,9,1
281,0,08963,Steve Ridge,9,0
281,0,02054,Ken Schall,9,2
281,0,10109,Chris Stutts,9,3
281,0,02180,Harry Taylor,9,7
281,0,09061,Daniel Thore,9,1
281,0,02239,Scott Verplank,9,0
281,0,10423,Mike Weir,9,2
281,0,02294,Willie Wood,9,0
313,0,09015,Bert Atkinson,8,5
313,0,07867,Woody Austin,8,0
313,0,10611,Bill Bevington,8,1
313,0,06721,Bob Borowicz,8,1
313,0,01162,Rex Caldwell,8,1
313,0,08893,Scott Carson,8,1
313,0,20111,John Connelly,8,1
313,0,01265,Kevin De Nike,8,1
313,0,10455,Lowell Dencer,8,0
313,0,07657,Jeff Duncan,8,8
313,0,01305,Danny Edwards,8,0
313,0,08577,Doug Hixon,8,0
313,0,01529,Mike Holland,8,0
313,0,01544,Joe Huber,8,1
313,0,08587,Jerry Impellittiere,8,1
313,0,07549,Bill Johnstone,8,0
313,0,06016,Brad Lardon,8,4
313,0,06524,Craig Lee,8,2
313,0,01685,J.L. Lewis,8,4
313,0,01719,Roger MacKay,8,0
313,0,08079,Gary March,8,1
313,0,01858,Tommy Nakajima,8,0
313,0,01861,Jim Nelford,8,0
313,0,01869,Jack Nicklaus,8,0
313,0,01915,Paul Parajeckas,8,0
313,0,08973,Wayne Riley,8,0
313,0,10649,Tom Scherrer,8,1
313,0,06401,Marty Schiene,8,8
313,0,06076,Jim Schuman,8,0
313,0,06409,Brad Sherfy,8,4
313,0,02117,Wes Smith,8,3
313,0,06527,Steve Stricker,8,3
313,0,07171,Hal Underwood,8,1
346,0,01051,Seve Ballesteros,7,7
346,0,07397,Chris Berens,7,0
346,0,01191,Barry Cheesman,7,0
346,0,09011,David Duval,7,3
346,0,06522,Ernie Els,7,0
346,0,01318,Charlie Epps,7,2
346,0,01342,Forrest Fezler,7,0
346,0,01360,Anders Forsbrand,7,2
346,0,01416,Chad Ginn,7,7
346,0,08895,Jay Gunning,7,7
346,0,01462,Joe Hager,7,0
346,0,07313,Mike Hamilton,7,1
346,0,01513,Denny Hepler,7,0
346,0,08633,Per-Ulrik Johansson,7,2
346,0,08197,Charlie Johnson,7,3
346,0,01592,Tony Johnstone,7,3
346,0,09063,Eugene Jones Jr.,7,0
346,0,01610,Yoshinori Kaneko,7,1
346,0,01629,Eddie Kirby,7,4
346,0,07065,Arden Knoll,7,6
346,0,06334,Bruce Lehnhard,7,0
346,0,07085,Duane Lorio,7,1
346,0,10663,Doug Luce,7,0
346,0,01758,Gene Matthews,7,0
346,0,01773,Ronnie McCann,7,3
346,0,08677,Pat McTigue,7,0
346,0,06554,John Miller Jr,7,7
346,0,01849,Bill Murchison,7,5
346,0,06571,Bryan Norton,7,0
346,0,01949,Mark Pfeil,7,0
346,0,10213,Dicky Pride,7,0
346,0,07033,Dean Prowse,7,0
346,0,06771,John Reeves,7,1
346,0,02008,Lee Rinker,7,0
346,0,07501,Todd Smith,7,1
346,0,08947,Jon Stanley,7,3
346,0,02189,Joe Tesori,7,0
346,0,02196,Robert Thompson,7,0
346,0,06725,Tom Wargo,7,2
346,0,02254,Scott Watkins,7,1
346,0,06448,Gregg Wolff,7,0
387,0,08797,Bill Barrett,6,0
387,0,08839,Gary Braeseke,6,6
387,0,08897,Steve Brantley,6,2
387,0,01127,Danny Briggs,6,1
387,0,01220,Chris Cookson,6,1
387,0,01242,Rod Curl,6,0
387,0,01248,Rick Dalpos,6,1
387,0,06245,Keith Decker,6,0
387,0,10613,Constant Demattia,6,0
387,0,09017,Oswald Drawdy,6,6
387,0,01314,Danny Elkins,6,0
387,0,07551,Matt Ewing,6,0
387,0,07201,Kevin Fairfield,6,5
387,0,10037,Rob Ferguson,6,6
387,0,01371,Greg Frederick,6,0
387,0,08585,David Glenz,6,1
387,0,06566,Jaime Gomez,6,3
387,0,01436,David Graham,6,0
387,0,01450,Gary Groh,6,0
387,0,08731,Bill Grooms,6,3
387,0,06514,Kevin Johnson,6,3
387,0,07465,Hideki Kase,6,1
387,0,10363,Wayne Leal,6,1
387,0,10533,Bill Lindmark,6,4
387,0,07077,David Marchand,6,1
387,0,07803,Bill McDonald,6,1
387,0,08583,Ken McDonald,6,0
387,0,01785,Shawn McEntee,6,5
387,0,01800,Allen Menne,6,0
387,0,01801,Bob Menne,6,5
387,0,06024,Casey Nakama,6,0
387,0,10457,Frank Nobilo,6,0
387,0,01901,Jay Overton,6,0
387,0,06030,Rich Parker,6,1
387,0,08553,Lee Porter,6,4
387,0,01966,Anthony Price,6,2
387,0,02011,Bill Robinson,6,0
387,0,02020,Eduardo Romero,6,2
387,0,10215,Charlie Rymer,6,2
387,0,08789,Mark Saatzer,6,6
387,0,06136,Mike Schuchart,6,0
387,0,02154,Cade Stone,6,0
387,0,06094,Milan Swilor,6,0
387,0,02197,Rocky Thompson,6,1
387,0,06078,Esteban Toledo,6,0
387,0,02215,Paul Trittler,6,5
387,0,02217,Dennis Trixler,6,1
387,0,10615,Darren Vaughn,6,0
387,0,08675,Terry Wilks,6,0
387,0,02291,Paul Wise,6,2
387,0,07169,Dan Wood,6,0
