RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,23983,Luke Donald,73.9,17,23,-3.00
2,0,21209,Sergio Garcia,69.7,23,33,-4.00
3,0,20382,Stephen Leaney,66.7,22,33,-4.00
4,0,23409,James Driscoll,65.2,43,66,-6.00
5,0,12680,Shigeki Maruyama,63.6,42,66,-12.00
6,0,01457,Jay Haas,62.9,22,35,-3.00
7,0,01139,Olin Browne,61.5,32,52,-3.00
8,0,01666,Bernhard Langer,60.9,39,64,-11.00
8,0,22295,Darron Stiles,60.9,28,46,-9.00
10,0,10912,Craig Perks,60.7,37,61,-4.00
11,0,01381,Fred Funk,58.8,20,34,-3.00
12,0,24290,D.J. Brigman,58.7,27,46,-1.00
13,0,06332,Neal Lancaster,58.2,32,55,-2.00
14,0,02010,Loren Roberts,57.9,11,19,E
15,0,08725,Tom Gillis,57.4,31,54,-2.00
16,0,08537,J.P. Hayes,57.1,28,49,-6.00
17,0,12510,Chad Campbell,56.9,29,51,E
18,0,01157,Tom Byrum,56.7,17,30,+1.00
18,0,23725,Brendan Jones,56.7,38,67,-10.00
20,0,01948,Tim Petrovic,56.1,46,82,-8.00
21,0,23353,J.J. Henry,56.0,42,75,-3.00
22,0,20098,Stuart Appleby,55.9,19,34,-5.00
23,0,06575,Dudley Hart,55.4,31,56,-10.00
24,0,07223,Brian Bateman,55.0,33,60,-6.00
24,0,06621,Joe Durant,55.0,22,40,-7.00
26,0,23036,Chris Anderson,54.8,23,42,-8.00
26,0,12454,Mario Tiziani,54.8,23,42,-4.00
26,0,27095,Nick Watney,54.8,34,62,-5.00
29,0,20099,Doug Barron,54.5,30,55,-5.00
29,0,08931,Glen Day,54.5,30,55,-5.00
31,0,02223,Bob Tway,54.4,31,57,+1.00
32,0,06595,Kevin Sutherland,54.3,25,46,-8.00
33,0,06251,Chris DiMarco,54.0,27,50,-6.00
33,0,25900,Lucas Glover,54.0,27,50,E
35,0,12823,Carlos Franco,53.8,28,52,-3.00
35,0,24140,Sean O'Hair,53.8,28,52,-6.00
37,0,20378,Mathias Grönberg,53.6,15,28,+1.00
38,0,20157,Retief Goosen,53.3,8,15,-4.00
38,0,11032,Frank Lickliter II,53.3,32,60,-13.00
40,0,12660,Jesper Parnevik,52.9,36,68,-7.00
41,0,10117,Bob Heintz,52.8,28,53,-12.00
42,0,01887,Mark O'Meara,52.6,30,57,-6.00
42,0,24502,Adam Scott,52.6,20,38,-5.00
44,0,01706,Davis Love III,52.5,21,40,-4.00
45,0,20472,Alex Cejka,52.4,22,42,+3.00
46,0,08123,Jeff Brehaut,52.3,23,44,-5.00
46,0,20850,Daniel Chopra,52.3,45,86,-12.00
48,0,24781,Hunter Mahan,52.2,36,69,-4.00
49,0,22621,Ben Curtis,52.1,25,48,-2.00
50,0,01577,Lee Janzen,52.0,26,50,-5.00
50,0,26420,Richard Johnson,52.0,13,25,-4.00
52,0,01329,Brad Faxon,51.9,27,52,-7.00
52,0,21959,Ted Purdy,51.9,42,81,-6.00
54,0,23349,Charles Warren,51.8,29,56,-7.00
55,0,20766,Padraig Harrington,51.2,22,43,-5.00
55,0,08545,Glen Hnatiuk,51.2,21,41,-6.00
55,0,23322,Brett Wetterich,51.2,21,41,-5.00
58,0,22293,Heath Slocum,51.1,24,47,-1.00
59,0,01226,Fred Couples,51.0,25,49,-2.00
60,0,24980,Scott Gutschewski,50.9,29,57,-5.00
61,0,01553,John Huston,50.8,33,65,-3.00
61,0,26679,Kevin Stadler,50.8,32,63,-5.00
63,0,01473,Todd Hamilton,50.7,34,67,-4.00
63,0,01761,Len Mattiace,50.7,37,73,-4.00
65,0,01024,Billy Andrade,50.0,31,62,-8.00
65,0,07867,Woody Austin,50.0,46,92,-13.00
65,0,01042,Paul Azinger,50.0,21,42,-2.00
65,0,20229,Stewart Cink,50.0,31,62,-8.00
65,0,19881,Robert Damron,50.0,34,68,-7.00
65,0,01320,Bob Estes,50.0,28,56,E
65,0,07457,Steve Flesch,50.0,23,46,-1.00
65,0,10809,Jim Furyk,50.0,26,52,-6.00
65,0,20628,Arron Oberholser,50.0,18,36,-6.00
65,0,20691,Greg Owen,50.0,27,54,-4.00
65,0,22913,John Rollins,50.0,26,52,-3.00
65,0,22548,Patrick Sheehan,50.0,49,98,-10.00
77,0,01685,J.L. Lewis,49.4,42,85,-7.00
78,0,12782,Tim Herron,49.3,35,71,-7.00
79,0,20645,John Senden,49.1,28,57,-8.00
80,0,20548,Hidemichi Tanaka,49.0,25,51,E
81,0,21731,Freddie Jacobson,48.9,23,47,E
82,0,01677,Tom Lehman,48.8,21,43,-6.00
83,0,01132,Mark Brooks,48.7,19,39,-4.00
83,0,21805,Harrison Frazar,48.7,37,76,-8.00
85,0,10733,Kent Jones,48.5,32,66,E
86,0,19972,José Coceres,48.4,15,31,+1.00
87,0,10885,Robert Allenby,48.3,28,58,-4.00
87,0,23621,Rory Sabbatini,48.3,28,58,-11.00
89,0,01127,Danny Briggs,48.2,27,56,-2.00
89,0,02104,Jeff Sluman,48.2,41,85,-7.00
91,0,24227,Justin Bolli,48.1,25,52,-2.00
91,0,23497,Tag Ridings,48.1,38,79,-7.00
93,0,21961,Charles Howell III,47.8,22,46,-8.00
94,0,10201,Matt Gogel,47.7,31,65,-3.00
94,0,20663,Brenden Pappas,47.7,21,44,-1.00
96,0,12652,Cameron Beckman,47.4,27,57,-3.00
96,0,23552,Hank Kuehne,47.4,27,57,-7.00
96,0,02214,Kirk Triplett,47.4,18,38,-2.00
99,0,21806,Paul Gow,47.3,26,55,-8.00
99,0,24361,Pat Perez,47.3,26,55,-3.00
99,0,23325,Vaughn Taylor,47.3,35,74,-7.00
102,0,06034,Marco Dawson,47.1,33,70,-7.00
103,0,23540,Jason Allred,46.9,23,49,E
103,0,20623,Gavin Coles,46.9,15,32,-4.00
103,0,12645,Brent Geiberger,46.9,15,32,-1.00
103,0,06373,José María Olazábal,46.9,15,32,-5.00
103,0,21498,Hideto Tanihara,46.9,15,32,-2.00
108,0,19824,Craig Barlow,46.3,25,54,-3.00
109,0,10585,Scott McCarron,46.2,24,52,-2.00
109,0,01945,Kenny Perry,46.2,18,39,E
111,0,26287,Roland Thatcher,46.0,23,50,-1.00
112,0,24507,Jason Bohn,45.9,28,61,-2.00
112,0,24357,K.J. Choi,45.9,17,37,-5.00
114,0,06197,Michael Allen,45.8,27,59,-3.00
114,0,20160,Charlie Wi,45.8,22,48,-7.00
116,0,21753,Brian Davis,45.7,21,46,-2.00
116,0,25847,Rob Rashell,45.7,21,46,-3.00
118,0,01941,Tom Pernice Jr.,45.5,30,66,-6.00
119,0,20094,Jonathan Kaye,45.3,24,53,-7.00
120,0,25240,D.A. Points,45.2,28,62,-5.00
121,0,23063,Scott Hend,45.1,23,51,-5.00
121,0,06527,Steve Stricker,45.1,23,51,-6.00
123,0,24604,Hunter Haas,44.8,26,58,-4.00
124,0,10860,Justin Leonard,44.7,21,47,-3.00
125,0,24912,Will MacKenzie,44.4,24,54,-5.00
125,0,01724,Jeff Maggert,44.4,16,36,-1.00
125,0,25396,Kevin Na,44.4,32,72,-11.00
128,0,08993,Franklin Langham,44.3,27,61,-4.00
128,0,20572,Rod Pampling,44.3,27,61,-4.00
130,0,23541,Ben Crane,44.2,19,43,-7.00
130,0,22405,Justin Rose,44.2,23,52,-6.00
132,0,21350,Ryuji Imada,43.9,25,57,-4.00
133,0,01313,Steve Elkington,43.8,14,32,-2.00
133,0,23320,Ryan Palmer,43.8,32,73,-4.00
133,0,06567,Vijay Singh,43.8,28,64,-7.00
133,0,02106,Chris Smith,43.8,35,80,-5.00
137,0,24024,Zach Johnson,43.3,29,67,-10.00
138,0,01388,Robert Gamez,43.1,28,65,-6.00
138,0,21949,Joe Ogilvie,43.1,31,72,-8.00
140,0,08075,Jerry Kelly,42.9,21,49,-4.00
140,0,01810,Phil Mickelson,42.9,21,49,-5.00
140,0,01823,Larry Mize,42.9,12,28,-3.00
140,0,02206,David Toms,42.9,24,56,-6.00
140,0,02239,Scott Verplank,42.9,15,35,-3.00
145,0,19846,Brian Gay,42.6,29,68,-8.00
145,0,23623,Bo Van Pelt,42.6,23,54,-1.00
147,0,01619,Skip Kendall,42.5,17,40,+1.00
148,0,12826,Paul Claxton,42.2,19,45,-2.00
149,0,22046,Geoff Ogilvy,42.0,21,50,-7.00
150,0,21407,Arjun Atwal,41.9,18,43,-4.00
150,0,08793,Tiger Woods,41.9,13,31,-4.00
152,0,01487,Jeff Hart,41.7,15,36,-2.00
152,0,20634,Peter Lonard,41.7,20,48,-4.00
152,0,01928,Corey Pavin,41.7,15,36,-5.00
155,0,22371,Aaron Baddeley,41.5,27,65,-12.00
