RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
1,0,20645,John Senden,-142,4.54,1550
2,0,24925,Jonathan Byrd,-136,4.55,1510
2,0,27095,Nick Watney,-136,4.52,1405
4,0,23788,D.J. Trahan,-125,4.59,1515
5,0,21753,Brian Davis,-120,4.61,1540
5,0,23623,Bo Van Pelt,-120,4.62,1565
7,0,21961,Charles Howell III,-119,4.61,1535
7,0,28158,Steve Marino,-119,4.58,1430
9,0,25396,Kevin Na,-118,4.59,1450
9,0,25818,Scott Piercy,-118,4.58,1390
11,0,01948,Tim Petrovic,-117,4.62,1545
12,0,12716,Charley Hoffman,-116,4.63,1565
13,0,06527,Steve Stricker,-115,4.54,1240
14,0,24924,Bill Haas,-112,4.61,1420
15,0,20070,Matt Bettencourt,-111,4.64,1530
15,0,08075,Jerry Kelly,-111,4.58,1335
15,0,21878,Mark Wilson,-111,4.63,1510
18,0,08793,Tiger Woods,-110,4.43,960
19,0,27963,Chris Stroud,-109,4.58,1310
19,0,06595,Kevin Sutherland,-109,4.65,1565
21,0,10860,Justin Leonard,-108,4.61,1370
22,0,01706,Davis Love III,-107,4.60,1345
23,0,30925,Dustin Johnson,-106,4.61,1365
23,0,24781,Hunter Mahan,-106,4.62,1385
23,0,01941,Tom Pernice Jr.,-106,4.61,1355
26,0,24024,Zach Johnson,-105,4.62,1370
26,0,21959,Ted Purdy,-105,4.66,1545
26,0,28780,Nicholas Thompson,-105,4.66,1565
29,0,02206,David Toms,-104,4.64,1445
30,0,24358,Robert Garrigus,-103,4.61,1305
30,0,23718,Nathan Green,-103,4.67,1565
32,0,06004,Stephen Ames,-102,4.58,1200
32,0,20850,Daniel Chopra,-102,4.65,1440
32,0,25900,Lucas Glover,-102,4.63,1380
32,0,27936,Martin Laird,-102,4.54,1120
32,0,26695,Michael Letzig,-102,4.66,1510
32,0,10585,Scott McCarron,-102,4.64,1435
38,0,23541,Ben Crane,-100,4.66,1455
38,0,20157,Retief Goosen,-100,4.56,1145
38,0,07749,Brett Quigley,-100,4.66,1450
38,0,25804,Bubba Watson,-100,4.58,1200
42,0,23638,Brendon de Jonge,-99,4.66,1435
42,0,21805,Harrison Frazar,-99,4.64,1365
44,0,28475,Jeff Overton,-98,4.66,1455
44,0,01945,Kenny Perry,-98,4.65,1385
44,0,22913,John Rollins,-98,4.68,1515
47,0,20691,Greg Owen,-97,4.67,1470
48,0,20472,Alex Cejka,-96,4.63,1305
48,0,20593,Greg Chalmers,-96,4.63,1280
48,0,10423,Mike Weir,-96,4.62,1265
51,0,23108,Matt Kuchar,-95,4.64,1325
51,0,24361,Pat Perez,-95,4.59,1165
51,0,25240,D.A. Points,-95,4.70,1560
51,0,23325,Vaughn Taylor,-95,4.64,1305
51,0,24663,Y.E. Yang,-95,4.64,1305
56,0,07867,Woody Austin,-94,4.65,1340
56,0,29718,Anthony Kim,-94,4.58,1120
56,0,24490,George McNeill,-94,4.61,1210
56,0,26596,Ryan Moore,-94,4.66,1400
56,0,27214,Kevin Streelman,-94,4.67,1425
56,0,20160,Charlie Wi,-94,4.67,1445
62,0,20498,Briny Baird,-93,4.66,1350
62,0,27060,John Mallinger,-93,4.68,1445
