RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,08375,Paul Stankowski,2.6
2,0,06004,Stephen Ames,2.3
2,0,25364,Paul Casey,2.3
2,0,24357,K.J. Choi,2.3
5,0,24024,Zach Johnson,2.2
5,0,25396,Kevin Na,2.2
7,0,10885,Robert Allenby,2.1
7,0,06527,Steve Stricker,2.1
9,0,28089,Jason Day,2.0
9,0,25562,Andres Romero,2.0
11,0,20229,Stewart Cink,1.9
11,0,23541,Ben Crane,1.9
11,0,26420,Richard Johnson,1.9
11,0,12714,Chris Tidland,1.9
11,0,24663,Y.E. Yang,1.9
16,0,29910,Blake Adams,1.8
16,0,25720,Chad Collins,1.8
16,0,21731,Freddie Jacobson,1.8
16,0,28237,Rory McIlroy,1.8
16,0,06515,Shaun Micheel,1.8
16,0,23800,Bryce Molder,1.8
16,0,25345,Carl Pettersson,1.8
16,0,26289,Boo Weekley,1.8
24,0,22371,Aaron Baddeley,1.7
24,0,24507,Jason Bohn,1.7
24,0,08725,Tom Gillis,1.7
24,0,30925,Dustin Johnson,1.7
24,0,07749,Brett Quigley,1.7
24,0,22405,Justin Rose,1.7
24,0,24502,Adam Scott,1.7
24,0,26882,Michael Sim,1.7
24,0,27770,Camilo Villegas,1.7
24,0,20160,Charlie Wi,1.7
24,0,12602,Dean Wilson,1.7
35,0,20593,Greg Chalmers,1.6
35,0,23673,Michael Connell,1.6
35,0,23983,Luke Donald,1.6
35,0,06522,Ernie Els,1.6
35,0,28307,Matt Every,1.6
35,0,10809,Jim Furyk,1.6
35,0,20766,Padraig Harrington,1.6
35,0,12782,Tim Herron,1.6
35,0,27797,Derek Lamely,1.6
35,0,28475,Jeff Overton,1.6
35,0,01945,Kenny Perry,1.6
35,0,23325,Vaughn Taylor,1.6
35,0,02206,David Toms,1.6
35,0,23623,Bo Van Pelt,1.6
35,0,26951,Johnson Wagner,1.6
50,0,11123,Chris Couch,1.5
50,0,01249,John Daly,1.5
50,0,27436,Graham DeLaet,1.5
50,0,27141,J.B. Holmes,1.5
50,0,26300,Matt Jones,1.5
50,0,32640,Troy Merritt,1.5
50,0,25818,Scott Piercy,1.5
50,0,22913,John Rollins,1.5
50,0,23621,Rory Sabbatini,1.5
50,0,27095,Nick Watney,1.5
50,0,23322,Brett Wetterich,1.5
50,0,21878,Mark Wilson,1.5
62,0,24925,Jonathan Byrd,1.4
62,0,23638,Brendon de Jonge,1.4
62,0,06251,Chris DiMarco,1.4
62,0,06621,Joe Durant,1.4
62,0,01313,Steve Elkington,1.4
62,0,01329,Brad Faxon,1.4
62,0,21209,Sergio Garcia,1.4
62,0,19846,Brian Gay,1.4
62,0,20157,Retief Goosen,1.4
62,0,12716,Charley Hoffman,1.4
62,0,10860,Justin Leonard,1.4
62,0,27466,Spencer Levin,1.4
62,0,01706,Davis Love III,1.4
62,0,24912,Will MacKenzie,1.4
62,0,24781,Hunter Mahan,1.4
62,0,24140,Sean O'Hair,1.4
62,0,22046,Geoff Ogilvy,1.4
62,0,24361,Pat Perez,1.4
62,0,01941,Tom Pernice Jr.,1.4
62,0,28620,Aron Price,1.4
62,0,20645,John Senden,1.4
62,0,29221,Webb Simpson,1.4
62,0,20686,Jeev Milkha Singh,1.4
62,0,26679,Kevin Stadler,1.4
62,0,31560,Brian Stuard,1.4
62,0,23349,Charles Warren,1.4
88,0,07867,Woody Austin,1.3
88,0,20848,Ángel Cabrera,1.3
88,0,22621,Ben Curtis,1.3
88,0,23409,James Driscoll,1.3
88,0,09011,David Duval,1.3
88,0,24358,Robert Garrigus,1.3
88,0,25900,Lucas Glover,1.3
88,0,23718,Nathan Green,1.3
88,0,08537,J.P. Hayes,1.3
88,0,23353,J.J. Henry,1.3
88,0,21350,Ryuji Imada,1.3
88,0,22378,Trevor Immelman,1.3
88,0,27936,Martin Laird,1.3
88,0,26695,Michael Letzig,1.3
88,0,23548,Bill Lunde,1.3
88,0,27120,Troy Matteson,1.3
88,0,10585,Scott McCarron,1.3
88,0,26301,James Nitties,1.3
88,0,21949,Joe Ogilvie,1.3
88,0,23320,Ryan Palmer,1.3
88,0,25240,D.A. Points,1.3
88,0,25190,Jeff Quinney,1.3
88,0,06567,Vijay Singh,1.3
88,0,06595,Kevin Sutherland,1.3
88,0,02239,Scott Verplank,1.3
88,0,25804,Bubba Watson,1.3
114,0,23613,Rich Barcelo,1.2
114,0,12652,Cameron Beckman,1.2
114,0,20070,Matt Bettencourt,1.2
114,0,01116,Michael Bradley,1.2
114,0,01161,Mark Calcavecchia,1.2
114,0,12510,Chad Campbell,1.2
114,0,29285,Brent Delahoussaye,1.2
114,0,25686,Jason Dufner,1.2
114,0,01320,Bob Estes,1.2
114,0,20574,Mathew Goggin,1.2
114,0,24924,Bill Haas,1.2
114,0,21961,Charles Howell III,1.2
114,0,08075,Jerry Kelly,1.2
114,0,12705,Cliff Kresge,1.2
114,0,27613,David Lutterus,1.2
114,0,01810,Phil Mickelson,1.2
114,0,01948,Tim Petrovic,1.2
114,0,20127,Chris Riley,1.2
114,0,22293,Heath Slocum,1.2
114,0,26287,Roland Thatcher,1.2
114,0,23788,D.J. Trahan,1.2
135,0,20098,Stuart Appleby,1.1
135,0,24846,Ricky Barnes,1.1
135,0,20850,Daniel Chopra,1.1
135,0,23135,Tim Clark,1.1
135,0,01619,Skip Kendall,1.1
135,0,23108,Matt Kuchar,1.1
135,0,28158,Steve Marino,1.1
135,0,24490,George McNeill,1.1
135,0,27933,John Merrick,1.1
135,0,24138,Ian Poulter,1.1
135,0,30946,Alex Prugh,1.1
135,0,21959,Ted Purdy,1.1
135,0,27649,Brandt Snedeker,1.1
135,0,27214,Kevin Streelman,1.1
135,0,27963,Chris Stroud,1.1
135,0,33419,Cameron Tringale,1.1
135,0,20436,Garrett Willis,1.1
152,0,22946,Henrik Bjornstad,1.0
152,0,28087,Kris Blanks,1.0
152,0,20472,Alex Cejka,1.0
152,0,21753,Brian Davis,1.0
152,0,07457,Steve Flesch,1.0
152,0,32102,Rickie Fowler,1.0
152,0,01577,Lee Janzen,1.0
152,0,26851,Marc Leishman,1.0
152,0,20663,Brenden Pappas,1.0
152,0,27330,Josh Teater,1.0
152,0,28780,Nicholas Thompson,1.0
152,0,32617,Jerod Turner,1.0
152,0,25632,Jimmy Walker,1.0
152,0,25892,Steve Wheatcroft,1.0
152,0,10425,Jay Williamson,1.0
167,0,20498,Briny Baird,.9
167,0,28500,Martin Flores,.9
167,0,06643,Paul Goydos,.9
167,0,01707,Steve Lowery,.9
167,0,01797,Rocco Mediate,.9
167,0,22056,Cameron Percy,.9
173,0,07363,Craig Bowden,.8
173,0,20378,Mathias Grönberg,.8
173,0,26881,Jarrod Lyle,.8
173,0,01724,Jeff Maggert,.8
173,0,22122,Andrew McLardy,.8
173,0,26596,Ryan Moore,.8
173,0,20572,Rod Pampling,.8
173,0,23307,Roger Tambellini,.8
173,0,08385,Omar Uresti,.8
173,0,10423,Mike Weir,.8
183,0,20105,Jeff Gove,.7
183,0,06514,Kevin Johnson,.7
183,0,06012,Greg Kraft,.7
183,0,27060,John Mallinger,.7
183,0,01766,Billy Mayfair,.7
183,0,20691,Greg Owen,.7
183,0,12755,Vance Veazey,.7
190,0,24227,Justin Bolli,.6
190,0,26392,Chris Wilson,.6
192,0,27302,Garth Mulroy,.5
