RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,30946,Alex Prugh,61.36,44,27
2,0,09011,David Duval,58.06,31,18
3,0,26695,Michael Letzig,57.14,35,20
4,0,25396,Kevin Na,56.72,67,38
5,0,27302,Garth Mulroy,56.52,23,13
6,0,26882,Michael Sim,54.84,31,17
7,0,20498,Briny Baird,53.73,67,36
8,0,25804,Bubba Watson,53.66,41,22
9,0,24925,Jonathan Byrd,53.57,56,30
10,0,06515,Shaun Micheel,52.78,36,19
11,0,01116,Michael Bradley,52.38,42,22
12,0,25190,Jeff Quinney,52.31,65,34
13,0,20070,Matt Bettencourt,52.08,48,25
14,0,22946,Henrik Bjornstad,51.92,52,27
15,0,22371,Aaron Baddeley,51.85,54,28
16,0,10585,Scott McCarron,50.94,53,27
17,0,08725,Tom Gillis,50.85,59,30
18,0,24846,Ricky Barnes,50.00,54,27
18,0,20848,Ángel Cabrera,50.00,24,12
18,0,25364,Paul Casey,50.00,20,10
18,0,06522,Ernie Els,50.00,36,18
18,0,01320,Bob Estes,50.00,44,22
18,0,24024,Zach Johnson,50.00,58,29
18,0,10860,Justin Leonard,50.00,52,26
18,0,24781,Hunter Mahan,50.00,42,21
18,0,22056,Cameron Percy,50.00,38,19
18,0,08375,Paul Stankowski,50.00,36,18
18,0,12755,Vance Veazey,50.00,34,17
29,0,20127,Chris Riley,49.02,51,25
30,0,20574,Mathew Goggin,48.98,49,24
30,0,22405,Justin Rose,48.98,49,24
32,0,26420,Richard Johnson,48.94,47,23
32,0,32640,Troy Merritt,48.94,47,23
34,0,31560,Brian Stuard,48.78,41,20
35,0,32617,Jerod Turner,48.57,35,17
36,0,26301,James Nitties,48.28,58,28
36,0,21949,Joe Ogilvie,48.28,58,28
38,0,23673,Michael Connell,48.15,54,26
39,0,20850,Daniel Chopra,48.00,50,24
39,0,24358,Robert Garrigus,48.00,50,24
39,0,24138,Ian Poulter,48.00,25,12
42,0,24507,Jason Bohn,47.73,44,21
43,0,20593,Greg Chalmers,47.69,65,31
44,0,21731,Freddie Jacobson,47.62,42,20
45,0,28620,Aron Price,47.50,40,19
46,0,19846,Brian Gay,47.37,57,27
47,0,23108,Matt Kuchar,47.27,55,26
48,0,25720,Chad Collins,47.06,51,24
48,0,06527,Steve Stricker,47.06,34,16
50,0,24361,Pat Perez,46.94,49,23
51,0,21350,Ryuji Imada,46.55,58,27
52,0,23322,Brett Wetterich,46.43,28,13
53,0,20663,Brenden Pappas,46.34,41,19
54,0,20229,Stewart Cink,46.15,26,12
55,0,01810,Phil Mickelson,46.00,50,23
56,0,11123,Chris Couch,45.95,37,17
56,0,20157,Retief Goosen,45.95,37,17
56,0,28158,Steve Marino,45.95,37,17
59,0,26300,Matt Jones,45.83,48,22
60,0,20645,John Senden,45.71,70,32
61,0,01766,Billy Mayfair,45.45,44,20
61,0,06567,Vijay Singh,45.45,33,15
61,0,06595,Kevin Sutherland,45.45,44,20
64,0,27141,J.B. Holmes,45.31,64,29
