RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL APEX RANGE,TOTAL ATTEMPTS
46,0,29910,Blake Adams,187.1,12351.2,66
47,0,20766,Padraig Harrington,186.7,8775.0,47
48,0,23353,J.J. Henry,186.5,12680.4,68
49,0,27214,Kevin Streelman,186.1,13026.3,70
49,0,26289,Boo Weekley,186.1,13029.4,70
51,0,20098,Stuart Appleby,186.0,15812.8,85
51,0,22056,Cameron Percy,186.0,9112.7,49
53,0,09011,David Duval,185.8,7247.9,39
54,0,20574,Mathew Goggin,185.7,9843.0,53
54,0,27330,Josh Teater,185.7,14109.5,76
56,0,32102,Rickie Fowler,185.5,15026.6,81
57,0,24846,Ricky Barnes,185.3,14083.6,76
58,0,22046,Geoff Ogilvy,184.9,10170.0,55
58,0,23623,Bo Van Pelt,184.9,14422.4,78
60,0,33419,Cameron Tringale,184.8,7023.6,38
61,0,20157,Retief Goosen,184.7,8865.3,48
62,0,32640,Troy Merritt,184.3,11978.0,65
63,0,22913,John Rollins,184.1,13071.4,71
64,0,26881,Jarrod Lyle,183.9,7357.7,40
65,0,23621,Rory Sabbatini,183.7,9550.5,52
66,0,25900,Lucas Glover,183.6,10283.4,56
67,0,28307,Matt Every,183.4,7519.2,41
67,0,20663,Brenden Pappas,183.4,7334.7,40
67,0,26392,Chris Wilson,183.4,8068.0,44
70,0,06567,Vijay Singh,183.1,10805.4,59
71,0,24361,Pat Perez,183.0,12994.6,71
71,0,08375,Paul Stankowski,183.0,6771.9,37
73,0,28475,Jeff Overton,182.4,11672.4,64
74,0,10585,Scott McCarron,182.2,12932.7,71
75,0,23638,Brendon de Jonge,181.9,16188.7,89
76,0,26596,Ryan Moore,181.8,11088.0,61
77,0,23613,Rich Barcelo,181.7,8359.3,46
78,0,24663,Y.E. Yang,181.5,8895.9,49
79,0,01577,Lee Janzen,181.4,10341.9,57
79,0,07749,Brett Quigley,181.4,13059.9,72
79,0,06595,Kevin Sutherland,181.4,12882.2,71
82,0,26301,James Nitties,181.2,9786.2,54
82,0,12714,Chris Tidland,181.2,10690.7,59
84,0,01116,Michael Bradley,181.0,8143.7,45
85,0,06621,Joe Durant,180.4,7939.4,44
85,0,23307,Roger Tambellini,180.4,9742.2,54
87,0,23548,Bill Lunde,180.3,10276.2,57
88,0,27933,John Merrick,180.2,14774.2,82
88,0,26679,Kevin Stadler,180.2,10811.1,60
90,0,22378,Trevor Immelman,180.0,7019.4,39
90,0,24912,Will MacKenzie,180.0,10442.9,58
92,0,01707,Steve Lowery,179.9,7914.0,44
92,0,22405,Justin Rose,179.9,11511.7,64
94,0,24138,Ian Poulter,179.7,6469.1,36
95,0,26695,Michael Letzig,179.6,12215.3,68
96,0,12510,Chad Campbell,179.5,12386.1,69
96,0,28780,Nicholas Thompson,179.5,11847.9,66
98,0,20070,Matt Bettencourt,179.4,9150.1,51
99,0,27963,Chris Stroud,179.1,10567.1,59
100,0,24140,Sean O'Hair,178.9,11451.6,64
100,0,06527,Steve Stricker,178.9,11272.8,63
100,0,27770,Camilo Villegas,178.9,9126.3,51
100,0,20160,Charlie Wi,178.9,13416.9,75
104,0,01161,Mark Calcavecchia,178.7,6792.3,38
104,0,08725,Tom Gillis,178.7,15014.0,84
106,0,07867,Woody Austin,178.4,11772.4,66
106,0,12782,Tim Herron,178.4,10348.0,58
108,0,27613,David Lutterus,178.3,7488.8,42
108,0,20572,Rod Pampling,178.3,10697.4,60
108,0,26882,Michael Sim,178.3,8557.8,48
111,0,10885,Robert Allenby,178.2,10157.1,57
111,0,22946,Henrik Bjornstad,178.2,8733.7,49
113,0,21949,Joe Ogilvie,177.9,13695.2,77
114,0,23983,Luke Donald,177.6,10121.9,57
114,0,26287,Roland Thatcher,177.6,10299.2,58
116,0,20686,Jeev Milkha Singh,177.5,6035.9,34
117,0,20378,Mathias Grönberg,177.1,6551.3,37
118,0,06522,Ernie Els,177.0,10091.2,57
118,0,12755,Vance Veazey,177.0,7078.6,40
120,0,28087,Kris Blanks,176.9,11677.6,66
120,0,21731,Freddie Jacobson,176.9,12916.3,73
122,0,23541,Ben Crane,176.6,12185.1,69
123,0,24781,Hunter Mahan,176.5,13057.9,74
124,0,25240,D.A. Points,176.4,12348.6,70
125,0,27466,Spencer Levin,176.3,14455.3,82
126,0,01948,Tim Petrovic,176.2,13922.8,79
127,0,06004,Stephen Ames,176.1,9685.2,55
128,0,26951,Johnson Wagner,175.7,11948.2,68
129,0,23673,Michael Connell,175.6,12113.0,69
130,0,25686,Jason Dufner,175.2,11038.8,63
131,0,23718,Nathan Green,175.0,11202.6,64
132,0,31560,Brian Stuard,174.8,11538.2,66
133,0,21350,Ryuji Imada,174.6,13966.0,80
134,0,01766,Billy Mayfair,174.4,9244.5,53
135,0,25892,Steve Wheatcroft,174.0,7829.3,45
136,0,01313,Steve Elkington,173.9,8870.4,51
137,0,22621,Ben Curtis,173.8,11643.9,67
138,0,20105,Jeff Gove,173.7,6079.2,35
138,0,23325,Vaughn Taylor,173.7,11983.9,69
140,0,25345,Carl Pettersson,173.6,15105.1,87
140,0,20436,Garrett Willis,173.6,11107.3,64
142,0,25720,Chad Collins,173.4,12829.9,74
142,0,01320,Bob Estes,173.4,11094.8,64
144,0,25396,Kevin Na,173.3,12475.9,72
145,0,12652,Cameron Beckman,173.0,9344.2,54
145,0,24507,Jason Bohn,173.0,13319.6,77
145,0,20593,Greg Chalmers,173.0,14709.1,85
145,0,23108,Matt Kuchar,173.0,12974.5,75
145,0,01797,Rocco Mediate,173.0,9516.4,55
150,0,10425,Jay Williamson,172.9,9161.4,53
151,0,23800,Bryce Molder,172.5,11905.7,69
152,0,20498,Briny Baird,172.4,11376.3,66
152,0,24024,Zach Johnson,172.4,13277.6,77
154,0,06515,Shaun Micheel,172.3,7927.1,46
155,0,27649,Brandt Snedeker,171.9,13410.7,78
156,0,28620,Aron Price,171.7,8240.2,48
157,0,06251,Chris DiMarco,171.6,10122.0,59
157,0,01945,Kenny Perry,171.6,10125.0,59
159,0,32617,Jerod Turner,171.5,6174.9,36
160,0,06514,Kevin Johnson,171.4,7027.3,41
161,0,24357,K.J. Choi,171.0,10260.2,60
161,0,01941,Tom Pernice Jr.,171.0,7521.9,44
161,0,29221,Webb Simpson,171.0,14534.7,85
164,0,12602,Dean Wilson,170.6,5798.8,34
165,0,20472,Alex Cejka,170.5,9889.5,58
166,0,21753,Brian Davis,170.3,12601.0,74
167,0,26420,Richard Johnson,170.1,9353.1,55
168,0,07457,Steve Flesch,170.0,8837.7,52
168,0,20127,Chris Riley,170.0,9518.2,56
170,0,10809,Jim Furyk,169.9,11554.6,68
171,0,21878,Mark Wilson,169.7,11539.5,68
172,0,08075,Jerry Kelly,168.8,12320.8,73
173,0,10860,Justin Leonard,168.7,12312.8,73
174,0,22293,Heath Slocum,168.6,13148.3,78
174,0,02206,David Toms,168.6,11296.1,67
176,0,24227,Justin Bolli,168.2,6222.7,37
176,0,27060,John Mallinger,168.2,8243.8,49
178,0,08385,Omar Uresti,168.1,8910.8,53
179,0,08537,J.P. Hayes,166.6,10662.8,64
180,0,01619,Skip Kendall,165.8,6300.3,38
181,0,29285,Brent Delahoussaye,165.4,5954.6,36
182,0,06643,Paul Goydos,165.2,10739.6,65
183,0,12705,Cliff Kresge,164.4,5425.8,33
184,0,01724,Jeff Maggert,163.9,9668.8,59
185,0,06012,Greg Kraft,163.0,5378.9,33
186,0,02239,Scott Verplank,162.7,9598.8,59
187,0,23135,Tim Clark,162.6,10406.3,64
188,0,25190,Jeff Quinney,161.2,10316.5,64
189,0,01329,Brad Faxon,161.1,7250.8,45
190,0,10423,Mike Weir,160.7,6269.0,39
191,0,19846,Brian Gay,158.4,13467.6,85
192,0,07363,Craig Bowden,157.6,5832.6,37
