RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
191,0,24956,Mikko Ilonen,.91,45.46,-28.60,42.14
192,0,27436,Graham DeLaet,.90,40.33,-32.21,39.91
193,0,32366,Kevin Chappell,.89,35.67,-15.55,38.84
194,0,30978,Kiradech Aphibarnrat,.89,51.70,-21.61,45.07
195,0,22540,Anthony Wall,.89,44.52,-73.77,26.67
196,0,27797,Derek Lamely,.89,41.73,-30.56,38.86
197,0,06197,Michael Allen,.88,35.15,-36.58,31.00
198,0,28369,George Murray,.88,37.65,-10.98,41.14
199,0,29518,Brendan Steele,.87,38.46,-7.94,37.07
200,0,25720,Chad Collins,.87,44.57,-37.86,32.21
201,0,11123,Chris Couch,.87,34.92,-12.22,45.65
202,0,21498,Hideto Tanihara,.87,48.85,-46.14,39.55
203,0,22417,Jay Choi,.87,34.86,-1.69,36.56
204,0,25240,D.A. Points,.87,50.41,-47.10,43.22
205,0,28697,Gaganjeet Bhullar,.87,34.76,-32.54,25.48
206,0,27060,John Mallinger,.87,50.30,-58.62,32.88
207,0,29939,Fabrizio Zanotti,.86,44.01,-25.03,35.89
208,0,34707,Siddikur Rahman,.86,34.40,-1.37,35.77
209,0,02256,Tom Watson,.85,34.03,-37.54,18.75
210,0,22034,Yasuharu Imano,.84,33.62,-46.21,7.77
211,0,26499,Rafa Cabrera Bello,.84,48.53,-55.44,29.47
212,0,09011,David Duval,.83,38.33,-34.21,34.73
213,0,20394,Steve Webster,.83,40.60,-49.59,27.23
214,0,29221,Webb Simpson,.82,47.85,-43.51,41.94
215,0,21099,David Lynn,.82,41.86,-38.44,36.33
216,0,01226,Fred Couples,.82,32.73,-50.18,26.36
217,0,28068,Alvaro Velasco,.82,38.37,-12.22,41.04
218,0,32698,Bobby Gates,.81,32.50,-10.63,41.83
219,0,27330,Josh Teater,.81,46.09,-27.82,36.69
220,0,06595,Kevin Sutherland,.81,41.94,-76.44,31.03
221,0,21878,Mark Wilson,.80,45.04,-68.72,31.28
222,0,08537,J.P. Hayes,.80,32.06,-19.27,39.81
223,0,27687,Masaya Tomida,.80,40.01,-30.52,27.63
224,0,22032,Tomohiro Kondo,.80,39.13,-44.62,15.34
225,0,24179,David Drysdale,.79,45.75,-50.26,30.25
225,0,21207,José Manuel Lara,.79,45.75,-28.72,39.31
227,0,27120,Troy Matteson,.79,45.67,-43.03,30.52
228,0,23353,J.J. Henry,.79,43.29,-42.44,39.82
229,0,01797,Rocco Mediate,.78,37.57,-38.00,32.38
230,0,29454,Bernd Wiesberger,.78,38.31,-8.41,39.37
231,0,24490,George McNeill,.78,42.96,-54.52,29.09
232,0,25336,Alistair Presnell,.78,45.28,-17.76,45.29
233,0,20436,Garrett Willis,.78,36.61,-26.21,29.52
234,0,22080,Prayad Marksaeng,.78,45.08,-82.90,33.31
235,0,19991,Peter Hedblom,.78,41.19,-51.47,25.66
236,0,27910,Floris De Vries,.77,30.81,-3.95,34.76
237,0,22115,Mardan Mamat,.77,34.57,-19.35,29.25
238,0,26289,Boo Weekley,.77,39.04,-57.64,33.05
239,0,29478,Kevin Kisner,.76,30.57,-3.11,32.77
240,0,30750,Tommy Gainey,.76,41.90,-19.62,46.92
241,0,30946,Alex Prugh,.76,39.50,-30.61,44.74
242,0,20127,Chris Riley,.76,35.56,-21.67,32.03
243,0,19904,Paul Lawrie,.75,36.76,-41.08,32.80
244,0,26679,Kevin Stadler,.75,37.50,-31.16,35.93
245,0,27348,Oscar Floren,.75,30.75,-9.04,30.36
246,0,23718,Nathan Green,.75,43.41,-47.14,35.91
247,0,22056,Cameron Percy,.74,37.92,-30.50,21.17
248,0,27466,Spencer Levin,.74,42.99,-27.97,46.25
249,0,24034,Kazuhiro Yamashita,.74,34.82,-28.88,17.79
250,0,12662,Thomas Levet,.73,35.86,-54.54,18.13
251,0,12652,Cameron Beckman,.73,37.15,-43.33,40.77
252,0,23969,Graeme Storm,.73,42.23,-48.72,29.69
253,0,27381,Martin Wiegele,.72,33.18,-10.26,35.81
254,0,32153,Matt Haines,.72,28.83,-1.35,30.18
255,0,23548,Bill Lunde,.72,41.02,-31.98,36.66
256,0,02076,Peter Senior,.71,28.40,-8.98,27.78
257,0,23481,Marcel Siem,.71,38.99,-29.69,32.21
258,0,25834,Daniel Summerhays,.71,37.56,-12.64,39.39
259,0,07867,Woody Austin,.71,37.50,-57.24,25.94
260,0,20070,Matt Bettencourt,.71,40.97,-48.16,33.23
261,0,25632,Jimmy Walker,.70,36.56,-21.27,36.21
262,0,31225,Joel Sjöholm,.70,30.85,-8.09,31.33
263,0,28087,Kris Blanks,.70,40.47,-24.89,46.14
264,0,23497,Tag Ridings,.70,32.77,-20.00,34.79
265,0,22951,Azuma Yano,.70,38.23,-57.77,21.34
266,0,22378,Trevor Immelman,.69,27.72,-56.37,30.13
267,0,27929,Shiv Kapur,.69,39.89,-30.11,21.17
268,0,28679,Fabián Gómez,.69,31.55,-25.97,30.24
269,0,22371,Aaron Baddeley,.68,36.52,-51.00,30.06
270,0,08473,Rich Bland,.67,35.70,-31.08,32.84
271,0,20624,David Smail,.67,30.25,-57.64,14.24
272,0,12602,Dean Wilson,.67,31.50,-28.07,30.01
273,0,12682,Hirofumi Miyase,.67,32.16,-22.64,18.94
274,0,21339,Keith Horne,.67,29.27,-21.24,29.06
275,0,27030,Peter Whiteford,.66,35.68,-22.87,31.21
276,0,01677,Tom Lehman,.66,26.42,-26.29,24.14
277,0,27963,Chris Stroud,.66,36.96,-26.22,34.65
278,0,22961,David Mathis,.66,34.29,-20.91,31.32
279,0,27784,Wen-Tang Lin,.66,26.34,-47.25,15.28
280,0,28923,Oliver Fisher,.66,37.35,-31.71,41.29
281,0,26287,Roland Thatcher,.65,28.75,-18.93,21.87
282,0,32876,Martin Piller,.65,33.30,-15.32,37.85
283,0,22974,Tetsuya Haraguchi,.65,31.91,-16.71,26.30
284,0,27091,Kunihiro Kamii,.65,31.17,-18.54,26.53
285,0,25335,Marcus Both,.65,28.57,-21.86,13.24
286,0,37092,Hyung-Sung Kim,.65,30.49,-18.42,22.02
287,0,11127,Stephen Dodd,.65,32.42,-31.26,28.06
288,0,01320,Bob Estes,.65,31.76,-39.51,26.52
289,0,20585,Niclas Fasth,.64,35.45,-38.66,26.14
290,0,33911,Nate Smith,.64,30.50,-9.21,29.06
291,0,25606,Kim Hyung-Tae,.64,26.05,-9.55,25.92
292,0,22400,Hennie Otto,.63,34.80,-35.92,35.80
293,0,20772,Toru Suzuki,.63,30.35,-31.34,11.02
294,0,24080,Scott Strange,.63,30.93,-57.00,4.92
295,0,27796,Joe Affrunti,.63,25.12,-1.94,25.09
296,0,22036,Mamo Osanai,.62,24.95,-10.19,25.58
297,0,20566,Kaname Yokoo,.62,31.40,-36.25,17.48
298,0,12714,Chris Tidland,.62,28.93,-34.05,18.87
299,0,24725,Richard Finch,.61,32.95,-35.60,39.22
300,0,28307,Matt Every,.61,27.34,-25.38,20.21
301,0,29954,Robert Dinwiddie,.61,31.51,-24.53,34.40
302,0,29515,Alexandre Kaleka,.60,24.14,-10.36,21.66
303,0,27747,Hiroshi Iwata,.60,30.12,-23.25,26.49
304,0,06573,Brandt Jobe,.60,28.29,-23.31,24.76
305,0,20485,Udorn Duangdecha,.60,24.02,-9.43,17.89
306,0,20574,Mathew Goggin,.60,34.80,-88.72,21.19
307,0,27979,Daehyun Kim,.60,23.98,-12.95,22.02
308,0,27933,John Merrick,.60,34.72,-54.23,26.72
309,0,01724,Jeff Maggert,.60,33.48,-24.71,36.22
310,0,20868,Robert Coles,.60,29.27,-26.10,23.63
311,0,24236,Nick Dougherty,.60,31.55,-56.93,15.66
312,0,27577,Peter Karmis,.59,23.66,-4.09,24.08
313,0,30807,Charles-Edouard Russo,.59,25.43,-8.29,25.09
314,0,33800,Andreas Hartø,.59,23.48,-.52,24.00
315,0,20498,Briny Baird,.59,32.82,-55.28,31.76
316,0,20773,Taichi Teshima,.59,26.35,-30.06,20.83
317,0,27776,Pelle Edberg,.59,32.20,-25.52,27.71
318,0,27118,Toshinori Muto,.58,26.87,-40.49,11.52
319,0,22919,Shigeru Nonaka,.58,27.22,-8.42,23.60
320,0,23063,Scott Hend,.58,29.52,-22.09,21.10
321,0,06621,Joe Durant,.58,23.69,-14.60,26.93
322,0,26418,Adam Bland,.58,31.20,-16.15,26.40
323,0,25274,Steven Bowditch,.58,28.83,-4.45,26.31
324,0,25321,Lee Slattery,.57,30.37,-14.69,28.86
325,0,24980,Scott Gutschewski,.57,26.82,-13.84,28.10
326,0,32448,James Hahn,.57,22.70,-12.31,18.65
327,0,25132,Cho Min-jun,.56,22.53,-1.49,24.02
328,0,28630,Carlos Del Moral,.56,26.31,-13.91,23.84
329,0,22075,Ricardo Gonzalez,.56,27.39,-38.88,14.32
330,0,26758,David Hearn,.56,24.01,-7.54,26.46
331,0,25539,Rafael Echenique,.56,32.29,-27.69,25.31
332,0,24238,Mitsuhiro Tateyama,.56,24.44,-11.96,20.42
333,0,33141,Keegan Bradley,.55,22.09,-.91,23.01
334,0,31577,Tano Goya,.55,30.34,-38.70,24.06
334,0,30711,Colt Knost,.55,29.24,-16.20,29.44
336,0,25568,Julio Zapata,.55,21.94,-9.22,26.46
337,0,27049,Chan Yih-shin,.55,21.83,-12.55,12.61
338,0,20572,Rod Pampling,.54,31.49,-75.90,12.48
339,0,23673,Michael Connell,.54,21.70,-3.81,25.51
340,0,25883,Kyung-Nam Kang,.54,21.63,-5.92,21.99
341,0,21267,Alessandro Tadini,.54,28.06,-24.95,25.28
342,0,25948,Richard McEvoy,.53,28.34,-22.82,22.10
343,0,23465,Peter Gustafsson,.53,24.56,-11.21,25.48
344,0,25679,B.J. Staten,.53,21.71,-9.37,20.77
345,0,01941,Tom Pernice Jr.,.53,25.28,-26.64,22.68
346,0,20598,Christian Cévaër,.53,26.83,-36.49,13.78
347,0,10585,Scott McCarron,.52,29.30,-36.97,22.30
348,0,26881,Jarrod Lyle,.52,27.72,-24.13,28.07
349,0,24457,Jaco Van Zyl,.52,20.87,-17.73,22.86
350,0,28486,Michael Putnam,.52,26.07,-6.81,27.01
351,0,22379,Mark Foster,.52,30.05,-26.91,25.80
352,0,23373,Michael Hoey,.52,27.81,-33.86,23.37
353,0,07749,Brett Quigley,.51,29.82,-45.40,22.30
354,0,25732,S.K. Ho,.51,23.53,-27.87,20.36
355,0,20565,Shinichi Yokota,.51,23.96,-4.81,21.83
356,0,30110,Kyle Stanley,.51,20.30,-7.99,18.73
357,0,01577,Lee Janzen,.50,24.54,-29.77,18.31
358,0,23821,Yusaku Miyazato,.50,22.96,-22.34,13.79
359,0,29670,Pablo Larrazabal,.50,28.81,-36.99,29.49
360,0,31113,Paul Waring,.50,22.83,-21.13,22.04
361,0,20580,Andre Stolz,.49,19.67,-4.13,19.93
362,0,20901,Michiel Bothma,.49,19.57,-14.06,22.91
363,0,25818,Scott Piercy,.49,27.79,-43.72,22.25
364,0,26444,Juvic Pagunsan,.49,19.43,-16.50,15.93
365,0,21461,Kenneth Ferrie,.49,27.17,-14.04,22.74
365,0,32831,Aaron Goldberg,.49,19.40,-1.60,21.00
367,0,27363,Mark Haastrup,.48,22.23,-10.47,23.65
368,0,26435,Angelo Que,.48,19.32,-12.92,18.21
369,0,26301,James Nitties,.48,27.94,-31.66,20.43
370,0,26695,Michael Letzig,.48,26.49,-37.15,19.81
371,0,20869,Raymond Russell,.48,19.16,-2.17,21.33
372,0,25190,Jeff Quinney,.48,26.81,-36.00,21.35
373,0,31557,Jim Herman,.48,25.28,-14.10,30.03
374,0,24290,D.J. Brigman,.48,22.37,-13.41,21.67
375,0,29342,Jae-bum Park,.48,19.01,-3.70,19.30
376,0,24399,Scott Gardiner,.47,25.15,-12.47,21.08
377,0,21695,Maarten Lafeber,.47,24.41,-25.82,19.70
378,0,24321,Kodai Ichihara,.47,21.90,-14.95,17.06
379,0,21949,Joe Ogilvie,.46,26.96,-29.13,26.78
380,0,02214,Kirk Triplett,.46,18.59,-5.15,18.64
381,0,28670,Wonjoon Lee,.46,26.77,-14.71,22.18
382,0,29541,Marius Thorp,.46,18.41,-1.79,20.21
383,0,32640,Troy Merritt,.46,21.54,-12.66,20.81
384,0,26951,Johnson Wagner,.45,24.39,-24.47,22.97
385,0,26730,Stuart Manley,.45,23.44,-10.12,21.18
386,0,20721,Darren Fichardt,.45,17.99,-22.12,18.08
387,0,29930,Mike Hendry,.45,17.97,-2.20,20.17
388,0,25892,Steve Wheatcroft,.45,26.04,-17.70,19.95
389,0,28150,Chinnarat Phadungsil,.45,19.62,-16.20,14.23
390,0,23409,James Driscoll,.44,19.56,-19.49,17.37
391,0,24912,Will MacKenzie,.44,21.74,-31.44,18.81
392,0,28340,Julien Guerrier,.44,21.68,-12.54,16.20
393,0,10117,Bob Heintz,.44,17.66,-9.54,16.26
394,0,08375,Paul Stankowski,.44,20.63,-4.92,22.60
395,0,23167,Dinesh Chand,.44,20.61,-8.59,21.06
396,0,23349,Charles Warren,.43,19.07,-16.22,16.03
397,0,22460,Hiroo Kawai,.43,18.16,-6.03,17.57
398,0,28620,Aron Price,.43,23.31,-18.35,22.40
399,0,24115,Makoto Inoue,.43,20.17,-20.71,17.47
400,0,23043,Paul Sheehan,.43,22.70,-11.32,21.31
401,0,31670,Matthew Griffin,.43,17.08,-6.16,11.57
401,0,25692,Akio Sadakata,.43,18.79,-12.82,15.89
403,0,28937,George Coetzee,.43,22.59,-10.51,25.16
403,0,01766,Billy Mayfair,.43,23.87,-32.75,21.79
405,0,08635,Colin Montgomerie,.43,18.32,-27.14,11.89
406,0,20608,David Howell,.42,24.65,-24.31,21.76
407,0,28207,Lorenzo Gagli,.42,18.25,-5.85,16.83
408,0,28118,Peter Tomasulo,.42,20.36,-13.98,20.50
409,0,27364,Jeppe Huldahl,.42,23.55,-33.16,16.51
410,0,22294,Brian Smock,.42,20.60,-16.27,17.35
411,0,28527,Matthew Zions,.42,18.42,-9.21,17.35
412,0,01978,Fran Quinn,.42,16.73,-15.07,15.30
413,0,24162,Shintaro Kai,.42,20.49,-33.40,14.62
414,0,23791,Francois DeLamontagne,.42,22.08,-18.75,12.15
415,0,25461,Sam Walker,.42,18.28,-13.14,17.32
416,0,26507,I J Jang,.41,17.41,-8.72,15.28
417,0,27821,Steven Tiley,.41,16.43,-7.14,14.43
418,0,29327,Sam Hutsby,.41,16.31,-6.50,14.84
419,0,20378,Mathias Grönberg,.41,20.77,-20.18,11.25
419,0,23795,Nobuhiro Masuda,.41,18.74,-8.23,17.03
421,0,20701,Warren Abery,.41,16.23,-4.39,16.27
422,0,31420,Anirban Lahiri,.40,16.17,-9.02,10.24
423,0,22114,Simon Yates,.40,16.13,-5.36,11.85
424,0,10213,Dicky Pride,.40,18.48,-7.06,17.88
425,0,31138,Scott Jamieson,.40,16.05,-2.53,14.26
426,0,32262,Mark Brown,.40,23.05,-27.26,22.77
426,0,28155,Jose-Filipe Lima,.40,19.87,-29.76,3.89
428,0,23783,Felipe Aguilar,.40,22.25,-29.10,17.41
429,0,20601,Gary Orr,.40,15.89,-33.06,7.61
430,0,24503,Jeff Klauk,.40,17.82,-47.01,6.02
431,0,24459,Richard Sterne,.39,15.78,-62.15,4.30
