RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,29221,Webb Simpson,32,3,3,2,2011440
2,0,27963,Chris Stroud,30,0,1,12,2011300
3,0,10809,Jim Furyk,28,1,3,3,2011010
4,0,21878,Mark Wilson,27,1,3,1,2011030
5,0,23108,Matt Kuchar,26,2,2,9,2011010
5,0,31202,William McGirt,26,1,1,9,2011420
7,0,10885,Robert Allenby,25,0,2,5,2011440
7,0,34255,Joseph Bramlett,25,1,3,3,2011300
7,0,25457,Alexandre Rocha,25,5,1,4,2011420
10,0,29910,Blake Adams,24,4,1,11,2011300
10,0,24507,Jason Bohn,24,0,1,13,2011010
10,0,24912,Will MacKenzie,24,6,3,11,2011430
10,0,24781,Hunter Mahan,24,0,3,17,2011010
10,0,26287,Roland Thatcher,24,0,3,12,2011440
15,0,07867,Woody Austin,23,0,3,11,2011300
15,0,23673,Michael Connell,23,4,2,11,2011430
15,0,06522,Ernie Els,23,2,1,4,2011430
15,0,24358,Robert Garrigus,23,1,1,14,2011010
15,0,28679,Fabián Gómez,23,0,2,1,2011450
15,0,24924,Bill Haas,23,0,2,5,2011280
15,0,27974,Sung Kang,23,1,3,10,2011290
15,0,25240,D.A. Points,23,5,1,17,2011360
15,0,30110,Kyle Stanley,23,1,2,18,2011140
24,0,21407,Arjun Atwal,22,0,3,8,2011010
24,0,28087,Kris Blanks,22,13,2,15,2011370
24,0,01116,Michael Bradley,22,2,3,11,2011440
24,0,22378,Trevor Immelman,22,0,1,18,2011420
24,0,23548,Bill Lunde,22,5,3,14,2011380
24,0,23621,Rory Sabbatini,22,0,1,13,2011310
24,0,27770,Camilo Villegas,22,0,2,8,2011380
24,0,25632,Jimmy Walker,22,0,2,7,2011330
32,0,06251,Chris DiMarco,21,1,1,15,2011300
32,0,24604,Hunter Haas,21,0,1,17,2011300
32,0,26758,David Hearn,21,0,4,15,2011440
32,0,01724,Jeff Maggert,21,21,3,16,2011450
32,0,25572,Graeme McDowell,21,5,3,5,2011010
32,0,06595,Kevin Sutherland,21,2,4,4,2011030
38,0,23135,Tim Clark,20,2,1,6,2011010
38,0,25686,Jason Dufner,20,0,2,3,2011360
38,0,01313,Steve Elkington,20,0,3,14,2011300
38,0,32102,Rickie Fowler,20,12,1,13,2011200
38,0,06643,Paul Goydos,20,0,3,12,2011030
38,0,30926,Chris Kirk,20,0,2,5,2011150
38,0,01677,Tom Lehman,20,2,2,14,2011050
38,0,24138,Ian Poulter,20,2,1,15,2011180
38,0,30946,Alex Prugh,20,1,1,11,2011420
38,0,23497,Tag Ridings,20,0,2,12,2011300
38,0,23325,Vaughn Taylor,20,9,4,12,2011430
38,0,27064,Jhonattan Vegas,20,1,4,15,2011270
50,0,24846,Ricky Barnes,19,1,2,6,2011420
50,0,12510,Chad Campbell,19,0,1,7,2011290
50,0,34021,Bud Cauley,19,2,3,8,2011430
50,0,21753,Brian Davis,19,0,4,16,2011360
50,0,30750,Tommy Gainey,19,0,1,2,2011300
50,0,33399,Adam Hadwin,19,0,4,15,2011430
50,0,20766,Padraig Harrington,19,1,4,6,2011150
50,0,29420,Billy Horschel,19,0,3,7,2011430
50,0,30925,Dustin Johnson,19,1,2,3,2011120
50,0,29718,Anthony Kim,19,2,2,14,2011330
50,0,29478,Kevin Kisner,19,0,3,8,2011440
50,0,22961,David Mathis,19,0,2,7,2011430
50,0,22913,John Rollins,19,0,2,15,2011370
50,0,22405,Justin Rose,19,0,1,18,2011010
50,0,29518,Brendan Steele,19,6,4,6,2011150
50,0,27330,Josh Teater,19,11,1,9,2011300
50,0,23788,D.J. Trahan,19,4,2,7,2011370
50,0,12602,Dean Wilson,19,0,1,13,2011290
50,0,31323,Gary Woodland,19,2,2,1,2011030
69,0,24925,Jonathan Byrd,18,0,3,8,2011010
69,0,01161,Mark Calcavecchia,18,2,2,17,2011450
69,0,32366,Kevin Chappell,18,2,2,14,2011380
69,0,24357,K.J. Choi,18,0,2,4,2011380
69,0,08537,J.P. Hayes,18,1,2,16,2011250
69,0,21961,Charles Howell III,18,0,2,6,2011030
69,0,08075,Jerry Kelly,18,0,1,15,2011370
69,0,30711,Colt Knost,18,0,3,12,2011030
69,0,01766,Billy Mayfair,18,13,3,14,2011430
69,0,28475,Jeff Overton,18,0,3,10,2011100
69,0,01945,Kenny Perry,18,3,2,15,2011030
69,0,32876,Martin Piller,18,1,4,9,2011430
69,0,28620,Aron Price,18,2,2,4,2011420
69,0,20645,John Senden,18,3,4,15,2011300
69,0,30692,Scott Stallings,18,0,1,15,2011130
69,0,02214,Kirk Triplett,18,5,4,12,2011300
85,0,12652,Cameron Beckman,17,1,1,4,2011300
85,0,10505,Shane Bertsch,17,4,2,13,2011440
85,0,25274,Steven Bowditch,17,2,1,3,2011200
85,0,33141,Keegan Bradley,17,1,4,5,2011030
85,0,23541,Ben Crane,17,5,2,13,2011380
85,0,22621,Ben Curtis,17,0,2,15,2011440
85,0,23638,Brendon de Jonge,17,2,1,12,2011300
85,0,06621,Joe Durant,17,0,2,12,2011450
85,0,32698,Bobby Gates,17,3,1,12,2011420
85,0,20157,Retief Goosen,17,0,2,5,2011380
85,0,06573,Brandt Jobe,17,0,2,1,2011450
85,0,28258,K.T. Kim,17,0,1,1,2011370
85,0,27466,Spencer Levin,17,2,3,12,2011440
85,0,28237,Rory McIlroy,17,2,1,15,2011260
85,0,24490,George McNeill,17,1,1,11,2011370
85,0,06515,Shaun Micheel,17,1,4,14,2011330
85,0,01810,Phil Mickelson,17,1,1,8,2011060
85,0,24140,Sean O'Hair,17,4,3,17,2011360
85,0,22348,Nick O'Hern,17,0,3,2,2011060
85,0,23320,Ryan Palmer,17,1,1,1,2011010
85,0,01941,Tom Pernice Jr.,17,2,4,5,2011430
85,0,01948,Tim Petrovic,17,2,1,4,2011420
85,0,25345,Carl Pettersson,17,2,1,13,2011390
85,0,07749,Brett Quigley,17,0,2,2,2011060
85,0,31193,Jim Renner,17,1,2,11,2011420
85,0,24502,Adam Scott,17,2,1,5,2011380
85,0,21528,Henrik Stenson,17,1,2,9,2011370
85,0,02206,David Toms,17,5,1,18,2011130
85,0,23623,Bo Van Pelt,17,4,1,11,2011380
85,0,23349,Charles Warren,17,17,4,2,2011370
85,0,26289,Boo Weekley,17,11,3,12,2011420
116,0,06197,Michael Allen,16,2,1,6,2011450
116,0,22371,Aaron Baddeley,16,2,2,3,2011380
116,0,20070,Matt Bettencourt,16,1,1,5,2011030
116,0,25364,Paul Casey,16,0,2,8,2011370
116,0,20472,Alex Cejka,16,6,3,1,2011150
116,0,23983,Luke Donald,16,10,3,9,2011320
116,0,21805,Harrison Frazar,16,1,1,9,2011380
116,0,25900,Lucas Glover,16,4,1,18,2011370
116,0,31557,Jim Herman,16,8,1,15,2011290
116,0,21731,Freddie Jacobson,16,0,3,12,2011270
