RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,07363,Craig Bowden,43,0
2,0,22913,John Rollins,41,0
2,0,22295,Darron Stiles,41,1
4,0,01381,Fred Funk,31,2
4,0,10425,Jay Williamson,31,0
6,0,21878,Mark Wilson,30,5
7,0,06214,Guy Boros,29,3
8,0,01161,Mark Calcavecchia,28,0
8,0,12826,Paul Claxton,28,0
10,0,08537,J.P. Hayes,27,1
10,0,10733,Kent Jones,27,2
10,0,20548,Hidemichi Tanaka,27,2
13,0,19972,José Coceres,26,3
13,0,21949,Joe Ogilvie,26,1
13,0,23325,Vaughn Taylor,26,9
16,0,19881,Robert Damron,25,5
16,0,06643,Paul Goydos,25,0
16,0,22405,Justin Rose,25,0
19,0,01142,Bart Bryant,24,8
19,0,01619,Skip Kendall,24,0
19,0,01677,Tom Lehman,24,0
19,0,01766,Billy Mayfair,24,0
19,0,01771,Blaine McCallister,24,11
19,0,22348,Nick O'Hern,24,2
19,0,06567,Vijay Singh,24,1
19,0,26287,Roland Thatcher,24,0
27,0,20099,Doug Barron,23,5
27,0,24980,Scott Gutschewski,23,2
27,0,01487,Jeff Hart,23,4
27,0,01553,John Huston,23,1
27,0,01968,Nick Price,23,0
27,0,02239,Scott Verplank,23,0
33,0,06621,Joe Durant,22,1
33,0,07457,Steve Flesch,22,2
33,0,01473,Todd Hamilton,22,0
33,0,08339,Spike McRoy,22,2
33,0,26679,Kevin Stadler,22,0
33,0,02246,Duffy Waldorf,22,0
33,0,23349,Charles Warren,22,1
40,0,01388,Robert Gamez,21,0
40,0,21209,Sergio Garcia,21,1
40,0,25572,Graeme McDowell,21,1
40,0,01823,Larry Mize,21,2
40,0,20572,Rod Pampling,21,0
40,0,20127,Chris Riley,21,0
40,0,22293,Heath Slocum,21,3
40,0,08385,Omar Uresti,21,3
48,0,01127,Danny Briggs,20,1
48,0,23983,Luke Donald,20,2
48,0,20121,Todd Fischer,20,1
48,0,01724,Jeff Maggert,20,1
48,0,01928,Corey Pavin,20,0
48,0,21528,Henrik Stenson,20,0
54,0,06004,Stephen Ames,19,6
54,0,24227,Justin Bolli,19,2
54,0,01139,Olin Browne,19,1
54,0,12510,Chad Campbell,19,0
54,0,20472,Alex Cejka,19,0
54,0,12823,Carlos Franco,19,0
54,0,19846,Brian Gay,19,0
54,0,20433,Mark Hensby,19,0
54,0,26420,Richard Johnson,19,1
54,0,01685,J.L. Lewis,19,0
54,0,08547,John Maginnes,19,17
54,0,02010,Loren Roberts,19,0
54,0,21951,Joey Snyder III,19,2
54,0,12454,Mario Tiziani,19,0
54,0,12602,Dean Wilson,19,1
69,0,01024,Billy Andrade,18,5
