RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,30927,Brendon Todd,28' 10",16108.083,559
2,0,39058,Lucas Herbert,28' 1",7527.833,268
3,0,24924,Bill Haas,28' 0",15210.583,544
4,0,35461,Beau Hossler,27' 3",14378.250,528
5,0,32333,Kevin Tway,27' 1",14494.917,535
5,0,47128,Richy Werenski,27' 1",10211.750,377
7,0,46550,Brandon Hagy,27' 0",12142.083,450
7,0,29478,Kevin Kisner,27' 0",11771.667,436
7,0,49771,J.T. Poston,27' 0",18373.167,681
10,0,49766,Hank Lebioda,26' 11",14988.667,556
10,0,27349,Alex Noren,26' 11",10969.167,408
10,0,35617,Martin Trainer,26' 11",12861.833,478
13,0,34256,Andrew Putnam,26' 9",17793.583,666
13,0,52374,Brandon Wu,26' 9",11193.000,419
15,0,51766,Wyndham Clark,26' 8",16162.917,606
15,0,29420,Billy Horschel,26' 8",12298.167,461
15,0,35449,Adam Long,26' 8",17038.667,639
15,0,24361,Pat Perez,26' 8",10460.000,392
15,0,49960,Sepp Straka,26' 8",16835.333,631
20,0,29535,Brice Garnett,26' 7",13629.583,513
20,0,29289,S.Y. Noh,26' 7",9558.000,360
20,0,45540,Jared Wolfe,26' 7",11245.917,423
23,0,27895,Jonas Blixt,26' 6",8154.750,308
24,0,33490,Bo Hoag,26' 5",8221.750,311
24,0,35879,Kelly Kraft,26' 5",11984.417,453
24,0,23108,Matt Kuchar,26' 5",12668.500,480
24,0,47993,Denny McCarthy,26' 5",18095.667,684
28,0,21961,Charles Howell III,26' 4",10520.917,399
28,0,33419,Cameron Tringale,26' 4",16421.083,624
28,0,48887,Matt Wallace,26' 4",10937.667,416
31,0,40098,Matt Fitzpatrick,26' 3",10484.500,400
31,0,34563,Chesson Hadley,26' 3",14112.333,537
31,0,27974,Sung Kang,26' 3",12969.250,494
31,0,48081,Xander Schauffele,26' 3",12872.333,490
31,0,27139,David Skinns,26' 3",10592.167,403
31,0,31323,Gary Woodland,26' 3",12580.667,479
37,0,32366,Kevin Chappell,26' 2",9431.833,360
37,0,36852,Jim Knous,26' 2",7151.167,273
37,0,46970,Jon Rahm,26' 2",12990.667,497
37,0,56278,Matthew Wolff,26' 2",7163.000,274
41,0,52372,Cameron Champ,26' 1",10381.500,398
41,0,35506,Mackenzie Hughes,26' 1",12991.917,498
41,0,24024,Zach Johnson,26' 1",11948.500,458
41,0,26851,Marc Leishman,26' 1",12905.417,495
45,0,45522,Christiaan Bezuidenhout,26' 0",12056.667,464
45,0,47988,Nick Hardy,26' 0",10129.250,389
45,0,27644,Brian Harman,26' 0",17102.500,658
45,0,25198,Francesco Molinari,26' 0",7956.750,306
45,0,46414,Aaron Rai,26' 0",16095.167,620
45,0,36699,Patrick Rodgers,26' 0",15594.583,600
51,0,32791,K.H. Lee,25' 11",18164.333,701
51,0,46442,Maverick McNealy,25' 11",14648.833,566
51,0,47347,Adam Schenk,25' 11",16664.833,642
54,0,46435,Austin Cook,25' 10",11435.083,443
54,0,35110,Brett Drewitt,25' 10",9155.167,354
54,0,30911,Tommy Fleetwood,25' 10",8025.583,311
54,0,32662,Michael Gligic,25' 10",12541.417,486
54,0,23621,Rory Sabbatini,25' 10",9664.833,374
54,0,27649,Brandt Snedeker,25' 10",10861.750,421
60,0,39324,J.J. Spaun,25' 9",15132.583,587
61,0,48084,Wesley Bryan,25' 8",7152.500,279
61,0,47504,Sam Burns,25' 8",14472.250,563
61,0,36801,Mark Hubbard,25' 8",12154.500,474
61,0,24502,Adam Scott,25' 8",13391.833,521
65,0,31646,Emiliano Grillo,25' 7",15179.750,594
65,0,53165,Doc Redman,25' 7",13889.417,543
65,0,37275,Sam Ryder,25' 7",15812.917,619
65,0,34610,Matthias Schwab,25' 7",11841.083,463
65,0,10381,Curtis Thompson,25' 7",8801.250,344
70,0,28089,Jason Day,25' 6",10369.000,406
70,0,36326,David Lipsky,25' 6",15364.917,603
70,0,28252,Seamus Power,25' 6",12691.833,497
70,0,32150,Michael Thompson,25' 6",14840.917,582
74,0,39546,Keith Mitchell,25' 5",14948.833,589
74,0,36871,Matthew NeSmith,25' 5",17156.500,675
74,0,29908,C.T. Pan,25' 5",14549.167,572
74,0,24138,Ian Poulter,25' 5",6668.833,262
74,0,51894,Vince Whaley,25' 5",12879.750,507
79,0,24925,Jonathan Byrd,25' 4",9616.667,380
79,0,39997,Corey Conners,25' 4",16554.167,653
79,0,34363,Tyrrell Hatton,25' 4",8866.667,350
79,0,31557,Jim Herman,25' 4",9742.833,385
79,0,30944,Jason Kokrak,25' 4",10480.000,414
79,0,51950,Max McGreevy,25' 4",11309.500,447
79,0,48822,Sebastián Muñoz,25' 4",13889.667,549
79,0,30692,Scott Stallings,25' 4",16437.083,648
79,0,51634,Sahith Theegala,25' 4",19340.750,764
79,0,27095,Nick Watney,25' 4",13116.917,518
79,0,54783,Dylan Wu,25' 4",11135.833,439
90,0,20229,Stewart Cink,25' 3",14214.750,563
90,0,25686,Jason Dufner,25' 3",7983.167,316
90,0,29970,Dylan Frittelli,25' 3",14403.667,571
90,0,33399,Adam Hadwin,25' 3",16185.750,640
90,0,32757,Patton Kizzire,25' 3",16407.500,650
90,0,31420,Anirban Lahiri,25' 3",12430.667,493
