RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,10425,Jay Williamson,155.9,3086396000,550
2,0,26360,Bubba Dickerson,156.2,2631737000,468
3,0,26882,Michael Sim,156.4,3321897000,590
4,0,20850,Daniel Chopra,156.7,6104273000,1082
5,0,01035,Tommy Armour III,156.8,4537760000,804
5,0,21660,Jason Schultz,156.8,3341749000,592
7,0,26881,Jarrod Lyle,157.0,4284711000,758
7,0,02036,Jim Rutledge,157.0,3109436000,550
9,0,21805,Harrison Frazar,157.1,4446201000,786
10,0,23497,Tag Ridings,157.6,2830936000,499
11,0,01707,Steve Lowery,157.8,4357753000,767
12,0,01132,Mark Brooks,158.1,2925679000,514
12,0,25804,Bubba Watson,158.1,4127248000,725
14,0,23135,Tim Clark,158.4,3518006000,617
14,0,01473,Todd Hamilton,158.4,3622123000,635
16,0,23800,Bryce Molder,158.6,3151550000,552
17,0,19824,Craig Barlow,158.7,2793492000,489
17,0,28475,Jeff Overton,158.7,3604366000,631
17,0,12714,Chris Tidland,158.7,3312700000,580
20,0,06621,Joe Durant,158.9,4827047000,844
21,0,06197,Michael Allen,159.0,4041919000,706
22,0,19803,Ryan Armour,159.1,6094045000,1064
22,0,08123,Jeff Brehaut,159.1,3265271000,570
22,0,21731,Freddie Jacobson,159.1,4266214000,745
25,0,06034,Marco Dawson,159.2,4270201000,745
25,0,08931,Glen Day,159.2,4927731000,860
25,0,22295,Darron Stiles,159.2,3272106000,571
28,0,23933,Michael Boyd,159.3,3492639000,609
28,0,27933,John Merrick,159.3,5172773000,902
28,0,20127,Chris Riley,159.3,3361290000,586
31,0,20098,Stuart Appleby,159.4,3804655000,663
31,0,01706,Davis Love III,159.4,3430574000,598
31,0,27963,Chris Stroud,159.4,3655440000,637
34,0,11123,Chris Couch,159.5,4638400000,808
34,0,01249,John Daly,159.5,2830557000,493
34,0,10213,Dicky Pride,159.5,4064388000,708
37,0,25273,Andrew Buckle,159.6,4286449000,746
37,0,26679,Kevin Stadler,159.6,5048970000,879
39,0,20691,Greg Owen,159.7,4468000000,777
40,0,10860,Justin Leonard,159.8,5527083000,961
40,0,01724,Jeff Maggert,159.8,5120480000,890
42,0,08537,J.P. Hayes,159.9,5127788000,891
42,0,22046,Geoff Ogilvy,159.9,4097975000,712
44,0,23320,Ryan Palmer,160.0,5367101000,932
44,0,29476,Kyle Reifers,160.0,4061480000,705
46,0,07223,Brian Bateman,160.1,2859029000,496
46,0,01157,Tom Byrum,160.1,2788856000,484
46,0,01577,Lee Janzen,160.1,3447300000,598
46,0,02101,Joey Sindelar,160.1,4402535000,764
50,0,27702,Matt Hendrix,160.2,3540336000,614
50,0,23108,Matt Kuchar,160.2,4943090000,857
50,0,21949,Joe Ogilvie,160.2,5489526000,952
50,0,08375,Paul Stankowski,160.2,2646541000,459
50,0,23788,D.J. Trahan,160.2,6061003000,1051
55,0,02246,Duffy Waldorf,160.3,3947695000,684
55,0,23322,Brett Wetterich,160.3,4242798000,735
57,0,23623,Bo Van Pelt,160.4,6508221000,1127
58,0,20433,Mark Hensby,160.5,4730920000,819
58,0,06515,Shaun Micheel,160.5,4730854000,819
