RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER TEE SHOT,TOTAL TEE SHOTS
109,0,01677,Tom Lehman,175.8,4259690.000,673
111,0,21646,David Branshaw,175.9,6509927.000,1028
111,0,08075,Jerry Kelly,175.9,6621970.000,1046
111,0,20628,Arron Oberholser,175.9,4628693.000,731
114,0,06595,Kevin Sutherland,176.0,6038807.000,953
115,0,22378,Trevor Immelman,176.2,4757881.000,750
116,0,22295,Darron Stiles,176.4,4655288.000,733
117,0,06197,Michael Allen,176.5,5598295.000,881
117,0,12195,Tom Johnson,176.5,5494980.000,865
117,0,01724,Jeff Maggert,176.5,6869509.000,1081
117,0,01948,Tim Petrovic,176.5,8315518.000,1309
121,0,06004,Stephen Ames,176.8,5510914.000,866
121,0,07867,Woody Austin,176.8,7394117.000,1162
123,0,20104,Ken Duke,176.9,8399800.000,1319
124,0,12705,Cliff Kresge,177.1,8741591.000,1371
124,0,02206,David Toms,177.1,5578473.000,875
126,0,23325,Vaughn Taylor,177.4,6334097.000,992
127,0,07457,Steve Flesch,177.5,7942526.000,1243
128,0,23613,Rich Barcelo,177.6,6119536.000,957
129,0,02246,Duffy Waldorf,177.7,5244402.000,820
130,0,01766,Billy Mayfair,177.8,7336252.000,1146
131,0,10117,Bob Heintz,178.0,6319748.000,986
132,0,26951,Johnson Wagner,178.1,7660530.000,1195
132,0,21878,Mark Wilson,178.1,6464249.000,1008
134,0,01024,Billy Andrade,178.2,6965168.000,1086
134,0,24507,Jason Bohn,178.2,4682819.000,730
134,0,24290,D.J. Brigman,178.2,4766966.000,743
134,0,27649,Brandt Snedeker,178.2,7608989.000,1186
138,0,22621,Ben Curtis,178.4,5765862.000,898
138,0,01473,Todd Hamilton,178.4,5137958.000,800
140,0,10860,Justin Leonard,178.6,7295900.000,1135
141,0,21753,Brian Davis,178.8,7815998.000,1214
142,0,24449,Parker McLachlin,178.9,6477244.000,1006
143,0,22293,Heath Slocum,179.0,8293560.000,1287
143,0,02223,Bob Tway,179.0,7821036.000,1214
145,0,23983,Luke Donald,179.3,4505899.000,698
146,0,10733,Kent Jones,179.4,7881390.000,1220
147,0,01388,Robert Gamez,179.5,6797685.000,1052
148,0,01313,Steve Elkington,179.6,6522915.000,1009
148,0,21806,Paul Gow,179.6,5101371.000,789
148,0,02239,Scott Verplank,179.6,5315280.000,822
151,0,24024,Zach Johnson,179.7,5383758.000,832
151,0,27060,John Mallinger,179.7,7757069.000,1199
153,0,01941,Tom Pernice Jr.,179.8,7546064.000,1166
153,0,24457,Jaco Van Zyl,179.8,3935111.000,608
155,0,10809,Jim Furyk,180.0,5992335.000,925
156,0,01142,Bart Bryant,180.2,6694684.000,1032
156,0,08881,Tripp Isenhour,180.2,6565884.000,1012
156,0,01577,Lee Janzen,180.2,4663585.000,719
159,0,23718,Nathan Green,180.4,7808073.000,1202
159,0,20160,Charlie Wi,180.4,7408607.000,1141
161,0,08931,Glen Day,180.5,6697950.000,1031
162,0,01132,Mark Brooks,180.6,3699406.000,569
163,0,25190,Jeff Quinney,180.8,7751881.000,1191
163,0,06527,Steve Stricker,180.8,5844057.000,898
165,0,06515,Shaun Micheel,181.0,6315033.000,969
165,0,22348,Nick O'Hern,181.0,4977162.000,764
167,0,23135,Tim Clark,181.4,4774163.000,731
167,0,06251,Chris DiMarco,181.4,5680230.000,870
169,0,24138,Ian Poulter,181.7,3551429.000,543
169,0,02101,Joey Sindelar,181.7,6004971.000,918
171,0,02104,Jeff Sluman,181.9,3764543.000,575
171,0,02214,Kirk Triplett,181.9,6149527.000,939
173,0,10213,Dicky Pride,182.0,5471269.000,835
174,0,12602,Dean Wilson,182.2,6802676.000,1037
175,0,22212,Craig Lile,182.3,6306981.000,961
176,0,12680,Shigeki Maruyama,182.5,7267694.000,1106
177,0,01320,Bob Estes,182.7,7287439.000,1108
178,0,01157,Tom Byrum,183.2,3745674.000,568
179,0,21350,Ryuji Imada,183.3,8124844.000,1231
179,0,23108,Matt Kuchar,183.3,6505571.000,986
179,0,22806,Doug LaBelle II,183.3,8300506.000,1258
182,0,01797,Rocco Mediate,183.4,6121147.000,927
183,0,26420,Richard Johnson,183.9,7678191.000,1160
184,0,07547,Craig Kanada,184.0,8632761.000,1303
185,0,20859,Anders Hansen,184.3,3119195.000,470
186,0,20127,Chris Riley,184.6,4663999.000,702
187,0,06643,Paul Goydos,185.0,4321317.000,649
188,0,06373,José María Olazábal,185.1,3385768.000,508
189,0,19972,José Coceres,185.7,3917068.000,586
190,0,23933,Michael Boyd,185.8,4830593.000,722
191,0,01381,Fred Funk,185.9,4951119.000,740
192,0,07363,Craig Bowden,186.2,6254407.000,933
193,0,20382,Stephen Leaney,187.5,6884601.000,1020
194,0,19846,Brian Gay,189.7,9207514.000,1348
195,0,20623,Gavin Coles,192.1,7379532.000,1067
196,0,01928,Corey Pavin,192.7,6807060.000,981
