RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,31323,Gary Woodland,36,1,2,10,2019030
2,0,21961,Charles Howell III,35,0,2,16,2019020
3,0,25686,Jason Dufner,31,31,1,15,2019450
3,0,29420,Billy Horschel,31,8,3,2,2019070
5,0,06522,Ernie Els,29,1,2,18,2019030
5,0,27936,Martin Laird,29,1,4,1,2019390
7,0,39971,Sungjae Im,28,2,2,14,2019260
7,0,50525,Collin Morikawa,28,8,2,2,2019400
7,0,37340,Chase Wright,28,1,1,1,2019010
10,0,39997,Corey Conners,27,5,3,11,2019080
11,0,29970,Dylan Frittelli,24,3,2,16,2019310
11,0,24358,Robert Garrigus,24,1,2,3,2019130
11,0,26329,Louis Oosthuizen,24,2,1,14,2019020
11,0,23788,D.J. Trahan,24,8,2,16,2019400
11,0,25632,Jimmy Walker,24,2,4,12,2019330
16,0,32200,Roberto Castro,23,0,2,5,2019330
16,0,10809,Jim Furyk,23,0,1,3,2019350
16,0,29974,Branden Grace,23,3,3,14,2019030
16,0,31557,Jim Herman,23,1,3,7,2019410
16,0,37454,Whee Kim,23,3,1,12,2019060
16,0,34466,Peter Malnati,23,4,2,15,2019130
16,0,45486,Joaquin Niemann,23,1,2,16,2019390
16,0,33486,Roger Sloan,23,2,2,4,2019400
16,0,33418,Shawn Stefani,23,0,1,2,2019450
25,0,29479,Scott Brown,22,0,1,15,2019130
25,0,33399,Adam Hadwin,22,0,4,8,2019120
25,0,26851,Marc Leishman,22,1,3,18,2019030
25,0,26596,Ryan Moore,22,0,3,4,2019060
25,0,34431,Robert Streb,22,2,3,10,2019080
25,0,27214,Kevin Streelman,22,0,3,2,2019380
25,0,27330,Josh Teater,22,6,2,12,2019380
25,0,33419,Cameron Tringale,22,0,2,14,2019310
33,0,34021,Bud Cauley,21,0,4,16,2019400
33,0,29535,Brice Garnett,21,2,2,17,2019380
33,0,39975,Michael Kim,21,0,1,11,2019160
33,0,29478,Kevin Kisner,21,5,2,15,2019080
33,0,23108,Matt Kuchar,21,2,4,6,2019120
33,0,29926,Danny Lee,21,4,2,2,2019060
33,0,27349,Alex Noren,21,1,2,1,2019450
33,0,26476,Chez Reavie,21,3,1,3,2019030
33,0,34360,Patrick Reed,21,1,1,10,2019050
33,0,48081,Xander Schauffele,21,4,2,11,2019420
33,0,49960,Sepp Straka,21,0,4,10,2019410
33,0,23325,Vaughn Taylor,21,0,1,10,2019400
33,0,32333,Kevin Tway,21,5,3,9,2019020
46,0,19803,Ryan Armour,20,0,3,14,2019080
46,0,40009,Dominic Bozzelli,20,5,4,10,2019410
46,0,52372,Cameron Champ,20,0,3,18,2019110
46,0,45157,Cam Davis,20,6,1,7,2019410
46,0,31646,Emiliano Grillo,20,0,1,17,2019070
46,0,35421,Brandon Harkins,20,0,1,9,2019450
46,0,26300,Matt Jones,20,0,1,10,2019410
46,0,28775,Nate Lashley,20,0,3,16,2019130
46,0,25572,Graeme McDowell,20,6,2,18,2019030
46,0,33667,Carlos Ortiz,20,0,1,5,2019150
46,0,49771,J.T. Poston,20,0,2,10,2019070
46,0,34046,Jordan Spieth,20,1,1,12,2019160
46,0,30692,Scott Stallings,20,0,1,5,2019390
46,0,33448,Justin Thomas,20,3,4,13,2019110
46,0,27064,Jhonattan Vegas,20,0,4,18,2019400
46,0,26951,Johnson Wagner,20,0,2,16,2019080
46,0,26289,Boo Weekley,20,11,2,12,2019450
46,0,56278,Matthew Wolff,20,0,4,4,2019390
64,0,22371,Aaron Baddeley,19,0,3,17,2019080
64,0,29268,Bronson Burgoon,19,0,3,8,2019020
64,0,47504,Sam Burns,19,1,1,9,2019140
64,0,26499,Rafa Cabrera Bello,19,0,2,5,2019030
64,0,46523,Joey Garber,19,3,2,8,2019310
64,0,52375,Doug Ghim,19,0,3,17,2019310
64,0,28938,Justin Harding,19,0,3,3,2019430
64,0,27644,Brian Harman,19,3,3,8,2019220
64,0,39384,Alex Kang,19,2,2,9,2019080
64,0,32757,Patton Kizzire,19,0,3,3,2019390
64,0,35104,Tom Lewis,19,0,2,5,2019420
64,0,37380,Curtis Luck,19,2,2,16,2019380
64,0,32839,Hideki Matsuyama,19,1,3,10,2019030
64,0,48822,Sebastián Muñoz,19,0,2,4,2019400
