RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
47,0,25396,Kevin Na,.553,-.322,.788,.087,69
48,0,21961,Charles Howell III,.549,.039,.046,.323,79
49,0,26596,Ryan Moore,.544,-.112,.418,.237,65
50,0,29518,Brendan Steele,.542,.331,.238,-.188,69
51,0,31646,Emiliano Grillo,.534,.446,.255,-.167,73
51,0,20691,Greg Owen,.534,.177,.475,-.279,69
53,0,33448,Justin Thomas,.506,.029,.494,-.017,75
54,0,36699,Patrick Rodgers,.504,.356,-.009,.157,71
55,0,27064,Jhonattan Vegas,.498,.589,.180,-.112,81
56,0,29926,Danny Lee,.489,.108,.205,.020,71
57,0,37189,Harold Varner III,.481,.472,.057,-.078,80
58,0,25818,Scott Piercy,.479,.608,.116,.002,65
59,0,10809,Jim Furyk,.463,-.234,.465,.232,44
60,0,20229,Stewart Cink,.460,-.049,.492,.017,49
61,0,23325,Vaughn Taylor,.457,-.113,.612,-.042,67
62,0,27214,Kevin Streelman,.450,.289,.238,-.008,64
63,0,30692,Scott Stallings,.443,.106,.177,.018,63
64,0,08075,Jerry Kelly,.381,.013,.427,-.059,60
65,0,29461,Jamie Lovemark,.373,.609,-.459,.294,83
66,0,34098,Russell Henley,.366,.269,.136,-.038,69
67,0,27436,Graham DeLaet,.347,.444,.662,-.567,59
68,0,26758,David Hearn,.311,-.303,.532,.081,82
69,0,26289,Boo Weekley,.307,.571,-.090,-.174,71
70,0,30110,Kyle Stanley,.279,.041,.262,-.070,79
71,0,20766,Padraig Harrington,.275,-.292,.159,.408,44
72,0,26851,Marc Leishman,.258,.159,-.092,.191,65
73,0,22046,Geoff Ogilvy,.249,-.081,.173,.157,50
74,0,02206,David Toms,.248,-.390,.360,.278,54
75,0,46440,Smylie Kaufman,.231,-.022,.039,.059,72
76,0,23983,Luke Donald,.230,-.665,.465,.429,59
76,0,27466,Spencer Levin,.230,.043,.003,.184,82
78,0,25349,Tim Wilkinson,.226,-.459,.424,.260,50
79,0,06567,Vijay Singh,.222,.023,-.010,.209,65
80,0,29725,Tony Finau,.216,.365,-.247,-.045,78
81,0,24024,Zach Johnson,.214,-.269,.163,.321,73
82,0,34409,David Lingmerth,.206,.193,.116,-.103,60
83,0,33418,Shawn Stefani,.191,.003,.073,.116,77
84,0,25240,D.A. Points,.190,-.492,.640,.041,39
85,0,24912,Will MacKenzie,.176,.032,.072,.072,66
86,0,24140,Sean O'Hair,.163,.325,-.187,.024,84
87,0,20157,Retief Goosen,.151,-.385,.080,.457,48
88,0,24461,Thomas Aiken,.150,.438,.101,-.390,48
89,0,27936,Martin Laird,.148,-.178,.313,.053,71
90,0,34174,John Huh,.136,.127,.110,.050,79
91,0,20645,John Senden,.130,.318,.199,-.299,79
92,0,31557,Jim Herman,.111,.364,-.288,-.122,71
93,0,29485,Brett Stegmaier,.109,.128,.133,-.152,75
94,0,06527,Steve Stricker,.101,-.440,-.003,.544,45
95,0,26951,Johnson Wagner,.096,.030,.219,-.154,76
96,0,34264,Hudson Swafford,.093,.497,.320,-.561,92
97,0,35545,Blayne Barber,.088,.018,.127,-.056,74
97,0,31420,Anirban Lahiri,.088,.025,.143,-.080,48
99,0,25493,Nick Taylor,.086,.149,.060,-.123,66
100,0,32150,Michael Thompson,.079,.015,.160,.051,54
101,0,29476,Kyle Reifers,.057,.117,.040,-.113,97
102,0,28132,Tyrone Van Aswegen,.055,-.393,.571,-.013,88
103,0,20572,Rod Pampling,.049,.222,-.372,.199,37
104,0,32448,James Hahn,.043,.100,-.082,.135,70
105,0,34099,Harris English,.040,-.236,.240,.138,73
106,0,30163,Henrik Norlander,.024,.023,.031,-.117,53
107,0,25572,Graeme McDowell,.021,-.129,.153,-.003,45
108,0,37454,Whee Kim,.010,.252,-.390,.148,65
109,0,29479,Scott Brown,.000,.545,-.038,-.124,70
110,0,34563,Chesson Hadley,-.004,-.031,.160,-.132,67
111,0,33399,Adam Hadwin,-.011,.223,-.055,-.081,88
111,0,26300,Matt Jones,-.011,-.039,-.233,.197,63
113,0,23800,Bryce Molder,-.013,-.181,-.331,.498,67
114,0,20098,Stuart Appleby,-.025,-.173,-.100,.248,66
115,0,23541,Ben Crane,-.028,-.063,.101,.173,66
116,0,27963,Chris Stroud,-.029,-.069,.159,-.119,69
117,0,32757,Patton Kizzire,-.039,-.340,.339,-.080,75
118,0,34265,Will Wilcox,-.062,.040,.159,-.261,57
119,0,31560,Brian Stuard,-.070,-.100,-.110,.140,60
120,0,28475,Jeff Overton,-.076,-.054,-.157,.134,58
121,0,30711,Colt Knost,-.077,-.294,.228,-.131,71
122,0,33419,Cameron Tringale,-.081,-.443,.257,.104,70
123,0,29222,Billy Hurley III,-.084,-.206,.226,-.104,59
124,0,24846,Ricky Barnes,-.091,-.518,.200,.227,80
125,0,29745,Tyler Aldridge,-.110,-.115,-.031,.036,67
126,0,33413,Ben Martin,-.117,.079,.081,-.277,80
127,0,29478,Kevin Kisner,-.124,.348,-.142,-.331,73
128,0,37273,Derek Ernst,-.127,.152,-.291,.012,43
129,0,24357,K.J. Choi,-.145,-.317,.263,.159,67
130,0,35879,Kelly Kraft,-.149,-.093,-.100,-.103,45
130,0,29289,S.Y. Noh,-.149,-.637,.114,.374,69
132,0,27974,Sung Kang,-.182,-.009,-.121,-.053,73
133,0,29268,Bronson Burgoon,-.203,.069,.145,-.398,65
134,0,20104,Ken Duke,-.210,.040,-.202,-.048,48
135,0,28114,Dawie van der Walt,-.213,-.013,.210,-.410,56
136,0,28679,Fabián Gómez,-.249,.009,-.289,.030,73
137,0,24507,Jason Bohn,-.252,-.259,.272,-.265,59
138,0,35532,Tom Hoge,-.254,-.315,.236,-.175,63
139,0,27942,Rob Oppenheim,-.260,-.779,.189,.176,51
140,0,35451,Scott Pinckney,-.262,.511,-.396,-.376,71
141,0,29223,Sam Saunders,-.293,-.191,-.105,.003,51
142,0,27644,Brian Harman,-.296,.270,-.611,.120,92
143,0,24490,George McNeill,-.306,-.415,.278,-.168,46
144,0,45526,Abraham Ancer,-.307,-.024,-.340,.057,38
145,0,33461,Morgan Hoffmann,-.324,-.070,-.192,-.062,59
146,0,22371,Aaron Baddeley,-.330,-.366,-.362,.402,75
147,0,34262,Jon Curran,-.354,-.659,.001,.304,84
148,0,25834,Daniel Summerhays,-.356,-.126,-.257,.027,79
149,0,25892,Steve Wheatcroft,-.375,.008,-.394,.012,70
150,0,35300,Andrew Loupe,-.395,-.005,-.281,-.172,67
151,0,21878,Mark Wilson,-.399,-.501,-.061,.163,55
152,0,21731,Freddie Jacobson,-.414,-.223,-.059,.050,72
153,0,39975,Michael Kim,-.423,-.006,-.078,-.111,86
154,0,06522,Ernie Els,-.428,.065,-.480,-.014,56
155,0,32618,Rhein Gibson,-.442,-.067,.000,-.376,44
156,0,25720,Chad Collins,-.448,-.629,-.226,.408,64
157,0,22892,Jason Gore,-.449,.044,-.097,-.581,60
158,0,23621,Rory Sabbatini,-.459,.115,-.628,.054,39
159,0,23353,J.J. Henry,-.465,-.293,-.257,-.097,61
160,0,29720,Andres Gonzales,-.469,-.222,-.112,-.135,64
161,0,33667,Carlos Ortiz,-.481,-.452,.061,-.272,61
162,0,36801,Mark Hubbard,-.487,-.143,-.189,-.155,83
163,0,23638,Brendon de Jonge,-.488,-.229,-.195,-.063,65
164,0,28158,Steve Marino,-.555,.210,-.350,-.263,56
165,0,40058,Zac Blair,-.565,-.068,-.498,.001,81
166,0,27770,Camilo Villegas,-.572,-.764,.080,.113,71
167,0,32640,Troy Merritt,-.608,-.303,-.138,-.166,65
168,0,27895,Jonas Blixt,-.613,-.093,-.303,.012,68
169,0,35732,Wes Roach,-.615,-.015,-.262,-.338,43
170,0,34261,Scott Langley,-.639,.105,-.998,.254,53
171,0,24494,Erik Compton,-.646,-.495,-.443,.074,51
172,0,33410,Andrew Landry,-.694,.594,-.892,-.396,33
173,0,35891,Cameron Smith,-.706,-.357,-.286,-.062,46
174,0,31416,Derek Fathauer,-.791,-.538,-.250,-.026,76
175,0,20848,Ángel Cabrera,-.817,-.106,-.355,-.582,49
175,0,27747,Hiroshi Iwata,-.817,.012,-.562,-.033,67
177,0,35539,Luke Guthrie,-.847,-.819,-.075,.046,45
178,0,10213,Dicky Pride,-.974,-.212,-.856,.094,41
179,0,32876,Martin Piller,-.997,-.444,-.549,-.240,47
180,0,24781,Hunter Mahan,-1.032,-.118,-.869,-.268,50
181,0,34466,Peter Malnati,-1.143,-.538,-.532,-.073,74
182,0,10885,Robert Allenby,-1.459,-.631,-.460,-.368,41
183,0,28092,D.H. Lee,-1.821,-.510,-1.318,.007,46
184,0,30927,Brendon Todd,-2.055,-1.043,-1.424,.412,54
185,0,25274,Steven Bowditch,-3.340,-1.616,-1.680,-.044,55
