RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
59,0,35879,Kelly Kraft,893771
60,0,39546,Keith Mitchell,855652
61,0,26329,Louis Oosthuizen,850389
62,0,24024,Zach Johnson,850045
63,0,40026,Daniel Berger,833149
64,0,47128,Richy Werenski,784938
65,0,37454,Whee Kim,759481
66,0,21961,Charles Howell III,756616
67,0,30926,Chris Kirk,753999
68,0,46435,Austin Cook,747415
69,0,23320,Ryan Palmer,747032
70,0,26596,Ryan Moore,740817
71,0,31420,Anirban Lahiri,722174
72,0,23108,Matt Kuchar,719053
73,0,29484,Peter Uihlein,712649
74,0,24138,Ian Poulter,694223
75,0,33968,Thorbjørn Olesen,687067
76,0,29974,Branden Grace,682945
77,0,37275,Sam Ryder,670727
78,0,27958,Ryan Blaum,650307
79,0,34098,Russell Henley,627662
80,0,12510,Chad Campbell,618239
81,0,33122,Russell Knox,594580
82,0,26476,Chez Reavie,594429
83,0,34563,Chesson Hadley,591437
84,0,27974,Sung Kang,580982
85,0,12716,Charley Hoffman,575130
86,0,33399,Adam Hadwin,561706
87,0,27644,Brian Harman,553737
88,0,25686,Jason Dufner,536661
89,0,32366,Kevin Chappell,520162
90,0,27349,Alex Noren,516091
91,0,30978,Kiradech Aphibarnrat,511018
92,0,35506,Mackenzie Hughes,466844
93,0,23621,Rory Sabbatini,466555
94,0,29461,Jamie Lovemark,460846
95,0,37455,Si Woo Kim,459559
96,0,33204,Shane Lowry,450063
97,0,36699,Patrick Rodgers,445691
98,0,45609,Tyler Duncan,430775
99,0,49771,J.T. Poston,427727
100,0,29223,Sam Saunders,422847
101,0,33410,Andrew Landry,413424
102,0,27095,Nick Watney,413269
103,0,26300,Matt Jones,412236
104,0,34409,David Lingmerth,408870
105,0,33293,Thomas Pieters,401856
106,0,27064,Jhonattan Vegas,391036
107,0,25493,Nick Taylor,367737
108,0,39327,Ben Silverman,365546
109,0,32757,Patton Kizzire,363163
110,0,10809,Jim Furyk,362822
111,0,06527,Steve Stricker,361447
112,0,23541,Ben Crane,356684
113,0,24361,Pat Perez,354300
114,0,34709,Eddie Pepperell,348317
115,0,50526,Tom Lovelady,344018
116,0,31202,William McGirt,338366
117,0,40098,Matt Fitzpatrick,337315
118,0,26758,David Hearn,335199
119,0,39997,Corey Conners,334038
120,0,28252,Seamus Power,331553
121,0,30692,Scott Stallings,331316
122,0,35947,John Oda,326875
123,0,34431,Robert Streb,323865
124,0,27556,Ted Potter Jr.,323329
125,0,29479,Scott Brown,322099
126,0,27214,Kevin Streelman,316640
127,0,46501,Ollie Schniederjans,315187
128,0,24358,Robert Garrigus,308004
129,0,35532,Tom Hoge,303423
130,0,20472,Alex Cejka,302160
131,0,23325,Vaughn Taylor,298609
132,0,46601,Trey Mullinax,294119
133,0,28679,Fabián Gómez,294107
134,0,31416,Derek Fathauer,291989
135,0,35421,Brandon Harkins,290699
136,0,26951,Johnson Wagner,279455
137,0,25240,D.A. Points,278000
138,0,52330,Dylan Meyer,275109
139,0,22056,Cameron Percy,274536
140,0,31560,Brian Stuard,272451
141,0,35296,Haotong Li,271060
142,0,25892,Steve Wheatcroft,268282
143,0,35225,Brandon Stone,267939
144,0,34174,John Huh,260480
145,0,45478,Julian Suri,259657
146,0,27963,Chris Stroud,257441
147,0,47287,Ethan Tracy,253666
148,0,34264,Hudson Swafford,239242
149,0,27129,Luke List,233142
150,0,48084,Wesley Bryan,232835
151,0,24924,Bill Haas,232600
152,0,32150,Michael Thompson,229700
153,0,47993,Denny McCarthy,219275
154,0,27896,Ross Fisher,215457
155,0,36799,Stephan Jaeger,214141
156,0,34466,Peter Malnati,213457
157,0,35545,Blayne Barber,208044
158,0,20157,Retief Goosen,207470
159,0,25562,Andres Romero,206764
160,0,23353,J.J. Henry,204563
161,0,27936,Martin Laird,201090
162,0,29485,Brett Stegmaier,200314
163,0,40058,Zac Blair,198655
164,0,12782,Tim Herron,193715
165,0,22371,Aaron Baddeley,193643
166,0,33418,Shawn Stefani,189273
167,0,32816,Satoshi Kodaira,189012
168,0,39953,Chase Seiffert,189000
169,0,24781,Hunter Mahan,184857
170,0,34099,Harris English,184560
171,0,35310,Lanto Griffin,173314
172,0,39954,Cody Gribble,173002
173,0,35541,John Peterson,172467
174,0,28132,Tyrone Van Aswegen,168908
175,0,24449,Parker McLachlin,167979
176,0,20098,Stuart Appleby,160504
177,0,29936,Ryan Fox,160403
178,0,25818,Scott Piercy,152119
179,0,29518,Brendan Steele,145693
180,0,39328,Conrad Shindler,145018
181,0,24846,Ricky Barnes,140809
182,0,39113,Shubhankar Sharma,138357
183,0,21209,Sergio Garcia,133650
184,0,28500,Martin Flores,131055
185,0,32448,James Hahn,126737
186,0,40009,Dominic Bozzelli,122671
187,0,32876,Martin Piller,120020
188,0,52375,Doug Ghim,116527
189,0,37278,Nicholas Lindheim,116240
190,0,48887,Matt Wallace,113125
191,0,25572,Graeme McDowell,110219
192,0,24925,Jonathan Byrd,110013
193,0,40006,Erik van Rooyen,109714
194,0,27933,John Merrick,99886
195,0,47347,Adam Schenk,97371
196,0,34213,Grayson Murray,95903
197,0,29222,Billy Hurley III,86856
198,0,01666,Bernhard Langer,84000
198,0,32139,Danny Willett,84000
200,0,46402,Talor Gooch,83230
201,0,48153,Matthieu Pavon,79200
202,0,23788,D.J. Trahan,79115
203,0,46567,Paul Dunne,72750
204,0,24140,Sean O'Hair,72002
205,0,28775,Nate Lashley,69531
206,0,22000,Chris Wood,67143
207,0,26341,Wade Ormsby,66250
207,0,37249,Ryuko Tokimatsu,66250
209,0,34358,Jonathan Randolph,65973
210,0,28158,Steve Marino,64154
211,0,26908,Yuta Ikeda,63993
212,0,35376,Roberto Díaz,63683
213,0,29970,Dylan Frittelli,63500
214,0,34310,Alexander Björk,59250
215,0,47504,Sam Burns,58870
216,0,27895,Jonas Blixt,57388
217,0,20645,John Senden,57320
218,0,30261,Ryan Yip,55889
219,0,32254,Xinjun Zhang,55720
220,0,47988,Nick Hardy,54120
221,0,06567,Vijay Singh,52838
222,0,20572,Rod Pampling,50614
223,0,23821,Yusaku Miyazato,48622
224,0,20104,Ken Duke,48554
225,0,27942,Rob Oppenheim,48064
226,0,24321,Kodai Ichihara,47000
227,0,29334,Jaco Ahlers,46500
228,0,46442,Maverick McNealy,44995
229,0,24507,Jason Bohn,43620
230,0,25900,Lucas Glover,42095
231,0,45157,Cam Davis,41375
231,0,32815,Masahiro Kawamura,41375
233,0,47125,Matt Atkins,39848
234,0,22046,Geoff Ogilvy,39116
235,0,22293,Heath Slocum,37814
236,0,54926,George Cunningham,37743
237,0,53165,Doc Redman,36841
238,0,20766,Padraig Harrington,36588
239,0,33413,Ben Martin,36068
240,0,39971,Sungjae Im,33281
240,0,27408,Martin Kaymer,33281
240,0,55752,Ben Kern,33281
243,0,28259,Sangmoon Bae,32069
244,0,39524,Sean Crocker,31000
244,0,35104,Tom Lewis,31000
246,0,10213,Dicky Pride,28954
247,0,21753,Brian Davis,28707
248,0,25349,Tim Wilkinson,27952
249,0,39058,Lucas Herbert,27161
250,0,21878,Mark Wilson,27138
251,0,33486,Roger Sloan,26040
252,0,33974,Dean Burmester,25426
252,0,55412,Mickey DeMorat,25426
252,0,39537,Chris Naegel,25426
255,0,31273,Gavin Kyle Green,25317
255,0,46404,Marcus Kinhult,25317
255,0,26328,Shaun Norris,25317
255,0,23797,Brett Rumford,25317
255,0,20396,Lee Westwood,25317
260,0,46046,Scottie Scheffler,25080
261,0,24490,George McNeill,25006
262,0,22582,Kyle Thompson,24878
263,0,27324,Seungsu Han,24833
264,0,48126,Calum Hill,24692
265,0,34242,Andrew Johnston,24448
266,0,30907,Rhys Enoch,24250
266,0,37447,Zander Lombard,24250
266,0,35174,Matthew Southgate,24250
269,0,36685,Cameron Wilson,23959
270,0,23048,Eric Axley,23184
271,0,55573,John VanDerLaan,21700
272,0,29772,Michael Lorenzo-Vera,20100
272,0,34575,Adrian Otaegui,20100
274,0,46458,Andrew Dorn,19046
275,0,28087,Kris Blanks,18998
276,0,48822,Sebastián Muñoz,17675
277,0,23638,Brendon de Jonge,16872
278,0,39480,T.J. Vogel,15862
279,0,51922,Sulman Raza,15300
280,0,23409,James Driscoll,14910
281,0,37338,Zecheng Dou,14784
282,0,50092,Zach Wright,14632
283,0,10885,Robert Allenby,14630
284,0,54781,Grant Hirschman,14190
284,0,51394,A.J. McInerney,14190
286,0,27330,Josh Teater,14000
286,0,33419,Cameron Tringale,14000
288,0,26497,Casey Wittenberg,13464
289,0,28307,Matt Every,13454
290,0,21407,Arjun Atwal,12006
291,0,30750,Tommy Gainey,11658
292,0,01706,Davis Love III,10878
292,0,20160,Charlie Wi,10878
294,0,10375,Sean McCarty,10730
295,0,26392,Chris Wilson,8733
296,0,25834,Daniel Summerhays,8143
297,0,51567,Will Cannon,7840
297,0,55420,Cooper Musselman,7840
299,0,32334,Charlie Beljan,7820
300,0,01098,Jay Don Blake,7595
300,0,01116,Michael Bradley,7595
300,0,55421,Chip McDaniel,7595
303,0,01139,Olin Browne,7385
303,0,22913,John Rollins,7385
305,0,12652,Cameron Beckman,7174
305,0,54871,Grant Booth,7174
307,0,20094,Jonathan Kaye,7004
307,0,08385,Omar Uresti,7004
309,0,06332,Neal Lancaster,6930
309,0,06515,Shaun Micheel,6930
