RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,36689,Brooks Koepka,13298.472
2,0,30925,Dustin Johnson,9549.287
3,0,33448,Justin Thomas,8929.122
4,0,34360,Patrick Reed,7821.880
5,0,25804,Bubba Watson,5584.137
6,0,34046,Jordan Spieth,5481.427
7,0,32102,Rickie Fowler,5006.112
8,0,29221,Webb Simpson,4534.745
9,0,47959,Bryson DeChambeau,4316.108
10,0,01810,Phil Mickelson,4207.953
11,0,08793,Tiger Woods,4196.794
12,0,48081,Xander Schauffele,3924.095
13,0,23108,Matt Kuchar,3843.695
14,0,29478,Kevin Kisner,3680.121
15,0,29725,Tony Finau,3512.021
16,0,30110,Kyle Stanley,3434.166
17,0,27644,Brian Harman,3321.456
18,0,25396,Kevin Na,3295.710
19,0,31323,Gary Woodland,2826.665
20,0,24024,Zach Johnson,2645.833
21,0,49964,Aaron Wise,2619.942
22,0,26476,Chez Reavie,2395.945
23,0,35450,Patrick Cantlay,2395.140
24,0,25632,Jimmy Walker,2380.558
25,0,32366,Kevin Chappell,2341.781
26,0,12716,Charley Hoffman,2305.856
27,0,27129,Luke List,2160.570
28,0,26596,Ryan Moore,2144.833
29,0,33410,Andrew Landry,2118.119
30,0,40026,Daniel Berger,2067.458
31,0,27141,J.B. Holmes,2046.390
32,0,29420,Billy Horschel,1997.918
33,0,34098,Russell Henley,1987.775
34,0,35461,Beau Hossler,1985.443
35,0,20229,Stewart Cink,1957.190
36,0,25686,Jason Dufner,1844.963
37,0,27649,Brandt Snedeker,1798.853
38,0,25818,Scott Piercy,1767.894
39,0,24361,Pat Perez,1738.085
40,0,21961,Charles Howell III,1733.301
41,0,27556,Ted Potter Jr.,1727.308
42,0,32757,Patton Kizzire,1651.409
43,0,29518,Brendan Steele,1609.775
44,0,34563,Chesson Hadley,1581.552
45,0,33141,Keegan Bradley,1563.324
46,0,32448,James Hahn,1462.665
47,0,24924,Bill Haas,1459.099
48,0,34256,Andrew Putnam,1455.274
49,0,30926,Chris Kirk,1421.518
50,0,30944,Jason Kokrak,1411.665
51,0,39975,Michael Kim,1358.501
52,0,19803,Ryan Armour,1354.291
53,0,19846,Brian Gay,1300.892
54,0,29484,Peter Uihlein,1300.224
55,0,46601,Trey Mullinax,1299.886
56,0,34076,Joel Dahmen,1265.018
57,0,27095,Nick Watney,1179.288
58,0,35879,Kelly Kraft,1170.016
59,0,46435,Austin Cook,1168.750
60,0,24140,Sean O'Hair,1139.577
61,0,29461,Jamie Lovemark,1138.351
62,0,39546,Keith Mitchell,1123.579
63,0,23320,Ryan Palmer,1111.465
64,0,27214,Kevin Streelman,1106.553
65,0,06527,Steve Stricker,1068.604
