RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,08793,Tiger Woods,$2376833
2,0,01706,Davis Love III,$2114453
3,0,09011,David Duval,$2028808
4,0,10860,Justin Leonard,$1830031
5,0,10809,Jim Furyk,$1663824
6,0,06522,Ernie Els,$1656008
7,0,01527,Scott Hoch,$1548788
8,0,01161,Mark Calcavecchia,$1545365
9,0,01313,Steve Elkington,$1462411
10,2,01677,Tom Lehman,$1420584
11,-1,01876,Greg Norman,$1377856
12,-1,01887,Mark O'Meara,$1364560
13,1,01810,Phil Mickelson,$1325390
14,-1,01329,Brad Faxon,$1306255
15,0,12660,Jesper Parnevik,$1217587
16,0,06567,Vijay Singh,$1195793
17,0,02010,Loren Roberts,$1104140
18,0,01968,Nick Price,$1053845
19,0,10585,Scott McCarron,$1015459
20,0,01599,Steve Jones,$1008608
21,0,20098,Stuart Appleby,$1003356
22,0,01577,Lee Janzen,$950582
23,0,01724,Jeff Maggert,$945884
24,0,01219,John Cook,$945428
25,0,10457,Frank Nobilo,$940815
26,0,08375,Paul Stankowski,$940021
27,0,01418,Bill Glasson,$926552
28,0,20229,Stewart Cink,$925657
29,0,06613,Tommy Tolles,$868255
30,0,01723,Andrew Magee,$795007
31,0,01024,Billy Andrade,$718164
32,0,08635,Colin Montgomerie,$678991
33,0,12782,Tim Herron,$675647
34,0,01633,Tom Kite,$669002
35,0,02104,Jeff Sluman,$667949
36,0,01096,Phil Blackmar,$642400
37,0,01891,David Ogrin,$611304
38,0,02206,David Toms,$606659
39,0,01381,Fred Funk,$589576
40,0,02214,Kirk Triplett,$587548
41,0,02133,Craig Stadler,$586554
42,16,01226,Fred Couples,$548385
43,-1,02146,Payne Stewart,$544089
44,-1,01157,Tom Byrum,$536174
45,-1,01361,Dan Forsman,$529624
46,-1,02246,Duffy Waldorf,$529087
47,-1,01707,Steve Lowery,$507713
48,-1,02223,Bob Tway,$507523
49,-1,01203,Russ Cochran,$492718
50,-1,01378,David Frost,$488700
51,-1,01116,Michael Bradley,$482190
52,-1,02256,Tom Watson,$479146
53,-1,01457,Jay Haas,$475645
54,-1,06595,Kevin Sutherland,$474360
55,-1,01943,Chris Perry,$466265
56,-1,19881,Robert Damron,$464791
57,-1,02023,Clarence Rose,$458981
58,-1,02170,Hal Sutton,$453928
59,0,01326,Nick Faldo,$431326
60,0,01748,Doug Martin,$428994
61,0,02008,Lee Rinker,$428451
62,0,06643,Paul Goydos,$421891
63,0,06575,Dudley Hart,$416027
64,0,12645,Brent Geiberger,$411231
65,0,01549,Mike Hulbert,$405576
66,0,01323,Brad Fabel,$389365
67,0,01920,Craig Parry,$387603
68,0,01098,Jay Don Blake,$382543
69,0,01320,Bob Estes,$382082
70,0,02245,Grant Waite,$375320
71,0,10569,Mike Brisky,$372394
72,0,20396,Lee Westwood,$371645
73,0,01569,Peter Jacobsen,$361581
74,0,01185,Brandel Chamblee,$343577
75,0,01139,Olin Browne,$341810
76,0,06617,Brian Henninger,$338864
77,0,01996,Mike Reid,$334894
78,0,01619,Skip Kendall,$333605
79,0,02135,Mike Standly,$333413
80,0,01766,Billy Mayfair,$333397
81,0,01331,Rick Fehr,$327204
82,0,01960,Don Pooley,$326410
