RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,33948,Byeong Hun An,.00,0,267,100.00
1,0,45526,Abraham Ancer,.00,0,331,100.00
1,0,30978,Kiradech Aphibarnrat,.00,0,124,100.00
1,0,19803,Ryan Armour,.00,0,356,100.00
1,0,35545,Blayne Barber,.00,0,187,100.00
1,0,40026,Daniel Berger,.00,0,209,100.00
1,0,40058,Zac Blair,.00,0,181,100.00
1,0,27958,Ryan Blaum,.00,0,252,100.00
1,0,27895,Jonas Blixt,.00,0,208,100.00
1,0,40009,Dominic Bozzelli,.00,0,245,100.00
1,0,48084,Wesley Bryan,.00,0,217,100.00
1,0,29268,Bronson Burgoon,.00,0,189,100.00
1,0,24925,Jonathan Byrd,.00,0,170,100.00
1,0,12510,Chad Campbell,.00,0,265,100.00
1,0,35450,Patrick Cantlay,.00,0,253,100.00
1,0,34021,Bud Cauley,.00,0,186,100.00
1,0,20472,Alex Cejka,.00,0,274,100.00
1,0,20593,Greg Chalmers,.00,0,170,100.00
1,0,32366,Kevin Chappell,.00,0,231,100.00
1,0,20229,Stewart Cink,.00,0,249,100.00
1,0,39997,Corey Conners,.00,0,273,100.00
1,0,46435,Austin Cook,.00,0,347,100.00
1,0,23541,Ben Crane,.00,0,168,100.00
1,0,34076,Joel Dahmen,.00,0,269,100.00
1,0,28089,Jason Day,.00,0,189,100.00
1,0,35376,Roberto Díaz,.00,0,199,100.00
1,0,37338,Zecheng Dou,.00,0,132,100.00
1,0,25686,Jason Dufner,.00,0,189,100.00
1,0,45609,Tyler Duncan,.00,0,264,100.00
1,0,28307,Matt Every,.00,0,244,100.00
1,0,31416,Derek Fathauer,.00,0,280,100.00
1,0,29725,Tony Finau,.00,0,297,100.00
1,0,30911,Tommy Fleetwood,.00,0,193,100.00
1,0,32102,Rickie Fowler,.00,0,211,100.00
1,0,10809,Jim Furyk,.00,0,184,100.00
1,0,29535,Brice Garnett,.00,0,299,100.00
1,0,24358,Robert Garrigus,.00,0,260,100.00
1,0,19846,Brian Gay,.00,0,380,100.00
1,0,28679,Fabián Gómez,.00,0,252,100.00
1,0,46402,Talor Gooch,.00,0,237,100.00
1,0,29974,Branden Grace,.00,0,166,100.00
1,0,35310,Lanto Griffin,.00,0,202,100.00
1,0,31646,Emiliano Grillo,.00,0,255,100.00
1,0,24924,Bill Haas,.00,0,269,100.00
1,0,34563,Chesson Hadley,.00,0,298,100.00
1,0,32448,James Hahn,.00,0,247,100.00
1,0,35421,Brandon Harkins,.00,0,324,100.00
1,0,34363,Tyrrell Hatton,.00,0,161,100.00
1,0,34098,Russell Henley,.00,0,181,100.00
1,0,23353,J.J. Henry,.00,0,204,100.00
1,0,12716,Charley Hoffman,.00,0,250,100.00
1,0,35532,Tom Hoge,.00,0,347,100.00
1,0,27141,J.B. Holmes,.00,0,271,100.00
1,0,29420,Billy Horschel,.00,0,270,100.00
1,0,35461,Beau Hossler,.00,0,308,100.00
1,0,21961,Charles Howell III,.00,0,273,100.00
1,0,35506,Mackenzie Hughes,.00,0,248,100.00
1,0,34174,John Huh,.00,0,286,100.00
1,0,36799,Stephan Jaeger,.00,0,233,100.00
1,0,30925,Dustin Johnson,.00,0,248,100.00
1,0,26300,Matt Jones,.00,0,174,100.00
1,0,39975,Michael Kim,.00,0,190,100.00
1,0,37455,Si Woo Kim,.00,0,338,100.00
1,0,29478,Kevin Kisner,.00,0,231,100.00
1,0,33122,Russell Knox,.00,0,239,100.00
1,0,32816,Satoshi Kodaira,.00,0,135,100.00
1,0,35879,Kelly Kraft,.00,0,282,100.00
1,0,31420,Anirban Lahiri,.00,0,249,100.00
1,0,27936,Martin Laird,.00,0,241,100.00
1,0,28775,Nate Lashley,.00,0,114,100.00
1,0,29926,Danny Lee,.00,0,300,100.00
1,0,26851,Marc Leishman,.00,0,286,100.00
1,0,34409,David Lingmerth,.00,0,272,100.00
1,0,50526,Tom Lovelady,.00,0,222,100.00
1,0,29461,Jamie Lovemark,.00,0,338,100.00
1,0,33204,Shane Lowry,.00,0,176,100.00
1,0,24781,Hunter Mahan,.00,0,180,100.00
1,0,34466,Peter Malnati,.00,0,325,100.00
1,0,33413,Ben Martin,.00,0,230,100.00
1,0,47993,Denny McCarthy,.00,0,173,100.00
1,0,25572,Graeme McDowell,.00,0,182,100.00
1,0,28237,Rory McIlroy,.00,0,228,100.00
1,0,32640,Troy Merritt,.00,0,287,100.00
1,0,01810,Phil Mickelson,.00,0,264,100.00
1,0,25198,Francesco Molinari,.00,0,225,100.00
1,0,26596,Ryan Moore,.00,0,260,100.00
1,0,46601,Trey Mullinax,.00,0,204,100.00
1,0,34213,Grayson Murray,.00,0,251,100.00
1,0,27349,Alex Noren,.00,0,179,100.00
1,0,26329,Louis Oosthuizen,.00,0,182,100.00
1,0,23320,Ryan Palmer,.00,0,265,100.00
1,0,20572,Rod Pampling,.00,0,179,100.00
1,0,22056,Cameron Percy,.00,0,143,100.00
1,0,24361,Pat Perez,.00,0,174,100.00
1,0,32876,Martin Piller,.00,0,248,100.00
1,0,25240,D.A. Points,.00,0,193,100.00
1,0,49771,J.T. Poston,.00,0,215,100.00
1,0,27556,Ted Potter Jr.,.00,0,306,100.00
1,0,24138,Ian Poulter,.00,0,181,100.00
1,0,28252,Seamus Power,.00,0,237,100.00
1,0,34360,Patrick Reed,.00,0,266,100.00
1,0,22405,Justin Rose,.00,0,202,100.00
1,0,23621,Rory Sabbatini,.00,0,282,100.00
1,0,29223,Sam Saunders,.00,0,249,100.00
1,0,48081,Xander Schauffele,.00,0,288,100.00
1,0,47347,Adam Schenk,.00,0,224,100.00
1,0,46501,Ollie Schniederjans,.00,0,314,100.00
1,0,26331,Charl Schwartzel,.00,0,190,100.00
1,0,39328,Conrad Shindler,.00,0,172,100.00
1,0,39327,Ben Silverman,.00,0,269,100.00
1,0,29221,Webb Simpson,.00,0,303,100.00
1,0,35891,Cameron Smith,.00,0,260,100.00
1,0,27649,Brandt Snedeker,.00,0,269,100.00
1,0,39324,J.J. Spaun,.00,0,236,100.00
1,0,34046,Jordan Spieth,.00,0,261,100.00
1,0,30692,Scott Stallings,.00,0,299,100.00
1,0,30110,Kyle Stanley,.00,0,238,100.00
1,0,29518,Brendan Steele,.00,0,196,100.00
1,0,33418,Shawn Stefani,.00,0,218,100.00
1,0,29485,Brett Stegmaier,.00,0,141,100.00
1,0,21528,Henrik Stenson,.00,0,151,100.00
1,0,34431,Robert Streb,.00,0,224,100.00
1,0,27214,Kevin Streelman,.00,0,283,100.00
1,0,27963,Chris Stroud,.00,0,240,100.00
1,0,31560,Brian Stuard,.00,0,321,100.00
1,0,25834,Daniel Summerhays,.00,0,153,100.00
1,0,23325,Vaughn Taylor,.00,0,250,100.00
1,0,33448,Justin Thomas,.00,0,308,100.00
1,0,22582,Kyle Thompson,.00,0,136,100.00
1,0,32150,Michael Thompson,.00,0,184,100.00
1,0,47287,Ethan Tracy,.00,0,192,100.00
1,0,33419,Cameron Tringale,.00,0,175,100.00
1,0,32333,Kevin Tway,.00,0,336,100.00
1,0,29484,Peter Uihlein,.00,0,222,100.00
1,0,28132,Tyrone Van Aswegen,.00,0,315,100.00
1,0,27064,Jhonattan Vegas,.00,0,251,100.00
1,0,26951,Johnson Wagner,.00,0,204,100.00
1,0,25632,Jimmy Walker,.00,0,269,100.00
1,0,27095,Nick Watney,.00,0,288,100.00
1,0,25804,Bubba Watson,.00,0,245,100.00
1,0,47128,Richy Werenski,.00,0,268,100.00
1,0,25892,Steve Wheatcroft,.00,0,168,100.00
1,0,08793,Tiger Woods,.00,0,253,100.00
144,0,30926,Chris Kirk,.27,1,366,99.73
145,0,30944,Jason Kokrak,.32,1,314,99.68
145,0,27129,Luke List,.32,1,316,99.68
147,0,39546,Keith Mitchell,.33,1,299,99.67
148,0,33141,Keegan Bradley,.34,1,298,99.66
148,0,29479,Scott Brown,.34,1,290,99.66
148,0,47959,Bryson DeChambeau,.34,1,292,99.66
148,0,25396,Kevin Na,.34,1,293,99.66
152,0,22371,Aaron Baddeley,.35,1,288,99.65
152,0,25493,Nick Taylor,.35,1,285,99.65
154,0,24024,Zach Johnson,.36,1,275,99.64
154,0,31202,William McGirt,.36,1,274,99.64
154,0,36699,Patrick Rodgers,.36,1,274,99.64
157,0,28500,Martin Flores,.37,1,270,99.63
157,0,29908,C.T. Pan,.37,1,272,99.63
157,0,34256,Andrew Putnam,.37,1,273,99.63
157,0,37189,Harold Varner III,.37,1,269,99.63
157,0,49964,Aaron Wise,.37,1,273,99.63
162,0,27644,Brian Harman,.38,1,263,99.62
162,0,37454,Whee Kim,.38,1,264,99.62
162,0,33410,Andrew Landry,.38,1,264,99.62
165,0,32757,Patton Kizzire,.39,1,255,99.61
166,0,33399,Adam Hadwin,.40,1,249,99.60
166,0,34358,Jonathan Randolph,.40,1,249,99.60
166,0,37275,Sam Ryder,.40,1,248,99.60
169,0,31323,Gary Woodland,.41,1,242,99.59
170,0,34099,Harris English,.42,1,240,99.58
170,0,26476,Chez Reavie,.42,1,237,99.58
172,0,24502,Adam Scott,.43,1,231,99.57
173,0,39954,Cody Gribble,.44,1,227,99.56
173,0,24140,Sean O'Hair,.44,1,226,99.56
175,0,27942,Rob Oppenheim,.47,1,214,99.53
176,0,32839,Hideki Matsuyama,.48,1,207,99.52
177,0,36689,Brooks Koepka,.49,1,203,99.51
178,0,25364,Paul Casey,.50,1,199,99.50
179,0,25900,Lucas Glover,.51,1,196,99.49
179,0,32254,Xinjun Zhang,.51,1,196,99.49
181,0,24846,Ricky Barnes,.53,1,187,99.47
182,0,46970,Jon Rahm,.54,1,186,99.46
183,0,26499,Rafa Cabrera Bello,.55,1,181,99.45
183,0,26758,David Hearn,.55,1,181,99.45
185,0,34264,Hudson Swafford,.58,1,171,99.42
186,0,20157,Retief Goosen,.59,1,169,99.41
187,0,47125,Matt Atkins,.64,1,156,99.36
188,0,27974,Sung Kang,.76,2,263,99.24
189,0,25818,Scott Piercy,.79,2,253,99.21
190,0,23108,Matt Kuchar,.81,2,246,99.19
191,0,35544,Andrew Yun,.90,1,111,99.10
192,0,37278,Nicholas Lindheim,.94,2,213,99.06
193,0,29222,Billy Hurley III,1.32,3,227,98.68
