RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,25834,Daniel Summerhays,.65,2,306
2,0,30925,Dustin Johnson,.88,3,342
3,0,24925,Jonathan Byrd,1.01,4,396
4,0,26951,Johnson Wagner,1.17,4,342
5,0,32640,Troy Merritt,1.28,6,468
6,0,28237,Rory McIlroy,1.31,4,306
7,0,23541,Ben Crane,1.46,5,342
8,0,20472,Alex Cejka,1.52,6,396
8,0,25632,Jimmy Walker,1.52,6,396
10,0,29461,Jamie Lovemark,1.56,7,450
10,0,29221,Webb Simpson,1.56,7,450
12,0,45526,Abraham Ancer,1.59,8,504
12,0,34174,John Huh,1.59,8,504
12,0,29908,C.T. Pan,1.59,8,504
15,0,34360,Patrick Reed,1.62,7,432
15,0,29223,Sam Saunders,1.62,7,432
15,0,27649,Brandt Snedeker,1.62,7,432
18,0,27349,Alex Noren,1.63,5,306
19,0,37455,Si Woo Kim,1.67,9,540
20,0,33948,Byeong Hun An,1.69,7,414
21,0,29725,Tony Finau,1.71,8,468
22,0,28775,Nate Lashley,1.74,5,288
23,0,20593,Greg Chalmers,1.75,6,342
23,0,20572,Rod Pampling,1.75,6,342
25,0,48084,Wesley Bryan,1.77,7,396
26,0,29420,Billy Horschel,1.78,8,450
27,0,36799,Stephan Jaeger,1.85,8,432
27,0,08793,Tiger Woods,1.85,6,324
29,0,28679,Fabián Gómez,1.92,9,468
29,0,35506,Mackenzie Hughes,1.92,9,468
29,0,39975,Michael Kim,1.92,9,468
32,0,12716,Charley Hoffman,1.93,8,414
33,0,32102,Rickie Fowler,1.94,7,360
34,0,35461,Beau Hossler,1.98,10,504
34,0,32757,Patton Kizzire,1.98,10,504
36,0,46402,Talor Gooch,2.00,9,450
37,0,26596,Ryan Moore,2.02,8,396
38,0,31560,Brian Stuard,2.04,11,540
39,0,31420,Anirban Lahiri,2.08,9,432
40,0,34099,Harris English,2.11,11,522
40,0,28132,Tyrone Van Aswegen,2.11,11,522
42,0,40026,Daniel Berger,2.12,8,378
43,0,30978,Kiradech Aphibarnrat,2.14,5,234
43,0,34076,Joel Dahmen,2.14,10,468
43,0,50526,Tom Lovelady,2.14,10,468
43,0,34256,Andrew Putnam,2.14,10,468
47,0,24138,Ian Poulter,2.16,7,324
48,0,29926,Danny Lee,2.18,11,504
49,0,24846,Ricky Barnes,2.22,8,360
49,0,33141,Keegan Bradley,2.22,10,450
49,0,20229,Stewart Cink,2.22,10,450
49,0,35879,Kelly Kraft,2.22,12,540
49,0,24781,Hunter Mahan,2.22,8,360
49,0,30110,Kyle Stanley,2.22,10,450
55,0,19846,Brian Gay,2.30,12,522
55,0,30944,Jason Kokrak,2.30,12,522
57,0,29268,Bronson Burgoon,2.31,10,432
57,0,31646,Emiliano Grillo,2.31,10,432
57,0,25396,Kevin Na,2.31,10,432
60,0,26476,Chez Reavie,2.35,11,468
60,0,48081,Xander Schauffele,2.35,11,468
60,0,47347,Adam Schenk,2.35,11,468
60,0,39327,Ben Silverman,2.35,11,468
60,0,27214,Kevin Streelman,2.35,11,468
65,0,26300,Matt Jones,2.38,9,378
66,0,47128,Richy Werenski,2.41,13,540
67,0,29478,Kevin Kisner,2.42,10,414
68,0,29222,Billy Hurley III,2.44,11,450
68,0,27095,Nick Watney,2.44,11,450
70,0,21961,Charles Howell III,2.47,12,486
71,0,32333,Kevin Tway,2.49,13,522
72,0,23320,Ryan Palmer,2.50,9,360
73,0,34098,Russell Henley,2.53,10,396
