RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS PER EVENT,TOTAL POINTS
108,0,27139,David Skinns,18.818,376.362
109,0,51696,Rico Hoey,18.724,393.213
110,0,32791,K.H. Lee,18.690,411.181
111,0,32102,Rickie Fowler,18.688,373.759
112,0,30163,Henrik Norlander,18.275,255.848
113,0,48887,Matt Wallace,17.717,354.336
114,0,39327,Ben Silverman,16.964,373.211
115,0,51349,Nico Echavarria,16.695,367.279
116,0,47983,Chad Ramey,16.677,366.896
117,0,40058,Zac Blair,16.372,343.811
118,0,51894,Vince Whaley,15.860,285.480
119,0,52513,Carson Young,15.714,345.707
120,0,59836,Pierceson Coody,15.399,307.976
121,0,60004,Jacob Bridgeman,15.387,307.734
122,0,29289,S.Y. Noh,15.017,105.117
123,0,50484,Hayden Springer,14.902,283.146
124,0,54783,Dylan Wu,14.881,312.509
125,0,06373,JosÃ© MarÃ­a OlazÃ¡bal,14.667,14.667
125,0,32139,Danny Willett,14.667,14.667
127,0,34076,Joel Dahmen,14.534,319.737
128,0,48084,Wesley Bryan,14.293,171.520
129,0,51600,Jimmy Stanger,14.215,213.227
130,0,39975,Michael Kim,14.120,324.754
131,0,29221,Webb Simpson,14.071,182.929
132,0,32367,Jorge Campillo,13.816,234.877
133,0,34374,Erik Barnes,13.778,248.002
134,0,35617,Martin Trainer,13.770,220.325
135,0,32757,Patton Kizzire,13.401,241.215
136,0,36871,Matt NeSmith,13.339,293.463
137,0,50188,S.H. Kim,13.301,345.816
138,0,52514,Trace Crowe,13.074,235.334
139,0,20766,Padraig Harrington,13.057,91.400
140,0,55454,Carl Yuan,12.984,272.666
141,0,48867,Matti Schmid,12.884,283.452
142,0,37275,Sam Ryder,12.832,282.305
143,0,38991,Alejandro Tosti,12.693,266.546
144,0,24024,Zach Johnson,12.633,202.129
145,0,33413,Ben Martin,12.169,182.528
146,0,35879,Kelly Kraft,11.613,116.132
147,0,46340,Alex Smalley,11.160,256.672
148,0,51890,Greyson Sigg,11.039,253.896
149,0,40026,Daniel Berger,11.029,220.589
150,0,30692,Scott Stallings,10.978,98.800
151,0,34563,Chesson Hadley,10.803,226.856
152,0,33968,ThorbjÃ¸rn Olesen,10.651,170.409
153,0,32070,Rafael Campos,10.459,188.253
154,0,46441,Robby Shelton,10.343,206.864
155,0,27936,Martin Laird,10.340,196.463
156,0,55708,Hayden Buckley,10.200,224.398
157,0,26596,Ryan Moore,10.028,200.565
158,0,22371,Aaron Baddeley,9.730,175.131
159,0,32640,Troy Merritt,9.665,212.622
160,0,34310,Alexander BjÃ¶rk,9.028,126.397
161,0,32366,Kevin Chappell,9.011,126.160
162,0,34255,Joseph Bramlett,8.889,186.666
163,0,06567,Vijay Singh,8.750,8.750
164,0,29268,Bronson Burgoon,8.631,69.050
164,0,24140,Sean O'Hair,8.631,77.683
166,0,54421,Garrick Higgo,8.453,185.964
167,0,31323,Gary Woodland,8.267,173.617
168,0,20229,Stewart Cink,8.103,113.442
169,0,52374,Brandon Wu,7.875,181.122
170,0,60067,Joe Highsmith,7.864,157.283
171,0,28420,Ryan Brehm,7.726,162.243
172,0,26476,Chez Reavie,7.667,161.005
173,0,52372,Cameron Champ,7.374,140.098
174,0,35310,Lanto Griffin,7.295,116.727
175,0,59442,Parker Coody,7.197,151.131
176,0,46435,Austin Cook,6.960,83.525
177,0,46113,Ryan McCormick,6.914,124.459
178,0,50493,Justin Suh,6.787,149.322
179,0,47988,Nick Hardy,6.714,147.699
180,0,50497,Adrien Dumont de Chassart,6.485,129.692
181,0,34021,Bud Cauley,6.296,75.548
182,0,50095,Austin Smotherman,6.212,62.123
183,0,33486,Roger Sloan,6.056,108.999
184,0,36326,David Lipsky,6.009,132.187
185,0,39954,Cody Gribble,5.975,47.796
186,0,25818,Scott Piercy,5.866,58.664
187,0,45609,Tyler Duncan,5.823,110.640
188,0,31202,William McGirt,5.807,29.036
189,0,33408,Tyson Alexander,5.483,120.633
190,0,27214,Kevin Streelman,5.222,93.988
191,0,20472,Alex Cejka,4.950,4.950
191,0,19825,Darren Clarke,4.950,4.950
193,0,54328,Norman Xiong,4.795,52.743
194,0,39067,MJ Daffue,4.622,32.351
195,0,37212,Paul Barjon,4.610,92.199
196,0,47128,Richy Werenski,4.372,30.602
197,0,48319,Tom Whitney,4.112,82.237
198,0,48699,Callum Tarren,4.045,88.990
199,0,47663,Kevin Dougherty,3.787,71.955
200,0,48119,Ben Taylor,3.785,79.491
201,0,24924,Bill Haas,3.604,36.042
202,0,23320,Ryan Palmer,3.599,53.990
203,0,33122,Russell Knox,3.592,25.145
204,0,32448,James Hahn,3.502,35.015
205,0,27095,Nick Watney,3.327,33.269
206,0,26758,David Hearn,3.200,3.200
207,0,30750,Tommy Gainey,3.057,12.227
208,0,47079,Harrison Endycott,2.968,44.524
209,0,37338,Zecheng Dou,2.870,22.961
210,0,33674,Adrian Meronk,2.813,11.250
211,0,34431,Robert Streb,2.410,12.049
212,0,27770,Camilo Villegas,2.350,44.650
213,0,51070,Vincent Norrman,2.253,42.800
214,0,25198,Francesco Molinari,2.252,27.021
215,0,56762,Will Gordon,2.194,19.750
216,0,56149,Wilson Furr,2.047,36.847
217,0,29478,Kevin Kisner,2.045,36.814
218,0,33597,Harry Higgs,1.915,11.490
219,0,27963,Chris Stroud,1.804,1.804
220,0,27974,Sung Kang,1.745,12.214
221,0,08793,Tiger Woods,1.650,8.250
222,0,37278,Nicholas Lindheim,1.603,19.231
223,0,29970,Dylan Frittelli,1.500,6.000
224,0,30110,Kyle Stanley,1.338,2.676
225,0,19803,Ryan Armour,1.058,2.116
226,0,24925,Jonathan Byrd,.996,4.978
226,0,31560,Brian Stuard,.996,1.991
228,0,23983,Luke Donald,.992,5.950
229,0,31557,Jim Herman,.964,4.822
230,0,60767,Blaine Hale Jr.,.930,15.813
231,0,27649,Brandt Snedeker,.905,19.900
232,0,35449,Adam Long,.872,10.467
233,0,35901,Paul Haley II,.809,3.236
234,0,24980,Scott Gutschewski,.695,11.819
235,0,28259,Sangmoon Bae,.669,2.676
236,0,25632,Jimmy Walker,.667,4.667
237,0,49303,Anders Albertson,.653,2.613
238,0,47806,Raul Pereda,.512,9.211
239,0,27330,Josh Teater,.372,7.076
