RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
159,0,51600,Jimmy Stanger,213
160,0,29221,Webb Simpson,205
161,0,46113,Ryan McCormick,205
162,0,24024,Zach Johnson,202
163,0,26476,Chez Reavie,197
164,0,48319,Tom Whitney,195
165,0,50493,Justin Suh,193
166,0,22371,Aaron Baddeley,189
167,0,33413,Ben Martin,183
168,0,35879,Kelly Kraft,174
169,0,50095,Austin Smotherman,171
170,0,33968,ThorbjÃ¸rn Olesen,170
171,0,45609,Tyler Duncan,169
172,0,28420,Ryan Brehm,166
173,0,20229,Stewart Cink,157
174,0,59442,Parker Coody,151
175,0,52372,Cameron Champ,149
176,0,33408,Tyson Alexander,147
177,0,29289,S.Y. Noh,144
178,0,33486,Roger Sloan,134
179,0,34310,Alexander BjÃ¶rk,130
180,0,48699,Callum Tarren,119
181,0,37212,Paul Barjon,114
182,0,25818,Scott Piercy,111
183,0,30692,Scott Stallings,99
184,0,56149,Wilson Furr,99
185,0,48119,Ben Taylor,97
186,0,27649,Brandt Snedeker,97
187,0,54328,Norman Xiong,92
188,0,20766,Padraig Harrington,91
189,0,47663,Kevin Dougherty,88
190,0,46435,Austin Cook,84
191,0,56762,Will Gordon,80
192,0,25198,Francesco Molinari,78
193,0,24140,Sean O'Hair,78
194,0,29268,Bronson Burgoon,69
195,0,27095,Nick Watney,68
196,0,29478,Kevin Kisner,61
197,0,27770,Camilo Villegas,59
198,0,23320,Ryan Palmer,54
199,0,31202,William McGirt,51
200,0,39954,Cody Gribble,50
201,0,47079,Harrison Endycott,45
202,0,60767,Blaine Hale Jr.,44
203,0,51070,Vincent Norrman,43
204,0,47128,Richy Werenski,43
205,0,24924,Bill Haas,42
206,0,46601,Trey Mullinax,41
207,0,33122,Russell Knox,36
208,0,32448,James Hahn,35
209,0,33597,Harry Higgs,34
210,0,39067,MJ Daffue,32
211,0,32139,Danny Willett,28
212,0,37278,Nicholas Lindheim,27
213,0,37338,Zecheng Dou,23
214,0,27330,Josh Teater,21
215,0,54813,Philip Knowles,19
216,0,28259,Sangmoon Bae,19
217,0,24925,Jonathan Byrd,16
218,0,47806,Raul Pereda,15
219,0,34431,Robert Streb,15
220,0,06373,JosÃ© MarÃ­a OlazÃ¡bal,15
221,0,30750,Tommy Gainey,12
222,0,27974,Sung Kang,12
223,0,24980,Scott Gutschewski,12
224,0,35449,Adam Long,10
225,0,06567,Vijay Singh,9
226,0,08793,Tiger Woods,8
227,0,27141,J.B. Holmes,7
228,0,29970,Dylan Frittelli,6
229,0,23983,Luke Donald,6
230,0,20472,Alex Cejka,5
230,0,19825,Darren Clarke,5
232,0,31557,Jim Herman,5
233,0,25632,Jimmy Walker,5
234,0,32816,Satoshi Kodaira,4
235,0,35901,Paul Haley II,3
236,0,26758,David Hearn,3
237,0,30110,Kyle Stanley,3
238,0,23541,Ben Crane,3
239,0,49303,Anders Albertson,3
240,0,19803,Ryan Armour,2
241,0,31560,Brian Stuard,2
242,0,27963,Chris Stroud,2
