RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY,YTD VICTORIES
1,0,08793,Tiger Woods,$6912625,5
2,0,01810,Phil Mickelson,$4311971,2
3,0,06567,Vijay Singh,$3756563,2
4,0,02206,David Toms,$3459739
5,0,06522,Ernie Els,$3291895,2
6,0,08075,Jerry Kelly,$2946889,2
7,0,23614,Rich Beem,$2938365,2
8,0,10860,Justin Leonard,$2738235,1
9,0,21961,Charles Howell III,$2702747,1
10,0,20157,Retief Goosen,$2617004,1
11,0,06251,Chris DiMarco,$2606430,1
12,0,21209,Sergio Garcia,$2401993,1
13,0,01381,Fred Funk,$2383071
14,0,10809,Jim Furyk,$2363250,1
15,0,02104,Jeff Sluman,$2250187,1
16,0,12680,Shigeki Maruyama,$2214794,1
17,0,24357,K.J. Choi,$2204907,2
18,0,01761,Len Mattiace,$2194064,2
19,0,01968,Nick Price,$2170912,1
20,0,10885,Robert Allenby,$2115771
21,0,01706,Davis Love III,$2056160
22,0,01797,Rocco Mediate,$2040676,1
23,0,20127,Chris Riley,$2032979,1
24,0,06373,José María Olazábal,$1987027,1
25,0,22913,John Rollins,$1956565,1
26,0,01320,Bob Estes,$1934600,1
27,0,01945,Kenny Perry,$1928598
28,0,02010,Loren Roberts,$1919047,1
29,0,10585,Scott McCarron,$1896714
30,0,01707,Steve Lowery,$1882553
31,0,01329,Brad Faxon,$1814672
32,0,20098,Stuart Appleby,$1729459
33,0,12663,Phil Tataurangi,$1643686,1
34,0,10912,Craig Perks,$1632042,1
35,0,01219,John Cook,$1624095
36,0,06595,Kevin Sutherland,$1569529,1
37,0,01920,Craig Parry,$1466235,1
38,0,01527,Scott Hoch,$1465173
39,0,24925,Jonathan Byrd,$1462713,1
40,0,24361,Pat Perez,$1451726
41,0,20634,Peter Lonard,$1413113
42,0,01024,Billy Andrade,$1365707
43,0,02106,Chris Smith,$1361094,1
44,0,01361,Dan Forsman,$1305790,1
45,0,01553,John Huston,$1299053
46,0,06004,Stephen Ames,$1278037
47,0,10565,Ian Leggatt,$1245048,1
48,0,01938,David Peoples,$1243774
49,0,23108,Matt Kuchar,$1237725,1
50,0,02239,Scott Verplank,$1217022
51,0,06809,Bob Burns,$1199802,1
52,0,07457,Steve Flesch,$1192341
53,0,01161,Mark Calcavecchia,$1162509
54,0,06575,Dudley Hart,$1161080
55,0,02223,Bob Tway,$1160399
56,0,01577,Lee Janzen,$1127740
57,0,10201,Matt Gogel,$1089482,1
58,0,23983,Luke Donald,$1088205,1
59,0,01313,Steve Elkington,$1084535
60,0,20094,Jonathan Kaye,$1082803
61,0,01307,Joel Edwards,$1077651
62,0,06573,Brandt Jobe,$972479
63,0,12660,Jesper Parnevik,$964304
64,0,22046,Geoff Ogilvy,$957184
65,0,01685,J.L. Lewis,$957182
66,0,08537,J.P. Hayes,$955271,1
67,0,12782,Tim Herron,$954917
68,0,23621,Rory Sabbatini,$936664
69,0,19846,Brian Gay,$926735
70,0,23541,Ben Crane,$921076
71,0,02246,Duffy Waldorf,$909003
72,0,12652,Cameron Beckman,$907740
73,0,20229,Stewart Cink,$894212
74,0,01677,Tom Lehman,$868632
75,0,01766,Billy Mayfair,$864745
76,0,22293,Heath Slocum,$864615
77,0,08931,Glen Day,$859930
78,0,10423,Mike Weir,$843890
79,0,02214,Kirk Triplett,$843273
80,0,09011,David Duval,$838045
81,0,12510,Chad Campbell,$825474
82,0,20498,Briny Baird,$817514
83,0,06332,Neal Lancaster,$813230
84,0,01175,Jim Carter,$812346
85,0,01388,Robert Gamez,$807892
86,0,01948,Tim Petrovic,$797206
87,0,02101,Joey Sindelar,$790750
88,0,06527,Steve Stricker,$789713
89,0,20572,Rod Pampling,$776903
90,0,01042,Paul Azinger,$769926
91,0,06078,Esteban Toledo,$766463
92,0,20548,Hidemichi Tanaka,$766423
93,0,11032,Frank Lickliter II,$740460
94,0,01724,Jeff Maggert,$733198
95,0,01132,Mark Brooks,$731671
96,0,21805,Harrison Frazar,$731295
97,0,01887,Mark O'Meara,$730132
98,0,01457,Jay Haas,$722782
99,0,02049,Gene Sauers,$715605,1
100,0,23338,David Gossett,$676308
101,0,01619,Skip Kendall,$653594
102,0,12823,Carlos Franco,$652147
103,0,01226,Fred Couples,$646703
104,0,01941,Tom Pernice Jr.,$645110
105,0,06515,Shaun Micheel,$641450
106,0,20593,Greg Chalmers,$640898
107,0,23135,Tim Clark,$632609
108,0,20029,Notah Begay III,$624026
109,0,01157,Tom Byrum,$620280
110,0,08339,Spike McRoy,$616814,1
111,0,01139,Olin Browne,$615828
112,0,01249,John Daly,$593595
113,0,12645,Brent Geiberger,$582592
114,0,20645,John Senden,$578613
115,0,07003,David Berganio Jr.,$573151
116,0,23353,J.J. Henry,$569875
117,0,20095,Carl Paulson,$568924
118,0,08375,Paul Stankowski,$565294
119,0,01666,Bernhard Langer,$559395
120,0,08545,Glen Hnatiuk,$558940
121,0,08633,Per-Ulrik Johansson,$556064
122,0,01723,Andrew Magee,$543035
123,0,07721,Pat Bates,$537284
124,0,19824,Craig Barlow,$528569
125,0,10425,Jay Williamson,$515445
126,0,01378,David Frost,$509845
127,0,02133,Craig Stadler,$505778
128,0,01098,Jay Don Blake,$495066
129,0,10107,Deane Pappas,$494404
130,0,20566,Kaname Yokoo,$490473
131,0,10733,Kent Jones,$489879
132,0,11011,Mike Sposa,$463418
133,0,23177,Kenneth Staton,$453816
134,0,21806,Paul Gow,$448752
135,0,10457,Frank Nobilo,$447324
136,0,20436,Garrett Willis,$444483
137,0,06621,Joe Durant,$427217
138,0,06350,Bob May,$407778
139,0,06643,Paul Goydos,$407345
140,0,07749,Brett Quigley,$404422
141,0,19881,Robert Damron,$391867
142,0,20574,Mathew Goggin,$391852
143,0,02002,John Riegger,$390675
144,0,01569,Peter Jacobsen,$389123
145,0,01035,Tommy Armour III,$379191
146,0,01185,Brandel Chamblee,$372263
147,0,23125,Brad Elder,$362892
148,0,01928,Corey Pavin,$362012
149,0,21633,Steve Allan,$359655
150,0,10649,Tom Scherrer,$356657
151,0,01927,Dennis Paulson,$344121
152,0,02245,Grant Waite,$332947
153,0,02170,Hal Sutton,$320002
154,0,08881,Tripp Isenhour,$319210
155,0,01142,Bart Bryant,$309880
156,0,07867,Woody Austin,$307348
157,0,19972,José Coceres,$286552
158,0,06617,Brian Henninger,$281614
159,0,07223,Brian Bateman,$281421
160,0,19958,Miguel Angel Jiménez,$280568
161,0,08123,Jeff Brehaut,$274335
162,0,20105,Jeff Gove,$271652
