RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,22913,John Rollins,7
1,0,25804,Bubba Watson,7
3,0,20098,Stuart Appleby,6
3,0,08537,J.P. Hayes,6
3,0,10860,Justin Leonard,6
3,0,23800,Bryce Molder,6
3,0,23320,Ryan Palmer,6
3,0,25240,D.A. Points,6
3,0,29221,Webb Simpson,6
10,0,20498,Briny Baird,5
10,0,12652,Cameron Beckman,5
10,0,20070,Matt Bettencourt,5
10,0,01093,Ronnie Black,5
10,0,20472,Alex Cejka,5
10,0,23541,Ben Crane,5
10,0,25686,Jason Dufner,5
10,0,28500,Martin Flores,5
10,0,21961,Charles Howell III,5
10,0,23548,Bill Lunde,5
10,0,24912,Will MacKenzie,5
10,0,28158,Steve Marino,5
10,0,20572,Rod Pampling,5
10,0,24361,Pat Perez,5
10,0,01941,Tom Pernice Jr.,5
10,0,28620,Aron Price,5
10,0,29223,Sam Saunders,5
10,0,08375,Paul Stankowski,5
10,0,27214,Kevin Streelman,5
10,0,28780,Nicholas Thompson,5
10,0,08385,Omar Uresti,5
10,0,27095,Nick Watney,5
32,0,06004,Stephen Ames,4
32,0,21407,Arjun Atwal,4
32,0,22371,Aaron Baddeley,4
32,0,23613,Rich Barcelo,4
32,0,22946,Henrik Bjornstad,4
32,0,01116,Michael Bradley,4
32,0,01161,Mark Calcavecchia,4
32,0,25364,Paul Casey,4
32,0,24357,K.J. Choi,4
32,0,20229,Stewart Cink,4
32,0,23135,Tim Clark,4
32,0,25720,Chad Collins,4
32,0,24494,Erik Compton,4
32,0,23673,Michael Connell,4
32,0,22621,Ben Curtis,4
32,0,01249,John Daly,4
32,0,21753,Brian Davis,4
32,0,28089,Jason Day,4
32,0,23638,Brendon de Jonge,4
32,0,27436,Graham DeLaet,4
32,0,23983,Luke Donald,4
32,0,23409,James Driscoll,4
32,0,06621,Joe Durant,4
32,0,28307,Matt Every,4
32,0,12823,Carlos Franco,4
32,0,10809,Jim Furyk,4
32,0,24358,Robert Garrigus,4
32,0,25900,Lucas Glover,4
32,0,24924,Bill Haas,4
32,0,20766,Padraig Harrington,4
32,0,22378,Trevor Immelman,4
32,0,24511,Thongchai Jaidee,4
32,0,30925,Dustin Johnson,4
32,0,27929,Shiv Kapur,4
32,0,27408,Martin Kaymer,4
32,0,29718,Anthony Kim,4
32,0,24503,Jeff Klauk,4
32,0,06012,Greg Kraft,4
32,0,27466,Spencer Levin,4
32,0,27120,Troy Matteson,4
32,0,01766,Billy Mayfair,4
32,0,28237,Rory McIlroy,4
