RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,01320,Bob Estes,17,4
2,0,21961,Charles Howell III,16,9
3,0,06251,Chris DiMarco,14,3
3,0,01527,Scott Hoch,14,0
3,0,08793,Tiger Woods,14,3
6,0,23638,Brendon de Jonge,13,13
6,0,21805,Harrison Frazar,13,2
6,0,01706,Davis Love III,13,4
9,0,06621,Joe Durant,12,4
9,0,12680,Shigeki Maruyama,12,1
9,0,01887,Mark O'Meara,12,1
9,0,01948,Tim Petrovic,12,6
9,0,20127,Chris Riley,12,12
9,0,06595,Kevin Sutherland,12,4
9,0,02206,David Toms,12,4
16,0,07223,Brian Bateman,11,1
16,0,23541,Ben Crane,11,6
16,0,01306,David Edwards,11,0
16,0,10809,Jim Furyk,11,5
16,0,08537,J.P. Hayes,11,3
16,0,01666,Bernhard Langer,11,0
16,0,20382,Stephen Leaney,11,0
16,0,01690,Bruce Lietzke,11,0
16,0,01783,Mark McCumber,11,0
16,0,01925,Jerry Pate,11,0
16,0,01945,Kenny Perry,11,3
16,0,20645,John Senden,11,11
16,0,02239,Scott Verplank,11,5
29,0,07867,Woody Austin,10,10
29,0,12510,Chad Campbell,10,5
29,0,01226,Fred Couples,10,2
29,0,21753,Brian Davis,10,4
29,0,07457,Steve Flesch,10,3
29,0,12823,Carlos Franco,10,1
29,0,01378,David Frost,10,0
29,0,01381,Fred Funk,10,1
29,0,01388,Robert Gamez,10,3
29,0,25900,Lucas Glover,10,4
29,0,23108,Matt Kuchar,10,10
29,0,01797,Rocco Mediate,10,3
29,0,26301,James Nitties,10,4
29,0,01928,Corey Pavin,10,8
29,0,01938,David Peoples,10,0
29,0,01941,Tom Pernice Jr.,10,3
29,0,25345,Carl Pettersson,10,3
29,0,01996,Mike Reid,10,0
29,0,02010,Loren Roberts,10,0
29,0,02049,Gene Sauers,10,0
29,0,02090,Tom Sieckmann,10,0
29,0,02101,Joey Sindelar,10,0
29,0,02106,Chris Smith,10,1
29,0,27214,Kevin Streelman,10,3
29,0,02245,Grant Waite,10,0
54,0,01024,Billy Andrade,9,0
54,0,20098,Stuart Appleby,9,4
54,0,01035,Tommy Armour III,9,1
54,0,22371,Aaron Baddeley,9,9
54,0,12652,Cameron Beckman,9,6
54,0,20029,Notah Begay III,9,1
54,0,01142,Bart Bryant,9,0
