RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,34360,Patrick Reed,52' 3",1254.417,24
2,0,31416,Derek Fathauer,52' 0",1611.500,31
3,0,29485,Brett Stegmaier,51' 8",1188.833,23
4,0,35376,Roberto Díaz,51' 5",1541.500,30
5,0,36699,Patrick Rodgers,51' 2",1636.417,32
6,0,34363,Tyrrell Hatton,49' 8",993.167,20
7,0,27895,Jonas Blixt,48' 9",828.750,17
8,0,27064,Jhonattan Vegas,48' 8",1946.250,40
9,0,29268,Bronson Burgoon,48' 7",1262.083,26
9,0,27214,Kevin Streelman,48' 7",1604.083,33
11,0,10809,Jim Furyk,47' 11",910.250,19
12,0,21961,Charles Howell III,47' 10",1340.417,28
13,0,32150,Michael Thompson,47' 9",1290.250,27
14,0,29725,Tony Finau,47' 8",1714.500,36
14,0,28132,Tyrone Van Aswegen,47' 8",1762.833,37
16,0,26951,Johnson Wagner,47' 3",898.000,19
17,0,24925,Jonathan Byrd,47' 1",989.417,21
18,0,26300,Matt Jones,47' 0",1316.417,28
19,0,27644,Brian Harman,46' 8",2100.917,45
19,0,33204,Shane Lowry,46' 8",1492.667,32
21,0,45526,Abraham Ancer,46' 7",1817.667,39
22,0,28252,Seamus Power,46' 6",1395.417,30
23,0,34099,Harris English,46' 5",1345.167,29
23,0,31646,Emiliano Grillo,46' 5",1437.833,31
25,0,24781,Hunter Mahan,46' 4",972.583,21
26,0,29420,Billy Horschel,46' 3",1618.250,35
27,0,34466,Peter Malnati,46' 2",1107.250,24
27,0,22056,Cameron Percy,46' 2",693.000,15
27,0,24502,Adam Scott,46' 2",1939.833,42
30,0,29535,Brice Garnett,46' 1",1888.333,41
30,0,35891,Cameron Smith,46' 1",1105.583,24
32,0,26329,Louis Oosthuizen,46' 0",1242.750,27
33,0,32839,Hideki Matsuyama,45' 9",1511.083,33
34,0,21528,Henrik Stenson,45' 8",868.333,19
34,0,25804,Bubba Watson,45' 8",1279.583,28
36,0,23353,J.J. Henry,45' 7",1504.750,33
36,0,34174,John Huh,45' 7",1641.667,36
36,0,32640,Troy Merritt,45' 7",1503.417,33
39,0,20472,Alex Cejka,45' 6",1183.333,26
40,0,29484,Peter Uihlein,45' 5",1954.500,43
41,0,31560,Brian Stuard,45' 4",1450.083,32
42,0,34409,David Lingmerth,45' 3",1448.417,32
43,0,35461,Beau Hossler,45' 2",1714.917,38
43,0,01810,Phil Mickelson,45' 2",1445.750,32
45,0,19846,Brian Gay,45' 0",1663.583,37
45,0,30926,Chris Kirk,45' 0",1709.167,38
45,0,29221,Webb Simpson,45' 0",1170.583,26
48,0,23621,Rory Sabbatini,44' 8",1830.417,41
49,0,34431,Robert Streb,44' 7",1204.083,27
49,0,47128,Richy Werenski,44' 7",1738.500,39
51,0,22371,Aaron Baddeley,44' 6",1469.250,33
51,0,24924,Bill Haas,44' 6",1200.583,27
53,0,46501,Ollie Schniederjans,44' 5",1510.250,34
54,0,33399,Adam Hadwin,44' 4",1550.833,35
54,0,34358,Jonathan Randolph,44' 4",1373.417,31
56,0,34021,Bud Cauley,44' 2",706.417,16
56,0,45609,Tyler Duncan,44' 2",2475.000,56
56,0,26331,Charl Schwartzel,44' 2",1060.000,24
59,0,32102,Rickie Fowler,44' 1",1013.083,23
59,0,36799,Stephan Jaeger,44' 1",1322.333,30
61,0,34264,Hudson Swafford,43' 10",1797.750,41
62,0,28500,Martin Flores,43' 9",1925.833,44
62,0,27129,Luke List,43' 9",2099.750,48
62,0,33419,Cameron Tringale,43' 9",1442.917,33
65,0,48081,Xander Schauffele,43' 8",1441.250,33
