RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
1,0,34046,Jordan Spieth,8.18,646,79
2,0,22371,Aaron Baddeley,8.07,444,55
3,0,22405,Justin Rose,7.98,495,62
4,0,23325,Vaughn Taylor,7.84,713,91
5,0,51766,Wyndham Clark,7.79,662,85
6,0,37455,Si Woo Kim,7.78,638,82
6,0,34466,Peter Malnati,7.78,646,83
6,0,29221,Webb Simpson,7.78,607,78
9,0,47993,Denny McCarthy,7.75,628,81
10,0,30978,Kiradech Aphibarnrat,7.73,479,62
11,0,40009,Dominic Bozzelli,7.69,515,67
11,0,37380,Curtis Luck,7.69,454,59
13,0,31420,Anirban Lahiri,7.68,530,69
13,0,34256,Andrew Putnam,7.68,584,76
13,0,33486,Roger Sloan,7.68,645,84
16,0,35450,Patrick Cantlay,7.65,551,72
17,0,47959,Bryson DeChambeau,7.63,549,72
18,0,34021,Bud Cauley,7.62,625,82
18,0,28237,Rory McIlroy,7.62,518,68
18,0,35891,Cameron Smith,7.62,564,74
21,0,35617,Martin Trainer,7.59,463,61
22,0,26851,Marc Leishman,7.57,545,72
23,0,34261,Scott Langley,7.55,559,74
24,0,32058,José de Jesús Rodríguez,7.54,490,65
25,0,31560,Brian Stuard,7.53,708,94
26,0,34360,Patrick Reed,7.52,662,88
27,0,25572,Graeme McDowell,7.51,533,71
28,0,32757,Patton Kizzire,7.50,555,74
28,0,49771,J.T. Poston,7.50,720,96
30,0,32150,Michael Thompson,7.49,532,71
31,0,27649,Brandt Snedeker,7.47,740,99
32,0,26499,Rafa Cabrera Bello,7.46,507,68
33,0,47504,Sam Burns,7.45,581,78
34,0,23621,Rory Sabbatini,7.44,692,93
35,0,39971,Sungjae Im,7.42,875,118
36,0,33399,Adam Hadwin,7.40,607,82
37,0,24138,Ian Poulter,7.38,428,58
38,0,35879,Kelly Kraft,7.37,597,81
39,0,24024,Zach Johnson,7.36,471,64
40,0,28775,Nate Lashley,7.35,500,68
40,0,24361,Pat Perez,7.35,456,62
40,0,37275,Sam Ryder,7.35,529,72
40,0,29484,Peter Uihlein,7.35,573,78
44,0,32839,Hideki Matsuyama,7.34,646,88
45,0,27958,Ryan Blaum,7.33,601,82
45,0,24925,Jonathan Byrd,7.33,359,49
45,0,26300,Matt Jones,7.33,616,84
45,0,25493,Nick Taylor,7.33,682,93
49,0,29926,Danny Lee,7.32,593,81
49,0,33448,Justin Thomas,7.32,527,72
51,0,40098,Matt Fitzpatrick,7.31,373,51
51,0,19846,Brian Gay,7.31,651,89
51,0,21731,Freddie Jacobson,7.31,373,51
51,0,25198,Francesco Molinari,7.31,395,54
51,0,48081,Xander Schauffele,7.31,541,74
56,0,25632,Jimmy Walker,7.30,540,74
57,0,06522,Ernie Els,7.29,357,49
57,0,35506,Mackenzie Hughes,7.29,554,76
59,0,36799,Stephan Jaeger,7.28,517,71
60,0,33410,Andrew Landry,7.27,538,74
60,0,01810,Phil Mickelson,7.27,436,60
62,0,40026,Daniel Berger,7.26,479,66
62,0,29223,Sam Saunders,7.26,537,74
