RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
1,0,52372,Cameron Champ,.84,64,76
2,0,34306,John Chin,.83,45,54
3,0,25804,Bubba Watson,.81,47,58
4,0,28259,Sangmoon Bae,.80,43,54
5,0,32816,Satoshi Kodaira,.75,48,64
6,0,25686,Jason Dufner,.74,53,72
7,0,49766,Hank Lebioda,.73,51,70
7,0,29926,Danny Lee,.73,59,81
7,0,40115,Adam Svensson,.73,49,67
10,0,49303,Anders Albertson,.70,45,64
11,0,29518,Brendan Steele,.69,43,62
12,0,31646,Emiliano Grillo,.68,53,78
12,0,32791,K.H. Lee,.68,57,84
14,0,39546,Keith Mitchell,.67,56,83
14,0,28252,Seamus Power,.67,48,72
16,0,33141,Keegan Bradley,.66,54,82
17,0,29974,Branden Grace,.65,44,68
17,0,35421,Brandon Harkins,.65,54,83
19,0,26851,Marc Leishman,.64,46,72
19,0,32839,Hideki Matsuyama,.64,56,88
19,0,47856,Seth Reeves,.64,43,67
22,0,39997,Corey Conners,.63,54,86
22,0,27974,Sung Kang,.63,53,84
22,0,33418,Shawn Stefani,.63,48,76
22,0,49960,Sepp Straka,.63,45,72
26,0,27141,J.B. Holmes,.62,44,71
26,0,36852,Jim Knous,.62,33,53
26,0,27129,Luke List,.62,39,63
29,0,37454,Whee Kim,.61,42,69
30,0,26499,Rafa Cabrera Bello,.60,41,68
30,0,28679,Fabián Gómez,.60,37,62
30,0,34098,Russell Henley,.60,42,70
30,0,49298,Kramer Hickok,.60,46,77
30,0,30692,Scott Stallings,.60,47,78
35,0,35449,Adam Long,.59,45,76
35,0,23320,Ryan Palmer,.59,39,66
37,0,30944,Jason Kokrak,.58,52,90
37,0,27936,Martin Laird,.58,46,80
37,0,20572,Rod Pampling,.58,30,52
37,0,27556,Ted Potter Jr.,.58,41,71
37,0,29484,Peter Uihlein,.58,45,78
42,0,19803,Ryan Armour,.57,52,92
42,0,45157,Cam Davis,.57,41,72
42,0,33122,Russell Knox,.57,41,72
42,0,32139,Danny Willett,.57,36,63
46,0,29268,Bronson Burgoon,.56,31,55
46,0,46435,Austin Cook,.56,36,64
46,0,47959,Bryson DeChambeau,.56,40,72
46,0,24502,Adam Scott,.56,34,61
46,0,39327,Ben Silverman,.56,38,68
51,0,33399,Adam Hadwin,.55,45,82
51,0,24361,Pat Perez,.55,34,62
53,0,29479,Scott Brown,.54,44,82
53,0,45609,Tyler Duncan,.54,45,83
53,0,29970,Dylan Frittelli,.54,44,81
53,0,46402,Talor Gooch,.54,29,54
53,0,35532,Tom Hoge,.54,49,90
53,0,36689,Brooks Koepka,.54,40,74
53,0,37380,Curtis Luck,.54,32,59
53,0,30946,Alex Prugh,.54,38,71
53,0,33486,Roger Sloan,.54,45,84
53,0,25632,Jimmy Walker,.54,40,74
53,0,31323,Gary Woodland,.54,45,84
64,0,24925,Jonathan Byrd,.53,26,49
64,0,46523,Joey Garber,.53,30,57
64,0,12716,Charley Hoffman,.53,37,70
64,0,46601,Trey Mullinax,.53,39,73
64,0,27064,Jhonattan Vegas,.53,38,72
69,0,35376,Roberto Díaz,.52,34,65
69,0,23353,J.J. Henry,.52,27,52
69,0,47990,Kyle Jones,.52,34,66
69,0,32058,José de Jesús Rodríguez,.52,34,65
69,0,32150,Michael Thompson,.52,37,71
69,0,26951,Johnson Wagner,.52,30,58
69,0,37340,Chase Wright,.52,36,69
76,0,06522,Ernie Els,.51,25,49
76,0,25900,Lucas Glover,.51,46,90
76,0,33410,Andrew Landry,.51,38,74
76,0,24781,Hunter Mahan,.51,30,59
76,0,33419,Cameron Tringale,.51,33,65
81,0,45526,Abraham Ancer,.50,44,88
81,0,32200,Roberto Castro,.50,36,72
81,0,20472,Alex Cejka,.50,25,50
81,0,49771,J.T. Poston,.50,48,96
81,0,39324,J.J. Spaun,.50,41,82
81,0,30110,Kyle Stanley,.50,38,76
81,0,33448,Justin Thomas,.50,36,72
81,0,37189,Harold Varner III,.50,41,82
89,0,33948,Byeong Hun An,.49,38,77
89,0,34076,Joel Dahmen,.49,47,96
89,0,30191,Julián Etulain,.49,32,65
89,0,26758,David Hearn,.49,23,47
89,0,35506,Mackenzie Hughes,.49,37,76
89,0,39971,Sungjae Im,.49,58,118
89,0,39975,Michael Kim,.49,29,59
96,0,27958,Ryan Blaum,.48,39,82
96,0,30911,Tommy Fleetwood,.48,31,64
96,0,31557,Jim Herman,.48,23,48
96,0,01810,Phil Mickelson,.48,29,60
96,0,27349,Alex Noren,.48,29,60
96,0,25818,Scott Piercy,.48,41,86
96,0,27095,Nick Watney,.48,40,83
103,0,30978,Kiradech Aphibarnrat,.47,29,62
103,0,25364,Paul Casey,.47,35,75
103,0,10809,Jim Furyk,.47,32,68
103,0,26329,Louis Oosthuizen,.47,30,64
103,0,26476,Chez Reavie,.47,43,92
103,0,23621,Rory Sabbatini,.47,44,93
103,0,29223,Sam Saunders,.47,35,74
103,0,47347,Adam Schenk,.47,47,100
103,0,30786,Brady Schnell,.47,24,51
103,0,34431,Robert Streb,.47,34,72
103,0,27214,Kevin Streelman,.47,38,81
114,0,34563,Chesson Hadley,.46,34,74
114,0,35461,Beau Hossler,.46,38,83
114,0,36799,Stephan Jaeger,.46,33,71
114,0,23108,Matt Kuchar,.46,37,80
114,0,26596,Ryan Moore,.46,34,74
114,0,29908,C.T. Pan,.46,38,82
114,0,37275,Sam Ryder,.46,33,72
121,0,21731,Freddie Jacobson,.45,23,51
121,0,37455,Si Woo Kim,.45,37,82
121,0,31420,Anirban Lahiri,.45,31,69
121,0,24138,Ian Poulter,.45,26,58
121,0,27963,Chris Stroud,.45,28,62
121,0,31560,Brian Stuard,.45,42,94
121,0,25493,Nick Taylor,.45,42,93
121,0,32333,Kevin Tway,.45,36,80
121,0,49964,Aaron Wise,.45,31,69
130,0,45486,Joaquin Niemann,.44,42,96
