RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL RIGHT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
65,0,29425,Andrew Svoboda,13.89,135,972,+0.22
65,0,32150,Michael Thompson,13.89,145,1044,+0.10
67,0,23983,Luke Donald,13.90,103,741,+0.10
67,0,24138,Ian Poulter,13.90,92,662,+0.09
69,0,24140,Sean O'Hair,13.97,156,1117,+0.10
70,0,34264,Hudson Swafford,13.99,161,1151,+0.08
70,0,02206,David Toms,13.99,107,765,+0.12
72,0,31557,Jim Herman,14.01,150,1071,+0.07
73,0,26289,Boo Weekley,14.18,132,931,-0.07
74,0,37273,Derek Ernst,14.22,124,872,+0.06
75,0,30711,Colt Knost,14.26,147,1031,+0.14
76,0,26329,Louis Oosthuizen,14.29,93,651,+0.10
76,0,24361,Pat Perez,14.29,164,1148,+0.01
78,0,20396,Lee Westwood,14.32,63,440,+0.10
79,0,33448,Justin Thomas,14.33,189,1319,+0.05
80,0,29223,Sam Saunders,14.37,125,870,+0.13
81,0,26331,Charl Schwartzel,14.39,82,570,+0.05
82,0,23621,Rory Sabbatini,14.40,131,910,+0.02
83,0,32366,Kevin Chappell,14.41,150,1041,+0.07
84,0,33413,Ben Martin,14.42,155,1075,+0.19
84,0,28780,Nicholas Thompson,14.42,140,971,+0.15
86,0,35539,Luke Guthrie,14.50,136,938,+0.08
86,0,30692,Scott Stallings,14.50,98,676,E
88,0,24925,Jonathan Byrd,14.57,103,707,+0.08
88,0,25892,Steve Wheatcroft,14.57,146,1002,+0.13
90,0,33667,Carlos Ortiz,14.63,168,1148,+0.08
91,0,06567,Vijay Singh,14.66,140,955,+0.13
92,0,22046,Geoff Ogilvy,14.69,72,490,+0.18
92,0,30946,Alex Prugh,14.69,146,994,+0.09
94,0,25274,Steven Bowditch,14.77,180,1219,+0.08
95,0,40058,Zac Blair,14.86,182,1225,+0.11
96,0,20848,Ángel Cabrera,15.02,88,586,+0.09
97,0,32839,Hideki Matsuyama,15.10,148,980,+0.06
98,0,22056,Cameron Percy,15.13,121,800,+0.05
99,0,24490,George McNeill,15.17,187,1233,+0.02
99,0,01810,Phil Mickelson,15.17,115,758,+0.03
101,0,30944,Jason Kokrak,15.18,167,1100,-0.06
101,0,31193,Jim Renner,15.18,117,771,+0.21
103,0,32102,Rickie Fowler,15.21,120,789,+0.13
104,0,36801,Mark Hubbard,15.29,130,850,+0.11
105,0,22293,Heath Slocum,15.31,83,542,+0.23
106,0,23623,Bo Van Pelt,15.38,138,897,+0.08
107,0,25834,Daniel Summerhays,15.45,191,1236,+0.09
108,0,06522,Ernie Els,15.46,83,537,+0.16
109,0,28475,Jeff Overton,15.50,160,1032,+0.16
110,0,24358,Robert Garrigus,15.52,117,754,+0.05
111,0,36689,Brooks Koepka,15.55,139,894,+0.06
112,0,24781,Hunter Mahan,15.63,141,902,+0.09
113,0,29479,Scott Brown,15.67,176,1123,+0.05
114,0,29289,S.Y. Noh,15.68,117,746,+0.08
114,0,25493,Nick Taylor,15.68,180,1148,+0.13
116,0,20229,Stewart Cink,15.69,142,905,-0.05
117,0,25720,Chad Collins,15.77,138,875,+0.06
118,0,24357,K.J. Choi,15.82,125,790,+0.14
118,0,29518,Brendan Steele,15.82,166,1049,+0.01
120,0,27064,Jhonattan Vegas,15.83,157,992,+0.15
121,0,27095,Nick Watney,15.84,178,1124,+0.15
122,0,29720,Andres Gonzales,15.85,165,1041,+0.10
122,0,34265,Will Wilcox,15.85,90,568,+0.04
124,0,28486,Michael Putnam,16.03,150,936,+0.16
125,0,24502,Adam Scott,16.06,71,442,+0.18
126,0,32448,James Hahn,16.17,175,1082,+0.02
127,0,30852,Ryo Ishikawa,16.20,167,1031,+0.05
128,0,25191,Gonzalo Fernandez-Castaño,16.21,141,870,+0.18
129,0,28679,Fabián Gómez,16.23,156,961,+0.20
130,0,25369,Jamie Donaldson,16.25,72,443,+0.07
131,0,34360,Patrick Reed,16.27,171,1051,-0.03
132,0,28089,Jason Day,16.29,129,792,-0.04
133,0,20104,Ken Duke,16.30,176,1080,+0.11
134,0,28307,Matt Every,16.34,125,765,+0.26
135,0,34099,Harris English,16.35,197,1205,+0.10
136,0,26300,Matt Jones,16.36,152,929,+0.06
136,0,23800,Bryce Molder,16.36,175,1070,+0.09
138,0,28132,Tyrone Van Aswegen,16.44,95,578,+0.06
139,0,40026,Daniel Berger,16.55,190,1148,+0.15
139,0,26758,David Hearn,16.55,195,1178,+0.18
139,0,34256,Andrew Putnam,16.55,122,737,+0.08
142,0,34358,Jonathan Randolph,16.71,130,778,+0.13
143,0,27141,J.B. Holmes,16.72,150,897,+0.04
144,0,25240,D.A. Points,16.81,134,797,E
145,0,30736,Oscar Fraustro,17.00,94,553,+0.09
145,0,30925,Dustin Johnson,17.00,127,747,-0.06
147,0,34261,Scott Langley,17.03,187,1098,+0.13
148,0,35532,Tom Hoge,17.04,154,904,+0.06
149,0,32334,Charlie Beljan,17.26,136,788,+0.16
150,0,27895,Jonas Blixt,17.28,123,712,+0.15
151,0,28500,Martin Flores,17.32,189,1091,+0.05
152,0,21209,Sergio Garcia,17.37,86,495,+0.05
153,0,20593,Greg Chalmers,17.44,86,493,+0.09
154,0,23320,Ryan Palmer,17.45,130,745,+0.02
155,0,27936,Martin Laird,17.51,176,1005,+0.14
156,0,29476,Kyle Reifers,17.55,195,1111,+0.16
157,0,33461,Morgan Hoffmann,17.70,169,955,-0.02
158,0,21878,Mark Wilson,17.72,199,1123,+0.07
159,0,25804,Bubba Watson,17.91,139,776,-0.13
160,0,33486,Roger Sloan,18.03,99,549,+0.17
161,0,20157,Retief Goosen,18.09,148,818,+0.11
162,0,25632,Jimmy Walker,18.11,159,878,+0.09
163,0,28259,Sangmoon Bae,18.14,223,1229,+0.13
164,0,34431,Robert Streb,18.20,244,1341,+0.05
165,0,36699,Patrick Rodgers,18.30,116,634,+0.10
166,0,23548,Bill Lunde,18.44,92,499,+0.12
167,0,20766,Padraig Harrington,18.54,124,669,+0.10
168,0,31323,Gary Woodland,18.61,139,747,+0.08
169,0,32640,Troy Merritt,18.64,211,1132,+0.18
170,0,24846,Ricky Barnes,18.66,161,863,+0.11
171,0,20691,Greg Owen,18.71,104,556,+0.07
172,0,29535,Brice Garnett,18.81,167,888,+0.19
173,0,39977,Max Homa,18.88,162,858,+0.09
173,0,27770,Camilo Villegas,18.88,193,1022,+0.11
175,0,35451,Scott Pinckney,19.08,196,1027,+0.10
176,0,31416,Derek Fathauer,19.47,176,904,+0.06
177,0,12716,Charley Hoffman,19.49,206,1057,E
178,0,25818,Scott Piercy,19.60,225,1148,+0.12
179,0,29725,Tony Finau,19.64,249,1268,-0.02
180,0,22371,Aaron Baddeley,19.91,180,904,+0.11
181,0,37454,Whee Kim,20.05,155,773,+0.07
182,0,28023,Byron Smith,20.27,121,597,+0.12
183,0,21961,Charles Howell III,21.28,290,1363,+0.07
184,0,26851,Marc Leishman,22.06,165,748,+0.10
