RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
52,0,33141,Keegan Bradley,64.85,762,1175
53,0,21878,Mark Wilson,64.53,764,1184
54,0,34098,Russell Henley,64.39,763,1185
55,0,27644,Brian Harman,64.37,813,1263
56,0,37273,Derek Ernst,64.30,634,986
57,0,27963,Chris Stroud,64.22,754,1174
58,0,25364,Paul Casey,64.16,741,1155
58,0,26758,David Hearn,64.16,870,1356
60,0,24490,George McNeill,64.10,832,1298
61,0,24357,K.J. Choi,64.09,555,866
62,0,29223,Sam Saunders,64.00,720,1125
63,0,29926,Danny Lee,63.92,1070,1674
64,0,22405,Justin Rose,63.87,594,930
65,0,32366,Kevin Chappell,63.86,767,1201
66,0,25720,Chad Collins,63.82,702,1100
66,0,25900,Lucas Glover,63.82,702,1100
68,0,20472,Alex Cejka,63.78,817,1281
69,0,29420,Billy Horschel,63.77,845,1325
70,0,35545,Blayne Barber,63.72,657,1031
71,0,23548,Bill Lunde,63.59,407,640
72,0,24138,Ian Poulter,63.58,569,895
73,0,24924,Bill Haas,63.35,764,1206
74,0,34264,Hudson Swafford,63.34,838,1323
75,0,26289,Boo Weekley,63.27,696,1100
76,0,23108,Matt Kuchar,63.23,834,1319
77,0,25349,Tim Wilkinson,63.09,624,989
78,0,10885,Robert Allenby,63.06,519,823
79,0,25892,Steve Wheatcroft,63.03,728,1155
80,0,34046,Jordan Spieth,62.91,775,1232
81,0,32640,Troy Merritt,62.83,796,1267
82,0,29479,Scott Brown,62.77,848,1351
83,0,32334,Charlie Beljan,62.61,628,1003
84,0,25396,Kevin Na,62.51,832,1331
85,0,20593,Greg Chalmers,62.17,470,756
86,0,26951,Johnson Wagner,62.11,590,950
87,0,32102,Rickie Fowler,62.08,622,1002
88,0,33418,Shawn Stefani,62.06,813,1310
89,0,30946,Alex Prugh,62.03,691,1114
90,0,30926,Chris Kirk,61.97,634,1023
91,0,34261,Scott Langley,61.90,793,1281
92,0,25834,Daniel Summerhays,61.79,870,1408
93,0,30736,Oscar Fraustro,61.78,464,751
94,0,29476,Kyle Reifers,61.59,789,1281
95,0,28486,Michael Putnam,61.47,726,1181
96,0,29535,Brice Garnett,61.25,675,1102
97,0,29518,Brendan Steele,61.13,717,1173
98,0,27095,Nick Watney,61.08,772,1264
99,0,27649,Brandt Snedeker,60.98,808,1325
100,0,25191,Gonzalo Fernandez-Castaño,60.97,653,1071
101,0,35451,Scott Pinckney,60.95,746,1224
102,0,28679,Fabián Gómez,60.88,705,1158
103,0,26331,Charl Schwartzel,60.81,540,888
104,0,40026,Daniel Berger,60.74,823,1355
104,0,24140,Sean O'Hair,60.74,727,1197
106,0,23623,Bo Van Pelt,60.73,668,1100
107,0,24502,Adam Scott,60.69,403,664
108,0,37454,Whee Kim,60.40,581,962
109,0,22056,Cameron Percy,60.31,588,975
110,0,23621,Rory Sabbatini,60.30,679,1126
111,0,23353,J.J. Henry,60.29,756,1254
112,0,27895,Jonas Blixt,60.26,614,1019
113,0,25369,Jamie Donaldson,60.09,399,664
114,0,06567,Vijay Singh,60.06,651,1084
115,0,28259,Sangmoon Bae,60.03,823,1371
116,0,32448,James Hahn,59.89,787,1314
117,0,26329,Louis Oosthuizen,59.84,523,874
117,0,33667,Carlos Ortiz,59.84,800,1337
119,0,26300,Matt Jones,59.70,714,1196
119,0,20396,Lee Westwood,59.70,437,732
121,0,20691,Greg Owen,59.63,486,815
122,0,22046,Geoff Ogilvy,59.59,407,683
123,0,21209,Sergio Garcia,59.47,471,792
123,0,34431,Robert Streb,59.47,923,1552
125,0,33486,Roger Sloan,59.45,431,725
126,0,29425,Andrew Svoboda,59.32,646,1089
127,0,24494,Erik Compton,59.31,710,1197
128,0,25818,Scott Piercy,59.30,746,1258
129,0,23983,Luke Donald,59.28,591,997
130,0,25345,Carl Pettersson,59.05,874,1480
131,0,24781,Hunter Mahan,58.91,681,1156
132,0,28475,Jeff Overton,58.87,753,1279
133,0,35539,Luke Guthrie,58.86,671,1140
134,0,35532,Tom Hoge,58.84,649,1103
135,0,27936,Martin Laird,58.54,627,1071
136,0,34099,Harris English,58.51,835,1427
137,0,33448,Justin Thomas,58.24,859,1475
137,0,32150,Michael Thompson,58.24,657,1128
139,0,28023,Byron Smith,58.15,446,767
140,0,29720,Andres Gonzales,58.06,695,1197
141,0,12716,Charley Hoffman,58.01,764,1317
142,0,30692,Scott Stallings,57.74,485,840
143,0,31193,Jim Renner,57.44,529,921
144,0,20229,Stewart Cink,57.35,620,1081
145,0,36689,Brooks Koepka,57.33,653,1139
146,0,36699,Patrick Rodgers,56.97,421,739
147,0,34563,Chesson Hadley,56.87,803,1412
148,0,28500,Martin Flores,56.83,720,1267
149,0,06522,Ernie Els,56.79,456,803
150,0,24358,Robert Garrigus,56.72,519,915
151,0,20157,Retief Goosen,56.57,611,1080
151,0,23320,Ryan Palmer,56.57,603,1066
153,0,25804,Bubba Watson,56.55,535,946
154,0,39977,Max Homa,56.45,582,1031
155,0,30944,Jason Kokrak,56.41,691,1225
156,0,30852,Ryo Ishikawa,56.39,693,1229
157,0,25240,D.A. Points,56.37,549,974
158,0,31323,Gary Woodland,56.21,584,1039
159,0,25493,Nick Taylor,56.05,713,1272
160,0,27064,Jhonattan Vegas,56.01,671,1198
161,0,01810,Phil Mickelson,55.98,552,986
162,0,28089,Jason Day,55.94,570,1019
163,0,20848,Ángel Cabrera,55.90,417,746
164,0,23048,Eric Axley,55.54,426,767
165,0,30925,Dustin Johnson,55.53,562,1012
166,0,34358,Jonathan Randolph,55.19,537,973
167,0,26851,Marc Leishman,54.99,534,971
168,0,34256,Andrew Putnam,54.98,491,893
169,0,29289,S.Y. Noh,54.87,501,913
170,0,33461,Morgan Hoffmann,54.83,653,1191
171,0,34360,Patrick Reed,54.78,762,1391
172,0,29725,Tony Finau,54.30,802,1477
173,0,27770,Camilo Villegas,54.12,631,1166
174,0,24846,Ricky Barnes,54.10,587,1085
175,0,27141,J.B. Holmes,54.05,647,1197
176,0,25274,Steven Bowditch,54.04,782,1447
177,0,28132,Tyrone Van Aswegen,53.39,402,753
178,0,25562,Andres Romero,52.67,484,919
179,0,21961,Charles Howell III,52.43,767,1463
180,0,25632,Jimmy Walker,52.23,633,1212
181,0,20766,Padraig Harrington,51.72,437,845
182,0,31416,Derek Fathauer,51.63,554,1073
183,0,28307,Matt Every,51.52,508,986
184,0,22371,Aaron Baddeley,50.29,520,1034
