RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
1,0,46046,Scottie Scheffler,18' 10",5093.417,271
2,0,34098,Russell Henley,19' 3",5161.583,268
3,0,50525,Collin Morikawa,19' 11",5319.750,267
4,0,55182,Tom Kim,20' 0",6545.833,327
5,0,25900,Lucas Glover,20' 5",6345.000,311
6,0,37455,Si Woo Kim,21' 0",7189.000,342
7,0,40058,Zac Blair,21' 1",6932.083,329
8,0,31646,Emiliano Grillo,21' 2",7571.417,358
9,0,46414,Aaron Rai,21' 3",5494.833,259
10,0,36884,Ben Kohles,21' 4",6081.083,285
11,0,34256,Andrew Putnam,21' 7",7349.583,341
12,0,25493,Nick Taylor,21' 9",8214.750,378
13,0,27644,Brian Harman,21' 10",7421.333,340
14,0,39997,Corey Conners,21' 11",8050.083,367
15,0,40098,Matt Fitzpatrick,22' 0",6668.833,303
16,0,29908,C.T. Pan,22' 1",5905.750,267
17,0,39971,Sungjae Im,22' 2",8395.083,379
17,0,24024,Zach Johnson,22' 2",4323.000,195
19,0,30163,Henrik Norlander,22' 6",4922.000,219
20,0,39327,Ben Silverman,22' 7",7974.583,353
21,0,47993,Denny McCarthy,22' 8",8741.333,386
22,0,57362,Austin Eckroat,22' 11",7312.083,319
23,0,30911,Tommy Fleetwood,23' 0",5614.583,244
23,0,52513,Carson Young,23' 0",6853.583,298
25,0,29535,Brice Garnett,23' 1",3944.083,171
25,0,33399,Adam Hadwin,23' 1",7889.167,342
25,0,29420,Billy Horschel,23' 1",7761.417,336
25,0,46717,Viktor Hovland,23' 1",6226.667,270
25,0,26596,Ryan Moore,23' 1",5938.833,257
30,0,35450,Patrick Cantlay,23' 2",6984.083,301
30,0,52375,Doug Ghim,23' 2",7860.000,339
32,0,40026,Daniel Berger,23' 4",5513.000,236
33,0,27349,Alex Noren,23' 5",6896.417,295
34,0,45522,Christiaan Bezuidenhout,23' 6",9145.750,389
34,0,30927,Brendon Todd,23' 6",8707.833,370
36,0,33204,Shane Lowry,23' 7",6554.333,278
36,0,49771,J.T. Poston,23' 7",8491.583,360
38,0,23108,Matt Kuchar,23' 8",7487.833,316
38,0,40115,Adam Svensson,23' 8",10862.167,459
40,0,36801,Mark Hubbard,23' 9",9204.667,388
41,0,49960,Sepp Straka,23' 11",6328.667,265
42,0,54628,Lee Hodges,24' 1",8965.083,372
42,0,47983,Chad Ramey,24' 1",7925.417,329
44,0,30926,Chris Kirk,24' 3",7457.500,307
45,0,27214,Kevin Streelman,24' 5",6849.750,281
46,0,26476,Chez Reavie,24' 8",6109.250,248
47,0,28775,Nate Lashley,24' 9",7079.833,286
48,0,35532,Tom Hoge,24' 10",12158.667,489
48,0,28237,Rory McIlroy,24' 10",7486.833,301
50,0,35310,Lanto Griffin,24' 11",7483.000,300
51,0,52955,Ludvig Åberg,25' 0",8290.333,332
51,0,45609,Tyler Duncan,25' 0",6472.167,259
51,0,28252,Seamus Power,25' 0",10085.000,404
54,0,51696,Rico Hoey,25' 1",8429.250,336
55,0,46442,Maverick McNealy,25' 2",10422.250,414
56,0,51287,Ryo Hisatsune,25' 3",8402.417,333
57,0,34076,Joel Dahmen,25' 4",8230.250,325
57,0,34099,Harris English,25' 4",9191.083,363
57,0,48319,Tom Whitney,25' 4",6178.333,244
60,0,48117,Kurt Kitayama,25' 6",9137.167,358
60,0,40162,Justin Lower,25' 6",11636.667,456
60,0,27649,Brandt Snedeker,25' 6",6945.250,272
63,0,33141,Keegan Bradley,25' 7",8973.417,351
64,0,33653,Thomas Detry,25' 9",9018.417,350
65,0,56630,Akshay Bhatia,25' 10",9246.167,358
65,0,28089,Jason Day,25' 10",7751.083,300
67,0,50095,Austin Smotherman,26' 1",4823.583,185
68,0,38991,Alejandro Tosti,26' 2",9616.167,367
69,0,34021,Bud Cauley,26' 3",6878.750,262
69,0,27936,Martin Laird,26' 3",8323.167,317
69,0,32791,K.H. Lee,26' 3",8692.417,331
69,0,45242,Kevin Yu,26' 3",9226.417,352
73,0,51349,Nico Echavarria,26' 4",8646.167,328
73,0,39324,J.J. Spaun,26' 4",9718.000,369
75,0,39977,Max Homa,26' 5",10105.417,382
76,0,55708,Hayden Buckley,26' 6",7200.917,272
76,0,46340,Alex Smalley,26' 6",8285.000,313
78,0,48081,Xander Schauffele,26' 7",9188.417,346
79,0,22405,Justin Rose,26' 9",7012.500,262
80,0,32102,Rickie Fowler,26' 10",8972.667,334
81,0,36699,Patrick Rodgers,26' 11",12988.250,482
82,0,27064,Jhonattan Vegas,27' 0",8943.167,331
83,0,47504,Sam Burns,27' 1",8901.583,329
83,0,34046,Jordan Spieth,27' 1",7936.500,293
85,0,36326,David Lipsky,27' 2",8188.083,301
85,0,48153,Matthieu Pavon,27' 2",7181.750,264
87,0,54576,Patrick Fishburn,27' 3",8114.833,298
87,0,34563,Chesson Hadley,27' 3",9289.500,341
87,0,32839,Hideki Matsuyama,27' 3",9494.667,348
90,0,35506,Mackenzie Hughes,27' 4",13028.417,477
91,0,47347,Adam Schenk,27' 5",11770.667,429
92,0,57900,Chandler Phillips,27' 7",9778.750,354
93,0,24502,Adam Scott,27' 9",9388.000,338
94,0,57366,Cameron Young,27' 10",10411.917,374
95,0,51634,Sahith Theegala,27' 11",12925.750,463
96,0,29221,Webb Simpson,28' 0",7427.583,265
96,0,50493,Justin Suh,28' 0",8788.917,314
96,0,27770,Camilo Villegas,28' 0",7274.750,260
96,0,52374,Brandon Wu,28' 0",9411.333,336
100,0,29478,Kevin Kisner,28' 1",6683.500,238
101,0,23320,Ryan Palmer,28' 3",5029.833,178
102,0,47679,Victor Perez,28' 5",9533.500,335
102,0,27330,Josh Teater,28' 5",5715.500,201
104,0,34587,Chan Kim,28' 6",9205.083,323
105,0,35461,Beau Hossler,28' 7",12140.333,425
105,0,40006,Erik van Rooyen,28' 7",10675.583,373
107,0,46441,Robby Shelton,28' 8",10094.750,352
108,0,51997,Andrew Novak,28' 9",11514.583,401
109,0,49947,Taylor Moore,28' 10",13475.500,467
109,0,36871,Matt NeSmith,28' 10",9340.333,324
111,0,52215,Robert MacIntyre,28' 11",10177.833,352
112,0,52453,Nicolai Højgaard,29' 0",8029.000,277
113,0,27129,Luke List,29' 1",10459.750,360
113,0,51890,Greyson Sigg,29' 1",8981.167,309
115,0,54783,Dylan Wu,29' 3",10624.000,363
116,0,54591,Ben Griffin,29' 5",14383.250,489
117,0,47988,Nick Hardy,29' 6",12377.583,419
117,0,59143,Mac Meissner,29' 6",9519.500,323
117,0,51070,Vincent Norrman,29' 6",7377.250,250
117,0,55893,Sam Stevens,29' 6",13216.000,448
121,0,52666,Sami Valimaki,29' 7",8617.750,291
122,0,32640,Troy Merritt,29' 8",8367.750,282
122,0,32333,Kevin Tway,29' 8",7128.667,240
122,0,47483,Will Zalatoris,29' 8",8898.917,300
125,0,32366,Kevin Chappell,29' 9",6905.667,232
126,0,52372,Cameron Champ,29' 10",7365.667,247
126,0,58168,Davis Thompson,29' 10",11818.333,396
128,0,47591,Eric Cole,29' 11",16052.667,537
129,0,29725,Tony Finau,30' 0",11576.083,386
129,0,51977,Max Greyserman,30' 0",11078.167,369
129,0,33486,Roger Sloan,30' 0",8074.167,269
132,0,60067,Joe Highsmith,30' 1",9047.917,301
133,0,45157,Cam Davis,30' 2",10985.750,364
133,0,37378,Min Woo Lee,30' 2",9995.917,331
133,0,33448,Justin Thomas,30' 2",10310.917,342
136,0,48084,Wesley Bryan,30' 4",6123.500,202
136,0,37275,Sam Ryder,30' 4",8687.083,286
138,0,39546,Keith Mitchell,30' 5",12425.250,408
138,0,48867,Matti Schmid,30' 5",9787.083,322
140,0,29936,Ryan Fox,30' 7",13027.250,426
140,0,56149,Wilson Furr,30' 7",8124.500,266
140,0,12716,Charley Hoffman,30' 7",10917.750,357
143,0,59836,Pierceson Coody,30' 8",10757.083,351
144,0,59866,Nick Dunlap,30' 9",11507.333,374
145,0,51766,Wyndham Clark,31' 0",10823.833,349
146,0,48887,Matt Wallace,31' 2",10119.417,325
147,0,37212,Paul Barjon,31' 6",8153.500,259
148,0,22371,Aaron Baddeley,31' 9",10610.833,334
148,0,39975,Michael Kim,31' 9",11515.000,363
150,0,34255,Joseph Bramlett,32' 0",13409.833,419
151,0,32367,Jorge Campillo,32' 1",7190.917,224
151,0,36799,Stephan Jaeger,32' 1",11551.750,360
153,0,34466,Peter Malnati,32' 3",13297.083,412
154,0,60004,Jacob Bridgeman,32' 5",10956.750,338
155,0,47995,Davis Riley,32' 6",12492.333,384
156,0,27139,David Skinns,32' 8",13756.833,421
157,0,50188,S.H. Kim,32' 9",16476.750,503
157,0,55454,Carl Yuan,32' 9",9467.417,289
159,0,31323,Gary Woodland,32' 11",13401.500,407
160,0,32757,Patton Kizzire,33' 0",8747.417,265
161,0,33948,Byeong Hun An,33' 3",13582.250,409
162,0,47806,Raul Pereda,33' 5",7119.750,213
163,0,47663,Kevin Dougherty,33' 7",9202.583,274
163,0,47420,Jake Knapp,33' 7",13160.917,392
163,0,50484,Hayden Springer,33' 7",10441.750,311
166,0,52514,Trace Crowe,33' 10",9337.750,276
