RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
1,0,25804,Bubba Watson,-.129
2,0,23108,Matt Kuchar,-.089
3,0,34046,Jordan Spieth,-.081
4,0,26289,Boo Weekley,-.068
5,0,30925,Dustin Johnson,-.063
6,0,30944,Jason Kokrak,-.060
7,0,20229,Stewart Cink,-.049
8,0,25562,Andres Romero,-.040
9,0,28089,Jason Day,-.039
10,0,35545,Blayne Barber,-.029
10,0,34360,Patrick Reed,-.029
12,0,33461,Morgan Hoffmann,-.018
13,0,29725,Tony Finau,-.016
14,0,25198,Francesco Molinari,E
14,0,25240,D.A. Points,E
14,0,30692,Scott Stallings,E
14,0,21528,Henrik Stenson,E
18,0,12716,Charley Hoffman,+.005
19,0,24361,Pat Perez,+.006
20,0,34098,Russell Henley,+.010
21,0,29518,Brendan Steele,+.012
22,0,27644,Brian Harman,+.014
23,0,23320,Ryan Palmer,+.015
23,0,23621,Rory Sabbatini,+.015
25,0,24490,George McNeill,+.016
26,0,33141,Keegan Bradley,+.017
27,0,25364,Paul Casey,+.018
28,0,30926,Chris Kirk,+.019
28,0,26951,Johnson Wagner,+.019
30,0,24024,Zach Johnson,+.021
31,0,32448,James Hahn,+.023
32,0,29221,Webb Simpson,+.029
33,0,29478,Kevin Kisner,+.031
34,0,25345,Carl Pettersson,+.034
35,0,01810,Phil Mickelson,+.035
36,0,24924,Bill Haas,+.037
37,0,27141,J.B. Holmes,+.040
38,0,33418,Shawn Stefani,+.043
39,0,10809,Jim Furyk,+.044
39,0,34265,Will Wilcox,+.044
41,0,29479,Scott Brown,+.045
42,0,21209,Sergio Garcia,+.047
43,0,28500,Martin Flores,+.048
43,0,30852,Ryo Ishikawa,+.048
43,0,22405,Justin Rose,+.048
43,0,33448,Justin Thomas,+.048
47,0,26331,Charl Schwartzel,+.049
48,0,22056,Cameron Percy,+.050
49,0,24358,Robert Garrigus,+.051
50,0,34431,Robert Streb,+.053
51,0,37273,Derek Ernst,+.056
52,0,25720,Chad Collins,+.058
52,0,36689,Brooks Koepka,+.058
54,0,26300,Matt Jones,+.059
55,0,32839,Hideki Matsuyama,+.061
56,0,31416,Derek Fathauer,+.063
56,0,28132,Tyrone Van Aswegen,+.063
58,0,35532,Tom Hoge,+.065
59,0,29420,Billy Horschel,+.066
60,0,25686,Jason Dufner,+.067
60,0,31557,Jim Herman,+.067
60,0,20691,Greg Owen,+.067
63,0,08075,Jerry Kelly,+.068
63,0,01706,Davis Love III,+.068
65,0,25369,Jamie Donaldson,+.069
66,0,21878,Mark Wilson,+.070
67,0,37454,Whee Kim,+.071
67,0,29926,Danny Lee,+.071
