RANK,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
73,0,28475,Jeff Overton,47.5,200,421,+1.45
73,0,22405,Justin Rose,47.5,116,244,+1.98
76,0,30852,Ryo Ishikawa,47.7,204,428,+0.93
76,0,25892,Steve Wheatcroft,47.7,173,363,+2.49
78,0,37273,Derek Ernst,47.8,143,299,+1.12
78,0,33399,Adam Hadwin,47.8,176,368,+1.42
78,0,33461,Morgan Hoffmann,47.8,200,418,+1.35
81,0,33141,Keegan Bradley,47.9,139,290,+1.29
82,0,27933,John Merrick,48.0,122,254,+2.13
82,0,23320,Ryan Palmer,48.0,160,333,+0.31
84,0,25834,Daniel Summerhays,48.2,226,469,+0.58
85,0,27214,Kevin Streelman,48.3,140,290,+1.14
86,0,10809,Jim Furyk,48.5,111,229,+0.63
87,0,30925,Dustin Johnson,48.6,161,331,+1.99
87,0,26331,Charl Schwartzel,48.6,105,216,+2.10
89,0,27644,Brian Harman,48.7,181,372,+1.99
89,0,36689,Brooks Koepka,48.7,182,374,+1.04
91,0,26596,Ryan Moore,48.8,121,248,+1.90
91,0,27064,Jhonattan Vegas,48.8,203,416,+0.94
91,0,25632,Jimmy Walker,48.8,196,402,+1.17
94,0,20157,Retief Goosen,48.9,177,362,+1.47
94,0,31193,Jim Renner,48.9,152,311,+2.37
94,0,27963,Chris Stroud,48.9,160,327,+1.75
94,0,34264,Hudson Swafford,48.9,196,401,+1.22
98,0,20766,Padraig Harrington,49.0,152,310,+1.78
98,0,08075,Jerry Kelly,49.0,128,261,+0.94
100,0,32200,Roberto Castro,49.1,79,161,+2.28
100,0,30927,Brendon Todd,49.1,156,318,+1.92
102,0,25686,Jason Dufner,49.2,117,238,+1.62
102,0,33413,Ben Martin,49.2,180,366,+2.67
104,0,20848,Ángel Cabrera,49.4,122,247,+1.48
104,0,26329,Louis Oosthuizen,49.4,124,251,+0.81
106,0,32366,Kevin Chappell,49.5,185,374,+1.84
107,0,27436,Graham DeLaet,49.6,127,256,+1.81
107,0,24924,Bill Haas,49.6,179,361,+0.84
107,0,23623,Bo Van Pelt,49.6,173,349,+3.01
110,0,34046,Jordan Spieth,49.7,158,318,+1.01
110,0,31560,Brian Stuard,49.7,166,334,+2.05
112,0,30692,Scott Stallings,49.8,130,261,+2.92
112,0,33418,Shawn Stefani,49.8,217,436,+1.29
114,0,30944,Jason Kokrak,50.1,237,473,+0.84
115,0,24502,Adam Scott,50.3,96,191,+2.08
116,0,28500,Martin Flores,50.4,236,468,+0.55
116,0,33448,Justin Thomas,50.4,257,510,+1.25
118,0,30926,Chris Kirk,50.5,148,293,+2.16
118,0,26289,Boo Weekley,50.5,168,333,+1.61
120,0,34360,Patrick Reed,50.7,238,469,+1.39
121,0,21753,Brian Davis,50.8,161,317,+2.42
121,0,22892,Jason Gore,50.8,133,262,+1.80
121,0,28132,Tyrone Van Aswegen,50.8,131,258,+2.37
124,0,27141,J.B. Holmes,50.9,189,371,+1.38
124,0,34256,Andrew Putnam,50.9,165,324,+2.48
124,0,29221,Webb Simpson,50.9,146,287,+2.12
127,0,24358,Robert Garrigus,51.3,164,320,+2.20
127,0,25493,Nick Taylor,51.3,250,487,+1.92
129,0,29720,Andres Gonzales,51.5,220,427,+1.77
130,0,06522,Ernie Els,51.6,128,248,+2.42
130,0,25804,Bubba Watson,51.6,162,314,+0.49
132,0,24781,Hunter Mahan,51.9,194,374,+1.08
133,0,23638,Brendon de Jonge,52.1,225,432,+1.02
133,0,25396,Kevin Na,52.1,196,376,+0.61
135,0,26951,Johnson Wagner,52.2,153,293,+2.16
136,0,28307,Matt Every,52.3,190,363,+1.16
137,0,12510,Chad Campbell,52.8,225,426,+1.51
137,0,25900,Lucas Glover,52.8,187,354,+2.25
139,0,29478,Kevin Kisner,52.9,225,425,+1.64
139,0,34130,Sung Joon Park,52.9,153,289,+1.96
139,0,06567,Vijay Singh,52.9,199,376,+0.45
142,0,20229,Stewart Cink,53.0,196,370,+1.58
142,0,24140,Sean O'Hair,53.0,219,413,+1.78
144,0,35539,Luke Guthrie,53.3,201,377,+1.69
145,0,31202,William McGirt,53.4,226,423,+0.88
145,0,22056,Cameron Percy,53.4,163,305,+2.33
147,0,34358,Jonathan Randolph,53.7,188,350,+1.22
148,0,20645,John Senden,53.8,127,236,+2.52
149,0,27466,Spencer Levin,54.0,183,339,+2.13
150,0,23621,Rory Sabbatini,54.1,193,357,+0.83
151,0,23983,Luke Donald,54.2,163,301,+1.23
152,0,28089,Jason Day,54.3,184,339,+0.71
152,0,01810,Phil Mickelson,54.3,183,337,+1.37
154,0,34262,Jon Curran,54.5,158,290,+2.59
154,0,22046,Geoff Ogilvy,54.5,108,198,+1.67
156,0,24024,Zach Johnson,54.6,154,282,+1.62
156,0,25240,D.A. Points,54.6,194,355,+1.60
156,0,25349,Tim Wilkinson,54.6,160,293,+2.31
159,0,34563,Chesson Hadley,54.7,285,521,+1.79
159,0,34409,David Lingmerth,54.7,191,349,+1.52
159,0,29289,S.Y. Noh,54.7,180,329,+2.17
162,0,29425,Andrew Svoboda,54.8,216,394,+2.82
163,0,33667,Carlos Ortiz,55.0,247,449,+1.46
164,0,24494,Erik Compton,55.2,212,384,+1.93
165,0,20472,Alex Cejka,55.4,222,401,+1.85
166,0,25364,Paul Casey,55.6,180,324,+1.00
167,0,25345,Carl Pettersson,55.7,293,526,+1.33
168,0,29926,Danny Lee,55.8,273,489,+1.72
169,0,32150,Michael Thompson,56.0,234,418,+2.44
170,0,23541,Ben Crane,56.2,131,233,+0.84
171,0,29420,Billy Horschel,57.1,208,364,+1.15
171,0,29222,Billy Hurley III,57.1,178,312,+2.02
171,0,27649,Brandt Snedeker,57.1,230,403,+1.65
174,0,01706,Davis Love III,57.3,114,199,+2.54
175,0,23353,J.J. Henry,57.5,237,412,+1.73
176,0,21528,Henrik Stenson,57.8,111,192,+0.18
177,0,10860,Justin Leonard,58.1,126,217,+2.22
178,0,25274,Steven Bowditch,58.3,321,551,+1.31
179,0,23048,Eric Axley,59.2,148,250,+1.01
179,0,23108,Matt Kuchar,59.2,232,392,+1.29
181,0,25562,Andres Romero,59.3,204,344,+2.30
182,0,35545,Blayne Barber,59.5,185,311,+2.22
183,0,34098,Russell Henley,60.6,198,327,+2.53
184,0,10885,Robert Allenby,61.3,155,253,+2.97
