RANK,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
37,0,23322,Brett Wetterich,47.5,135,284,+0.52
40,0,24507,Jason Bohn,47.6,152,319,+2.76
41,0,06515,Shaun Micheel,47.8,119,249,+1.26
42,0,10860,Justin Leonard,47.9,147,307,+1.43
42,0,26287,Roland Thatcher,47.9,168,351,+1.19
44,0,01941,Tom Pernice Jr.,48.2,122,253,+1.72
45,0,20378,Mathias Grönberg,48.3,115,238,+2.26
45,0,24912,Will MacKenzie,48.3,144,298,+2.36
45,0,25396,Kevin Na,48.3,166,344,+0.48
48,0,20574,Mathew Goggin,48.4,166,343,+2.17
49,0,10809,Jim Furyk,48.5,113,233,+1.06
49,0,32617,Jerod Turner,48.5,96,198,+3.44
49,0,08385,Omar Uresti,48.5,95,196,+0.74
52,0,07867,Woody Austin,48.6,178,366,+1.74
52,0,23135,Tim Clark,48.6,118,243,+1.61
54,0,23983,Luke Donald,48.7,135,277,+0.59
54,0,24502,Adam Scott,48.7,131,269,+0.38
56,0,06004,Stephen Ames,49.0,152,310,+1.12
56,0,20498,Briny Baird,49.0,175,357,+1.49
58,0,26300,Matt Jones,49.2,217,441,+1.71
59,0,23349,Charles Warren,49.3,113,229,+1.86
60,0,24925,Jonathan Byrd,49.4,199,403,+1.66
60,0,08075,Jerry Kelly,49.4,167,338,+2.16
60,0,27060,John Mallinger,49.4,121,245,+1.07
63,0,25804,Bubba Watson,49.5,183,370,+0.98
64,0,28500,Martin Flores,49.6,210,423,+2.05
64,0,27141,J.B. Holmes,49.6,253,510,+1.62
64,0,25240,D.A. Points,49.6,187,377,+1.39
67,0,20229,Stewart Cink,49.8,156,313,+1.03
67,0,01724,Jeff Maggert,49.8,135,271,+2.00
67,0,20663,Brenden Pappas,49.8,161,323,+1.80
70,0,25900,Lucas Glover,50.0,142,284,+2.18
70,0,26596,Ryan Moore,50.0,131,262,+0.31
70,0,25190,Jeff Quinney,50.0,159,318,+2.33
73,0,23718,Nathan Green,50.2,209,416,+2.15
73,0,26679,Kevin Stadler,50.2,166,331,+1.87
75,0,33419,Cameron Tringale,50.4,119,236,+2.02
76,0,26420,Richard Johnson,50.5,139,275,+2.30
76,0,26695,Michael Letzig,50.5,184,364,+1.85
78,0,23613,Rich Barcelo,50.6,170,336,+2.82
78,0,20645,John Senden,50.6,196,387,+1.22
78,0,24663,Y.E. Yang,50.6,137,271,+0.58
81,0,01706,Davis Love III,50.7,149,294,+1.14
82,0,29910,Blake Adams,50.8,167,329,+1.62
82,0,06012,Greg Kraft,50.8,100,197,+3.20
82,0,27649,Brandt Snedeker,50.8,183,360,+0.82
85,0,20070,Matt Bettencourt,50.9,192,377,+1.51
86,0,24361,Pat Perez,51.0,185,363,+2.38
87,0,23320,Ryan Palmer,51.1,207,405,+0.72
87,0,23325,Vaughn Taylor,51.1,165,323,+1.09
89,0,29285,Brent Delahoussaye,51.3,102,199,+1.47
89,0,28475,Jeff Overton,51.3,215,419,+1.44
89,0,26289,Boo Weekley,51.3,158,308,+1.65
92,0,28307,Matt Every,51.4,128,249,+1.17
93,0,27963,Chris Stroud,51.7,183,354,+0.93
94,0,01577,Lee Janzen,51.8,186,359,+1.83
95,0,27436,Graham DeLaet,51.9,178,343,+1.46
95,0,30925,Dustin Johnson,51.9,189,364,+0.95
95,0,10425,Jay Williamson,51.9,126,243,+1.98
98,0,10585,Scott McCarron,52.0,191,367,+1.15
98,0,23788,D.J. Trahan,52.0,216,415,+0.05
100,0,01249,John Daly,52.1,148,284,+1.55
101,0,12652,Cameron Beckman,52.2,152,291,+2.43
102,0,22046,Geoff Ogilvy,52.3,149,285,+0.47
102,0,12714,Chris Tidland,52.3,169,323,+0.71
104,0,20686,Jeev Milkha Singh,52.4,141,269,+1.21
105,0,28089,Jason Day,52.5,201,383,+1.34
105,0,28780,Nicholas Thompson,52.5,190,362,+1.11
107,0,06567,Vijay Singh,52.6,152,289,+0.92
107,0,26951,Johnson Wagner,52.6,189,359,+1.85
109,0,27797,Derek Lamely,52.7,202,383,+1.88
109,0,28620,Aron Price,52.7,139,264,+2.16
109,0,22293,Heath Slocum,52.7,149,283,+0.87
112,0,25562,Andres Romero,52.8,208,394,+1.92
112,0,31560,Brian Stuard,52.8,177,335,+2.03
114,0,12705,Cliff Kresge,53.1,95,179,+0.63
114,0,24140,Sean O'Hair,53.1,170,320,+0.94
114,0,20691,Greg Owen,53.1,169,318,+2.25
117,0,06251,Chris DiMarco,53.3,163,306,+1.10
117,0,25892,Steve Wheatcroft,53.3,139,261,+2.16
117,0,26392,Chris Wilson,53.3,145,272,+2.00
120,0,08725,Tom Gillis,53.4,202,378,+0.94
121,0,21949,Joe Ogilvie,53.5,242,452,+1.07
122,0,22946,Henrik Bjornstad,53.6,142,265,+2.68
123,0,28087,Kris Blanks,53.8,171,318,+1.75
123,0,26881,Jarrod Lyle,53.8,114,212,+0.79
125,0,07363,Craig Bowden,53.9,90,167,+2.78
125,0,21753,Brian Davis,53.9,200,371,+1.30
127,0,12782,Tim Herron,54.0,225,417,+1.73
127,0,06514,Kevin Johnson,54.0,122,226,+3.20
127,0,28237,Rory McIlroy,54.0,109,202,+2.29
130,0,23638,Brendon de Jonge,54.1,218,403,+1.74
130,0,25686,Jason Dufner,54.1,157,290,+1.46
132,0,12755,Vance Veazey,54.2,143,264,+3.36
132,0,20160,Charlie Wi,54.2,228,421,+1.49
134,0,21209,Sergio Garcia,54.3,101,186,+1.68
134,0,24024,Zach Johnson,54.3,158,291,+1.65
134,0,21878,Mark Wilson,54.3,171,315,+2.46
137,0,23541,Ben Crane,54.5,146,268,+1.16
137,0,27933,John Merrick,54.5,217,398,+1.66
137,0,32640,Troy Merritt,54.5,222,407,+1.89
140,0,01619,Skip Kendall,54.6,100,183,+1.70
141,0,01766,Billy Mayfair,54.7,145,265,+0.76
141,0,10423,Mike Weir,54.7,139,254,+2.52
143,0,01313,Steve Elkington,55.1,135,245,+1.11
143,0,01707,Steve Lowery,55.1,145,263,+2.34
143,0,01797,Rocco Mediate,55.1,136,247,+2.79
146,0,24357,K.J. Choi,55.2,153,277,+0.85
146,0,06621,Joe Durant,55.2,101,183,+1.39
148,0,24846,Ricky Barnes,55.3,247,447,+0.93
148,0,23623,Bo Van Pelt,55.3,231,418,+1.13
150,0,28158,Steve Marino,55.4,179,323,+1.79
150,0,22056,Cameron Percy,55.4,174,314,+1.03
152,0,01161,Mark Calcavecchia,55.5,101,182,+2.97
152,0,27095,Nick Watney,55.5,196,353,+0.41
154,0,20850,Daniel Chopra,55.7,224,402,+1.03
155,0,10885,Robert Allenby,56.0,163,291,+0.37
155,0,27936,Martin Laird,56.0,233,416,+1.63
157,0,26851,Marc Leishman,56.1,225,401,+1.02
157,0,23307,Roger Tambellini,56.1,162,289,+2.10
159,0,24781,Hunter Mahan,56.2,163,290,+1.29
160,0,12510,Chad Campbell,56.4,181,321,+1.44
161,0,06643,Paul Goydos,56.5,152,269,+2.17
162,0,27214,Kevin Streelman,56.6,201,355,+1.34
163,0,12716,Charley Hoffman,56.8,200,352,+1.85
164,0,23409,James Driscoll,57.2,230,402,+1.26
165,0,32102,Rickie Fowler,57.3,229,400,+0.74
165,0,27330,Josh Teater,57.3,242,422,+2.56
167,0,24490,George McNeill,57.5,235,409,+1.11
168,0,01320,Bob Estes,57.7,207,359,+0.19
169,0,06522,Ernie Els,57.9,180,311,+0.61
169,0,08537,J.P. Hayes,57.9,187,323,+2.14
171,0,20105,Jeff Gove,58.0,123,212,+3.41
172,0,24138,Ian Poulter,58.1,97,167,+2.99
173,0,24358,Robert Garrigus,58.8,193,328,+2.02
174,0,23621,Rory Sabbatini,58.9,206,350,+0.92
175,0,27120,Troy Matteson,59.1,234,396,+1.37
176,0,27613,David Lutterus,59.2,189,319,+2.70
176,0,20127,Chris Riley,59.2,155,262,+1.23
176,0,25632,Jimmy Walker,59.2,255,431,+0.27
179,0,22371,Aaron Baddeley,59.3,272,459,+1.07
179,0,02206,David Toms,59.3,162,273,+1.11
179,0,02239,Scott Verplank,59.3,140,236,+0.93
182,0,20848,Ángel Cabrera,59.7,184,308,+0.43
183,0,25818,Scott Piercy,60.0,271,452,+1.88
184,0,21731,Freddie Jacobson,60.1,226,376,+1.15
184,0,26301,James Nitties,60.1,212,353,+2.17
186,0,01948,Tim Petrovic,61.3,253,413,+1.62
187,0,20593,Greg Chalmers,61.4,278,453,+1.33
188,0,23800,Bryce Molder,62.5,227,363,+0.79
189,0,23548,Bill Lunde,62.8,211,336,+1.94
190,0,25720,Chad Collins,63.0,240,381,+2.13
190,0,22913,John Rollins,63.0,215,341,+1.07
192,0,21961,Charles Howell III,63.1,330,523,+0.39
