RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,24502,Adam Scott,34.47,655,19
2,0,30925,Dustin Johnson,34.48,724,21
3,0,31646,Emiliano Grillo,34.58,830,24
4,0,28237,Rory McIlroy,34.59,588,17
5,0,31416,Derek Fathauer,34.64,970,28
6,0,26331,Charl Schwartzel,34.72,625,18
7,0,30944,Jason Kokrak,34.73,903,26
8,0,20229,Stewart Cink,34.74,660,19
8,0,25900,Lucas Glover,34.74,799,23
10,0,33122,Russell Knox,34.79,835,24
11,0,29221,Webb Simpson,34.80,696,20
11,0,31323,Gary Woodland,34.80,870,25
13,0,23320,Ryan Palmer,34.83,801,23
14,0,10809,Jim Furyk,34.86,488,14
15,0,24024,Zach Johnson,34.87,802,23
16,0,32200,Roberto Castro,34.89,942,27
17,0,34046,Jordan Spieth,34.90,698,20
18,0,20157,Retief Goosen,34.94,559,16
19,0,32102,Rickie Fowler,34.95,769,22
20,0,34264,Hudson Swafford,34.97,1049,30
21,0,34099,Harris English,35.00,910,26
21,0,21209,Sergio Garcia,35.00,490,14
21,0,24140,Sean O'Hair,35.00,910,26
21,0,06527,Steve Stricker,35.00,525,15
25,0,27466,Spencer Levin,35.03,1086,31
26,0,20472,Alex Cejka,35.05,701,20
26,0,27436,Graham DeLaet,35.05,701,20
28,0,12510,Chad Campbell,35.07,982,28
28,0,28132,Tyrone Van Aswegen,35.07,1017,29
30,0,23108,Matt Kuchar,35.08,877,25
31,0,25818,Scott Piercy,35.09,807,23
32,0,25349,Tim Wilkinson,35.10,737,21
33,0,21961,Charles Howell III,35.12,878,25
33,0,30926,Chris Kirk,35.12,913,26
33,0,32757,Patton Kizzire,35.12,913,26
33,0,24912,Will MacKenzie,35.12,878,25
37,0,27141,J.B. Holmes,35.14,738,21
37,0,34265,Will Wilcox,35.14,738,21
39,0,33399,Adam Hadwin,35.15,949,27
39,0,30110,Kyle Stanley,35.15,949,27
41,0,36689,Brooks Koepka,35.16,668,19
42,0,40026,Daniel Berger,35.17,844,24
42,0,26758,David Hearn,35.17,1020,29
44,0,27963,Chris Stroud,35.21,845,24
44,0,25834,Daniel Summerhays,35.21,986,28
46,0,34262,Jon Curran,35.23,1057,30
46,0,29289,S.Y. Noh,35.23,916,26
48,0,25396,Kevin Na,35.24,881,25
49,0,21731,Freddie Jacobson,35.27,917,26
50,0,28089,Jason Day,35.28,635,18
50,0,31557,Jim Herman,35.28,1023,29
50,0,29476,Kyle Reifers,35.28,1129,32
53,0,29222,Billy Hurley III,35.30,706,20
54,0,29478,Kevin Kisner,35.31,918,26
54,0,26951,Johnson Wagner,35.31,918,26
56,0,24846,Ricky Barnes,35.33,954,27
56,0,25364,Paul Casey,35.33,742,21
56,0,34360,Patrick Reed,35.33,954,27
59,0,29479,Scott Brown,35.35,919,26
59,0,26476,Chez Reavie,35.35,919,26
61,0,27895,Jonas Blixt,35.36,884,25
61,0,39975,Michael Kim,35.36,990,28
61,0,30711,Colt Knost,35.36,884,25
61,0,27770,Camilo Villegas,35.36,884,25
65,0,22371,Aaron Baddeley,35.37,955,27
66,0,24507,Jason Bohn,35.38,743,21
66,0,22892,Jason Gore,35.38,849,24
68,0,37455,Si Woo Kim,35.39,1168,33
68,0,25804,Bubba Watson,35.39,637,18
70,0,31560,Brian Stuard,35.40,708,20
71,0,33410,Andrew Landry,35.41,602,17
71,0,26596,Ryan Moore,35.41,779,22
71,0,28475,Jeff Overton,35.41,779,22
71,0,36699,Patrick Rodgers,35.41,956,27
75,0,33141,Keegan Bradley,35.42,921,26
75,0,35879,Kelly Kraft,35.42,673,19
77,0,27936,Martin Laird,35.43,815,23
77,0,31202,William McGirt,35.43,992,28
79,0,25686,Jason Dufner,35.44,957,27
80,0,25720,Chad Collins,35.46,922,26
80,0,27974,Sung Kang,35.46,993,28
80,0,34431,Robert Streb,35.46,922,26
83,0,20572,Rod Pampling,35.50,568,16
84,0,08075,Jerry Kelly,35.52,817,23
84,0,27649,Brandt Snedeker,35.52,888,25
86,0,32640,Troy Merritt,35.54,924,26
86,0,29518,Brendan Steele,35.54,853,24
88,0,24357,K.J. Choi,35.55,782,22
89,0,32366,Kevin Chappell,35.56,960,27
89,0,34174,John Huh,35.56,960,27
91,0,36801,Mark Hubbard,35.59,1032,29
91,0,29926,Danny Lee,35.59,961,27
91,0,20645,John Senden,35.59,961,27
94,0,21878,Mark Wilson,35.60,712,20
95,0,27644,Brian Harman,35.61,1104,31
95,0,37189,Harold Varner III,35.61,997,28
97,0,35545,Blayne Barber,35.62,926,26
97,0,23638,Brendon de Jonge,35.62,1033,29
97,0,27214,Kevin Streelman,35.62,926,26
97,0,26289,Boo Weekley,35.62,926,26
101,0,29420,Billy Horschel,35.63,677,19
102,0,20098,Stuart Appleby,35.64,784,22
103,0,32448,James Hahn,35.65,927,26
103,0,29485,Brett Stegmaier,35.65,927,26
105,0,29745,Tyler Aldridge,35.69,928,26
105,0,20766,Padraig Harrington,35.69,571,16
105,0,27129,Luke List,35.69,928,26
108,0,20848,Ángel Cabrera,35.70,714,20
108,0,24924,Bill Haas,35.70,821,23
110,0,26851,Marc Leishman,35.71,857,24
111,0,25493,Nick Taylor,35.72,893,25
112,0,24461,Thomas Aiken,35.73,786,22
112,0,26300,Matt Jones,35.73,929,26
112,0,24781,Hunter Mahan,35.73,786,22
112,0,32150,Michael Thompson,35.73,786,22
116,0,23983,Luke Donald,35.74,822,23
