RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
1,0,21878,Mark Wilson,3.3,23,696,+0.304
2,0,23788,D.J. Trahan,3.8,20,522,+0.100
3,0,08075,Jerry Kelly,3.9,35,888,+0.286
4,0,24024,Zach Johnson,4.3,40,936,+0.425
5,0,24781,Hunter Mahan,4.5,43,951,+0.186
5,0,06527,Steve Stricker,4.5,22,490,+0.136
7,0,27436,Graham DeLaet,4.6,51,1116,+0.118
7,0,22295,Darron Stiles,4.6,27,582,+0.259
9,0,20766,Padraig Harrington,4.8,23,483,+0.261
9,0,26596,Ryan Moore,4.8,38,796,+0.184
9,0,21528,Henrik Stenson,4.8,29,607,+0.310
12,0,27644,Brian Harman,4.9,52,1054,+0.346
12,0,23800,Bryce Molder,4.9,48,982,+0.229
12,0,20443,Jin Park,4.9,29,597,+0.172
12,0,34046,Jordan Spieth,4.9,46,930,+0.087
16,0,20160,Charlie Wi,5.0,46,916,+0.130
17,0,24358,Robert Garrigus,5.1,34,672,+0.235
17,0,34098,Russell Henley,5.1,47,915,+0.234
17,0,31557,Jim Herman,5.1,31,610,+0.290
17,0,33869,Eric Meierdierks,5.1,26,508,+0.192
17,0,27556,Ted Potter Jr.,5.1,39,768,+0.256
22,0,23353,J.J. Henry,5.2,53,1028,+0.208
23,0,33141,Keegan Bradley,5.3,53,996,+0.170
23,0,20104,Ken Duke,5.3,55,1043,+0.218
23,0,10809,Jim Furyk,5.3,47,889,+0.106
23,0,22806,Doug LaBelle II,5.3,43,813,+0.326
23,0,26851,Marc Leishman,5.3,47,887,+0.106
23,0,22961,David Mathis,5.3,45,857,+0.244
23,0,24361,Pat Perez,5.3,47,883,+0.149
23,0,26476,Chez Reavie,5.3,49,932,+0.265
31,0,21753,Brian Davis,5.4,62,1153,+0.226
31,0,01320,Bob Estes,5.4,46,858,+0.065
33,0,32334,Charlie Beljan,5.5,41,752,+0.317
33,0,19846,Brian Gay,5.5,54,983,+0.111
33,0,30163,Henrik Norlander,5.5,45,813,+0.178
33,0,26679,Kevin Stadler,5.5,53,958,+0.283
33,0,25804,Bubba Watson,5.5,45,823,+0.311
38,0,34409,David Lingmerth,5.6,44,787,+0.182
38,0,27649,Brandt Snedeker,5.6,45,809,+0.022
38,0,29518,Brendan Steele,5.6,60,1066,+0.267
41,0,24357,K.J. Choi,5.7,50,876,+0.380
41,0,33461,Morgan Hoffmann,5.7,42,731,E
41,0,21099,David Lynn,5.7,44,775,+0.182
41,0,24138,Ian Poulter,5.7,31,544,+0.032
41,0,26951,Johnson Wagner,5.7,41,720,+0.171
46,0,25444,Justin Hicks,5.8,53,916,+0.226
46,0,34174,John Huh,5.8,61,1049,+0.246
46,0,30692,Scott Stallings,5.8,53,912,+0.491
49,0,22792,Peter Hanson,5.9,27,458,+0.074
49,0,26300,Matt Jones,5.9,57,965,+0.228
49,0,27408,Martin Kaymer,5.9,34,574,+0.382
49,0,35139,Richard Lee,5.9,59,999,+0.237
49,0,34431,Robert Streb,5.9,50,844,+0.060
49,0,32150,Michael Thompson,5.9,43,730,+0.233
49,0,28780,Nicholas Thompson,5.9,70,1191,+0.057
56,0,20848,Ángel Cabrera,6.0,47,781,+0.298
56,0,23638,Brendon de Jonge,6.0,80,1339,+0.338
56,0,36884,Ben Kohles,6.0,51,856,+0.353
56,0,01724,Jeff Maggert,6.0,48,796,+0.313
56,0,23325,Vaughn Taylor,6.0,33,553,+0.121
56,0,27330,Josh Teater,6.0,50,835,+0.200
62,0,29740,Brad Fritsch,6.1,57,937,+0.175
62,0,21209,Sergio Garcia,6.1,39,644,+0.231
62,0,25900,Lucas Glover,6.1,44,717,+0.250
62,0,27503,Steve LeBrun,6.1,45,734,+0.267
62,0,26331,Charl Schwartzel,6.1,45,738,+0.200
62,0,24502,Adam Scott,6.1,37,608,+0.297
68,0,23135,Tim Clark,6.2,37,598,+0.054
68,0,10213,Dicky Pride,6.2,51,819,+0.294
68,0,29221,Webb Simpson,6.2,60,975,+0.233
71,0,28455,Will Claxton,6.3,49,775,+0.265
