RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
113,0,10201,Matt Gogel,$20139,604199
114,0,06527,Steve Stricker,$19941,418780
115,0,06078,Esteban Toledo,$19239,673387
116,0,01219,John Cook,$19182,537105
117,0,20043,Edward Fryatt,$19100,611209
118,0,01157,Tom Byrum,$19044,514192
119,0,01666,Bernhard Langer,$18995,189954
120,0,01326,Nick Faldo,$18438,276583
121,0,02279,Mark Wiebe,$18264,511413
122,0,01132,Mark Brooks,$18239,528959
123,0,06617,Brian Henninger,$18197,527740
124,0,21949,Joe Ogilvie,$17324,519739
125,0,20099,Doug Barron,$17110,461981
126,0,01690,Bruce Lietzke,$16577,149195
127,0,10585,Scott McCarron,$16532,495975
128,0,01938,David Peoples,$16421,459812
129,0,20992,Kazuhiko Hosokawa,$16256,227588
130,0,01475,Donnie Hammond,$16156,96937
131,0,08545,Glen Hnatiuk,$16091,482743
132,0,01766,Billy Mayfair,$16080,466345
133,0,01139,Olin Browne,$15945,494307
134,0,01491,Rick Hartmann,$15891,15891
135,0,20650,Jarrod Moseley,$15706,15706
135,0,22348,Nick O'Hern,$15706,15706
137,0,06581,David Sutherland,$15585,498748
138,0,02322,Richard Zokol,$15408,169492
139,0,10963,Jimmy Green,$15352,414508
140,0,07867,Woody Austin,$15174,485588
141,0,20157,Retief Goosen,$15084,196093
142,0,06515,Shaun Micheel,$15078,467430
143,0,06332,Neal Lancaster,$15055,466712
144,0,01385,Jim Gallagher Jr.,$15032,240514
145,0,06315,Pete Jordan,$14983,464480
146,0,25115,Michael Kirk,$14893,14893
147,0,06090,Jim McGovern,$14813,266647
148,0,19846,Brian Gay,$14606,482028
149,0,07763,Doug Dunakey,$14557,393058
150,0,10425,Jay Williamson,$14375,460023
151,0,20400,Michael Campbell,$14370,86223
152,0,23552,Hank Kuehne,$14276,85656
153,0,10962,Bradley Hughes,$14230,469590
154,0,24925,Jonathan Byrd,$14130,14130
155,0,08553,Lee Porter,$14123,28247
156,0,01361,Dan Forsman,$14049,379349
157,0,02223,Bob Tway,$13921,417646
158,0,01313,Steve Elkington,$13693,232784
159,0,10217,Warren Schutte,$13578,13578
160,0,06809,Bob Burns,$13485,391074
161,0,08535,Gary Nicklaus,$13466,403982
162,0,06643,Paul Goydos,$13279,398393
163,0,01035,Tommy Armour III,$13253,397609
164,0,01331,Rick Fehr,$13070,313701
165,0,20848,Ángel Cabrera,$13042,78256
166,0,01996,Mike Reid,$13005,299137
167,0,01374,Robin Freeman,$12982,415429
168,0,02101,Joey Sindelar,$12944,388340
169,0,20574,Mathew Goggin,$12941,414123
170,0,21185,Takao Nogami,$12856,12856
170,0,06731,Jeff Roth,$12856,12856
172,0,19957,Ian Garbutt,$12753,12753
173,0,02110,Jerry Smith,$12705,406591
174,0,20548,Hidemichi Tanaka,$12583,37750
175,0,06573,Brandt Jobe,$12563,402016
176,0,01906,Masashi Jumbo Ozaki,$12557,37673
177,0,01941,Tom Pernice Jr.,$12116,387715
178,0,12626,Joey Gullion,$12092,84650
179,0,20691,Greg Owen,$11842,11842
180,0,07749,Brett Quigley,$11763,247036
181,0,01310,Dave Eichelberger,$11760,11760
182,0,01196,Brian Claar,$11369,90958
183,0,01883,Christy O'Connor,$11273,11273
184,0,25052,Derek Gillespie,$11220,11220
185,0,12652,Cameron Beckman,$11212,291514
186,0,22064,Craig Spence,$11179,346569
187,0,01717,Sandy Lyle,$11055,198990
188,0,01197,Bobby Clampett,$11028,22056
189,0,20764,Desvonde Botes,$10969,10969
189,0,08633,Per-Ulrik Johansson,$10969,10969
189,0,24138,Ian Poulter,$10969,10969
192,0,02257,Brian Watts,$10751,311802
193,0,01118,Gordon Brand Jr.,$10741,10741
194,0,07753,Kevin Wentworth,$10719,332293
195,0,10912,Craig Perks,$10639,297912
196,0,24734,Lionel Alexandre,$10628,10628
197,0,01001,Tommy Aaron,$10488,10488
198,0,01457,Jay Haas,$10221,265754
199,0,06064,Jeff Gallagher,$10213,40855
199,0,21007,Gabriel Hjertstedt,$10213,296188
201,0,24357,K.J. Choi,$10191,305744
202,0,01388,Robert Gamez,$9973,259305
203,0,06140,Sean Murphy,$9692,339242
204,0,12461,Paul McGinley,$9679,38716
205,0,19824,Craig Barlow,$9602,297672
206,0,07101,Dave Stockton Jr.,$9368,290426
207,0,01224,Jeff Coston,$8983,17967
208,0,12661,Todd Barranger,$8753,43766
209,0,07003,David Berganio Jr.,$8656,34625
210,0,23614,Rich Beem,$8616,249881
211,0,21878,Mark Wilson,$8500,8500
212,0,10457,Frank Nobilo,$8445,236475
213,0,01928,Corey Pavin,$8395,209882
214,0,20566,Kaname Yokoo,$8257,41286
215,0,01975,Tom Purtzer,$8127,170683
216,0,19823,David Howser,$8126,8126
217,0,02300,Ian Woosnam,$8068,40341
218,0,01191,Barry Cheesman,$7940,277917
219,0,20505,Lucas Parsons,$7853,15706
219,0,20944,Tsuyoshi Yoneyama,$7853,15706
221,0,02020,Eduardo Romero,$7844,23533
222,0,11011,Mike Sposa,$7744,201360
223,0,02159,Curtis Strange,$7532,90387
224,0,01323,Brad Fabel,$7330,219924
225,0,24742,Bruce Smith,$7240,7240
226,0,01984,Sam Randolph,$7200,7200
227,0,06613,Tommy Tolles,$7112,142248
228,0,01063,Ben Bates,$7088,248087
229,0,19972,José Coceres,$7085,21256
230,0,12753,David Morland IV,$7053,218647
231,0,01871,Mike Nicolette,$6996,6996
232,0,01116,Michael Bradley,$6904,179509
233,0,01093,Ronnie Black,$6821,190997
234,0,21806,Paul Gow,$6813,13626
235,0,02218,Ted Tryba,$6741,249437
236,0,10213,Dicky Pride,$6677,233719
237,0,08547,John Maginnes,$6617,211748
238,0,10569,Mike Brisky,$6588,204231
239,0,01282,Trevor Dodds,$6587,191044
240,0,06062,Charles Raulerson,$6565,210092
241,0,22746,Steven Young,$6480,6480
242,0,01569,Peter Jacobsen,$6431,141484
243,0,01376,Bob Friend,$6342,202973
244,0,22913,John Rollins,$6280,169570
245,0,08385,Omar Uresti,$6277,213432
246,0,02267,D.A. Weibring,$6258,87619
247,0,23620,Pat Nanney Jr.,$6090,6090
248,0,01378,David Frost,$6044,151123
249,0,02131,Mike Springer,$5894,182726
250,0,19968,Jeff Williams,$5880,5880
251,0,23590,Joey Maxon,$5852,5852
252,0,01891,David Ogrin,$5788,40521
253,0,24565,Jorge Benedetti,$5771,5771
254,0,23689,Korky Kemp,$5760,5760
255,0,01958,Dan Pohl,$5755,28775
256,0,19905,Andrew Coltart,$5701,22807
257,0,02135,Mike Standly,$5611,72948
258,0,22652,Brent Winston,$5580,5580
259,0,01560,David Ishii,$5568,5568
260,0,23903,Stephen Gangluff,$5460,5460
261,0,06044,Scott Gump,$5373,193460
262,0,02076,Peter Senior,$5314,10628
263,0,24356,Jason Buha,$5305,153862
264,0,11653,Paul Curry,$5148,128700
265,0,06088,Steve Gotsche,$5131,164203
266,0,01414,Bob Gilder,$5016,70236
267,0,01557,John Inman,$5014,5014
268,0,08045,Perry Moss,$4987,104735
269,0,23034,Brent Schwarzrock,$4965,94347
270,0,20105,Jeff Gove,$4959,153753
271,0,20445,Casey Martin,$4939,143248
272,0,06197,Michael Allen,$4936,4936
273,0,23776,Garrett Morrison,$4896,4896
274,0,01444,Ken Green,$4837,14512
275,0,01824,Yoshinori Mizumaki,$4832,19328
276,0,12714,Chris Tidland,$4812,14437
277,0,02007,Larry Rinker,$4795,76731
278,0,01014,Fulton Allem,$4785,119625
279,0,21129,Chris Wollmann,$4540,4540
280,0,24940,Edward Loar,$4533,22666
281,0,06659,Frank Dobbs,$4450,8900
282,0,01249,John Daly,$4440,115460
283,0,01068,Andy Bean,$4314,69028
284,0,19822,Bobby Cochran,$4244,127341
285,0,01040,Emlyn Aubrey,$4239,110220
286,0,01302,R.W. Eaks,$4180,4180
287,0,02196,Robert Thompson,$4160,8320
288,0,20771,Steven Alker,$4080,8160
289,0,06034,Marco Dawson,$4026,44290
290,0,01261,Jay Delsing,$4025,132842
291,0,01127,Danny Briggs,$4019,72354
292,0,20601,Gary Orr,$3926,15706
293,0,02230,Stan Utley,$3834,15336
294,0,10117,Bob Heintz,$3747,127412
295,0,01489,Steve Hart,$3598,107949
296,0,01682,Wayne Levi,$3536,14144
297,0,02049,Gene Sauers,$3527,28216
298,0,02167,Mike Sullivan,$3485,10457
299,0,01755,Dick Mast,$3460,58834
300,0,01408,Kelly Gibson,$3443,103304
301,0,01142,Bart Bryant,$3431,85797
302,0,12449,Ryan Howison,$3304,99148
303,0,01435,Wayne Grady,$3293,49406
304,0,01096,Phil Blackmar,$3251,48778
305,0,02294,Willie Wood,$3238,45344
306,0,01533,P.H. Horgan III,$3224,80612
307,0,20035,Rob McMillan,$3135,6270
308,0,01156,Curt Byrum,$3010,12040
309,0,23656,Jason Caron,$3003,87109
310,0,01143,Brad Bryant,$2955,11820
311,0,01306,David Edwards,$2946,44194
312,0,06014,Eric Booker,$2858,88615
313,0,02191,Tim Thelen,$2828,5656
314,0,25031,Andy Miller,$2820,5640
315,0,01072,Chip Beck,$2697,56637
316,0,01200,Keith Clearwater,$2617,34032
317,0,01060,Dave Barr,$2600,15600
318,0,02224,Greg Twiggs,$2270,4540
319,0,01869,Jack Nicklaus,$2155,17244
320,0,08243,Aaron Bengoechea,$2083,60429
321,0,06270,Bobby Gage,$2070,6210
322,0,06795,Jeff Freeman,$2009,20090
323,0,21593,Keith Nolan,$2000,46006
324,0,01468,Gary Hallberg,$1921,19211
325,0,23389,John Restino,$1902,34242
326,0,01549,Mike Hulbert,$1761,59877
327,0,24502,Adam Scott,$1700,10200
328,0,06214,Guy Boros,$1699,6796
329,0,08337,Mike Heinen,$1672,5018
330,0,01960,Don Pooley,$1553,10872
331,0,01510,Nolan Henke,$1491,47722
332,0,07363,Craig Bowden,$1371,34280
333,0,01346,Ed Fiori,$1128,16924
334,0,24604,Hunter Haas,$1114,6685
335,0,07569,Mark Carnevale,$887,6210
336,0,01334,Keith Fergus,$881,6169
337,0,23322,Brett Wetterich,$797,7174
338,0,02023,Clarence Rose,$787,5512
339,0,01284,Mike Donald,$653,3920
340,0,01783,Mark McCumber,$618,6180
341,0,01235,Ben Crenshaw,$569,7400
342,0,02321,Fuzzy Zoeller,$325,4550
