RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,08793,Tiger Woods,$20503450
2,0,01706,Davis Love III,$14825227
3,0,01810,Phil Mickelson,$13434115
4,0,01968,Nick Price,$13190669
5,0,01876,Greg Norman,$13087832
6,0,09011,David Duval,$12510792
7,0,01226,Fred Couples,$12295284
8,0,02170,Hal Sutton,$12162000
9,0,02146,Payne Stewart,$11737008
10,0,01527,Scott Hoch,$11677883
11,0,01887,Mark O'Meara,$11586578
12,0,01161,Mark Calcavecchia,$11417773
13,0,06567,Vijay Singh,$11083624
14,0,01633,Tom Kite,$10654707
15,0,01677,Tom Lehman,$10180736
16,0,01042,Paul Azinger,$10178834
17,0,06522,Ernie Els,$9680179
18,0,02256,Tom Watson,$9583681
19,0,02010,Loren Roberts,$9282413
20,0,10860,Justin Leonard,$9136157
21,0,01928,Corey Pavin,$9077769
22,0,10809,Jim Furyk,$8952859
23,0,02104,Jeff Sluman,$8792621
24,0,01553,John Huston,$8762277
25,0,01724,Jeff Maggert,$8559214
26,0,01219,John Cook,$8358901
27,0,01313,Steve Elkington,$8343073
28,0,02133,Craig Stadler,$8306811
29,0,01577,Lee Janzen,$8096947
30,0,01457,Jay Haas,$7868715
31,0,01329,Brad Faxon,$7826267
32,0,02159,Curtis Strange,$7435112
33,0,02223,Bob Tway,$7266526
34,0,01381,Fred Funk,$7150847
35,0,01926,Steve Pate,$7121569
36,0,01235,Ben Crenshaw,$7083396
37,0,01378,David Frost,$6987015
38,0,12660,Jesper Parnevik,$6737762
39,0,01723,Andrew Magee,$6662324
40,0,01766,Billy Mayfair,$6557559
41,0,01690,Bruce Lietzke,$6465954
42,0,01823,Larry Mize,$6426187
43,0,02242,Lanny Wadkins,$6355681
44,0,01943,Chris Perry,$6298280
45,0,01132,Mark Brooks,$6255578
46,0,01072,Chip Beck,$6199550
47,0,02246,Duffy Waldorf,$6153287
48,0,02214,Kirk Triplett,$6051055
49,0,01559,Hale Irwin,$5952866
50,0,01418,Bill Glasson,$5951613
51,0,01945,Kenny Perry,$5842348
52,0,02099,Scott Simpson,$5838933
53,0,02321,Fuzzy Zoeller,$5764813
54,0,01797,Rocco Mediate,$5756363
55,0,01569,Peter Jacobsen,$5723973
56,0,01869,Jack Nicklaus,$5713991
57,0,01320,Bob Estes,$5685778
58,0,02206,David Toms,$5621090
59,0,01385,Jim Gallagher Jr.,$5599648
60,0,01599,Steve Jones,$5549499
61,0,01024,Billy Andrade,$5470112
62,0,01355,Raymond Floyd,$5323075
63,0,02101,Joey Sindelar,$5314827
64,0,01783,Mark McCumber,$5302412
65,0,01837,Gil Morgan,$5259164
66,0,20229,Stewart Cink,$5235192
67,0,01326,Nick Faldo,$5021091
68,0,02239,Scott Verplank,$4974121
69,0,20098,Stuart Appleby,$4887746
70,0,01707,Steve Lowery,$4796471
71,0,01361,Dan Forsman,$4784361
72,0,06527,Steve Stricker,$4775615
73,0,01203,Russ Cochran,$4702320
74,0,01682,Wayne Levi,$4684799
75,0,06575,Dudley Hart,$4642792
76,0,01996,Mike Reid,$4639166
77,0,02267,D.A. Weibring,$4612528
78,0,01771,Blaine McCallister,$4487047
79,0,01098,Jay Don Blake,$4387981
80,0,01306,David Edwards,$4352039
81,0,10423,Mike Weir,$4304208
82,0,08931,Glen Day,$4115671
83,0,01975,Tom Purtzer,$4112124
84,0,01549,Mike Hulbert,$4090761
85,0,01331,Rick Fehr,$4006899
86,0,02279,Mark Wiebe,$3980234
87,0,01920,Craig Parry,$3945951
88,0,12782,Tim Herron,$3885166
89,0,01725,John Mahaffey,$3876852
90,0,01864,Larry Nelson,$3827401
91,0,01444,Ken Green,$3620360
92,0,01510,Nolan Henke,$3560932
93,0,02218,Ted Tryba,$3517044
94,0,12823,Carlos Franco,$3511204
95,0,01068,Andy Bean,$3510740
96,0,02213,Lee Trevino,$3478328
97,0,01143,Brad Bryant,$3474072
98,0,02100,Tim Simpson,$3406017
99,0,07457,Steve Flesch,$3355312
100,0,02049,Gene Sauers,$3328778
101,0,01157,Tom Byrum,$3326602
102,0,01960,Don Pooley,$3296615
103,0,01619,Skip Kendall,$3251844
104,0,01475,Donnie Hammond,$3198714
105,0,01096,Phil Blackmar,$3177284
106,0,01175,Jim Carter,$3145654
107,0,01035,Tommy Armour III,$3139433
108,0,02245,Grant Waite,$3090940
109,0,06251,Chris DiMarco,$3085273
110,0,01958,Dan Pohl,$3076987
111,0,12645,Brent Geiberger,$3074898
112,0,20029,Notah Begay III,$3074637
113,0,01414,Bob Gilder,$3032108
114,0,06012,Greg Kraft,$3015148
115,0,08375,Paul Stankowski,$2989565
116,0,01185,Brandel Chamblee,$2931388
117,0,01249,John Daly,$2850033
118,0,01891,David Ogrin,$2830009
119,0,01116,Michael Bradley,$2817678
120,0,02241,Bobby Wadkins,$2817532
121,0,01846,Jodie Mudd,$2806955
122,0,01093,Ronnie Black,$2784376
123,0,01014,Fulton Allem,$2781376
124,0,06643,Paul Goydos,$2771544
125,0,01815,Johnny Miller,$2747484
126,0,01388,Robert Gamez,$2724980
127,0,11032,Frank Lickliter II,$2722319
128,0,06613,Tommy Tolles,$2717430
129,0,10585,Scott McCarron,$2715058
130,0,02225,Howard Twitty,$2713551
131,0,02190,Doug Tewell,$2705543
132,0,10885,Robert Allenby,$2652319
133,0,06617,Brian Henninger,$2598100
134,0,01139,Olin Browne,$2592862
135,0,01443,Hubert Green,$2591959
136,0,06044,Scott Gump,$2579624
137,0,06332,Neal Lancaster,$2534999
138,0,01717,Sandy Lyle,$2512703
139,0,01323,Brad Fabel,$2489045
140,0,08993,Franklin Langham,$2472647
141,0,01927,Dennis Paulson,$2460394
142,0,01261,Jay Delsing,$2444545
143,0,01938,David Peoples,$2439678
144,0,06595,Kevin Sutherland,$2439673
145,0,01701,Bob Lohr,$2412760
146,0,01468,Gary Hallberg,$2393449
147,0,01060,Dave Barr,$2372639
148,0,01133,Billy Ray Brown,$2330389
149,0,01935,Calvin Peete,$2302363
150,0,01200,Keith Clearwater,$2299520
151,0,02131,Mike Springer,$2298779
152,0,02167,Mike Sullivan,$2295735
153,0,01201,Lennie Clements,$2280766
154,0,01346,Ed Fiori,$2257438
155,0,02268,Tom Weiskopf,$2241687
156,0,20094,Jonathan Kaye,$2235323
157,0,08075,Jerry Kelly,$2234339
158,0,07867,Woody Austin,$2230706
159,0,01761,Len Mattiace,$2213664
160,0,01736,Roger Maltbie,$2212879
161,0,02118,J.C. Snead,$2197545
162,0,02294,Willie Wood,$2196671
163,0,08537,J.P. Hayes,$2181526
164,0,02023,Clarence Rose,$2155380
165,0,06090,Jim McGovern,$2115398
166,0,01905,Joe Ozaki,$2111026
167,0,01196,Brian Claar,$2065073
168,0,01435,Wayne Grady,$2056553
169,0,01006,John Adams,$2019582
170,0,02007,Larry Rinker,$1993926
171,0,19881,Robert Damron,$1984551
172,0,01284,Mike Donald,$1970260
173,0,10457,Frank Nobilo,$1965862
174,0,01941,Tom Pernice Jr.,$1948404
175,0,02201,Jim Thorpe,$1935566
176,0,06036,Scott Dunlap,$1922919
177,0,01436,David Graham,$1888731
178,0,02033,Dave Rummells,$1862161
179,0,01910,Arnold Palmer,$1861857
180,0,21209,Sergio Garcia,$1839255
181,0,01955,Gary Player,$1834482
182,0,10649,Tom Scherrer,$1834128
183,0,02195,Leonard Thompson,$1819028
184,0,01129,Bill Britton,$1814615
185,0,01715,Mark Lye,$1800654
186,0,01282,Trevor Dodds,$1789561
187,0,01150,George Burns,$1781090
188,0,01307,Joel Edwards,$1776521
189,0,02322,Richard Zokol,$1735003
190,0,01495,Morris Hatalsky,$1703280
191,0,06621,Joe Durant,$1696738
192,0,01353,Bruce Fleisher,$1695111
193,0,01177,Billy Casper,$1691583
194,0,06004,Stephen Ames,$1685207
195,0,02135,Mike Standly,$1682725
196,0,06350,Bob May,$1678929
197,0,21007,Gabriel Hjertstedt,$1675917
198,0,10569,Mike Brisky,$1646763
199,0,23621,Rory Sabbatini,$1643857
200,0,01851,Bob Murphy,$1642330
201,0,02067,Ted Schulz,$1638795
202,0,01685,J.L. Lewis,$1625288
203,0,01641,Gary Koch,$1622657
204,0,01925,Jerry Pate,$1618874
205,0,06315,Pete Jordan,$1616301
206,0,01522,Lon Hinkle,$1607691
207,0,01639,Kenny Knox,$1607180
208,0,21805,Harrison Frazar,$1601138
